traits	patch	samp.dates	short.names
3_3731_2006.775342	4	2006.775342	3_3731
1_832_2001.205479	2	2001.205479	1_832
2_12275_2009.419178	3	2009.419178	2_12275
2_15557_2010.627397	3	2010.627397	2_15557
1_4118_2004.021858	2	2004.021858	1_4118
2_17219_2011.191781	3	2011.191781	2_17219
2_43976_2016.81694	3	2016.81694	2_43976
3_8748_2013.813699	4	2013.813699	3_8748
3_4066_2007.027397	4	2007.027397	3_4066
0_2806_1993.512329	1	1993.512329	0_2806
2_14325_2010.205479	3	2010.205479	2_14325
1_4707_2004.535519	2	2004.535519	1_4707
0_7254_1999.487671	1	1999.487671	0_7254
1_8525_2008.674863	2	2008.674863	1_8525
3_8084_2012.131148	4	2012.131148	3_8084
0_8205_2001.263014	1	2001.263014	0_8205
2_35684_2015.120548	3	2015.120548	2_35684
0_8207_2001.167123	1	2001.167123	0_8207
2_52086_2018.654795	3	2018.654795	2_52086
1_7832_2007.673973	2	2007.673973	1_7832
3_7310_2009.958904	4	2009.958904	3_7310
2_18306_2011.558904	3	2011.558904	2_18306
2_45836_2017.134247	3	2017.134247	2_45836
0_4304_1995.169863	1	1995.169863	0_4304
0_8209_2001.153425	1	2001.153425	0_8209
1_5479_2005.076712	2	2005.076712	1_5479
0_7365_1999.660274	1	1999.660274	0_7365
1_838_2001.243836	2	2001.243836	1_838
2_39891_2016.10929	3	2016.10929	2_39891
0_7332_1999.591781	1	1999.591781	0_7332
2_15891_2010.841096	3	2010.841096	2_15891
2_1059_2004.942623	3	2004.942623	2_1059
1_2823_2003.315068	2	2003.315068	1_2823
2_757_2004.584699	3	2004.584699	2_757
0_322_1990.378082	1	1990.378082	0_322
2_45651_2017.084932	3	2017.084932	2_45651
2_201_2003.778082	3	2003.778082	2_201
0_8211_2001.29589	1	2001.29589	0_8211
2_5072_2007.578082	3	2007.578082	2_5072
0_4434_1995.273973	1	1995.273973	0_4434
2_10816_2009.005479	3	2009.005479	2_10816
0_3036_1993.731507	1	1993.731507	0_3036
0_6971_1998.687671	1	1998.687671	0_6971
0_1070_1991.290411	1	1991.290411	0_1070
1_6369_2005.706849	2	2005.706849	1_6369
1_846_2001.20274	2	2001.20274	1_846
0_1126_1991.356164	1	1991.356164	0_1126
1_9177_2009.287671	2	2009.287671	1_9177
2_4448_2007.356164	3	2007.356164	2_4448
0_7294_1999.473973	1	1999.473973	0_7294
2_6891_2008.071038	3	2008.071038	2_6891
1_849_2001.235616	2	2001.235616	1_849
2_14532_2010.30137	3	2010.30137	2_14532
2_53006_2018.936986	3	2018.936986	2_53006
2_862_2004.745902	3	2004.745902	2_862
2_4025_2007.180822	3	2007.180822	2_4025
3_7937_2011.854795	4	2011.854795	3_7937
3_827_2004.691257	4	2004.691257	3_827
0_2170_1992.398907	1	1992.398907	0_2170
0_5117_1996.010929	1	1996.010929	0_5117
2_38268_2015.690411	3	2015.690411	2_38268
0_7175_1999.087671	1	1999.087671	0_7175
1_851_2001.175342	2	2001.175342	1_851
5_29_2005.493151	6	2005.493151	5_29
2_50943_2018.194521	3	2018.194521	2_50943
2_31448_2014.189041	3	2014.189041	2_31448
1_854_2001.219178	2	2001.219178	1_854
2_46729_2017.375342	3	2017.375342	2_46729
2_22731_2012.45082	3	2012.45082	2_22731
1_1443_2002.167123	2	2002.167123	1_1443
1_11461_2016.877049	2	2016.877049	1_11461
2_1559_2005.482192	3	2005.482192	2_1559
2_12857_2009.835616	3	2009.835616	2_12857
1_1145_2001.643836	2	2001.643836	1_1145
0_765_1991.060274	1	1991.060274	0_765
0_9718_2010.186301	1	2010.186301	0_9718
1_6697_2006.128767	2	2006.128767	1_6697
0_5626_1996.754098	1	1996.754098	0_5626
2_50036_2017.967123	3	2017.967123	2_50036
0_3442_1994.115068	1	1994.115068	0_3442
2_15740_2010.715068	3	2010.715068	2_15740
3_9475_2018.389041	4	2018.389041	3_9475
1_856_2001.205479	2	2001.205479	1_856
2_18295_2011.531507	3	2011.531507	2_18295
3_1952_2005.660274	4	2005.660274	3_1952
1_862_2001.230137	2	2001.230137	1_862
2_38303_2015.750685	3	2015.750685	2_38303
2_6643_2007.964384	3	2007.964384	2_6643
0_9171_2006.361644	1	2006.361644	0_9171
2_9480_2008.642077	3	2008.642077	2_9480
2_21451_2012.142077	3	2012.142077	2_21451
2_25906_2013.150685	3	2013.150685	2_25906
2_13356_2009.857534	3	2009.857534	2_13356
1_1412_2002.09863	2	2002.09863	1_1412
1_1953_2002.641096	2	2002.641096	1_1953
3_2989_2006.260274	4	2006.260274	3_2989
3_8987_2014.424658	4	2014.424658	3_8987
0_757_1990.989041	1	1990.989041	0_757
2_1430_2005.263014	3	2005.263014	2_1430
2_26197_2013.178082	3	2013.178082	2_26197
2_4168_2007.290411	3	2007.290411	2_4168
3_6975_2009.372603	4	2009.372603	3_6975
0_579_1990.747945	1	1990.747945	0_579
0_3001_1993.671233	1	1993.671233	0_3001
3_951_2004.901639	4	2004.901639	3_951
2_20198_2011.923288	3	2011.923288	2_20198
2_4535_2007.347945	3	2007.347945	2_4535
3_7264_2009.863014	4	2009.863014	3_7264
2_51889_2018.60274	3	2018.60274	2_51889
2_21494_2012.150273	3	2012.150273	2_21494
2_51037_2018.265753	3	2018.265753	2_51037
2_27203_2013.356164	3	2013.356164	2_27203
1_868_2001.320548	2	2001.320548	1_868
0_955_1991.205479	1	1991.205479	0_955
0_6159_1997.410959	1	1997.410959	0_6159
1_6175_2005.567123	2	2005.567123	1_6175
0_7330_1999.569863	1	1999.569863	0_7330
2_36661_2015.534247	3	2015.534247	2_36661
2_26629_2013.230137	3	2013.230137	2_26629
1_312_1999.178082	2	1999.178082	1_312
0_8225_2001.328767	1	2001.328767	0_8225
0_570_1990.736986	1	1990.736986	0_570
2_37583_2015.550685	3	2015.550685	2_37583
0_8226_2001.224658	1	2001.224658	0_8226
2_26587_2013.336986	3	2013.336986	2_26587
1_7507_2007.257534	2	2007.257534	1_7507
2_2950_2006.761644	3	2006.761644	2_2950
2_9547_2008.598361	3	2008.598361	2_9547
0_3741_1994.460274	1	1994.460274	0_3741
2_106_2003.10137	3	2003.10137	2_106
1_3244_2003.550685	2	2003.550685	1_3244
0_1133_1991.380822	1	1991.380822	0_1133
3_5168_2007.613699	4	2007.613699	3_5168
2_26306_2013.169863	3	2013.169863	2_26306
1_6043_2005.430137	2	2005.430137	1_6043
2_171_2003.663014	3	2003.663014	2_171
0_3613_1994.276712	1	1994.276712	0_3613
0_8231_2001.224658	1	2001.224658	0_8231
2_18822_2011.60274	3	2011.60274	2_18822
0_2375_1993.082192	1	1993.082192	0_2375
0_407_1990.427397	1	1990.427397	0_407
1_9303_2009.40274	2	2009.40274	1_9303
1_1299_2001.994521	2	2001.994521	1_1299
0_6453_1997.879452	1	1997.879452	0_6453
2_14212_2010.158904	3	2010.158904	2_14212
2_1266_2005.120548	3	2005.120548	2_1266
2_20983_2012.215847	3	2012.215847	2_20983
2_2133_2006.079452	3	2006.079452	2_2133
2_5271_2007.59726	3	2007.59726	2_5271
2_39448_2015.961644	3	2015.961644	2_39448
0_8239_2001.317808	1	2001.317808	0_8239
2_11423_2009.093151	3	2009.093151	2_11423
1_3294_2003.528767	2	2003.528767	1_3294
2_13066_2009.876712	3	2009.876712	2_13066
2_14639_2010.367123	3	2010.367123	2_14639
2_50260_2018.046575	3	2018.046575	2_50260
0_1715_1991.90411	1	1991.90411	0_1715
2_15228_2010.520548	3	2010.520548	2_15228
1_876_2001.252055	2	2001.252055	1_876
2_3311_2006.827397	3	2006.827397	2_3311
2_14943_2010.421918	3	2010.421918	2_14943
0_8312_2001.427397	1	2001.427397	0_8312
0_4502_1995.309589	1	1995.309589	0_4502
0_8485_2002.191781	1	2002.191781	0_8485
3_787_2004.642077	4	2004.642077	3_787
2_48651_2017.605479	3	2017.605479	2_48651
0_8242_2001.284932	1	2001.284932	0_8242
0_8633_2003.750685	1	2003.750685	0_8633
2_17686_2011.331507	3	2011.331507	2_17686
0_227_1990.005479	1	1990.005479	0_227
3_1946_2005.736986	4	2005.736986	3_1946
2_29043_2013.849315	3	2013.849315	2_29043
2_16685_2011.024658	3	2011.024658	2_16685
0_9275_2006.89589	1	2006.89589	0_9275
2_4055_2007.293151	3	2007.293151	2_4055
3_4100_2007.079452	4	2007.079452	3_4100
2_2710_2006.405479	3	2006.405479	2_2710
2_48457_2017.558904	3	2017.558904	2_48457
2_43724_2016.721311	3	2016.721311	2_43724
1_888_2001.235616	2	2001.235616	1_888
0_8245_2001.238356	1	2001.238356	0_8245
1_4758_2004.502732	2	2004.502732	1_4758
2_14852_2010.424658	3	2010.424658	2_14852
1_3529_2003.726027	2	2003.726027	1_3529
2_46723_2017.320548	3	2017.320548	2_46723
0_5980_1996.956284	1	1996.956284	0_5980
0_1289_1991.528767	1	1991.528767	0_1289
0_4919_1995.791781	1	1995.791781	0_4919
1_893_2001.312329	2	2001.312329	1_893
2_43946_2016.789617	3	2016.789617	2_43946
2_37491_2015.583562	3	2015.583562	2_37491
1_4144_2004.030055	2	2004.030055	1_4144
0_9640_2009.526027	1	2009.526027	0_9640
0_2144_1992.330601	1	1992.330601	0_2144
1_410_1999.909589	2	1999.909589	1_410
3_3067_2006.380822	4	2006.380822	3_3067
2_335_2004.188525	3	2004.188525	2_335
2_8072_2008.344262	3	2008.344262	2_8072
3_7329_2010.016438	4	2010.016438	3_7329
2_14294_2010.178082	3	2010.178082	2_14294
0_3187_1993.871233	1	1993.871233	0_3187
2_30931_2014.065753	3	2014.065753	2_30931
2_11002_2009.013699	3	2009.013699	2_11002
2_15840_2010.80274	3	2010.80274	2_15840
0_5831_1996.762295	1	1996.762295	0_5831
2_2267_2006.30137	3	2006.30137	2_2267
0_8248_2001.254795	1	2001.254795	0_8248
2_21550_2012.172131	3	2012.172131	2_21550
2_49925_2017.928767	3	2017.928767	2_49925
2_4089_2007.284932	3	2007.284932	2_4089
1_2529_2003.205479	2	2003.205479	1_2529
3_2713_2006.131507	4	2006.131507	3_2713
2_14570_2010.265753	3	2010.265753	2_14570
0_3113_1993.79726	1	1993.79726	0_3113
0_8375_2001.632877	1	2001.632877	0_8375
1_899_2001.315068	2	2001.315068	1_899
3_7380_2010.161644	4	2010.161644	3_7380
1_836_2001.19726	2	2001.19726	1_836
1_5139_2004.797814	2	2004.797814	1_5139
0_8249_2001.265753	1	2001.265753	0_8249
2_21422_2012.210383	3	2012.210383	2_21422
1_1279_2001.835616	2	2001.835616	1_1279
2_35016_2014.90137	3	2014.90137	2_35016
3_6908_2009.254795	4	2009.254795	3_6908
3_7173_2009.832877	4	2009.832877	3_7173
3_7324_2010.030137	4	2010.030137	3_7324
2_21381_2012.142077	3	2012.142077	2_21381
3_7640_2010.652055	4	2010.652055	3_7640
2_49177_2017.758904	3	2017.758904	2_49177
3_7416_2010.216438	4	2010.216438	3_7416
0_7149_1999.005479	1	1999.005479	0_7149
2_8052_2008.349727	3	2008.349727	2_8052
2_25064_2013.027397	3	2013.027397	2_25064
2_19028_2011.632877	3	2011.632877	2_19028
0_5243_1996.169399	1	1996.169399	0_5243
1_902_2001.317808	2	2001.317808	1_902
0_9714_2010.115068	1	2010.115068	0_9714
0_6022_1997.049315	1	1997.049315	0_6022
0_6408_1997.857534	1	1997.857534	0_6408
2_18849_2011.59726	3	2011.59726	2_18849
2_37278_2015.465753	3	2015.465753	2_37278
3_7013_2009.482192	4	2009.482192	3_7013
0_2082_1992.275956	1	1992.275956	0_2082
0_1652_1991.873973	1	1991.873973	0_1652
1_904_2001.339726	2	2001.339726	1_904
2_52569_2018.780822	3	2018.780822	2_52569
2_29185_2013.769863	3	2013.769863	2_29185
2_327_2004.038251	3	2004.038251	2_327
2_51841_2018.616438	3	2018.616438	2_51841
2_198_2003.756164	3	2003.756164	2_198
1_937_2001.279452	2	2001.279452	1_937
1_10003_2011.446575	2	2011.446575	1_10003
1_3974_2003.956164	2	2003.956164	1_3974
0_8254_2001.257534	1	2001.257534	0_8254
2_1962_2005.945205	3	2005.945205	2_1962
2_1708_2005.706849	3	2005.706849	2_1708
1_5824_2005.410959	2	2005.410959	1_5824
1_910_2001.252055	2	2001.252055	1_910
2_307_2004.081967	3	2004.081967	2_307
0_9843_2010.624658	1	2010.624658	0_9843
2_44616_2016.909836	3	2016.909836	2_44616
1_10477_2012.114754	2	2012.114754	1_10477
2_3276_2006.832877	3	2006.832877	2_3276
1_913_2001.282192	2	2001.282192	1_913
2_29014_2013.769863	3	2013.769863	2_29014
2_16487_2010.961644	3	2010.961644	2_16487
2_1752_2005.723288	3	2005.723288	2_1752
2_5769_2007.736986	3	2007.736986	2_5769
1_932_2001.334247	2	2001.334247	1_932
2_15953_2010.761644	3	2010.761644	2_15953
3_2623_2006.038356	4	2006.038356	3_2623
0_9109_2006.079452	1	2006.079452	0_9109
1_9566_2009.876712	2	2009.876712	1_9566
0_8264_2001.342466	1	2001.342466	0_8264
2_25583_2013.115068	3	2013.115068	2_25583
0_8265_2001.386301	1	2001.386301	0_8265
2_11923_2009.413699	3	2009.413699	2_11923
2_25068_2012.989071	3	2012.989071	2_25068
2_14895_2010.438356	3	2010.438356	2_14895
0_8266_2001.315068	1	2001.315068	0_8266
2_42994_2016.603825	3	2016.603825	2_42994
1_935_2001.30411	2	2001.30411	1_935
0_8270_2001.361644	1	2001.361644	0_8270
0_237_1989.991781	1	1989.991781	0_237
0_8272_2001.29863	1	2001.29863	0_8272
0_7758_2000.371585	1	2000.371585	0_7758
2_51873_2018.517808	3	2018.517808	2_51873
1_938_2001.287671	2	2001.287671	1_938
2_36082_2015.172603	3	2015.172603	2_36082
2_2345_2006.219178	3	2006.219178	2_2345
2_24943_2012.953552	3	2012.953552	2_24943
2_10337_2008.836066	3	2008.836066	2_10337
2_14518_2010.241096	3	2010.241096	2_14518
2_20317_2011.967123	3	2011.967123	2_20317
2_531_2004.325137	3	2004.325137	2_531
2_41678_2016.363388	3	2016.363388	2_41678
0_8512_2002.419178	1	2002.419178	0_8512
2_19046_2011.70137	3	2011.70137	2_19046
1_6316_2005.756164	2	2005.756164	1_6316
0_5883_1996.882514	1	1996.882514	0_5883
1_1862_2002.509589	2	2002.509589	1_1862
0_7342_1999.556164	1	1999.556164	0_7342
0_9922_2011.030137	1	2011.030137	0_9922
2_7329_2008.180328	3	2008.180328	2_7329
3_3116_2006.389041	4	2006.389041	3_3116
2_52292_2018.783562	3	2018.783562	2_52292
2_17407_2011.287671	3	2011.287671	2_17407
3_5345_2007.772603	4	2007.772603	3_5345
2_19193_2011.706849	3	2011.706849	2_19193
1_5982_2005.515068	2	2005.515068	1_5982
2_34985_2014.945205	3	2014.945205	2_34985
2_21717_2012.29235	3	2012.29235	2_21717
2_27629_2013.482192	3	2013.482192	2_27629
0_4012_1994.717808	1	1994.717808	0_4012
4_116_2004.959016	5	2004.959016	4_116
0_8279_2001.326027	1	2001.326027	0_8279
2_9648_2008.653005	3	2008.653005	2_9648
1_3507_2003.673973	2	2003.673973	1_3507
1_4139_2004.125683	2	2004.125683	1_4139
1_6593_2005.969863	2	2005.969863	1_6593
2_38719_2015.838356	3	2015.838356	2_38719
1_953_2001.350685	2	2001.350685	1_953
2_20227_2011.989041	3	2011.989041	2_20227
2_22768_2012.464481	3	2012.464481	2_22768
2_11499_2009.224658	3	2009.224658	2_11499
0_8280_2001.375342	1	2001.375342	0_8280
0_4526_1995.323288	1	1995.323288	0_4526
0_7361_1999.59726	1	1999.59726	0_7361
2_38629_2015.8	3	2015.8	2_38629
2_6818_2008.068306	3	2008.068306	2_6818
3_344_2003.753425	4	2003.753425	3_344
0_8078_2000.989071	1	2000.989071	0_8078
3_3965_2006.986301	4	2006.986301	3_3965
2_47163_2017.347945	3	2017.347945	2_47163
2_33777_2014.591781	3	2014.591781	2_33777
1_8660_2008.773224	2	2008.773224	1_8660
3_3396_2006.589041	4	2006.589041	3_3396
2_15049_2010.457534	3	2010.457534	2_15049
0_8281_2001.326027	1	2001.326027	0_8281
4_487_2008.204918	5	2008.204918	4_487
1_8626_2008.724044	2	2008.724044	1_8626
1_955_2001.328767	2	2001.328767	1_955
2_40446_2016.155738	3	2016.155738	2_40446
2_11553_2009.210959	3	2009.210959	2_11553
1_2107_2002.70411	2	2002.70411	1_2107
3_4611_2007.40274	4	2007.40274	3_4611
2_50997_2018.2	3	2018.2	2_50997
1_957_2001.342466	2	2001.342466	1_957
2_14229_2010.145205	3	2010.145205	2_14229
0_9975_2011.123288	1	2011.123288	0_9975
3_6654_2008.830601	4	2008.830601	3_6654
1_4372_2004.202186	2	2004.202186	1_4372
3_4923_2007.49863	4	2007.49863	3_4923
0_4540_1995.410959	1	1995.410959	0_4540
2_42530_2016.502732	3	2016.502732	2_42530
0_7776_2000.516393	1	2000.516393	0_7776
1_1191_2001.808219	2	2001.808219	1_1191
1_958_2001.317808	2	2001.317808	1_958
0_8919_2005.315068	1	2005.315068	0_8919
3_2685_2006.082192	4	2006.082192	3_2685
2_12144_2009.416438	3	2009.416438	2_12144
0_8283_2001.334247	1	2001.334247	0_8283
1_8644_2008.953552	2	2008.953552	1_8644
2_24694_2012.877049	3	2012.877049	2_24694
2_23904_2012.677596	3	2012.677596	2_23904
0_8284_2001.378082	1	2001.378082	0_8284
0_4947_1995.816438	1	1995.816438	0_4947
1_960_2001.342466	2	2001.342466	1_960
0_8285_2001.320548	1	2001.320548	0_8285
2_2067_2006.027397	3	2006.027397	2_2067
3_3910_2006.926027	4	2006.926027	3_3910
1_1768_2002.40274	2	2002.40274	1_1768
0_5065_1995.945205	1	1995.945205	0_5065
2_8972_2008.562842	3	2008.562842	2_8972
3_253_2003.517808	4	2003.517808	3_253
2_22358_2012.346995	3	2012.346995	2_22358
2_21932_2012.251366	3	2012.251366	2_21932
1_963_2001.323288	2	2001.323288	1_963
2_31134_2014.117808	3	2014.117808	2_31134
2_9013_2008.535519	3	2008.535519	2_9013
2_44548_2016.961749	3	2016.961749	2_44548
4_161_2005.254795	5	2005.254795	4_161
1_7367_2007.068493	2	2007.068493	1_7367
2_5037_2007.531507	3	2007.531507	2_5037
1_2320_2002.917808	2	2002.917808	1_2320
2_6611_2007.983562	3	2007.983562	2_6611
0_3088_1993.720548	1	1993.720548	0_3088
2_11880_2009.350685	3	2009.350685	2_11880
2_41325_2016.363388	3	2016.363388	2_41325
0_4016_1994.816438	1	1994.816438	0_4016
2_48789_2017.641096	3	2017.641096	2_48789
0_3274_1993.923288	1	1993.923288	0_3274
3_1306_2005.20274	4	2005.20274	3_1306
0_8290_2001.438356	1	2001.438356	0_8290
2_32833_2014.446575	3	2014.446575	2_32833
2_26475_2013.284932	3	2013.284932	2_26475
1_974_2001.383562	2	2001.383562	1_974
1_4164_2004.092896	2	2004.092896	1_4164
0_4800_1995.619178	1	1995.619178	0_4800
1_6608_2006.008219	2	2006.008219	1_6608
2_16418_2010.964384	3	2010.964384	2_16418
2_23210_2012.538251	3	2012.538251	2_23210
2_11578_2009.208219	3	2009.208219	2_11578
3_4466_2007.328767	4	2007.328767	3_4466
1_9216_2009.317808	2	2009.317808	1_9216
3_6294_2008.42623	4	2008.42623	3_6294
0_8295_2001.347945	1	2001.347945	0_8295
0_6669_1998.331507	1	1998.331507	0_6669
2_34898_2014.887671	3	2014.887671	2_34898
2_43743_2016.748634	3	2016.748634	2_43743
0_8296_2001.353425	1	2001.353425	0_8296
1_6390_2005.808219	2	2005.808219	1_6390
1_9612_2010.030137	2	2010.030137	1_9612
1_1043_2001.465753	2	2001.465753	1_1043
0_8298_2001.380822	1	2001.380822	0_8298
2_11764_2009.287671	3	2009.287671	2_11764
2_43195_2016.765027	3	2016.765027	2_43195
2_25536_2013.041096	3	2013.041096	2_25536
0_4293_1995.123288	1	1995.123288	0_4293
3_4018_2006.975342	4	2006.975342	3_4018
2_3833_2007.150685	3	2007.150685	2_3833
1_990_2001.523288	2	2001.523288	1_990
2_22874_2012.437158	3	2012.437158	2_22874
2_11646_2009.189041	3	2009.189041	2_11646
2_49116_2017.780822	3	2017.780822	2_49116
2_30274_2014.084932	3	2014.084932	2_30274
0_8299_2001.389041	1	2001.389041	0_8299
2_606_2004.407104	3	2004.407104	2_606
0_5203_1996.106557	1	1996.106557	0_5203
2_9832_2008.836066	3	2008.836066	2_9832
1_5219_2004.934426	2	2004.934426	1_5219
2_7485_2008.23224	3	2008.23224	2_7485
2_12740_2009.624658	3	2009.624658	2_12740
1_992_2001.413699	2	2001.413699	1_992
1_9774_2010.682192	2	2010.682192	1_9774
0_5722_1996.674863	1	1996.674863	0_5722
2_10028_2008.795082	3	2008.795082	2_10028
1_1100_2001.575342	2	2001.575342	1_1100
1_3617_2003.734247	2	2003.734247	1_3617
1_9755_2010.580822	2	2010.580822	1_9755
1_1988_2002.635616	2	2002.635616	1_1988
2_32161_2014.331507	3	2014.331507	2_32161
1_3681_2003.827397	2	2003.827397	1_3681
2_27308_2013.479452	3	2013.479452	2_27308
1_995_2001.361644	2	2001.361644	1_995
1_4130_2004.010929	2	2004.010929	1_4130
0_6915_1998.605479	1	1998.605479	0_6915
1_4211_2004.153005	2	2004.153005	1_4211
2_4901_2007.446575	3	2007.446575	2_4901
1_2049_2002.720548	2	2002.720548	1_2049
1_3381_2003.569863	2	2003.569863	1_3381
2_26776_2013.367123	3	2013.367123	2_26776
2_13213_2009.931507	3	2009.931507	2_13213
3_4231_2007.123288	4	2007.123288	3_4231
2_18483_2011.569863	3	2011.569863	2_18483
0_3175_1993.8	1	1993.8	0_3175
1_1000_2001.389041	2	2001.389041	1_1000
2_20638_2012.008197	3	2012.008197	2_20638
1_1001_2001.443836	2	2001.443836	1_1001
3_6895_2009.227397	4	2009.227397	3_6895
3_39_2002.405479	4	2002.405479	3_39
1_423_1999.926027	2	1999.926027	1_423
0_10118_2014.413699	1	2014.413699	0_10118
3_1813_2005.580822	4	2005.580822	3_1813
0_8302_2001.408219	1	2001.408219	0_8302
1_2363_2003.005479	2	2003.005479	1_2363
2_21700_2012.224044	3	2012.224044	2_21700
2_17926_2011.4	3	2011.4	2_17926
1_4362_2004.251366	2	2004.251366	1_4362
0_8493_2002.317808	1	2002.317808	0_8493
1_1012_2001.441096	2	2001.441096	1_1012
2_48544_2017.649315	3	2017.649315	2_48544
2_39422_2015.953425	3	2015.953425	2_39422
2_2392_2006.279452	3	2006.279452	2_2392
2_7707_2008.191257	3	2008.191257	2_7707
3_1050_2005.087671	4	2005.087671	3_1050
2_3527_2006.969863	3	2006.969863	2_3527
1_1017_2001.383562	2	2001.383562	1_1017
3_7491_2010.342466	4	2010.342466	3_7491
1_6868_2006.175342	2	2006.175342	1_6868
0_8308_2001.441096	1	2001.441096	0_8308
2_30983_2014.112329	3	2014.112329	2_30983
1_1019_2001.386301	2	2001.386301	1_1019
1_1022_2001.452055	2	2001.452055	1_1022
3_7731_2010.868493	4	2010.868493	3_7731
1_2846_2003.287671	2	2003.287671	1_2846
0_6222_1997.356164	1	1997.356164	0_6222
2_8096_2008.344262	3	2008.344262	2_8096
3_504_2004.224044	4	2004.224044	3_504
1_1028_2001.487671	2	2001.487671	1_1028
1_8311_2008.42623	2	2008.42623	1_8311
2_3168_2006.887671	3	2006.887671	2_3168
2_138_2003.457534	3	2003.457534	2_138
1_9652_2010.043836	2	2010.043836	1_9652
0_5153_1996.079235	1	1996.079235	0_5153
2_40589_2016.243169	3	2016.243169	2_40589
1_6269_2005.706849	2	2005.706849	1_6269
2_4490_2007.4	3	2007.4	2_4490
3_4397_2007.279452	4	2007.279452	3_4397
2_1670_2005.635616	3	2005.635616	2_1670
0_929_1991.158904	1	1991.158904	0_929
0_9263_2006.79726	1	2006.79726	0_9263
1_1129_2001.638356	2	2001.638356	1_1129
4_52_2004.568306	5	2004.568306	4_52
0_8311_2001.405479	1	2001.405479	0_8311
1_1031_2001.416438	2	2001.416438	1_1031
2_21610_2012.193989	3	2012.193989	2_21610
1_6061_2005.457534	2	2005.457534	1_6061
1_1035_2001.520548	2	2001.520548	1_1035
2_28213_2013.619178	3	2013.619178	2_28213
1_4513_2004.355191	2	2004.355191	1_4513
1_3483_2003.635616	2	2003.635616	1_3483
1_1038_2001.427397	2	2001.427397	1_1038
3_6401_2008.546448	4	2008.546448	3_6401
0_8320_2001.457534	1	2001.457534	0_8320
2_11298_2009.093151	3	2009.093151	2_11298
1_1625_2002.30411	2	2002.30411	1_1625
2_23886_2012.857923	3	2012.857923	2_23886
0_2421_1993.139726	1	1993.139726	0_2421
2_29093_2013.794521	3	2013.794521	2_29093
2_40761_2016.161202	3	2016.161202	2_40761
2_10892_2008.978142	3	2008.978142	2_10892
1_833_2001.172603	2	2001.172603	1_833
2_44617_2016.879781	3	2016.879781	2_44617
3_3769_2006.824658	4	2006.824658	3_3769
1_1622_2002.268493	2	2002.268493	1_1622
3_2423_2005.917808	4	2005.917808	3_2423
3_2854_2006.238356	4	2006.238356	3_2854
2_1324_2005.238356	3	2005.238356	2_1324
0_8178_2001.145205	1	2001.145205	0_8178
1_1989_2002.627397	2	2002.627397	1_1989
2_6662_2008.030055	3	2008.030055	2_6662
1_1051_2001.536986	2	2001.536986	1_1051
2_34711_2014.79726	3	2014.79726	2_34711
3_6539_2008.726776	4	2008.726776	3_6539
4_556_2008.849727	5	2008.849727	4_556
2_14126_2010.120548	3	2010.120548	2_14126
0_2808_1993.589041	1	1993.589041	0_2808
1_1535_2002.221918	2	2002.221918	1_1535
2_32485_2014.405479	3	2014.405479	2_32485
1_1055_2001.50137	2	2001.50137	1_1055
2_32737_2014.427397	3	2014.427397	2_32737
2_22627_2012.439891	3	2012.439891	2_22627
3_144_2002.789041	4	2002.789041	3_144
3_9506_2018.69589	4	2018.69589	3_9506
2_11327_2009.128767	3	2009.128767	2_11327
1_1057_2001.476712	2	2001.476712	1_1057
2_27694_2013.50137	3	2013.50137	2_27694
2_12845_2009.660274	3	2009.660274	2_12845
1_3410_2003.668493	2	2003.668493	1_3410
2_14430_2010.273973	3	2010.273973	2_14430
3_7560_2010.561644	4	2010.561644	3_7560
2_3298_2006.835616	3	2006.835616	2_3298
1_1062_2001.473973	2	2001.473973	1_1062
0_54_1989.493151	1	1989.493151	0_54
2_39910_2016.07377	3	2016.07377	2_39910
2_14483_2010.339726	3	2010.339726	2_14483
2_22522_2012.374317	3	2012.374317	2_22522
2_824_2004.65847	3	2004.65847	2_824
0_6338_1997.789041	1	1997.789041	0_6338
2_21486_2012.185792	3	2012.185792	2_21486
1_2288_2002.950685	2	2002.950685	1_2288
1_1067_2001.476712	2	2001.476712	1_1067
2_10401_2008.811475	3	2008.811475	2_10401
2_24203_2012.827869	3	2012.827869	2_24203
0_8342_2001.59726	1	2001.59726	0_8342
1_3107_2003.509589	2	2003.509589	1_3107
2_4041_2007.216438	3	2007.216438	2_4041
2_21233_2012.092896	3	2012.092896	2_21233
2_4766_2007.471233	3	2007.471233	2_4766
1_1069_2001.512329	2	2001.512329	1_1069
1_1070_2001.484932	2	2001.484932	1_1070
4_486_2008.125683	5	2008.125683	4_486
1_9983_2011.323288	2	2011.323288	1_9983
0_8343_2001.50411	1	2001.50411	0_8343
2_16553_2011.008219	3	2011.008219	2_16553
2_22115_2012.284153	3	2012.284153	2_22115
1_4585_2004.415301	2	2004.415301	1_4585
0_8344_2001.520548	1	2001.520548	0_8344
2_33108_2014.471233	3	2014.471233	2_33108
2_27979_2013.613699	3	2013.613699	2_27979
2_15505_2010.649315	3	2010.649315	2_15505
2_45413_2017.073973	3	2017.073973	2_45413
0_8345_2001.49863	1	2001.49863	0_8345
2_14417_2010.243836	3	2010.243836	2_14417
2_52467_2018.750685	3	2018.750685	2_52467
1_6742_2006.117808	2	2006.117808	1_6742
2_17632_2011.29863	3	2011.29863	2_17632
0_4136_1994.90137	1	1994.90137	0_4136
