Sample	posterior	likelihood	prior	treeLikelihood.sim1_uniform_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
4110000	-24476.405882889274	-24000.49927535514	-475.9066075341342	-24000.49927535514	-460.7393701531532	29.3958299825904	1	1	1	1	1	1	1.862544	1.862544	1.862544	0.074180	0.135303	0.468758	0.004354	0.063563	0.141120	6	2.3264111923960084E-4	1.8295813311308917	0.2896682839712832	0.22103163071313703	0.22681733435094484	0.26248275096463514
4112000	-24478.04479182871	-23998.518538536322	-479.5262532923864	-23998.518538536322	-462.74264592105914	29.421247187324777	0	1	1	0	0	1	1.715086	1.715086	1.715086	0.0	0.099975	0.443849	0.0	0.0	0.098729	3	2.278447925900037E-4	1.8295813311308917	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4114000	-24480.30867519895	-24007.16026767545	-473.1484075235008	-24007.16026767545	-457.65145350203886	29.42873521316841	0	1	1	1	0	1	2.116761	2.116761	2.116761	0.0	0.087714	0.486444	0.154548	0.0	0.082100	4	2.3401311617752516E-4	1.8295813311308917	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4116000	-24470.71912535372	-24002.03932137016	-468.67980398355843	-24002.03932137016	-451.6146539547921	29.678812339987925	0	1	1	1	0	1	1.848932	1.848932	1.848932	0.0	0.077780	0.447382	0.013250	0.0	0.075944	4	2.4542312689619384E-4	1.8295813311308917	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4118000	-24491.430956732213	-24011.12061329549	-480.3103434367216	-24011.12061329549	-462.6569132267088	29.92525284513171	0	1	1	1	0	1	2.279396	2.279396	2.279396	0.0	0.047142	0.320970	0.164572	0.0	0.048544	4	2.1865139928344278E-4	1.9740606943167482	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4120000	-24498.841312379103	-24011.779229451433	-487.06208292767104	-24011.779229451433	-467.9856918806603	30.03400490983004	0	1	1	0	0	1	2.144101	2.144101	2.144101	0.0	0.122290	0.353089	0.0	0.0	0.060794	3	2.2263051975565022E-4	1.9740606943167482	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4122000	-24491.324072724048	-24013.558566310603	-477.7655064134437	-24013.558566310603	-463.0455404203897	30.011651966861013	0	1	1	1	0	1	1.948038	1.948038	1.948038	0.0	0.083919	0.468419	0.083502	0.0	0.036872	4	2.1840694443009485E-4	1.9740606943167482	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4124000	-24492.525652677567	-24010.893661829974	-481.631990847592	-24010.893661829974	-466.8599663001309	30.106876851389856	0	1	1	0	0	1	2.162410	2.162410	2.162410	0.0	0.194558	0.369051	0.0	0.0	0.121918	3	2.2404960301454773E-4	1.9740606943167482	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4126000	-24504.525364556517	-24020.43590918057	-484.0894553759469	-24020.43590918057	-467.45793062988895	30.490086613284138	1	0	1	1	0	1	2.044769	2.044769	2.044769	0.104956	0.0	0.907807	0.220219	0.0	0.081136	4	2.2065902149627799E-4	2.1889956352975473	0.2896682839712832	0.22103163071313703	0.22412750780797755	0.2651725775076024
4128000	-24518.179651063747	-24035.541491086853	-482.6381599768926	-24035.541491086853	-467.74447676389093	31.03483875267929	1	1	1	1	1	0	2.168875	2.168875	2.168875	0.007363	0.118774	0.599047	0.076801	0.037712	0.0	5	2.1906043965565144E-4	2.2425298166213765	0.2891653312341087	0.22103163071313703	0.22463046054515204	0.2651725775076024
4130000	-24491.36765094659	-24009.914046412305	-481.4536045342875	-24009.914046412305	-465.9053245365199	29.6192005764258	1	1	1	0	1	0	2.186177	2.186177	2.186177	0.102820	0.088060	0.808142	0.0	0.112470	0.0	4	2.318774907731926E-4	2.2425298166213765	0.2844418964906152	0.22103163071313703	0.22935389528864553	0.2651725775076024
4132000	-24486.042493014676	-23997.279293732463	-488.7631992822126	-23997.279293732463	-472.94498267377634	29.89214575562031	1	1	1	1	1	1	1.999938	1.999938	1.999938	0.082494	0.137612	0.426291	0.021861	0.099995	0.022887	6	2.1557803448720006E-4	2.2425298166213765	0.2844418964906152	0.22103163071313703	0.22935389528864553	0.2651725775076024
4134000	-24510.373194584656	-24030.75517237237	-479.6180222122871	-24030.75517237237	-463.79278636645495	30.569274825935025	0	1	1	1	1	0	2.321270	2.321270	2.321270	0.0	0.098576	0.621503	0.026615	0.054399	0.0	4	2.3436360112584026E-4	2.2425298166213765	0.2844418964906152	0.22103163071313703	0.2296631238519894	0.26486334894425856
4136000	-24493.390354064697	-24016.3005451852	-477.0898088794959	-24016.3005451852	-463.312761375391	29.371900818824418	1	1	1	0	1	1	1.933839	1.933839	1.933839	0.125690	0.095697	0.557099	0.0	0.128506	0.044501	5	2.4395910179853943E-4	2.2425298166213765	0.2844418964906152	0.2184098386253562	0.23228491593977021	0.26486334894425856
4138000	-24482.994111420958	-24006.815932861045	-476.17817855991194	-24006.815932861045	-459.0935802697237	29.383203603179215	0	1	1	0	0	1	1.886284	1.886284	1.886284	0.0	0.099626	0.631713	0.0	0.0	0.068021	3	2.198997329109719E-4	2.2425298166213765	0.2844418964906152	0.2184098386253562	0.23228491593977021	0.26486334894425856
4140000	-24474.720236012447	-23989.66828157389	-485.0519544385561	-23989.66828157389	-468.1052384441696	29.765686206496543	1	0	1	1	0	1	2.093288	2.093288	2.093288	0.133902	0.0	0.350145	0.098210	0.0	0.017805	4	2.2824288174436554E-4	2.2425298166213765	0.2844418964906152	0.2184098386253562	0.23228491593977021	0.26486334894425856
4142000	-24486.78588312202	-24008.11146174831	-478.6744213737059	-24008.11146174831	-460.1700743875863	29.32851447499646	0	1	1	1	0	1	2.160066	2.160066	2.160066	0.0	0.092836	0.559194	0.087934	0.0	0.063001	4	2.1574894109059164E-4	1.7898884932899513	0.2844418964906152	0.21632947665753732	0.23228491593977021	0.26694371091207747
4144000	-24493.32774261086	-24000.300304018558	-493.02743859230304	-24000.300304018558	-470.01182378973647	29.69518911037928	0	1	1	0	0	1	2.002279	2.002279	2.002279	0.0	0.193187	0.665112	0.0	0.0	0.120361	3	2.335153083545265E-4	1.7898884932899513	0.2844418964906152	0.21632947665753732	0.23228491593977021	0.26694371091207747
4146000	-24476.14110497431	-24001.427285310314	-474.7138196639963	-24001.427285310314	-459.41850239014667	29.701996903277468	0	1	1	1	0	1	2.015081	2.015081	2.015081	0.0	0.070265	0.429999	0.040412	0.0	0.105859	4	2.2927803793137315E-4	2.116678947638158	0.2878253067354583	0.21294606641269417	0.23228491593977021	0.26694371091207747
4148000	-24474.332525507773	-24000.426895041044	-473.90563046672804	-24000.426895041044	-455.0527382596451	29.70203223870281	1	1	1	1	0	1	2.014803	2.014803	2.014803	0.226128	0.036271	0.452638	0.196030	0.0	0.073997	5	2.31839841811585E-4	1.7717143292482174	0.2878253067354583	0.2182822246838273	0.23228491593977021	0.2616075526409443
4150000	-24482.41965605718	-24005.247131968034	-477.1725240891454	-24005.247131968034	-459.0149059585292	29.700373613187995	1	1	1	0	0	1	1.940071	1.940071	1.940071	0.064969	0.179202	0.477956	0.0	0.0	0.074862	4	2.3067168539361318E-4	1.8720164954482248	0.2826556394880811	0.2182822246838273	0.23745458318714738	0.2616075526409443
4152000	-24489.06501788116	-24020.18735809435	-468.87765978680847	-24020.18735809435	-452.44743918377554	29.716883867360412	0	1	1	0	0	1	2.057602	2.057602	2.057602	0.0	0.142518	0.903848	0.0	0.0	0.070010	3	2.3309544348626383E-4	1.8720164954482248	0.2826556394880811	0.2182822246838273	0.23745458318714738	0.2616075526409443
4154000	-24461.033316257053	-23996.712910078502	-464.3204061785515	-23996.712910078502	-450.08190459940784	29.36742604177805	0	1	1	1	1	1	1.872229	1.872229	1.872229	0.0	0.087702	0.616443	0.119234	0.001687	0.049690	5	2.2932935405162928E-4	2.002289195567186	0.2888150815544679	0.2182822246838273	0.23129514112076058	0.2616075526409443
4156000	-24478.598576624914	-24012.800833885507	-465.79774273940757	-24012.800833885507	-450.18219432268114	29.358341750270274	1	1	1	1	1	1	1.678910	1.678910	1.678910	0.146415	0.085207	0.557083	0.035457	0.037501	0.083367	6	2.508725435534285E-4	2.002289195567186	0.2888150815544679	0.2182822246838273	0.23129514112076058	0.2616075526409443
4158000	-24468.475962320936	-24004.41805601139	-464.05790630954596	-24004.41805601139	-447.08574447355426	29.35752731605002	0	1	1	0	0	1	1.622472	1.622472	1.622472	0.0	0.162471	0.666805	0.0	0.0	0.073762	3	2.497468654454121E-4	2.002289195567186	0.28869748061516826	0.22207787949285268	0.22761708725103483	0.2616075526409443
4160000	-24458.51615735986	-23994.46897390776	-464.0471834521018	-23994.46897390776	-445.5016828236023	29.360516065366216	1	1	1	0	0	1	1.815449	1.815449	1.815449	0.085407	0.213924	0.650422	0.0	0.0	0.147555	4	2.480210463010484E-4	2.002289195567186	0.2860195513697462	0.22207787949285268	0.23029501649645687	0.2616075526409443
4162000	-24455.718506044035	-24000.853617677625	-454.8648883664117	-24000.853617677625	-440.54961119894534	29.362844382286706	0	1	1	0	0	1	1.720399	1.720399	1.720399	0.0	0.102269	0.685803	0.0	0.0	0.058746	3	2.4668912320764826E-4	2.002289195567186	0.28227556725029196	0.22582186361230694	0.23029501649645687	0.2616075526409443
4164000	-24464.277503507594	-24000.876308255905	-463.4011952516875	-24000.876308255905	-446.094219784255	29.36484601728094	0	1	1	1	0	1	1.681407	1.681407	1.681407	0.0	0.046300	0.338514	0.087129	0.0	0.028923	4	2.457610750260879E-4	2.002289195567186	0.28227556725029196	0.22582186361230694	0.23029501649645687	0.2616075526409443
4166000	-24470.102627612658	-23997.796994533328	-472.30563307932823	-23997.796994533328	-455.1505864846867	28.70844662622023	1	1	1	1	1	0	1.725579	1.725579	1.725579	0.174381	0.141821	0.432025	0.022736	0.079146	0.0	5	2.5257653996760363E-4	2.002289195567186	0.28227556725029196	0.22582186361230694	0.23029501649645687	0.2616075526409443
4168000	-24464.108073142874	-23995.86263049319	-468.2454426496838	-23995.86263049319	-446.7763102234598	28.870196366569182	1	1	1	1	1	1	1.911770	1.911770	1.911770	0.084834	0.013610	0.279227	0.208612	0.007531	0.018040	6	2.4247788695978E-4	1.8932307100618095	0.28227556725029196	0.22582186361230694	0.23029501649645687	0.2616075526409443
4170000	-24468.419250543608	-24002.527784198042	-465.8914663455654	-24002.527784198042	-450.18394405247926	29.524173932461427	1	1	1	1	0	1	1.862580	1.862580	1.862580	0.214052	0.159174	0.502673	0.040639	0.0	0.124057	5	2.3972571151633555E-4	1.8617249502772961	0.28227556725029196	0.22582186361230694	0.23029501649645687	0.2616075526409443
4172000	-24464.10243464984	-23993.629758711213	-470.47267593862995	-23993.629758711213	-452.9524953655483	29.054877146707586	1	1	1	1	1	0	1.992179	1.992179	1.992179	0.115026	0.005436	0.567025	0.068992	0.131252	0.0	5	2.3667442330834704E-4	1.9203297967882238	0.28227556725029196	0.22582186361230694	0.23029501649645687	0.2616075526409443
4174000	-24484.386734806427	-24024.900050285516	-459.4866845209101	-24024.900050285516	-443.91419470757376	31.56827947619968	1	0	1	1	1	1	1.635373	1.635373	1.635373	0.425961	0.0	0.437440	0.076515	0.066048	0.017141	5	2.2989962324871974E-4	1.9203297967882238	0.28227556725029196	0.2191923322340608	0.23029501649645687	0.26823708401919044
4176000	-24498.548050559537	-24027.316459583883	-471.2315909756558	-24027.316459583883	-454.54181388249833	31.565581344652497	1	0	1	1	0	1	1.911034	1.911034	1.911034	0.500657	0.0	0.400210	0.318442	0.0	0.045258	4	2.3561289211421253E-4	1.9203297967882238	0.28227556725029196	0.2191923322340608	0.23029501649645687	0.26823708401919044
4178000	-24495.936988011763	-24019.50707156442	-476.4299164473416	-24019.50707156442	-460.13615185953694	31.575968826912394	0	1	1	0	0	1	1.785125	1.785125	1.785125	0.0	0.131042	0.674719	0.0	0.0	0.058981	3	2.2799227460497572E-4	1.9203297967882238	0.28227556725029196	0.2191923322340608	0.23029501649645687	0.26823708401919044
4180000	-24486.93870726823	-24012.65021220826	-474.28849505996993	-24012.65021220826	-459.5930703052926	30.21535219678261	0	1	1	0	0	1	1.918989	1.918989	1.918989	0.0	0.096663	0.530778	0.0	0.0	0.086444	3	2.3930894902076966E-4	1.9203297967882238	0.28227556725029196	0.2191923322340608	0.23029501649645687	0.26823708401919044
4182000	-24484.21738171289	-24006.551253364923	-477.66612834796575	-24006.551253364923	-462.3302808161732	30.225172884712116	1	1	1	1	1	1	1.682074	1.682074	1.682074	0.050203	0.036510	0.512977	0.056143	0.067794	0.040770	6	2.2682264864963396E-4	1.9203297967882238	0.28821923632011126	0.21324866316424146	0.23029501649645687	0.26823708401919044
4184000	-24494.659962858233	-24013.511533977384	-481.14842888085104	-24013.511533977384	-461.7873683693805	29.369130573447414	0	1	1	1	1	1	1.986990	1.986990	1.986990	0.0	0.066473	0.659708	0.070907	0.085259	0.060111	5	2.178897870850633E-4	2.0058196241409676	0.28821923632011126	0.21324866316424146	0.23029501649645687	0.26823708401919044
4186000	-24496.794340860786	-24018.864148952023	-477.9301919087626	-24018.864148952023	-463.1919332848347	29.342598915355723	1	1	1	0	0	1	1.949576	1.949576	1.949576	0.052352	0.124354	0.493335	0.0	0.0	0.061999	4	2.3119313860259084E-4	2.0058196241409676	0.28821923632011126	0.21324866316424146	0.23029501649645687	0.26823708401919044
4188000	-24488.80503192791	-24008.43842535515	-480.36660657275775	-24008.43842535515	-465.08822037103545	31.281859924803527	1	0	1	1	0	1	2.333886	2.333886	2.333886	0.229161	0.0	0.697039	0.063729	0.0	0.090244	4	2.3250386912888863E-4	2.0058196241409676	0.2893213273207332	0.21324866316424146	0.22919292549583495	0.26823708401919044
4190000	-24481.958213287802	-24009.028313376468	-472.9298999113333	-24009.028313376468	-458.08288021525124	29.974245559015053	1	1	1	0	0	1	2.068102	2.068102	2.068102	0.352783	0.186679	0.454819	0.0	0.0	0.099542	4	2.25587492619214E-4	2.0058196241409676	0.2893213273207332	0.21324866316424146	0.22919292549583495	0.26823708401919044
4192000	-24484.49240228681	-24019.768770665352	-464.72363162145916	-24019.768770665352	-450.64364677965983	30.051109995664998	1	1	1	1	0	1	1.856834	1.856834	1.856834	0.170538	0.027587	0.428491	0.144356	0.0	0.064468	5	2.3398074024783808E-4	2.0058196241409676	0.2913456605361455	0.21503357038608006	0.225383685058584	0.26823708401919044
4194000	-24481.558995910098	-24005.937972990163	-475.62102291993546	-24005.937972990163	-462.89958591911704	30.05091175479238	1	1	1	1	0	1	1.837921	1.837921	1.837921	0.048410	0.035691	0.183397	0.070275	0.0	0.094001	5	2.3918106085674145E-4	2.0044283469684276	0.2913456605361455	0.21503357038608006	0.225383685058584	0.26823708401919044
4196000	-24470.27871839935	-24002.40131703691	-467.8774013624387	-24002.40131703691	-454.49663548245957	30.049350499966845	1	1	1	0	0	1	1.867618	1.867618	1.867618	0.079317	0.108522	0.732314	0.0	0.0	0.070491	4	2.4314971015763367E-4	2.0044283469684276	0.2913456605361455	0.21503357038608006	0.225383685058584	0.26823708401919044
4198000	-24480.463851458157	-24009.559534321234	-470.90431713692175	-24009.559534321234	-455.1443727541132	29.196324255086118	0	1	1	0	0	1	2.097876	2.097876	2.097876	0.0	0.118847	0.658719	0.0	0.0	0.103969	3	2.2916949865519918E-4	2.0044283469684276	0.2913456605361455	0.21503357038608006	0.225383685058584	0.26823708401919044
4200000	-24492.526448302655	-24011.082796040126	-481.4436522625303	-24011.082796040126	-460.88039205635675	29.18601789317147	1	1	1	0	1	1	1.604487	1.604487	1.604487	0.089019	0.099046	0.382751	0.0	0.055336	0.046904	5	2.2503103457237382E-4	2.0044283469684276	0.2913456605361455	0.21503357038608006	0.225383685058584	0.26823708401919044
4202000	-24492.315819064035	-24017.17171717169	-475.14410189234707	-24017.17171717169	-460.7007953145633	29.182755058173385	1	1	1	0	0	1	1.983225	1.983225	1.983225	0.220744	0.106183	0.736139	0.0	0.0	0.043904	4	2.502909662390068E-4	2.0044283469684276	0.2913456605361455	0.221845389920116	0.225383685058584	0.2614252644851545
4204000	-24489.09451344061	-24009.46931791873	-479.6251955218788	-24009.46931791873	-467.24885392667557	29.786785229284845	0	1	1	1	0	1	1.970910	1.970910	1.970910	0.0	0.022395	0.583103	0.068085	0.0	0.067762	4	2.409503847386069E-4	2.0044283469684276	0.2913456605361455	0.221845389920116	0.225383685058584	0.2614252644851545
4206000	-24497.83465838129	-24011.50753325445	-486.3271251268389	-24011.50753325445	-468.800752299287	29.774896265888657	0	1	1	1	0	1	2.123673	2.123673	2.123673	0.0	0.055155	0.625848	0.035171	0.0	0.027304	4	2.1838882339341665E-4	2.0044283469684276	0.2913456605361455	0.221845389920116	0.225383685058584	0.2614252644851545
4208000	-24486.239367912418	-24001.507025546336	-484.7323423660818	-24001.507025546336	-466.68068332408285	30.12732423509192	0	1	1	1	0	1	2.058093	2.058093	2.058093	0.0	0.040375	0.730323	0.231165	0.0	0.083667	4	2.1780800604683862E-4	2.0044283469684276	0.2913456605361455	0.2199512957518437	0.225383685058584	0.2633193586534268
4210000	-24487.81337167616	-24006.18323336591	-481.6301383102456	-24006.18323336591	-463.6586558223439	29.130279860859766	0	1	1	0	0	1	2.107170	2.107170	2.107170	0.0	0.087174	0.441732	0.0	0.0	0.064128	3	2.2222578955626463E-4	2.0044283469684276	0.2913456605361455	0.2199512957518437	0.23344467901989208	0.2552583646921187
4212000	-24486.1076900138	-23997.216333156444	-488.89135685735397	-23997.216333156444	-471.1376488881412	29.171420314047523	1	1	1	0	1	0	2.509504	2.509504	2.509504	0.040419	0.092161	1.119496	0.0	0.046925	0.0	4	2.2843367409701006E-4	2.0044283469684276	0.2951540292989637	0.2199512957518437	0.22963631025707384	0.2552583646921187
4214000	-24487.548120544485	-23999.869243989404	-487.6788765550806	-23999.869243989404	-468.6404432919135	30.087260650416642	0	1	1	0	1	1	2.008456	2.008456	2.008456	0.0	0.115197	0.540689	0.0	0.062875	0.038919	4	2.3089108955296947E-4	2.0044283469684276	0.2951540292989637	0.2199512957518437	0.22963631025707384	0.2552583646921187
4216000	-24486.005951629824	-24008.202693522875	-477.8032581069499	-24008.202693522875	-464.4962101686287	30.09396853786051	1	1	1	1	0	1	1.939511	1.939511	1.939511	0.063341	0.074512	0.594268	0.075826	0.0	0.069742	5	2.2232756188315375E-4	2.0044283469684276	0.27636895598006345	0.2199512957518437	0.2381259062241131	0.26555384204397975
4218000	-24493.525970286508	-24009.288069512004	-484.2379007745022	-24009.288069512004	-471.4794058273693	28.956329110535886	0	1	1	1	0	1	2.012860	2.012860	2.012860	0.0	0.026797	0.397196	0.056059	0.0	0.099472	4	2.2720667798646984E-4	1.9549775148905797	0.27636895598006345	0.2199512957518437	0.2381259062241131	0.26555384204397975
4220000	-24504.15097422867	-24018.794491846635	-485.3564823820358	-24018.794491846635	-469.3018910395051	29.38441326968084	0	1	1	0	0	1	2.074005	2.074005	2.074005	0.0	0.155792	0.587160	0.0	0.0	0.222554	3	2.253172930766771E-4	1.9549775148905797	0.27636895598006345	0.2199512957518437	0.2381259062241131	0.26555384204397975
4222000	-24497.156914939096	-24010.697905760775	-486.4590091783225	-24010.697905760775	-471.81684188435963	29.385250862009826	0	1	1	0	1	1	2.013640	2.013640	2.013640	0.0	0.130443	0.865522	0.0	0.020930	0.062685	4	2.2252484870807041E-4	1.9549775148905797	0.27636895598006345	0.2199512957518437	0.2381259062241131	0.26555384204397975
4224000	-24484.86029153188	-23998.264810576664	-486.59548095521575	-23998.264810576664	-470.7268000300921	29.389243388606282	0	1	1	0	1	1	2.224910	2.224910	2.224910	0.0	0.082124	0.453675	0.0	0.008557	0.046195	4	2.1482044093858275E-4	1.9549775148905797	0.27636895598006345	0.2199512957518437	0.2381259062241131	0.26555384204397975
4226000	-24471.55938849479	-24003.637012920295	-467.92237557449477	-24003.637012920295	-453.5808953331145	29.39818812526581	1	1	1	1	0	1	2.061026	2.061026	2.061026	0.029555	0.035129	0.835155	0.161142	0.0	0.030892	5	2.384708583645928E-4	1.9549775148905797	0.2769501003568142	0.2199512957518437	0.23754476184736234	0.26555384204397975
4228000	-24476.465991893325	-24002.296270807925	-474.1697210854017	-24002.296270807925	-457.8464819724561	29.402502462517123	1	1	1	0	0	1	2.040841	2.040841	2.040841	0.003432	0.105374	0.528479	0.0	0.0	0.045079	4	2.184999114883775E-4	1.9549775148905797	0.2769501003568142	0.2199512957518437	0.23754476184736234	0.26555384204397975
4230000	-24476.520328704715	-23992.14246569507	-484.3778630096466	-23992.14246569507	-465.82041531545786	29.13820536814432	0	1	1	0	0	1	2.369138	2.369138	2.369138	0.0	0.091847	1.000921	0.0	0.0	0.122430	3	2.2301754847510553E-4	1.9549775148905797	0.2744150013240355	0.2199512957518437	0.23754476184736234	0.26808894107675846
4232000	-24486.44666975693	-23996.675120837113	-489.77154891981445	-23996.675120837113	-469.6152520891795	29.143098084488585	0	1	1	0	0	1	2.200290	2.200290	2.200290	0.0	0.112386	0.521923	0.0	0.0	0.071520	3	2.149310506541954E-4	1.9549775148905797	0.2849587953783853	0.2199512957518437	0.23754476184736234	0.25754514702240866
4234000	-24494.106606615165	-24008.116032222475	-485.9905743926897	-24008.116032222475	-469.2443104516405	30.12907696358889	0	1	1	0	0	1	2.231885	2.231885	2.231885	0.0	0.064651	0.398047	0.0	0.0	0.094275	3	2.4187508636883877E-4	1.9549775148905797	0.2849587953783853	0.2199512957518437	0.23754476184736234	0.25754514702240866
4236000	-24490.888624970536	-24006.476809979853	-484.4118149906831	-24006.476809979853	-463.2773177103519	30.12171360599956	0	1	1	0	0	1	2.002333	2.002333	2.002333	0.0	0.212399	0.432820	0.0	0.0	0.067461	3	2.2334658654840379E-4	1.9549775148905797	0.2849587953783853	0.2199512957518437	0.23703554230886845	0.2580543665609025
4238000	-24487.847128454465	-24002.110478583407	-485.736649871057	-24002.110478583407	-465.4262854193356	30.147065794010327	1	1	1	1	1	1	2.271487	2.271487	2.271487	0.164702	0.092090	0.429203	0.083962	0.052691	0.049273	6	2.3401515784934301E-4	2.081600596584158	0.2845085564033406	0.21197931844208243	0.23703554230886845	0.26647658284570847
4240000	-24494.32288457977	-24004.547506398103	-489.77537818167	-24004.547506398103	-466.6897643311319	30.173678820652817	0	1	1	0	0	1	2.068719	2.068719	2.068719	0.0	0.223594	0.663717	0.0	0.0	0.124020	3	2.2822139439188026E-4	1.7161557041498177	0.2845085564033406	0.21197931844208243	0.23703554230886845	0.26647658284570847
4242000	-24486.620300030903	-23999.614434271512	-487.0058657593892	-23999.614434271512	-469.68345246597613	30.175970018777438	0	1	1	0	0	1	2.284893	2.284893	2.284893	0.0	0.064639	0.589716	0.0	0.0	0.191933	3	2.2055159731544495E-4	1.8218176419248269	0.2845085564033406	0.21197931844208243	0.23703554230886845	0.26647658284570847
4244000	-24492.24460217214	-24003.52655724524	-488.7180449268985	-24003.52655724524	-472.3382371995579	30.174711821997107	0	1	1	1	0	1	2.063586	2.063586	2.063586	0.0	0.086493	0.788547	0.074590	0.0	0.044315	4	2.079170562021892E-4	1.8218176419248269	0.2845085564033406	0.21197931844208243	0.23703554230886845	0.26647658284570847
4246000	-24503.99413324555	-24014.298703171586	-489.69543007396396	-24014.298703171586	-475.7728886604412	30.18533519099126	0	1	1	0	0	1	2.276171	2.276171	2.276171	0.0	0.106540	0.646513	0.0	0.0	0.050957	3	2.1396992421979629E-4	1.8218176419248269	0.2845085564033406	0.22264630639771615	0.23703554230886845	0.25580959489007477
4248000	-24500.916226562502	-24015.908792414073	-485.0074341484279	-24015.908792414073	-471.95230682468156	29.00808430662223	0	1	1	0	0	1	2.185342	2.185342	2.185342	0.0	0.157794	0.590027	0.0	0.0	0.084396	3	2.3615818361737777E-4	1.8218176419248269	0.2845085564033406	0.22264630639771615	0.23703554230886845	0.25580959489007477
4250000	-24497.37361885635	-24010.26045341617	-487.1131654401781	-24010.26045341617	-473.7209017183011	29.01451662045441	0	1	1	0	0	1	2.163125	2.163125	2.163125	0.0	0.188283	0.384166	0.0	0.0	0.158160	3	2.1414896998628966E-4	1.8218176419248269	0.284963868042092	0.21141631480297426	0.23703554230886845	0.2665842748460653
4252000	-24501.351511886103	-24014.149146271448	-487.202365614655	-24014.149146271448	-471.04659363102843	30.282077884103487	0	1	1	0	1	1	2.419586	2.419586	2.419586	0.0	0.169093	0.332247	0.0	0.019409	0.007867	4	2.1341234871660603E-4	1.8442717849068466	0.284963868042092	0.21141631480297426	0.23703554230886845	0.2665842748460653
4254000	-24490.593853730417	-24003.46426562784	-487.12958810257805	-24003.46426562784	-468.07884007068486	31.03776122010905	0	1	1	1	0	1	1.995149	1.995149	1.995149	0.0	0.081330	0.418281	0.068871	0.0	0.080089	4	2.1627016836669481E-4	1.7555618914347746	0.284963868042092	0.22169209747876875	0.23703554230886845	0.2563084921702708
4256000	-24499.411077984205	-24015.32850365881	-484.0825743253963	-24015.32850365881	-465.3324611218699	31.040222251372246	1	1	1	1	1	1	2.438991	2.438991	2.438991	0.019854	0.084758	0.596290	0.154739	0.024018	0.021511	6	2.3274974721688207E-4	1.7555618914347746	0.284963868042092	0.22169209747876875	0.22419664831077998	0.26914738616835926
4258000	-24485.42326776062	-24001.249293726505	-484.17397403411445	-24001.249293726505	-463.51659807266054	30.731445861737242	0	1	1	1	1	1	1.985257	1.985257	1.985257	0.0	0.041988	0.528285	0.157617	0.017844	0.025276	5	2.292318094947928E-4	1.8505074321304955	0.28447451422095094	0.22169209747876875	0.22419664831077998	0.26963673998950033
4260000	-24473.324477441303	-23998.517134916645	-474.80734252465993	-23998.517134916645	-459.1825359445608	28.915517823224075	1	1	1	0	0	1	1.796566	1.796566	1.796566	0.250701	0.169822	0.677896	0.0	0.0	0.081324	4	2.2788868329880817E-4	1.8505074321304955	0.28447451422095094	0.22169209747876875	0.22419664831077998	0.26963673998950033
4262000	-24470.46550445423	-24000.73761799191	-469.7278864623211	-24000.73761799191	-455.09651289973954	28.915505067914147	0	1	1	0	0	1	1.946592	1.946592	1.946592	0.0	0.075041	0.623980	0.0	0.0	0.165961	3	2.3334609387922717E-4	1.8505074321304955	0.28447451422095094	0.22169209747876875	0.22419664831077998	0.26963673998950033
4264000	-24474.58900296238	-24007.393339946368	-467.19566301601213	-24007.393339946368	-453.99635280929317	28.91535846632252	0	1	1	1	0	1	2.084212	2.084212	2.084212	0.0	0.142646	0.572383	0.005160	0.0	0.065416	4	2.3064888465905523E-4	1.8505074321304955	0.28447451422095094	0.22169209747876875	0.22419664831077998	0.26963673998950033
4266000	-24485.455103431203	-24013.958298118574	-471.496805312627	-24013.958298118574	-457.0222372711437	28.873875458856915	0	1	1	0	1	1	1.940049	1.940049	1.940049	0.0	0.121946	0.495104	0.0	0.000400	0.071238	4	2.2114692088932985E-4	1.8505074321304955	0.28447451422095094	0.22169209747876875	0.22419664831077998	0.26963673998950033
4268000	-24492.871595609202	-24024.809970697363	-468.0616249118379	-24024.809970697363	-454.5639145549704	28.87447346666235	0	1	1	0	0	1	1.680576	1.680576	1.680576	0.0	0.089524	0.580359	0.0	0.0	0.115973	3	2.2223594032145247E-4	1.8505074321304955	0.28447451422095094	0.22169209747876875	0.22419664831077998	0.26963673998950033
