Sample	posterior	likelihood	prior	treeLikelihood.sim7_uniform_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
11500000	-24535.224119887833	-24025.42968995316	-509.7944299346735	-24025.42968995316	-491.4066604610889	29.23451103652684	1	0	1	1	1	0	2.085763	2.085763	2.085763	0.101512	0.0	0.439969	0.181240	0.100554	0.0	4	2.2206864869272862E-4	1.8430437771817931	0.28005177271616627	0.22159614111365694	0.2321286143987265	0.2662234717714497
11502000	-24519.962719432813	-24010.10379219393	-509.8589272388827	-24010.10379219393	-488.08507883523697	29.190279062988772	1	1	1	1	1	1	2.431839	2.431839	2.431839	0.103686	0.047183	0.240318	0.122171	0.068073	0.046837	6	2.1788482495612924E-4	1.8799343650827798	0.28005177271616627	0.22159614111365694	0.2321286143987265	0.2662234717714497
11504000	-24530.52041965585	-24007.630986365504	-522.8894332903474	-24007.630986365504	-499.98670771857434	29.217632272450324	1	1	1	1	1	0	2.916605	2.916605	2.916605	0.206654	0.008388	0.165861	0.064300	0.100086	0.0	5	2.1577604201124823E-4	1.8529037768636099	0.28005177271616627	0.22159614111365694	0.2321286143987265	0.2662234717714497
11506000	-24535.27874447321	-24009.716934235308	-525.5618102378994	-24009.716934235308	-505.61536697570335	28.51170837815945	1	1	1	1	1	1	2.243571	2.243571	2.243571	0.060088	0.054397	0.300225	0.078405	0.139121	0.048757	6	2.1408020383909115E-4	1.960354499703776	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11508000	-24537.93776169179	-24024.81756103256	-513.12020065923	-24024.81756103256	-495.4249536922598	28.51926647519919	1	0	0	1	1	0	2.269415	2.269415	2.269415	0.329569	0.0	0.0	0.122301	0.280242	0.0	3	2.3077255948503997E-4	1.960354499703776	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11510000	-24526.632416246175	-24011.99919591708	-514.6332203290951	-24011.99919591708	-496.7994759965232	28.51401996700503	1	1	1	1	1	1	1.768132	1.768132	1.768132	0.075924	0.134432	0.262281	0.154508	0.145351	0.043444	6	2.286340274829226E-4	1.960354499703776	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11512000	-24537.271557434386	-24021.086821930323	-516.184735504062	-24021.086821930323	-495.466113466491	28.53803653805139	1	1	1	1	1	1	2.213819	2.213819	2.213819	0.170118	0.102841	0.158680	0.034523	0.061018	0.052208	6	2.1580319601637659E-4	1.960354499703776	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11514000	-24520.133037143387	-23998.340224554195	-521.7928125891904	-23998.340224554195	-503.71563753367656	28.561064836217124	1	1	1	1	1	1	2.282604	2.282604	2.282604	0.072616	0.062142	0.468125	0.093867	0.330241	0.215644	6	2.2133666129706424E-4	1.960354499703776	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11516000	-24517.519003121673	-23999.110885029073	-518.4081180926012	-23999.110885029073	-500.94041875207057	28.60539285893503	1	1	1	1	1	0	2.690991	2.690991	2.690991	0.208940	0.027755	0.086287	0.058968	0.143827	0.0	5	2.19926299304281E-4	2.2229906481174075	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11518000	-24520.43256021322	-24000.371955992883	-520.0606042203367	-24000.371955992883	-503.1348360919255	28.81002205135612	1	1	1	1	1	1	1.988926	1.988926	1.988926	0.209793	0.180985	0.122105	0.081517	0.073349	0.129078	6	2.3067568352667987E-4	1.86801013557249	0.28125991404369066	0.22159614111365694	0.2321286143987265	0.26501533044392533
11520000	-24530.56732630771	-24017.594947769423	-512.9723785382901	-24017.594947769423	-495.68645029828923	28.799249610263285	1	0	1	1	1	0	2.366925	2.366925	2.366925	0.123077	0.0	0.298458	0.202634	0.209874	0.0	4	2.1523805539695946E-4	1.86801013557249	0.28992919343055906	0.21292686172678854	0.2321286143987265	0.26501533044392533
11522000	-24520.02816078677	-24002.9541982301	-517.073962556666	-24002.9541982301	-500.45301743231755	28.93728774889708	1	0	1	1	1	0	2.281689	2.281689	2.281689	0.118393	0.0	0.256596	0.211786	0.056560	0.0	4	2.335227471443911E-4	1.86801013557249	0.28992919343055906	0.2143632733060912	0.23069220281942385	0.26501533044392533
11524000	-24545.950493792276	-24018.77570012625	-527.1747936660258	-24018.77570012625	-508.8008106637346	29.932784400897816	1	0	1	1	1	1	2.775631	2.775631	2.775631	0.059138	0.0	0.163114	0.071606	0.102093	0.088364	5	2.0527269759739226E-4	1.86801013557249	0.2891667979165429	0.21512566882010736	0.23069220281942385	0.26501533044392533
11526000	-24550.24512630844	-24023.175946147323	-527.0691801611157	-24023.175946147323	-509.0005778861996	29.78647988573618	1	0	1	1	1	0	2.093929	2.093929	2.093929	0.212882	0.0	0.428883	0.217253	0.109719	0.0	4	2.1531216465376577E-4	1.905747921899704	0.2891667979165429	0.21512566882010736	0.23069220281942385	0.26501533044392533
11528000	-24542.907530937624	-24018.578164739232	-524.3293661983911	-24018.578164739232	-507.1685570299296	29.78332974044081	1	1	1	1	0	1	2.558582	2.558582	2.558582	0.079286	0.136680	0.318421	0.040654	0.0	0.061732	5	2.1445096544454824E-4	2.0696893448710347	0.2891667979165429	0.21512566882010736	0.23069220281942385	0.26501533044392533
11530000	-24555.712110083332	-24027.038488578284	-528.6736215050474	-24027.038488578284	-512.5015019097165	30.090683359044966	0	1	1	0	1	1	2.340363	2.340363	2.340363	0.0	0.257077	0.407521	0.0	0.055488	0.176873	4	2.237258164573431E-4	2.0696893448710347	0.2891667979165429	0.21512566882010736	0.23069220281942385	0.26501533044392533
11532000	-24529.82076058212	-24018.680277961677	-511.1404826204425	-24018.680277961677	-497.3159582918334	30.095308668677962	1	0	1	1	0	1	2.253136	2.253136	2.253136	0.227567	0.0	0.168210	0.166261	0.0	0.128742	4	2.1623468409105642E-4	2.0696893448710347	0.2891667979165429	0.21512566882010736	0.23069220281942385	0.26501533044392533
11534000	-24538.746728051083	-24025.280442773554	-513.4662852775276	-24025.280442773554	-495.1391287270224	28.678908406877525	1	0	0	1	1	0	2.284708	2.284708	2.284708	0.257086	0.0	0.0	0.238875	0.321476	0.0	3	2.3337626648430802E-4	2.189161642757275	0.2891667979165429	0.21512566882010736	0.22899378755235936	0.2667137457109898
11536000	-24522.85418281804	-24014.99299353564	-507.8611892823978	-24014.99299353564	-492.26090003451486	28.693699479065923	1	0	1	1	1	0	2.043186	2.043186	2.043186	0.139868	0.0	0.304524	0.150812	0.211507	0.0	4	2.280490256162095E-4	2.189161642757275	0.2891667979165429	0.21512566882010736	0.22899378755235936	0.2667137457109898
11538000	-24536.703986727854	-24020.98837301335	-515.7156137145034	-24020.98837301335	-499.10470848412683	28.92982447002454	1	0	1	1	1	1	1.759664	1.759664	1.759664	0.262592	0.0	0.089809	0.611394	0.077109	0.387338	5	2.196893163225692E-4	2.189161642757275	0.2891667979165429	0.21512566882010736	0.22899378755235936	0.2667137457109898
11540000	-24528.566139141487	-24016.791472251738	-511.77466688974823	-24016.791472251738	-496.82104371672216	28.762143194316586	1	0	1	1	1	0	2.117988	2.117988	2.117988	0.171289	0.0	0.423598	0.221923	0.173252	0.0	4	2.2178426303425856E-4	2.115096933679471	0.2891667979165429	0.21512566882010736	0.22899378755235936	0.2667137457109898
11542000	-24532.048025972294	-24016.585327801182	-515.4626981711128	-24016.585327801182	-498.48682833519905	29.706773520646077	1	1	1	1	1	1	2.034194	2.034194	2.034194	0.201007	0.046953	0.307602	0.203235	0.050466	0.063456	6	2.181000922912361E-4	1.8888033766580772	0.2891667979165429	0.21512566882010736	0.22899378755235936	0.2667137457109898
11544000	-24537.4123491131	-24019.413497554622	-517.9988515584761	-24019.413497554622	-501.43078307037626	29.7078079641913	1	1	1	1	1	1	2.244520	2.244520	2.244520	0.094075	0.047211	0.237384	0.236156	0.027523	0.200019	6	2.0800596527745585E-4	1.8888033766580772	0.2891667979165429	0.22037156774213018	0.22374788863033654	0.2667137457109898
11546000	-24529.399118263085	-24016.722916322142	-512.6762019409427	-24016.722916322142	-498.3329522214236	29.701090214851142	0	1	1	0	1	1	2.183734	2.183734	2.183734	0.0	0.200294	0.338740	0.0	0.047079	0.161308	4	2.225032072929598E-4	1.8888033766580772	0.2891667979165429	0.22037156774213018	0.22374788863033654	0.2667137457109898
11548000	-24539.348720779955	-24027.655121063246	-511.69359971670775	-24027.655121063246	-497.9273615643569	29.666605515462177	1	0	0	1	1	1	2.009029	2.009029	2.009029	0.311445	0.0	0.0	0.165467	0.422820	0.002575	4	2.2908650493394067E-4	1.8994207980173168	0.2891667979165429	0.22037156774213018	0.22374788863033654	0.2667137457109898
11550000	-24543.01197586627	-24018.857475976103	-524.154499890165	-24018.857475976103	-502.9608569396531	29.657919766832894	1	0	0	1	1	1	2.463187	2.463187	2.463187	0.249875	0.0	0.0	0.196271	0.308242	0.000124	4	2.3437214711856117E-4	1.8994207980173168	0.2891667979165429	0.22037156774213018	0.22742880145363228	0.2630328328876941
11552000	-24531.49577768981	-24017.204677454814	-514.2911002349988	-24017.204677454814	-499.3084146709021	29.19510363473147	1	1	0	1	1	1	1.828330	1.828330	1.828330	0.238983	0.077605	0.0	0.223898	0.266591	0.002942	5	2.3175157943866996E-4	1.8994207980173168	0.2820235508243319	0.22037156774213018	0.22742880145363228	0.27017607997990506
11554000	-24520.456662495	-24008.586544914877	-511.8701175801218	-24008.586544914877	-497.7466769834169	29.195085790682437	1	0	1	1	1	0	2.157193	2.157193	2.157193	0.176430	0.0	0.541225	0.203999	0.119476	0.0	4	2.2322673094222562E-4	1.8994207980173168	0.2820235508243319	0.22037156774213018	0.22742880145363228	0.27017607997990506
11556000	-24543.78820607959	-24034.510421847997	-509.27778423159236	-24034.510421847997	-490.3032074549724	29.17278087094337	1	0	1	1	1	1	2.119022	2.119022	2.119022	0.209940	0.0	0.107917	0.242276	0.026051	0.296867	5	2.4163667389317676E-4	1.7318593638779938	0.2820235508243319	0.22037156774213018	0.22742880145363228	0.27017607997990506
11558000	-24531.8240363679	-24013.248191412444	-518.5758449554546	-24013.248191412444	-495.4621986886021	29.45769959015272	1	1	1	1	1	1	2.204264	2.204264	2.204264	0.185293	0.026799	0.244693	0.179939	0.112231	0.027448	6	2.0655423137637126E-4	2.025722498065636	0.2820235508243319	0.22037156774213018	0.22742880145363228	0.27017607997990506
11560000	-24540.077366659778	-24021.58038197003	-518.4969846897463	-24021.58038197003	-498.5865334901283	29.44973794338435	1	1	1	1	1	1	2.122362	2.122362	2.122362	0.133569	0.082143	0.164535	0.232870	0.028884	0.227623	6	2.23222750832402E-4	2.025722498065636	0.2820235508243319	0.22037156774213018	0.22742880145363228	0.27017607997990506
11562000	-24544.123763972875	-24011.8534056247	-532.270358348173	-24011.8534056247	-510.0424919104508	28.56189171767172	1	0	1	1	1	0	2.234345	2.234345	2.234345	0.163840	0.0	0.232508	0.065078	0.089004	0.0	4	2.2148901936569872E-4	2.025722498065636	0.28557373969849303	0.22037156774213018	0.22742880145363228	0.2666258911057439
11564000	-24548.13048565963	-24013.650451123965	-534.4800345356632	-24013.650451123965	-512.1869787039141	28.568185782289056	1	0	1	1	1	1	2.649192	2.649192	2.649192	0.053043	0.0	0.498165	0.291820	0.104244	0.124700	5	2.0143999717146593E-4	1.7865235832961914	0.28557373969849303	0.22037156774213018	0.22742880145363228	0.2666258911057439
11566000	-24541.788073209515	-24010.801808532782	-530.9862646767314	-24010.801808532782	-512.5872531824559	28.583038973441727	0	1	1	1	1	0	2.728725	2.728725	2.728725	0.0	0.024510	0.367536	0.162020	0.127416	0.0	4	1.9794936514857788E-4	2.3117557267472773	0.28319481441654104	0.22037156774213018	0.2298077267355843	0.2666258911057439
11568000	-24544.72624016121	-24012.630417970377	-532.0958221908322	-24012.630417970377	-515.013667459176	28.57106956199492	1	1	1	1	1	0	2.234964	2.234964	2.234964	0.004629	0.029845	0.249505	0.149360	0.050623	0.0	5	2.080082719966136E-4	1.9100468294244555	0.28319481441654104	0.22037156774213018	0.2298077267355843	0.2666258911057439
11570000	-24551.27295798726	-24020.815600605696	-530.457357381566	-24020.815600605696	-506.69266440334076	28.551869307846314	0	1	1	1	1	1	2.810045	2.810045	2.810045	0.0	0.037288	0.434032	0.200221	0.038446	0.186954	5	2.0636765281318513E-4	2.2954667180246795	0.2879492108190792	0.22037156774213018	0.22505333033304617	0.2666258911057439
11572000	-24551.848805261736	-24018.016652298946	-533.8321529627912	-24018.016652298946	-515.0996745593371	28.544173840348172	0	1	1	0	1	1	2.180124	2.180124	2.180124	0.0	0.102626	0.445928	0.0	0.135047	0.051392	4	2.1515952977448232E-4	2.2954667180246795	0.2879492108190792	0.22037156774213018	0.22505333033304617	0.2666258911057439
11574000	-24544.94037392003	-24021.91402499798	-523.026348922054	-24021.91402499798	-504.25139549819625	28.751686599911935	0	1	1	0	0	1	2.696582	2.696582	2.696582	0.0	0.093373	0.435945	0.0	0.0	0.080486	3	2.1890366424618621E-4	1.966449081943426	0.2879492108190792	0.21578578568465187	0.2305115081252828	0.2657534953709856
11576000	-24526.447169360308	-24022.5931738568	-503.8539955035098	-24022.5931738568	-488.69834162287907	28.74740662284884	0	1	1	1	0	1	2.150041	2.150041	2.150041	0.0	0.112811	0.391157	0.081300	0.0	0.134146	4	2.2755120780563779E-4	2.223372885517286	0.2879492108190792	0.21578578568465187	0.2305115081252828	0.2657534953709856
11578000	-24530.036640880397	-24018.548679050702	-511.4879618296932	-24018.548679050702	-495.52378636227235	28.75621300348785	1	0	1	1	1	0	2.296734	2.296734	2.296734	0.162257	0.0	0.145053	0.269937	0.233455	0.0	4	2.2007917565276496E-4	2.223372885517286	0.2879492108190792	0.21578578568465187	0.2305115081252828	0.2657534953709856
11580000	-24522.631265229422	-24016.691305053588	-505.9399601758343	-24016.691305053588	-491.4926613534673	29.19449529072848	1	0	1	1	0	1	2.361790	2.361790	2.361790	0.141113	0.0	0.113527	0.106565	0.0	0.172505	4	2.3377124545609262E-4	2.223372885517286	0.2879492108190792	0.21578578568465187	0.2305115081252828	0.2657534953709856
11582000	-24524.258984963028	-24016.399235114895	-507.8597498481321	-24016.399235114895	-490.99235949428333	29.216396863578616	1	1	1	1	0	1	2.293741	2.293741	2.293741	0.135859	0.088142	0.310502	0.128832	0.0	0.102653	5	2.1578306361096626E-4	2.223372885517286	0.2900923144528966	0.21578578568465187	0.2305115081252828	0.26361039173716816
11584000	-24534.917714688396	-24029.09536910225	-505.82234558614425	-24029.09536910225	-490.7819546656347	29.206920314870825	1	0	1	1	1	0	2.136740	2.136740	2.136740	0.313442	0.0	0.199470	0.146828	0.149764	0.0	4	2.1021942130783024E-4	2.2625564996006813	0.2900923144528966	0.21578578568465187	0.2305115081252828	0.26361039173716816
11586000	-24523.4314822713	-24017.246739664268	-506.1847426070318	-24017.246739664268	-490.52216434982824	29.23693964500808	1	0	1	1	1	0	2.199242	2.199242	2.199242	0.258672	0.0	0.109262	0.093369	0.144911	0.0	4	2.276293748448567E-4	2.2625564996006813	0.2841327159314511	0.22174538420609738	0.2305115081252828	0.26361039173716816
11588000	-24551.55309354834	-24037.478005654564	-514.0750878937772	-24037.478005654564	-495.4899464644076	29.004468981017357	1	0	1	1	1	0	2.182436	2.182436	2.182436	0.255426	0.0	0.061720	0.098121	0.214950	0.0	4	2.1582311277139362E-4	1.8776085256095634	0.2841327159314511	0.22174538420609738	0.2305115081252828	0.26361039173716816
11590000	-24535.787128646403	-24021.821291887725	-513.9658367586791	-24021.821291887725	-492.45516660707705	28.854480480534225	1	1	1	1	1	1	2.282562	2.282562	2.282562	0.189287	0.060886	0.188903	0.078398	0.178564	0.094821	6	2.3661402845437957E-4	1.8776085256095634	0.2841327159314511	0.22174538420609738	0.23078436502585542	0.26333753483659555
11592000	-24551.991414733817	-24035.05435791495	-516.9370568188667	-24035.05435791495	-498.0878046819087	28.836221128020153	1	1	1	1	1	0	2.105795	2.105795	2.105795	0.105259	0.105446	0.159571	0.073088	0.302145	0.0	5	2.3417326802856422E-4	2.1412423461234305	0.2841327159314511	0.22174538420609738	0.23078436502585542	0.26333753483659555
11594000	-24532.939098940296	-24026.867321163172	-506.0717777771229	-24026.867321163172	-491.29161404480544	28.847730723004183	1	1	1	1	0	1	2.215596	2.215596	2.215596	0.170305	0.066156	0.190358	0.037412	0.0	0.106399	5	2.2645568984141804E-4	2.332705516542705	0.2841327159314511	0.21549806335334828	0.23703168587860451	0.26333753483659555
11596000	-24531.914189197967	-24021.36374881426	-510.55044038370625	-24021.36374881426	-487.7628326795569	28.835465462722617	1	1	1	1	1	1	2.156750	2.156750	2.156750	0.179097	0.009250	0.154698	0.057402	0.026949	0.057033	6	2.1261171658795274E-4	2.167752035743441	0.2841327159314511	0.21549806335334828	0.23703168587860451	0.26333753483659555
11598000	-24535.95555681104	-24022.887397506234	-513.0681593048072	-24022.887397506234	-491.1729226210369	28.836417220303144	1	1	1	1	1	1	2.052984	2.052984	2.052984	0.193000	0.043790	0.194973	0.135579	0.072895	0.093843	6	2.3144865226818026E-4	2.167752035743441	0.2783794351413177	0.21591214805636477	0.24237088196572149	0.26333753483659555
11600000	-24545.279093197423	-24036.152305725693	-509.1267874717313	-24036.152305725693	-493.27188213965513	28.825280877614272	1	0	1	1	1	0	2.194947	2.194947	2.194947	0.121025	0.0	0.172547	0.118026	0.093402	0.0	4	2.3385366546583355E-4	2.167752035743441	0.2783794351413177	0.21591214805636477	0.24237088196572149	0.26333753483659555
11602000	-24537.3761181717	-24028.15414084029	-509.22197733140996	-24028.15414084029	-491.30262479429894	28.95934973507276	1	1	1	1	1	1	1.970727	1.970727	1.970727	0.243532	0.141224	0.174218	0.041301	0.152711	0.057926	6	2.295679667814679E-4	2.167752035743441	0.2783794351413177	0.21591214805636477	0.24237088196572149	0.26333753483659555
11604000	-24537.172326951964	-24029.178459450955	-507.99386750100774	-24029.178459450955	-492.3738719177129	28.95155022914527	1	0	1	1	1	0	1.871067	1.871067	1.871067	0.246722	0.0	0.190810	0.214357	0.113694	0.0	4	2.2625514076734978E-4	2.01699103131204	0.2818888920629538	0.21591214805636477	0.24237088196572149	0.25982807791495943
11606000	-24558.252884746635	-24037.399950715808	-520.8529340308255	-24037.399950715808	-504.00021169443784	28.938603072952294	1	0	1	1	1	0	2.509045	2.509045	2.509045	0.230693	0.0	0.340436	0.188579	0.134285	0.0	4	2.090348955588477E-4	2.01699103131204	0.2818888920629538	0.21591214805636477	0.22447865884970752	0.2777203010309734
11608000	-24544.580722155853	-24017.041677921734	-527.5390442341212	-24017.041677921734	-510.0584070389154	28.912920935899702	1	0	1	1	1	0	2.263170	2.263170	2.263170	0.168936	0.0	0.716269	0.416943	0.063769	0.0	4	2.1376429847522665E-4	2.01699103131204	0.2817132351788736	0.211490751254776	0.24041594971244334	0.26638006385390656
11610000	-24544.31731301033	-24018.459230942626	-525.8580820677047	-24018.459230942626	-512.1525763752651	28.923992858625056	0	1	0	1	1	1	1.805690	1.805690	1.805690	0.0	0.552079	0.0	0.492043	0.264439	0.197126	4	2.2365921643704688E-4	2.01699103131204	0.2817132351788736	0.211490751254776	0.24041594971244334	0.26638006385390656
11612000	-24527.67546946187	-24014.357307369548	-513.3181620923203	-24014.357307369548	-499.5876001836599	28.915464902438686	0	1	1	1	0	1	2.025873	2.025873	2.025873	0.0	0.096674	0.252134	0.026289	0.0	0.186218	4	2.240861321363804E-4	2.01699103131204	0.2817132351788736	0.2195028303011412	0.23240387066607815	0.26638006385390656
11614000	-24526.3006165075	-24015.32935750168	-510.97125900581716	-24015.32935750168	-493.3190715174676	28.90491342462479	1	1	1	1	0	1	1.767477	1.767477	1.767477	0.086963	0.150180	0.406146	0.185239	0.0	0.135698	5	2.2452899466077843E-4	2.34284997081145	0.2817132351788736	0.2195028303011412	0.23240387066607815	0.26638006385390656
11616000	-24534.729994583508	-24028.657579443243	-506.0724151402642	-24028.657579443243	-486.4367345003002	28.912964424090724	1	1	1	1	1	1	2.478058	2.478058	2.478058	0.300371	0.014665	0.142172	0.093372	0.064109	0.056607	6	2.213068597702858E-4	2.38232263519212	0.2817132351788736	0.2195028303011412	0.23240387066607815	0.26638006385390656
11618000	-24530.792439160487	-24023.135369123313	-507.6570700371747	-24023.135369123313	-487.1493033817894	28.907749289930027	1	1	1	1	1	1	2.186972	2.186972	2.186972	0.078524	0.076047	0.303246	0.095408	0.205913	0.063801	6	2.3134891517082867E-4	2.38232263519212	0.2817132351788736	0.2195028303011412	0.23240387066607815	0.26638006385390656
11620000	-24536.352185608957	-24031.89846854127	-504.4537170676895	-24031.89846854127	-487.14412734423627	28.89617457935632	1	1	0	1	1	1	1.991036	1.991036	1.991036	0.259210	0.153214	0.0	0.387369	0.163277	0.162603	5	2.3036641578114345E-4	2.38232263519212	0.2817132351788736	0.2195028303011412	0.23240387066607815	0.26638006385390656
11622000	-24522.453543617783	-24020.872968871037	-501.5805747467454	-24020.872968871037	-484.9500576575887	28.895489006920176	1	1	0	1	1	1	2.024092	2.024092	2.024092	0.143933	0.052891	0.0	0.408588	0.229112	0.143247	5	2.398609152415324E-4	1.9007172388530438	0.2817132351788736	0.2195028303011412	0.23240387066607815	0.26638006385390656
11624000	-24541.64887859661	-24037.821637764333	-503.8272408322787	-24037.821637764333	-490.14149118282876	28.89209411432764	1	0	1	1	1	0	1.971442	1.971442	1.971442	0.197789	0.0	0.128310	0.144189	0.188938	0.0	4	2.550081619018448E-4	1.9007172388530438	0.2817132351788736	0.21949532516642464	0.23240387066607815	0.26638756898862315
11626000	-24529.07798589618	-24020.63000254152	-508.447983354661	-24020.63000254152	-492.9209379759667	28.99608551424545	1	0	1	1	1	1	1.769702	1.769702	1.769702	0.244851	0.0	0.437912	0.404432	0.163216	0.135117	5	2.3926637759575013E-4	1.9007172388530438	0.2817132351788736	0.21949532516642464	0.23240387066607815	0.26638756898862315
11628000	-24534.969277757133	-24023.226103860372	-511.743173896762	-24023.226103860372	-495.0148130175605	29.44725052640022	0	1	1	1	1	1	2.171563	2.171563	2.171563	0.0	0.196319	0.387267	0.152143	0.082743	0.174915	5	2.3898732733092324E-4	1.9007172388530438	0.2817132351788736	0.21949532516642464	0.23240387066607815	0.26638756898862315
11630000	-24548.202590872104	-24027.639799367815	-520.562791504288	-24027.639799367815	-501.38917634054656	29.544591684253653	1	0	1	1	1	0	2.235548	2.235548	2.235548	0.138360	0.0	0.295654	0.243148	0.049232	0.0	4	2.1966719408260984E-4	1.9007172388530438	0.2817132351788736	0.21949532516642464	0.23240387066607815	0.26638756898862315
11632000	-24538.71875112236	-24026.375738974202	-512.3430121481572	-24026.375738974202	-494.5773248987534	29.566062144178925	1	0	1	1	1	1	2.321496	2.321496	2.321496	0.220694	0.0	0.221988	0.091820	0.047815	0.086602	5	2.187365597070474E-4	1.9007172388530438	0.2817132351788736	0.21949532516642464	0.23240387066607815	0.26638756898862315
11634000	-24542.25524229432	-24021.238380629373	-521.0168616649465	-24021.238380629373	-501.749230309352	29.591494947528258	1	1	1	1	1	1	2.063937	2.063937	2.063937	0.163680	0.144732	0.386180	0.103210	0.048391	0.249403	6	2.3337775900049163E-4	1.9007172388530438	0.28123966964364044	0.21949532516642464	0.2328774362013113	0.26638756898862315
11636000	-24536.454184972226	-24018.874940015306	-517.5792449569212	-24018.874940015306	-501.8484943569722	29.59896370496647	1	1	1	1	1	0	2.058272	2.058272	2.058272	0.316781	0.115710	0.053119	0.136747	0.133421	0.0	5	2.2716102095003874E-4	2.172629377631689	0.286044867718619	0.218881620868947	0.2286859424238104	0.26638756898862315
11638000	-24552.16224782074	-24027.058235553643	-525.1040122670952	-24027.058235553643	-504.0097352824866	29.53349220132248	1	1	1	1	1	1	2.340121	2.340121	2.340121	0.137734	0.073769	0.177684	0.062526	0.194374	0.035828	6	2.1041825230766494E-4	1.7179156472811592	0.286044867718619	0.218881620868947	0.2286859424238104	0.26638756898862315
11640000	-24546.50941923905	-24020.975706448113	-525.5337127909377	-24020.975706448113	-505.92999429363044	29.626154541400723	1	1	1	1	1	0	2.236489	2.236489	2.236489	0.298082	0.045424	0.244722	0.235182	0.210823	0.0	5	2.284274179386064E-4	2.373561134521102	0.286044867718619	0.218881620868947	0.2286859424238104	0.26638756898862315
11642000	-24540.40197574655	-24020.29272736673	-520.1092483798216	-24020.29272736673	-499.4593401654103	29.626310194076744	1	1	1	1	1	1	2.034493	2.034493	2.034493	0.023676	0.191122	0.290816	0.264015	0.184784	0.010534	6	2.1797040976907482E-4	2.373561134521102	0.2878558495775457	0.218881620868947	0.22687496056488374	0.26638756898862315
11644000	-24540.666562342845	-24017.226581362265	-523.4399809805808	-24017.226581362265	-503.3069658537802	29.199512999660353	1	1	1	1	1	1	2.274900	2.274900	2.274900	0.044491	0.088763	0.216239	0.147225	0.170777	0.058450	6	2.2165884444975268E-4	2.40634982343208	0.2878558495775457	0.218881620868947	0.22687496056488374	0.26638756898862315
11646000	-24549.254923117358	-24025.099773803224	-524.1551493141328	-24025.099773803224	-506.9311393996628	29.199601144531705	0	1	1	1	0	1	2.514015	2.514015	2.514015	0.0	0.049789	0.436927	0.072000	0.0	0.173798	4	2.3082880624728685E-4	2.40634982343208	0.2878558495775457	0.218881620868947	0.22687496056488374	0.26638756898862315
11648000	-24543.325285235063	-24027.04875436976	-516.2765308653046	-24027.04875436976	-495.8899432014613	29.202084605115953	1	1	1	1	1	1	2.436376	2.436376	2.436376	0.070448	0.016650	0.231321	0.291060	0.110135	0.034816	6	2.217015370051077E-4	1.733736891051324	0.280046813389485	0.2212394089036825	0.2346839967529444	0.2640297809538877
11650000	-24543.43468776422	-24033.544262602067	-509.89042516215403	-24033.544262602067	-490.77242872859256	29.212677397347726	1	0	1	1	1	1	2.203374	2.203374	2.203374	0.168372	0.0	0.174174	0.159211	0.042870	0.073718	5	2.4788399749029274E-4	1.733736891051324	0.280046813389485	0.2222326697218759	0.2346839967529444	0.2630365201356943
11652000	-24523.372624274547	-24019.964278076906	-503.4083461976421	-24019.964278076906	-484.8563591890007	29.189856629711745	1	1	1	1	1	0	2.109796	2.109796	2.109796	0.240228	0.035417	0.118655	0.124925	0.201115	0.0	5	2.4471003449147796E-4	2.082574630858317	0.280046813389485	0.2222326697218759	0.2346839967529444	0.2630365201356943
11654000	-24522.242969870877	-24013.83120083456	-508.4117690363157	-24013.83120083456	-486.91886616900246	29.196891457374893	1	0	1	1	1	1	2.166965	2.166965	2.166965	0.134735	0.0	0.255876	0.154910	0.258150	0.050338	5	2.3132916500704054E-4	2.082574630858317	0.280046813389485	0.2222326697218759	0.2346839967529444	0.2630365201356943
11656000	-24534.402914316994	-24019.152047203308	-515.2508671136867	-24019.152047203308	-496.1671060564989	29.209908577853795	1	1	1	1	0	1	1.843912	1.843912	1.843912	0.366274	0.044716	0.152371	0.056427	0.0	0.157147	5	2.2152800749644834E-4	2.082574630858317	0.280046813389485	0.2222326697218759	0.2346839967529444	0.2630365201356943
11658000	-24544.50126519762	-24026.23432649561	-518.2669387020115	-24026.23432649561	-495.93653705850085	29.215377762777333	0	1	1	1	0	1	2.305074	2.305074	2.305074	0.0	0.118150	0.541891	0.061805	0.0	0.198350	4	2.0742160501282194E-4	2.208981971139437	0.28483397586946846	0.21744550724189243	0.2346839967529444	0.2630365201356943
