model	coef	intercept	slope	nSim	protocol	nSeq	matrix
mascot	0.9876835967697122	0.09213151009833709	1.0213059266485969	26	maxPerRegion_20	150	3demes
basta	0.9953834227445719	0.04396714458025741	1.003639765618186	26	maxPerRegion_20	150	3demes
dta	0.9896145839654449	0.12638786136604807	1.0134147271275622	26	maxPerRegion_20	500	3demes
mascot	0.9925512640964442	0.1486014289791875	1.02134145892288	26	maxPerRegion_20	500	3demes
dta	0.9926790348455499	0.17856440754469816	1.032504054127134	26	maxPerRegionYear_10	150	3demes
mascot	0.9861759139580102	0.16352663103430842	0.9922774454053425	26	maxPerRegionYear_10	150	3demes
basta	0.9913956054739345	0.1880513093093974	1.0079466673489035	26	maxPerRegionYear_10	150	3demes
dta	0.9842341326307409	0.5504871683610872	0.9888441286498125	26	biased_5	500	3demes
mascot	0.9892510261280865	0.4662496436312651	1.020818918379837	26	biased_5	500	3demes
glm	0.9946556435725775	0.16814647356268253	0.9876775460842385	26	biased_5	500	3demes
dta	0.9893738437678039	0.48264784855238574	0.9893697509493823	26	maxPerRegionYear_20	500	3demes
mascot	0.9898396122804292	0.2031566964392919	1.006034081814987	26	maxPerRegionYear_20	500	3demes
dta	0.9907159514689579	0.13207208475524368	1.0047111603211778	26	uniform	150	3demes
mascot	0.9935775057045385	0.2005647068433909	1.039002741193274	26	uniform	150	3demes
basta	0.9839611820205462	0.37799732425166077	1.0100784788750148	26	uniform	150	3demes
glm	0.9874342457651659	-0.0702770238711743	1.0718423372799755	26	uniform	150	3demes
dta	0.9932792427212157	0.004907313917723144	1.0468667826700238	26	maxPerRegion_10	150	3demes
mascot	0.9951354837309763	-0.02851135388644721	1.0113679529874993	26	maxPerRegion_10	150	3demes
basta	0.9883700955797586	0.03522111572256037	0.9827723598715139	26	maxPerRegion_10	150	3demes
dta	0.9888316133627735	0.286168067009843	1.0187195266897469	26	uniform	500	3demes
mascot	0.9953780138370562	0.1847737844657651	1.0125408041656094	26	uniform	500	3demes
glm	0.9954930947678281	0.22543161158908376	1.0046873598803772	26	uniform	500	3demes
dta	0.9515279389354503	0.6159545106646842	0.8979379511922281	26	biased_50	150	3demes
mascot	0.984394863077492	0.5854664945186716	0.9740069029259963	26	biased_50	150	3demes
basta	0.9645757769330274	0.1488772272307628	0.9980552591212982	26	biased_50	150	3demes
glm	0.9627528245119694	0.8684519586978183	0.9445276571802544	26	biased_50	150	3demes
dta	0.985553996097473	0.4080184354159755	1.0138542632078644	26	uniformS_20	150	3demes
mascot	0.9832586770630963	0.5932487704774925	0.9812840225664607	26	uniformS_20	150	3demes
basta	0.98789898449636	0.6471375641540202	0.9667195670421722	26	uniformS_20	150	3demes
glm	0.9881874267216825	0.6193540423405501	0.9322569051382337	26	uniformS_20	150	3demes
dta	0.9928538714235317	0.19144313915286482	1.0033503435158135	26	biased_2.5	500	3demes
mascot	0.9915242205241508	0.2076590984462232	1.0118722095395387	26	biased_2.5	500	3demes
glm	0.9907704447721944	0.29840459016113385	0.9958121409593871	26	biased_2.5	500	3demes
dta	0.9857899113195596	0.5549913642904016	1.0059104334194422	26	maxPerRegion_10	500	3demes
mascot	0.9960576882197453	0.29696292161429483	1.008551540648006	26	maxPerRegion_10	500	3demes
dta	0.9791062943777425	0.32520073032604735	1.0502266539830771	26	biased_10	150	3demes
mascot	0.9851106001411605	0.16826652444092893	1.0132118202473828	26	biased_10	150	3demes
basta	0.9896755722581841	0.24162326272038293	1.0439051883970576	26	biased_10	150	3demes
glm	0.9908292686155228	0.00952540141882885	1.011767657741661	26	biased_10	150	3demes
dta	0.9862905401643477	0.4354336448452223	1.0286518065092196	26	biased_20	150	3demes
mascot	0.9771118590038705	0.699124586398769	0.9661037786955475	26	biased_20	150	3demes
basta	0.9811407373414609	0.6401090467276962	0.9674858524536302	26	biased_20	150	3demes
glm	0.9839729081157751	0.7817507668942429	0.983938938866876	26	biased_20	150	3demes
dta	0.9910587992473238	-0.08918926964760487	0.9824831351309888	4	biased_10	150	3demes
mascot	0.987857677352965	0.05517869038538592	1.0098719449498255	4	biased_10	150	3demes
basta	0.9869153688852085	-0.4061403290644545	1.0281665755043465	4	biased_10	150	3demes
glm	0.9940712927296638	-0.012403373100291049	1.0057281119040058	4	biased_10	150	3demes
dta	0.9948937394633101	-0.19028332207736298	1.0200778045848709	4	maxPerRegionYear_20	150	3demes
mascot	0.9948464890050212	0.29009336831216004	1.0079827125678513	4	maxPerRegionYear_20	150	3demes
basta	0.9927544716085945	-0.1956058322887415	0.998812581253243	4	maxPerRegionYear_20	150	3demes
dta	0.9857939947510681	-0.3367395820892902	1.0020692045569588	4	maxPerRegionYear_10	150	3demes
mascot	0.9910256509036285	-0.04383529969022959	0.9971045292001834	4	maxPerRegionYear_10	150	3demes
basta	0.9890582224846062	0.055063883978622385	0.9897704479370698	4	maxPerRegionYear_10	150	3demes
dta	0.9729719482416515	0.282475397527012	0.972846020261548	4	biased_50	500	3demes
mascot	0.9775514959155274	0.37117367972048854	0.9997643969943145	4	biased_50	500	3demes
glm	0.9950240100712853	-0.03137521496568496	0.9893883836811539	4	biased_50	500	3demes
dta	0.9902452210926462	0.3416934707574253	1.0259302430957273	4	uniformS_10	500	3demes
mascot	0.9953614344641714	0.29835435059055726	1.022239326242785	4	uniformS_10	500	3demes
glm	0.9906154564995062	0.0813106759342368	1.0269331267379993	4	uniformS_10	500	3demes
dta	0.9801845691827675	0.5044485036024842	1.0169092150711354	4	biased_20	500	3demes
mascot	0.9762052745255977	0.41705941449181516	1.0010484223287726	4	biased_20	500	3demes
glm	0.9916566510679163	0.2268673344074763	0.984651794459086	4	biased_20	500	3demes
dta	0.9950571722219671	-0.015856075914083334	1.025346887819928	4	maxPerRegion_20	500	3demes
mascot	0.9913579358423887	0.32581430862368954	1.0368277429481314	4	maxPerRegion_20	500	3demes
dta	0.9852201950490849	0.2090749454109737	1.0080178784267002	4	biased_10	500	3demes
mascot	0.9930416016629073	0.07774685347573396	0.9967870894797646	4	biased_10	500	3demes
glm	0.9861928659784593	0.005523916588341393	0.9669087294645416	4	biased_10	500	3demes
dta	0.9928438192480566	0.09295490328183398	1.0222009946054593	4	uniform	150	3demes
mascot	0.9906355921791127	0.17321547097661671	0.9833446360868837	4	uniform	150	3demes
basta	0.9927966511260363	-0.19272612364173192	0.9985042825672414	4	uniform	150	3demes
glm	0.9909501704576974	0.004582015300687914	0.9927689547926665	4	uniform	150	3demes
dta	0.9935477738621258	-0.0650469066659678	0.9989479246883733	4	uniformS_10	150	3demes
mascot	0.9900001559439379	0.009231029061771423	0.966839164039141	4	uniformS_10	150	3demes
basta	0.9926043824280847	0.07632587902245191	0.9643116462204879	4	uniformS_10	150	3demes
glm	0.9927096907328684	-0.09174123856984373	1.0170582271520496	4	uniformS_10	150	3demes
dta	0.9906058454372412	-0.07879531119958472	0.9937526925873109	4	maxPerRegionYear_10	500	3demes
mascot	0.9909678437851097	0.21934844147073562	0.982661198539986	4	maxPerRegionYear_10	500	3demes
dta	0.9898442573354722	0.03818500938121794	1.0213589677617962	4	uniformS_20	150	3demes
mascot	0.9886540836071052	0.0008435192542304293	1.006486374629919	4	uniformS_20	150	3demes
basta	0.9938798117268273	0.12933018208626912	1.0103725516577307	4	uniformS_20	150	3demes
glm	0.9916574890429494	-0.11662686292607027	0.9972120785212074	4	uniformS_20	150	3demes
dta	0.9889193106414954	0.21063944404482626	0.9777595551890976	4	biased_5	500	3demes
mascot	0.986889337601265	0.405269737003648	0.9944190828801432	4	biased_5	500	3demes
glm	0.9935761976098467	0.33240396778905357	0.9815999085947613	4	biased_5	500	3demes
dta	0.9896909471793623	-0.2640511750633987	0.98938384363352	4	maxPerRegion_10	150	3demes
mascot	0.9901905689899182	0.15935812936974614	0.9762553159486516	4	maxPerRegion_10	150	3demes
basta	0.9951938085514901	-0.2375722320795557	1.0041021422397773	4	maxPerRegion_10	150	3demes
dta	0.9899949008185873	-0.2902806440724319	0.9778883827425359	4	biased_2.5	150	3demes
mascot	0.9898932017231917	-0.34306704423160284	0.9807258402377198	4	biased_2.5	150	3demes
basta	0.9896193446817513	-0.42950839368408467	0.9688662235323472	4	biased_2.5	150	3demes
glm	0.9866464769113833	-0.19564553678127616	0.9791013553474903	4	biased_2.5	150	3demes
dta	0.9691333203977318	0.7821945034991735	1.0011755736128534	4	biased_2.5	500	3demes
mascot	0.9835677912273266	0.6881141151738053	1.0333739284004375	4	biased_2.5	500	3demes
glm	0.989051520044763	0.11899785079396707	0.9799006510820646	4	biased_2.5	500	3demes
dta	0.9922573595461591	0.2847532811928346	1.029702842394807	4	maxPerRegion_10	500	3demes
mascot	0.9958193797587319	0.1808981477908862	1.0056219725033937	4	maxPerRegion_10	500	3demes
dta	0.980006127113621	0.5851391276936546	0.9831474374312371	4	biased_20	150	3demes
mascot	0.9742173175359752	0.11872479392134672	1.0012593409485624	4	biased_20	150	3demes
basta	0.9890711434769729	0.16851679339579384	0.9953300553440269	4	biased_20	150	3demes
glm	0.9813138990048335	0.1787366684674172	0.9457160011021671	4	biased_20	150	3demes
dta	0.9944083417414731	0.285697461243128	1.0017293799926903	4	biased_50	150	3demes
mascot	0.9335971126832046	0.3877817692728005	0.970279258705167	4	biased_50	150	3demes
basta	0.981532344980193	0.7221398508321748	1.013397718237842	4	biased_50	150	3demes
glm	0.9926151980239141	0.27909198231862575	0.9793322433868797	4	biased_50	150	3demes
dta	0.9856497108343142	0.11300645493994388	0.9702376016849259	4	biased_5	150	3demes
mascot	0.989253622443311	0.1477859407817359	0.9920405014590017	4	biased_5	150	3demes
basta	0.9802185739497065	0.09296083175907022	0.9914356816166615	4	biased_5	150	3demes
glm	0.9923293117953425	0.10011391470423092	0.9999723275448533	4	biased_5	150	3demes
dta	0.9910987605118434	0.08749197315822599	1.0218046873740614	4	maxPerRegion_20	150	3demes
mascot	0.9871337942048877	0.272554103268007	1.0006446061018766	4	maxPerRegion_20	150	3demes
basta	0.9927239267132165	-0.031054934664521028	1.0216628171694575	4	maxPerRegion_20	150	3demes
dta	0.9949232911793346	-0.011360142660944206	1.0208341971660484	4	maxPerRegionYear_20	500	3demes
mascot	0.9950801167177001	-0.010453644404332607	1.00656684019	4	maxPerRegionYear_20	500	3demes
dta	0.9875724791678904	0.3804651401419896	1.041357414940038	4	uniform	500	3demes
mascot	0.9898498337902883	0.376347422066976	1.019171322201745	4	uniform	500	3demes
glm	0.9921253870421718	0.1920617611468387	1.013814299451746	4	uniform	500	3demes
dta	0.9839968317370235	0.2543845715452431	0.9825870931251858	4	uniformS_20	500	3demes
mascot	0.9930166868835842	0.2493068756964849	1.0064044235881273	4	uniformS_20	500	3demes
glm	0.9766498790317045	0.01051351987311655	1.04599776995686	4	uniformS_20	500	3demes
dta	0.9911403972440352	0.4058681586754673	1.0133704323651576	16	uniform	500	3demes
mascot	0.9951955105004254	0.18264604799158413	1.0050898785956048	16	uniform	500	3demes
glm	0.9937179059562226	0.1130162813088802	0.9908659354980677	16	uniform	500	3demes
dta	0.9879409302578929	0.368641147505123	1.0375167362759232	16	maxPerRegionYear_20	500	3demes
mascot	0.9938007756210362	0.24752753842976816	1.0087553149915462	16	maxPerRegionYear_20	500	3demes
dta	0.9933348646293565	-0.11281802938472119	0.9856537664878452	16	biased_20	150	3demes
mascot	0.9936901222230395	-0.3059857647114814	0.9776976553845266	16	biased_20	150	3demes
basta	0.9866496719519542	-0.017206458588681528	0.9780310317044351	16	biased_20	150	3demes
glm	0.9913660362073995	-0.17087042739054148	0.9685688310297382	16	biased_20	150	3demes
dta	0.9666602249944842	0.6200239120147888	1.0333301714177294	16	maxPerRegion_20	500	3demes
mascot	0.9883240764604394	0.4577209996073499	1.0378449306169664	16	maxPerRegion_20	500	3demes
dta	0.9855419919071747	0.808078069694357	1.018747770684716	16	maxPerRegion_20	150	3demes
mascot	0.9859008876265608	0.6705036317191038	1.020221555191889	16	maxPerRegion_20	150	3demes
basta	0.97357729369399	0.4190595567817468	1.0037074741002097	16	maxPerRegion_20	150	3demes
dta	0.9929268392662319	0.07994167814360331	1.0054225297546424	16	biased_5	500	3demes
mascot	0.993310184337638	-0.17348808904006674	1.0107137920232319	16	biased_5	500	3demes
glm	0.9888040275967673	0.008907071140388467	1.0104959125125041	16	biased_5	500	3demes
dta	0.9894817269290972	0.0457655220040003	0.9837395319483274	16	biased_50	500	3demes
mascot	0.993974796177273	-0.23478197929407685	1.0000298729129091	16	biased_50	500	3demes
glm	0.9947049530627095	-0.024963917132886593	1.0126013439410166	16	biased_50	500	3demes
dta	0.9881012739509021	-0.46546840206737095	1.0034663076021082	16	uniformS_20	150	3demes
mascot	0.9924552999639957	-0.5326868188009097	0.9903726596134277	16	uniformS_20	150	3demes
basta	0.980898123850778	-0.3514149574660408	0.9973445397024336	16	uniformS_20	150	3demes
glm	0.9784254258116607	-0.3217083659223192	1.0008188604557395	16	uniformS_20	150	3demes
dta	0.9942435849629339	0.2897694396136341	1.0111468597765247	16	biased_20	500	3demes
mascot	0.9905226178188216	0.1932661735229395	1.0231466622272947	16	biased_20	500	3demes
glm	0.9876960825940957	0.4717934442867566	1.0109158130179974	16	biased_20	500	3demes
dta	0.9882616379343342	-0.47574210010537143	0.9951576401866876	16	biased_50	150	3demes
mascot	0.9851650457521628	-0.605014210255888	0.9776577120323746	16	biased_50	150	3demes
basta	0.9768851603623039	-0.38289798324777813	1.0326133664390231	16	biased_50	150	3demes
glm	0.9931249670872424	-0.4135913938029656	1.0148761125687809	16	biased_50	150	3demes
dta	0.9883305017720901	0.37259122149106716	1.0374699217202827	16	maxPerRegion_10	150	3demes
mascot	0.982129527251524	0.26561114560389143	1.0106928991990665	16	maxPerRegion_10	150	3demes
basta	0.9802277227127661	0.01992054628983908	1.0036051033809057	16	maxPerRegion_10	150	3demes
dta	0.9818276127312218	-0.1822430123323091	0.9921102060928455	16	biased_5	150	3demes
mascot	0.9873821679730364	-0.28786378904865195	0.9932821507164823	16	biased_5	150	3demes
basta	0.9840335995380141	0.42710486047511864	0.9912072325748906	16	biased_5	150	3demes
glm	0.9820923194140635	0.07361630347135595	0.986168698371025	16	biased_5	150	3demes
dta	0.9862355897891782	-0.09285680064079216	0.9963258626748047	16	biased_10	150	3demes
mascot	0.962839661757742	-0.000946348276324116	1.0177286081707997	16	biased_10	150	3demes
basta	0.9855833144586752	-0.0857803157217063	1.0190264795159538	16	biased_10	150	3demes
glm	0.9897120184107652	-0.08484816692679154	1.0049044928953372	16	biased_10	150	3demes
dta	0.9784608286177708	-0.02799344607731058	1.0402606229877343	16	uniformS_10	500	3demes
mascot	0.9875871271468991	0.0925322416726857	1.0217130972386514	16	uniformS_10	500	3demes
glm	0.9881021650629518	0.19965050060551448	1.04084312370746	16	uniformS_10	500	3demes
dta	0.9672350545011937	1.1156414475349017	0.9849368978924518	16	maxPerRegion_10	500	3demes
mascot	0.9860887659916079	0.19302741299220827	0.9958929786023516	16	maxPerRegion_10	500	3demes
dta	0.954084817910869	0.23207788928409556	1.053626025782911	16	uniformS_20	500	3demes
mascot	0.9839728418973533	0.09279881564970438	0.9986086534360182	16	uniformS_20	500	3demes
glm	0.9939919299500385	0.012462419198287833	1.0069609726428324	16	uniformS_20	500	3demes
dta	0.9746954226195818	0.0331926030963956	0.9936058319894969	16	biased_10	500	3demes
mascot	0.987722728522703	-0.07832263988389165	1.027927777318005	16	biased_10	500	3demes
glm	0.9841162102810542	0.2233469758451605	1.0304144374825477	16	biased_10	500	3demes
dta	0.9856009241878696	0.18274689584302806	1.042449292305282	16	biased_2.5	500	3demes
mascot	0.9651828609099539	0.3871139029334767	1.0066388537067883	16	biased_2.5	500	3demes
glm	0.988635905510751	0.3363180990761112	1.006485247348417	16	biased_2.5	500	3demes
dta	0.9763493176345031	0.560611016565403	1.0005023887574804	16	biased_2.5	150	3demes
mascot	0.9732462730544496	0.3896131555349669	1.0076492274796809	16	biased_2.5	150	3demes
basta	0.9786603834708537	0.24119233090001302	1.0123838973882575	16	biased_2.5	150	3demes
glm	0.9506390194821652	0.5241490390040369	1.0211132346656613	16	biased_2.5	150	3demes
dta	0.9602136283785989	0.021558124468686657	1.0228094964368861	16	uniformS_10	150	3demes
mascot	0.9841410332374675	0.12405756114134192	1.0105717884834235	16	uniformS_10	150	3demes
basta	0.9776256727629935	0.7986464631531671	0.9994559199431392	16	uniformS_10	150	3demes
glm	0.9842685930089949	-0.0012478001211064793	0.9953403053460936	16	uniformS_10	150	3demes
dta	0.9789383771870582	0.5728263518653911	0.9657332911775127	16	maxPerRegionYear_10	150	3demes
mascot	0.9871188001998883	0.12956680611452498	0.9949313056424545	16	maxPerRegionYear_10	150	3demes
basta	0.9852596016174529	-0.13737504895577857	1.0028136191793067	16	maxPerRegionYear_10	150	3demes
dta	0.9911439743852422	0.28088076199247425	0.9829359709184655	16	maxPerRegionYear_10	500	3demes
mascot	0.9846535156761894	0.2088771643369789	1.0131764960926004	16	maxPerRegionYear_10	500	3demes
dta	0.9859215517109908	0.6163375788792642	1.006031013401128	16	maxPerRegionYear_20	150	3demes
mascot	0.977110129887398	0.7886472742805601	0.993807795450935	16	maxPerRegionYear_20	150	3demes
basta	0.992655533314097	0.13699377844326222	1.0172873652744747	16	maxPerRegionYear_20	150	3demes
dta	0.9917141900953651	0.08997516666020644	1.0017890634586066	16	uniform	150	3demes
mascot	0.9894955078551745	-0.10733620270683986	0.9918790063830396	16	uniform	150	3demes
basta	0.9837349268082577	0.16848014332079586	1.0151553002770983	16	uniform	150	3demes
glm	0.9748946414539785	0.5235970113854638	0.9845712402786237	16	uniform	150	3demes
dta	0.9894576781527192	-0.10630012889325968	1.0594639388924818	17	maxPerRegionYear_10	500	3demes
mascot	0.9885941866607132	0.2364317061199408	1.0155283114671265	17	maxPerRegionYear_10	500	3demes
dta	0.985349521536182	0.5367647484001274	0.9795778800240299	17	maxPerRegionYear_20	150	3demes
mascot	0.983020368680132	-0.0482263001013159	1.024490892007657	17	maxPerRegionYear_20	150	3demes
basta	0.9949456304729906	-0.19018086565107595	0.9901889891634819	17	maxPerRegionYear_20	150	3demes
dta	0.9956421620700611	0.2663513747544126	0.9997645367351038	17	biased_10	500	3demes
mascot	0.9829134981816863	0.01379622448856388	1.048924013254605	17	biased_10	500	3demes
glm	0.9955771414019317	0.0464180145102322	0.9898313569324982	17	biased_10	500	3demes
dta	0.9849796211184838	-0.06137054985617496	1.0646187800754927	17	uniformS_20	150	3demes
mascot	0.9785957437456685	-0.11809757733345272	1.0359281035565358	17	uniformS_20	150	3demes
basta	0.9921538837735946	0.07655636576960845	1.0525428411236044	17	uniformS_20	150	3demes
glm	0.9943466091153162	-0.2690803440054168	1.0296462661257797	17	uniformS_20	150	3demes
dta	0.9872928023420404	0.052572778189285074	1.0116470627334824	17	biased_20	500	3demes
mascot	0.981830273698018	0.22795301775744825	1.0372489815838104	17	biased_20	500	3demes
glm	0.9950601581602204	-0.14686150873922976	0.9952089783866415	17	biased_20	500	3demes
dta	0.9874172344394988	0.07175132206851664	1.0335092380171258	17	biased_20	150	3demes
mascot	0.989140121517291	-0.09813321589598623	0.9791456687191757	17	biased_20	150	3demes
basta	0.9907311633892212	-0.0747550706361082	1.0309983970079382	17	biased_20	150	3demes
glm	0.9917563111545165	-0.09951181537570797	0.9974296022915073	17	biased_20	150	3demes
dta	0.9927535761094409	-0.046893288297498614	1.0128380733981792	17	biased_50	150	3demes
mascot	0.9957919095456372	-0.29605532083112784	1.0036135036092246	17	biased_50	150	3demes
basta	0.9932600594328213	-0.55883278341582	1.0255267137109128	17	biased_50	150	3demes
glm	0.9838514441311185	0.0043597995805502165	1.0997637339760087	17	biased_50	150	3demes
dta	0.9842782804087309	0.2013568749370389	0.9838427589262118	17	maxPerRegion_10	500	3demes
mascot	0.9773113370157165	-0.245809061918985	1.0741131494120284	17	maxPerRegion_10	500	3demes
dta	0.9717370119747699	0.7898643980166771	0.9994138315449769	17	uniform	150	3demes
mascot	0.9733171095503674	0.5460274227479207	0.9801641035214124	17	uniform	150	3demes
basta	0.9913015636776147	0.3876420013514945	0.9981350455467558	17	uniform	150	3demes
glm	0.9947917409366132	0.05740713336016512	0.9948457186340312	17	uniform	150	3demes
dta	0.9836319127820636	-0.08481208820285246	1.0622844943279324	17	maxPerRegionYear_10	150	3demes
mascot	0.9945489624305521	-0.2772214060891063	1.0221553203714593	17	maxPerRegionYear_10	150	3demes
basta	0.9792118858989965	0.18444139552258676	1.0603475968287213	17	maxPerRegionYear_10	150	3demes
dta	0.9825015715918143	0.27148390526620325	1.0506696548012973	17	biased_2.5	500	3demes
mascot	0.9878005364839872	-0.014768703972903197	1.0606649801318455	17	biased_2.5	500	3demes
glm	0.9951548436238098	-0.07293315662685984	1.0133015805483512	17	biased_2.5	500	3demes
dta	0.9863462003346668	0.13840804525424488	1.0169471522514497	17	biased_50	500	3demes
mascot	0.9800534447921201	-0.035731691886425665	1.0883386161198332	17	biased_50	500	3demes
glm	0.9950326689275866	-0.034304842120006285	0.9974447270996437	17	biased_50	500	3demes
dta	0.9854132228377903	0.4149549036655902	0.9886475050709139	17	uniformS_10	500	3demes
mascot	0.9822632414381326	0.2481072723671005	0.9722635476978538	17	uniformS_10	500	3demes
glm	0.9968044016485051	-0.08739529461267992	0.9975997991809084	17	uniformS_10	500	3demes
dta	0.9918814370806142	0.14498839646960704	1.0234706723165148	17	uniformS_20	500	3demes
mascot	0.9881799238641823	0.2178758106544425	1.0048148371984307	17	uniformS_20	500	3demes
glm	0.9957272263670517	-0.009340812340282056	1.0040414221582954	17	uniformS_20	500	3demes
dta	0.9936458573556471	-0.14576985987297597	1.0268733511997141	17	maxPerRegion_10	150	3demes
mascot	0.9902096774231272	-0.21881833447616117	1.0069114414437421	17	maxPerRegion_10	150	3demes
basta	0.9852106414625329	0.06814284070696353	1.0208367950753392	17	maxPerRegion_10	150	3demes
dta	0.9942158879435373	-0.06829448771108737	1.0319759804157735	17	maxPerRegion_20	500	3demes
mascot	0.9859302248021943	0.3047237864808743	0.9636068382800708	17	maxPerRegion_20	500	3demes
dta	0.9878197650947752	-0.3313348315722173	1.042616658277083	17	biased_10	150	3demes
mascot	0.9794004717466527	-0.11403891571031544	1.0604670834387688	17	biased_10	150	3demes
basta	0.9701230424865338	-0.5117474376396327	1.0548091564464874	17	biased_10	150	3demes
glm	0.9939339914172212	-0.2874604245655661	0.9753470661285053	17	biased_10	150	3demes
dta	0.9843287656731236	0.1200801249342156	1.04022633060444	17	biased_2.5	150	3demes
mascot	0.9724171180681496	0.3871934137812687	1.053709098117594	17	biased_2.5	150	3demes
basta	0.9755488388465967	0.38557942415619095	1.0681263709905529	17	biased_2.5	150	3demes
glm	0.9966951975855711	-0.1512454163629986	1.0143039896829886	17	biased_2.5	150	3demes
dta	0.9959106882057244	0.025660903598117457	1.0116949125120642	17	biased_5	500	3demes
mascot	0.9907036825425233	0.2417652940267505	1.0237227349087084	17	biased_5	500	3demes
glm	0.9910579354111397	0.03295148005726034	1.0209628036198755	17	biased_5	500	3demes
dta	0.973692891982968	-0.07282753970428679	1.0738652502304673	17	biased_5	150	3demes
mascot	0.9893027756802302	-0.5451882962722259	1.0300093838892188	17	biased_5	150	3demes
basta	0.9771927537697868	0.01925367322480831	1.0626468458721823	17	biased_5	150	3demes
glm	0.9907081181767097	-0.10143011979095107	1.0228278764903675	17	biased_5	150	3demes
dta	0.9833116650521417	0.30027830080710594	1.0146942175758702	17	uniformS_10	150	3demes
mascot	0.9933573663097531	-0.23551047090901456	1.0107002688633648	17	uniformS_10	150	3demes
basta	0.9807502624256761	0.27736134968706416	1.0516792556412944	17	uniformS_10	150	3demes
glm	0.993445028046586	0.05574871542589932	0.9788850865085227	17	uniformS_10	150	3demes
dta	0.9955154111161079	0.08388583952153716	1.0247538841909525	17	uniform	500	3demes
mascot	0.9807139769691304	-0.11242936418429927	1.096226871315426	17	uniform	500	3demes
glm	0.996277052107799	-0.008862821411566912	1.0118730970903227	17	uniform	500	3demes
dta	0.988394912345151	0.5464062816883555	1.0115827097686305	17	maxPerRegionYear_20	500	3demes
mascot	0.9915985419562603	0.35061841643978653	1.0195866395547644	17	maxPerRegionYear_20	500	3demes
dta	0.9825696107066323	-0.25612514821101584	1.051809439794487	17	maxPerRegion_20	150	3demes
mascot	0.9822870543300551	-0.38073375077085103	1.080171585955406	17	maxPerRegion_20	150	3demes
basta	0.9628158662334364	-0.6216308026029882	1.1013447053013696	17	maxPerRegion_20	150	3demes
dta	0.9964455672041524	0.22820529435350778	0.9974227499467828	45	biased_2.5	500	3demes
mascot	0.9948843350670945	0.30153537319419854	1.005248606596465	45	biased_2.5	500	3demes
glm	0.9952904442657863	0.2142763546149702	0.9932976096766756	45	biased_2.5	500	3demes
dta	0.990052732073831	0.6035420796238675	1.0062298658208564	45	maxPerRegionYear_20	150	3demes
mascot	0.9879274630354247	0.11491351989972642	1.023522147714664	45	maxPerRegionYear_20	150	3demes
basta	0.99076131011494	0.09503791953223839	1.0264203092403612	45	maxPerRegionYear_20	150	3demes
dta	0.9833356015658861	0.02558640085692332	1.0323474819672718	45	maxPerRegionYear_10	150	3demes
mascot	0.991677031301665	0.35103759455036965	0.9887458331251556	45	maxPerRegionYear_10	150	3demes
basta	0.9939676293935333	0.18029611055402484	1.0168882190328004	45	maxPerRegionYear_10	150	3demes
dta	0.9938894913952786	0.09283199023949251	1.0052794174692734	45	biased_50	500	3demes
mascot	0.9930496996958702	-0.03645973782540679	1.012386244372387	45	biased_50	500	3demes
glm	0.9962125003254073	-0.30950907301301456	0.9843329817290971	45	biased_50	500	3demes
dta	0.997187156764532	0.21831322455911817	1.0094703028645027	45	maxPerRegionYear_10	500	3demes
mascot	0.9924135290864018	-0.10679635548786237	1.0157377519656223	45	maxPerRegionYear_10	500	3demes
dta	0.9876910151635755	0.22321935625822675	1.046208877143092	45	maxPerRegion_20	150	3demes
mascot	0.9933355008606282	0.1935699551877761	1.0352136041105475	45	maxPerRegion_20	150	3demes
basta	0.9961855560126491	0.013646794498814785	0.9991342132744463	45	maxPerRegion_20	150	3demes
dta	0.9956317347895184	0.3213863569025328	1.003828169547166	45	maxPerRegion_20	500	3demes
mascot	0.9919377044175092	0.14567066293137287	1.0311975604335384	45	maxPerRegion_20	500	3demes
dta	0.9910709229611618	0.06570280965666697	0.9921582597746222	45	biased_20	150	3demes
mascot	0.991236283676836	-0.30465419689806694	0.9937290187752289	45	biased_20	150	3demes
basta	0.9759025297352162	-0.03457207758967584	1.024430898495397	45	biased_20	150	3demes
glm	0.9697964839216946	0.11334375895370741	1.0023794232447862	45	biased_20	150	3demes
dta	0.9938768094465986	-0.0962715193686563	0.9969156154686781	45	biased_10	500	3demes
mascot	0.9941976981838053	0.05687666772870159	1.0126379000553865	45	biased_10	500	3demes
glm	0.994501928198981	-0.024453501340229167	0.9942926839261372	45	biased_10	500	3demes
dta	0.985859578945836	0.26266696364074704	1.0631637671401708	45	biased_5	150	3demes
mascot	0.9934342321643548	0.026246868832860315	1.0272276244738576	45	biased_5	150	3demes
basta	0.9924237145661181	0.09448022924805244	1.0171804418619839	45	biased_5	150	3demes
glm	0.9924747620430414	0.13349231280663432	1.0093004745853764	45	biased_5	150	3demes
dta	0.9856723030426157	0.2734615828536171	1.01915161090519	45	biased_5	500	3demes
mascot	0.9928446434971865	0.06108999421405059	0.9976076434776066	45	biased_5	500	3demes
glm	0.9970661328305119	0.15086196336838853	1.0055422256620394	45	biased_5	500	3demes
dta	0.9918462689271083	-0.013829930692367043	1.008440340295273	45	biased_20	500	3demes
mascot	0.9950702403158204	0.10525450364980671	1.0275161260331713	45	biased_20	500	3demes
glm	0.989468918853215	0.2089594278870841	0.9997981835951	45	biased_20	500	3demes
