source	destination	value	model	nSim	nSeq	protocol
Region3	Region3	15.0	simulation	7	150	uniformS_2.5
Region1	Region1	39.0	simulation	7	150	uniformS_5
Region2	Region1	5.0	simulation	7	150	uniformS_5
Region3	Region1	1.0	simulation	7	150	uniformS_5
Region1	Region2	19.0	simulation	7	150	uniformS_5
Region2	Region2	213.0	simulation	7	150	uniformS_5
Region3	Region2	3.0	simulation	7	150	uniformS_5
Region1	Region3	0.0	simulation	7	150	uniformS_5
Region2	Region3	2.0	simulation	7	150	uniformS_5
Region3	Region3	10.0	simulation	7	150	uniformS_5
Region1	Region1	100.0	simulation	7	150	uniform
Region2	Region1	11.0	simulation	7	150	uniform
Region3	Region1	0.0	simulation	7	150	uniform
Region1	Region2	13.0	simulation	7	150	uniform
Region2	Region2	141.0	simulation	7	150	uniform
Region3	Region2	2.0	simulation	7	150	uniform
Region1	Region3	1.0	simulation	7	150	uniform
Region2	Region3	3.0	simulation	7	150	uniform
Region3	Region3	24.0	simulation	7	150	uniform
Region1	Region1	90.0	simulation	7	150	maxPerRegion_5
Region2	Region1	10.0	simulation	7	150	maxPerRegion_5
Region3	Region1	1.0	simulation	7	150	maxPerRegion_5
Region1	Region2	13.0	simulation	7	150	maxPerRegion_5
Region2	Region2	89.0	simulation	7	150	maxPerRegion_5
Region3	Region2	0.0	simulation	7	150	maxPerRegion_5
Region1	Region3	3.0	simulation	7	150	maxPerRegion_5
Region2	Region3	8.0	simulation	7	150	maxPerRegion_5
Region3	Region3	78.0	simulation	7	150	maxPerRegion_5
Region1	Region1	41.0	simulation	24	150	uniformS_5
Region2	Region1	3.0	simulation	24	150	uniformS_5
Region3	Region1	0.0	simulation	24	150	uniformS_5
Region1	Region2	17.0	simulation	24	150	uniformS_5
Region2	Region2	221.0	simulation	24	150	uniformS_5
Region3	Region2	1.0	simulation	24	150	uniformS_5
Region1	Region3	2.0	simulation	24	150	uniformS_5
Region2	Region3	3.0	simulation	24	150	uniformS_5
Region3	Region3	9.0	simulation	24	150	uniformS_5
Region1	Region1	129.0	simulation	24	150	maxPerRegion_50
Region2	Region1	6.0	simulation	24	150	maxPerRegion_50
Region3	Region1	0.0	simulation	24	150	maxPerRegion_50
Region1	Region2	18.0	simulation	24	150	maxPerRegion_50
Region2	Region2	108.0	simulation	24	150	maxPerRegion_50
Region3	Region2	1.0	simulation	24	150	maxPerRegion_50
Region1	Region3	4.0	simulation	24	150	maxPerRegion_50
Region2	Region3	6.0	simulation	24	150	maxPerRegion_50
Region3	Region3	23.0	simulation	24	150	maxPerRegion_50
Region1	Region1	73.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region1	15.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region1	0.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region2	11.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region2	112.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region2	1.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region3	3.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region3	12.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region3	69.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region1	24.0	simulation	24	150	uniformS_50
Region2	Region1	3.0	simulation	24	150	uniformS_50
Region3	Region1	0.0	simulation	24	150	uniformS_50
Region1	Region2	28.0	simulation	24	150	uniformS_50
Region2	Region2	238.0	simulation	24	150	uniformS_50
Region3	Region2	0.0	simulation	24	150	uniformS_50
Region1	Region3	0.0	simulation	24	150	uniformS_50
Region2	Region3	2.0	simulation	24	150	uniformS_50
Region3	Region3	0.0	simulation	24	150	uniformS_50
Region1	Region1	86.0	simulation	24	150	maxPerRegionYear_50
Region2	Region1	3.0	simulation	24	150	maxPerRegionYear_50
Region3	Region1	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region2	12.0	simulation	24	150	maxPerRegionYear_50
Region2	Region2	158.0	simulation	24	150	maxPerRegionYear_50
Region3	Region2	1.0	simulation	24	150	maxPerRegionYear_50
Region1	Region3	4.0	simulation	24	150	maxPerRegionYear_50
Region2	Region3	6.0	simulation	24	150	maxPerRegionYear_50
Region3	Region3	23.0	simulation	24	150	maxPerRegionYear_50
Region1	Region1	26.0	simulation	24	150	uniformS_20
Region2	Region1	4.0	simulation	24	150	uniformS_20
Region3	Region1	0.0	simulation	24	150	uniformS_20
Region1	Region2	29.0	simulation	24	150	uniformS_20
Region2	Region2	229.0	simulation	24	150	uniformS_20
Region3	Region2	2.0	simulation	24	150	uniformS_20
Region1	Region3	1.0	simulation	24	150	uniformS_20
Region2	Region3	2.0	simulation	24	150	uniformS_20
Region3	Region3	2.0	simulation	24	150	uniformS_20
Region1	Region1	88.0	simulation	24	150	maxPerRegionYear_10
Region2	Region1	12.0	simulation	24	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region2	14.0	simulation	24	150	maxPerRegionYear_10
Region2	Region2	104.0	simulation	24	150	maxPerRegionYear_10
Region3	Region2	2.0	simulation	24	150	maxPerRegionYear_10
Region1	Region3	4.0	simulation	24	150	maxPerRegionYear_10
Region2	Region3	4.0	simulation	24	150	maxPerRegionYear_10
Region3	Region3	70.0	simulation	24	150	maxPerRegionYear_10
Region1	Region1	95.0	simulation	24	150	maxPerRegion_10
Region2	Region1	11.0	simulation	24	150	maxPerRegion_10
Region3	Region1	0.0	simulation	24	150	maxPerRegion_10
Region1	Region2	15.0	simulation	24	150	maxPerRegion_10
Region2	Region2	85.0	simulation	24	150	maxPerRegion_10
Region3	Region2	1.0	simulation	24	150	maxPerRegion_10
Region1	Region3	4.0	simulation	24	150	maxPerRegion_10
Region2	Region3	6.0	simulation	24	150	maxPerRegion_10
Region3	Region3	79.0	simulation	24	150	maxPerRegion_10
Region1	Region1	92.0	simulation	24	150	maxPerRegion_2.5
Region2	Region1	11.0	simulation	24	150	maxPerRegion_2.5
Region3	Region1	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region2	10.0	simulation	24	150	maxPerRegion_2.5
Region2	Region2	97.0	simulation	24	150	maxPerRegion_2.5
Region3	Region2	1.0	simulation	24	150	maxPerRegion_2.5
Region1	Region3	4.0	simulation	24	150	maxPerRegion_2.5
Region2	Region3	10.0	simulation	24	150	maxPerRegion_2.5
Region3	Region3	72.0	simulation	24	150	maxPerRegion_2.5
Region1	Region1	102.0	simulation	24	150	maxPerRegion_5
Region2	Region1	6.0	simulation	24	150	maxPerRegion_5
Region3	Region1	0.0	simulation	24	150	maxPerRegion_5
Region1	Region2	8.0	simulation	24	150	maxPerRegion_5
Region2	Region2	88.0	simulation	24	150	maxPerRegion_5
Region3	Region2	2.0	simulation	24	150	maxPerRegion_5
Region1	Region3	6.0	simulation	24	150	maxPerRegion_5
Region2	Region3	5.0	simulation	24	150	maxPerRegion_5
Region3	Region3	79.0	simulation	24	150	maxPerRegion_5
Region1	Region1	72.0	simulation	24	150	biased_2.5
Region2	Region1	4.0	simulation	24	150	biased_2.5
Region3	Region1	0.0	simulation	24	150	biased_2.5
Region1	Region2	17.0	simulation	24	150	biased_2.5
Region2	Region2	175.0	simulation	24	150	biased_2.5
Region3	Region2	1.0	simulation	24	150	biased_2.5
Region1	Region3	2.0	simulation	24	150	biased_2.5
Region2	Region3	5.0	simulation	24	150	biased_2.5
Region3	Region3	19.0	simulation	24	150	biased_2.5
Region1	Region1	99.0	simulation	24	150	maxPerRegion_20
Region2	Region1	8.0	simulation	24	150	maxPerRegion_20
Region3	Region1	0.0	simulation	24	150	maxPerRegion_20
Region1	Region2	11.0	simulation	24	150	maxPerRegion_20
Region2	Region2	89.0	simulation	24	150	maxPerRegion_20
Region3	Region2	1.0	simulation	24	150	maxPerRegion_20
Region1	Region3	4.0	simulation	24	150	maxPerRegion_20
Region2	Region3	8.0	simulation	24	150	maxPerRegion_20
Region3	Region3	75.0	simulation	24	150	maxPerRegion_20
Region1	Region1	28.0	simulation	24	150	biased_5
Region2	Region1	2.0	simulation	24	150	biased_5
Region3	Region1	0.0	simulation	24	150	biased_5
Region1	Region2	19.0	simulation	24	150	biased_5
Region2	Region2	240.0	simulation	24	150	biased_5
Region3	Region2	0.0	simulation	24	150	biased_5
Region1	Region3	1.0	simulation	24	150	biased_5
Region2	Region3	2.0	simulation	24	150	biased_5
Region3	Region3	2.0	simulation	24	150	biased_5
Region1	Region1	16.0	simulation	24	150	biased_50
Region2	Region1	1.0	simulation	24	150	biased_50
Region3	Region1	0.0	simulation	24	150	biased_50
Region1	Region2	16.0	simulation	24	150	biased_50
Region2	Region2	263.0	simulation	24	150	biased_50
Region3	Region2	0.0	simulation	24	150	biased_50
Region1	Region3	0.0	simulation	24	150	biased_50
Region2	Region3	0.0	simulation	24	150	biased_50
Region3	Region3	0.0	simulation	24	150	biased_50
Region1	Region1	89.0	simulation	24	150	maxPerRegionYear_20
Region2	Region1	13.0	simulation	24	150	maxPerRegionYear_20
Region3	Region1	0.0	simulation	24	150	maxPerRegionYear_20
Region1	Region2	11.0	simulation	24	150	maxPerRegionYear_20
Region2	Region2	128.0	simulation	24	150	maxPerRegionYear_20
Region3	Region2	1.0	simulation	24	150	maxPerRegionYear_20
Region1	Region3	3.0	simulation	24	150	maxPerRegionYear_20
Region2	Region3	8.0	simulation	24	150	maxPerRegionYear_20
Region3	Region3	41.0	simulation	24	150	maxPerRegionYear_20
Region1	Region1	19.0	simulation	24	150	biased_20
Region2	Region1	1.0	simulation	24	150	biased_20
Region3	Region1	0.0	simulation	24	150	biased_20
Region1	Region2	19.0	simulation	24	150	biased_20
Region2	Region2	257.0	simulation	24	150	biased_20
Region3	Region2	0.0	simulation	24	150	biased_20
Region1	Region3	0.0	simulation	24	150	biased_20
Region2	Region3	1.0	simulation	24	150	biased_20
Region3	Region3	0.0	simulation	24	150	biased_20
Region1	Region1	103.0	simulation	24	150	uniform
Region2	Region1	8.0	simulation	24	150	uniform
Region3	Region1	0.0	simulation	24	150	uniform
Region1	Region2	23.0	simulation	24	150	uniform
Region2	Region2	140.0	simulation	24	150	uniform
Region3	Region2	2.0	simulation	24	150	uniform
Region1	Region3	3.0	simulation	24	150	uniform
Region2	Region3	2.0	simulation	24	150	uniform
Region3	Region3	18.0	simulation	24	150	uniform
Region1	Region1	26.0	simulation	24	150	biased_10
Region2	Region1	3.0	simulation	24	150	biased_10
Region3	Region1	0.0	simulation	24	150	biased_10
Region1	Region2	18.0	simulation	24	150	biased_10
Region2	Region2	246.0	simulation	24	150	biased_10
Region3	Region2	0.0	simulation	24	150	biased_10
Region1	Region3	2.0	simulation	24	150	biased_10
Region2	Region3	0.0	simulation	24	150	biased_10
Region3	Region3	2.0	simulation	24	150	biased_10
Region1	Region1	79.0	simulation	24	150	maxPerRegionYear_5
Region2	Region1	15.0	simulation	24	150	maxPerRegionYear_5
Region3	Region1	0.0	simulation	24	150	maxPerRegionYear_5
Region1	Region2	12.0	simulation	24	150	maxPerRegionYear_5
Region2	Region2	122.0	simulation	24	150	maxPerRegionYear_5
Region3	Region2	1.0	simulation	24	150	maxPerRegionYear_5
Region1	Region3	3.0	simulation	24	150	maxPerRegionYear_5
Region2	Region3	7.0	simulation	24	150	maxPerRegionYear_5
Region3	Region3	57.0	simulation	24	150	maxPerRegionYear_5
Region1	Region1	62.0	simulation	24	150	uniformS_2.5
Region2	Region1	8.0	simulation	24	150	uniformS_2.5
Region3	Region1	0.0	simulation	24	150	uniformS_2.5
Region1	Region2	17.0	simulation	24	150	uniformS_2.5
Region2	Region2	198.0	simulation	24	150	uniformS_2.5
Region3	Region2	1.0	simulation	24	150	uniformS_2.5
Region1	Region3	1.0	simulation	24	150	uniformS_2.5
Region2	Region3	2.0	simulation	24	150	uniformS_2.5
Region3	Region3	5.0	simulation	24	150	uniformS_2.5
Region1	Region1	30.0	simulation	24	150	uniformS_10
Region2	Region1	3.0	simulation	24	150	uniformS_10
Region3	Region1	0.0	simulation	24	150	uniformS_10
Region1	Region2	20.0	simulation	24	150	uniformS_10
Region2	Region2	230.0	simulation	24	150	uniformS_10
Region3	Region2	0.0	simulation	24	150	uniformS_10
Region1	Region3	2.0	simulation	24	150	uniformS_10
Region2	Region3	1.0	simulation	24	150	uniformS_10
Region3	Region3	6.0	simulation	24	150	uniformS_10
Region1	Region1	48.0	simulation	14	150	biased_2.5
Region2	Region1	10.0	simulation	14	150	biased_2.5
Region3	Region1	0.0	simulation	14	150	biased_2.5
Region1	Region2	22.0	simulation	14	150	biased_2.5
Region2	Region2	198.0	simulation	14	150	biased_2.5
Region3	Region2	1.0	simulation	14	150	biased_2.5
Region1	Region3	0.0	simulation	14	150	biased_2.5
Region2	Region3	7.0	simulation	14	150	biased_2.5
Region3	Region3	7.0	simulation	14	150	biased_2.5
Region1	Region1	81.0	simulation	14	150	maxPerRegionYear_50
Region2	Region1	11.0	simulation	14	150	maxPerRegionYear_50
Region3	Region1	0.0	simulation	14	150	maxPerRegionYear_50
Region1	Region2	27.0	simulation	14	150	maxPerRegionYear_50
Region2	Region2	146.0	simulation	14	150	maxPerRegionYear_50
Region3	Region2	1.0	simulation	14	150	maxPerRegionYear_50
Region1	Region3	1.0	simulation	14	150	maxPerRegionYear_50
Region2	Region3	5.0	simulation	14	150	maxPerRegionYear_50
Region3	Region3	21.0	simulation	14	150	maxPerRegionYear_50
Region1	Region1	48.0	simulation	14	150	uniformS_5
Region2	Region1	6.0	simulation	14	150	uniformS_5
Region3	Region1	0.0	simulation	14	150	uniformS_5
Region1	Region2	21.0	simulation	14	150	uniformS_5
Region2	Region2	208.0	simulation	14	150	uniformS_5
Region3	Region2	1.0	simulation	14	150	uniformS_5
Region1	Region3	2.0	simulation	14	150	uniformS_5
Region2	Region3	2.0	simulation	14	150	uniformS_5
Region3	Region3	7.0	simulation	14	150	uniformS_5
Region1	Region1	83.0	simulation	14	150	uniform
Region2	Region1	15.0	simulation	14	150	uniform
Region3	Region1	0.0	simulation	14	150	uniform
Region1	Region2	21.0	simulation	14	150	uniform
Region2	Region2	150.0	simulation	14	150	uniform
Region3	Region2	2.0	simulation	14	150	uniform
Region1	Region3	2.0	simulation	14	150	uniform
Region2	Region3	6.0	simulation	14	150	uniform
Region3	Region3	13.0	simulation	14	150	uniform
Region1	Region1	17.0	simulation	14	150	uniformS_50
Region2	Region1	4.0	simulation	14	150	uniformS_50
Region3	Region1	0.0	simulation	14	150	uniformS_50
Region1	Region2	25.0	simulation	14	150	uniformS_50
Region2	Region2	246.0	simulation	14	150	uniformS_50
Region3	Region2	0.0	simulation	14	150	uniformS_50
Region1	Region3	0.0	simulation	14	150	uniformS_50
Region2	Region3	1.0	simulation	14	150	uniformS_50
Region3	Region3	0.0	simulation	14	150	uniformS_50
Region1	Region1	106.0	simulation	14	150	maxPerRegionYear_2.5
Region2	Region1	19.0	simulation	14	150	maxPerRegionYear_2.5
Region3	Region1	0.0	simulation	14	150	maxPerRegionYear_2.5
Region1	Region2	24.0	simulation	14	150	maxPerRegionYear_2.5
Region2	Region2	100.0	simulation	14	150	maxPerRegionYear_2.5
Region3	Region2	1.0	simulation	14	150	maxPerRegionYear_2.5
Region1	Region3	2.0	simulation	14	150	maxPerRegionYear_2.5
Region2	Region3	11.0	simulation	14	150	maxPerRegionYear_2.5
Region3	Region3	33.0	simulation	14	150	maxPerRegionYear_2.5
Region1	Region1	97.0	simulation	14	150	maxPerRegionYear_20
Region2	Region1	18.0	simulation	14	150	maxPerRegionYear_20
Region3	Region1	0.0	simulation	14	150	maxPerRegionYear_20
Region1	Region2	22.0	simulation	14	150	maxPerRegionYear_20
Region2	Region2	117.0	simulation	14	150	maxPerRegionYear_20
Region3	Region2	1.0	simulation	14	150	maxPerRegionYear_20
Region1	Region3	3.0	simulation	14	150	maxPerRegionYear_20
Region2	Region3	6.0	simulation	14	150	maxPerRegionYear_20
Region3	Region3	29.0	simulation	14	150	maxPerRegionYear_20
Region1	Region1	91.0	simulation	14	150	maxPerRegion_10
Region2	Region1	12.0	simulation	14	150	maxPerRegion_10
Region3	Region1	0.0	simulation	14	150	maxPerRegion_10
Region1	Region2	16.0	simulation	14	150	maxPerRegion_10
Region2	Region2	89.0	simulation	14	150	maxPerRegion_10
Region3	Region2	1.0	simulation	14	150	maxPerRegion_10
Region1	Region3	2.0	simulation	14	150	maxPerRegion_10
Region2	Region3	13.0	simulation	14	150	maxPerRegion_10
Region3	Region3	70.0	simulation	14	150	maxPerRegion_10
Region1	Region1	89.0	simulation	14	150	maxPerRegion_2.5
Region2	Region1	12.0	simulation	14	150	maxPerRegion_2.5
Region3	Region1	0.0	simulation	14	150	maxPerRegion_2.5
Region1	Region2	15.0	simulation	14	150	maxPerRegion_2.5
Region2	Region2	90.0	simulation	14	150	maxPerRegion_2.5
Region3	Region2	1.0	simulation	14	150	maxPerRegion_2.5
Region1	Region3	2.0	simulation	14	150	maxPerRegion_2.5
Region2	Region3	11.0	simulation	14	150	maxPerRegion_2.5
Region3	Region3	74.0	simulation	14	150	maxPerRegion_2.5
Region1	Region1	44.0	simulation	14	150	uniformS_2.5
Region2	Region1	6.0	simulation	14	150	uniformS_2.5
Region3	Region1	0.0	simulation	14	150	uniformS_2.5
Region1	Region2	20.0	simulation	14	150	uniformS_2.5
Region2	Region2	206.0	simulation	14	150	uniformS_2.5
Region3	Region2	1.0	simulation	14	150	uniformS_2.5
Region1	Region3	1.0	simulation	14	150	uniformS_2.5
Region2	Region3	3.0	simulation	14	150	uniformS_2.5
Region3	Region3	13.0	simulation	14	150	uniformS_2.5
Region1	Region1	108.0	simulation	14	150	maxPerRegionYear_10
Region2	Region1	14.0	simulation	14	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	14	150	maxPerRegionYear_10
Region1	Region2	19.0	simulation	14	150	maxPerRegionYear_10
Region2	Region2	111.0	simulation	14	150	maxPerRegionYear_10
Region3	Region2	1.0	simulation	14	150	maxPerRegionYear_10
Region1	Region3	3.0	simulation	14	150	maxPerRegionYear_10
Region2	Region3	10.0	simulation	14	150	maxPerRegionYear_10
Region3	Region3	24.0	simulation	14	150	maxPerRegionYear_10
Region1	Region1	19.0	simulation	14	150	biased_20
Region2	Region1	4.0	simulation	14	150	biased_20
Region3	Region1	0.0	simulation	14	150	biased_20
Region1	Region2	24.0	simulation	14	150	biased_20
Region2	Region2	241.0	simulation	14	150	biased_20
Region3	Region2	0.0	simulation	14	150	biased_20
Region1	Region3	0.0	simulation	14	150	biased_20
Region2	Region3	1.0	simulation	14	150	biased_20
Region3	Region3	2.0	simulation	14	150	biased_20
Region1	Region1	32.0	simulation	14	150	biased_10
Region2	Region1	4.0	simulation	14	150	biased_10
Region3	Region1	0.0	simulation	14	150	biased_10
Region1	Region2	20.0	simulation	14	150	biased_10
Region2	Region2	235.0	simulation	14	150	biased_10
Region3	Region2	0.0	simulation	14	150	biased_10
Region1	Region3	0.0	simulation	14	150	biased_10
Region2	Region3	2.0	simulation	14	150	biased_10
Region3	Region3	0.0	simulation	14	150	biased_10
Region1	Region1	20.0	simulation	14	150	uniformS_10
Region2	Region1	8.0	simulation	14	150	uniformS_10
Region3	Region1	0.0	simulation	14	150	uniformS_10
Region1	Region2	28.0	simulation	14	150	uniformS_10
Region2	Region2	235.0	simulation	14	150	uniformS_10
Region3	Region2	0.0	simulation	14	150	uniformS_10
Region1	Region3	1.0	simulation	14	150	uniformS_10
Region2	Region3	1.0	simulation	14	150	uniformS_10
Region3	Region3	0.0	simulation	14	150	uniformS_10
Region1	Region1	14.0	simulation	14	150	uniformS_20
Region2	Region1	4.0	simulation	14	150	uniformS_20
Region3	Region1	0.0	simulation	14	150	uniformS_20
Region1	Region2	19.0	simulation	14	150	uniformS_20
Region2	Region2	250.0	simulation	14	150	uniformS_20
Region3	Region2	1.0	simulation	14	150	uniformS_20
Region1	Region3	1.0	simulation	14	150	uniformS_20
Region2	Region3	1.0	simulation	14	150	uniformS_20
Region3	Region3	3.0	simulation	14	150	uniformS_20
Region1	Region1	87.0	simulation	14	150	maxPerRegion_20
Region2	Region1	12.0	simulation	14	150	maxPerRegion_20
Region3	Region1	0.0	simulation	14	150	maxPerRegion_20
Region1	Region2	12.0	simulation	14	150	maxPerRegion_20
Region2	Region2	94.0	simulation	14	150	maxPerRegion_20
Region3	Region2	1.0	simulation	14	150	maxPerRegion_20
Region1	Region3	2.0	simulation	14	150	maxPerRegion_20
Region2	Region3	10.0	simulation	14	150	maxPerRegion_20
Region3	Region3	73.0	simulation	14	150	maxPerRegion_20
Region1	Region1	38.0	simulation	14	150	biased_5
Region2	Region1	8.0	simulation	14	150	biased_5
Region3	Region1	0.0	simulation	14	150	biased_5
Region1	Region2	26.0	simulation	14	150	biased_5
Region2	Region2	220.0	simulation	14	150	biased_5
Region3	Region2	0.0	simulation	14	150	biased_5
Region1	Region3	0.0	simulation	14	150	biased_5
Region2	Region3	2.0	simulation	14	150	biased_5
Region3	Region3	0.0	simulation	14	150	biased_5
Region1	Region1	100.0	simulation	14	150	maxPerRegion_50
Region2	Region1	11.0	simulation	14	150	maxPerRegion_50
Region3	Region1	0.0	simulation	14	150	maxPerRegion_50
Region1	Region2	19.0	simulation	14	150	maxPerRegion_50
Region2	Region2	127.0	simulation	14	150	maxPerRegion_50
Region3	Region2	1.0	simulation	14	150	maxPerRegion_50
Region1	Region3	1.0	simulation	14	150	maxPerRegion_50
Region2	Region3	4.0	simulation	14	150	maxPerRegion_50
Region3	Region3	27.0	simulation	14	150	maxPerRegion_50
Region1	Region1	12.0	simulation	14	150	biased_50
Region2	Region1	6.0	simulation	14	150	biased_50
Region3	Region1	0.0	simulation	14	150	biased_50
Region1	Region2	23.0	simulation	14	150	biased_50
Region2	Region2	249.0	simulation	14	150	biased_50
Region3	Region2	0.0	simulation	14	150	biased_50
Region1	Region3	0.0	simulation	14	150	biased_50
Region2	Region3	1.0	simulation	14	150	biased_50
Region3	Region3	0.0	simulation	14	150	biased_50
Region1	Region1	106.0	simulation	14	150	maxPerRegionYear_5
Region2	Region1	16.0	simulation	14	150	maxPerRegionYear_5
Region3	Region1	0.0	simulation	14	150	maxPerRegionYear_5
Region1	Region2	22.0	simulation	14	150	maxPerRegionYear_5
Region2	Region2	102.0	simulation	14	150	maxPerRegionYear_5
Region3	Region2	1.0	simulation	14	150	maxPerRegionYear_5
Region1	Region3	4.0	simulation	14	150	maxPerRegionYear_5
Region2	Region3	10.0	simulation	14	150	maxPerRegionYear_5
Region3	Region3	33.0	simulation	14	150	maxPerRegionYear_5
Region1	Region1	96.0	simulation	14	150	maxPerRegion_5
Region2	Region1	11.0	simulation	14	150	maxPerRegion_5
Region3	Region1	0.0	simulation	14	150	maxPerRegion_5
Region1	Region2	17.0	simulation	14	150	maxPerRegion_5
Region2	Region2	84.0	simulation	14	150	maxPerRegion_5
Region3	Region2	1.0	simulation	14	150	maxPerRegion_5
Region1	Region3	4.0	simulation	14	150	maxPerRegion_5
Region2	Region3	12.0	simulation	14	150	maxPerRegion_5
Region3	Region3	68.0	simulation	14	150	maxPerRegion_5
Region1	Region1	80.0	simulation	48	150	maxPerRegionYear_50
Region2	Region1	12.0	simulation	48	150	maxPerRegionYear_50
Region3	Region1	2.0	simulation	48	150	maxPerRegionYear_50
Region1	Region2	24.0	simulation	48	150	maxPerRegionYear_50
Region2	Region2	137.0	simulation	48	150	maxPerRegionYear_50
Region3	Region2	1.0	simulation	48	150	maxPerRegionYear_50
Region1	Region3	1.0	simulation	48	150	maxPerRegionYear_50
Region2	Region3	6.0	simulation	48	150	maxPerRegionYear_50
Region3	Region3	29.0	simulation	48	150	maxPerRegionYear_50
Region1	Region1	34.0	simulation	48	150	uniformS_10
Region2	Region1	7.0	simulation	48	150	uniformS_10
Region3	Region1	1.0	simulation	48	150	uniformS_10
Region1	Region2	22.0	simulation	48	150	uniformS_10
Region2	Region2	224.0	simulation	48	150	uniformS_10
Region3	Region2	0.0	simulation	48	150	uniformS_10
Region1	Region3	0.0	simulation	48	150	uniformS_10
Region2	Region3	2.0	simulation	48	150	uniformS_10
Region3	Region3	5.0	simulation	48	150	uniformS_10
Region1	Region1	79.0	simulation	48	150	maxPerRegion_2.5
Region2	Region1	13.0	simulation	48	150	maxPerRegion_2.5
Region3	Region1	2.0	simulation	48	150	maxPerRegion_2.5
Region1	Region2	12.0	simulation	48	150	maxPerRegion_2.5
Region2	Region2	91.0	simulation	48	150	maxPerRegion_2.5
Region3	Region2	2.0	simulation	48	150	maxPerRegion_2.5
Region1	Region3	1.0	simulation	48	150	maxPerRegion_2.5
Region2	Region3	7.0	simulation	48	150	maxPerRegion_2.5
Region3	Region3	86.0	simulation	48	150	maxPerRegion_2.5
Region1	Region1	77.0	simulation	48	150	maxPerRegion_20
Region2	Region1	16.0	simulation	48	150	maxPerRegion_20
Region3	Region1	1.0	simulation	48	150	maxPerRegion_20
Region1	Region2	13.0	simulation	48	150	maxPerRegion_20
Region2	Region2	90.0	simulation	48	150	maxPerRegion_20
Region3	Region2	2.0	simulation	48	150	maxPerRegion_20
Region1	Region3	2.0	simulation	48	150	maxPerRegion_20
Region2	Region3	5.0	simulation	48	150	maxPerRegion_20
Region3	Region3	87.0	simulation	48	150	maxPerRegion_20
Region1	Region1	38.0	simulation	48	150	uniformS_5
Region2	Region1	6.0	simulation	48	150	uniformS_5
Region3	Region1	1.0	simulation	48	150	uniformS_5
Region1	Region2	17.0	simulation	48	150	uniformS_5
Region2	Region2	220.0	simulation	48	150	uniformS_5
Region3	Region2	2.0	simulation	48	150	uniformS_5
Region1	Region3	1.0	simulation	48	150	uniformS_5
Region2	Region3	2.0	simulation	48	150	uniformS_5
Region3	Region3	9.0	simulation	48	150	uniformS_5
Region1	Region1	94.0	simulation	48	150	uniform
Region2	Region1	13.0	simulation	48	150	uniform
Region3	Region1	1.0	simulation	48	150	uniform
Region1	Region2	18.0	simulation	48	150	uniform
Region2	Region2	129.0	simulation	48	150	uniform
Region3	Region2	1.0	simulation	48	150	uniform
Region1	Region3	1.0	simulation	48	150	uniform
Region2	Region3	5.0	simulation	48	150	uniform
Region3	Region3	33.0	simulation	48	150	uniform
Region1	Region1	101.0	simulation	48	150	maxPerRegionYear_10
Region2	Region1	17.0	simulation	48	150	maxPerRegionYear_10
Region3	Region1	1.0	simulation	48	150	maxPerRegionYear_10
Region1	Region2	16.0	simulation	48	150	maxPerRegionYear_10
Region2	Region2	120.0	simulation	48	150	maxPerRegionYear_10
Region3	Region2	1.0	simulation	48	150	maxPerRegionYear_10
Region1	Region3	3.0	simulation	48	150	maxPerRegionYear_10
Region2	Region3	6.0	simulation	48	150	maxPerRegionYear_10
Region3	Region3	30.0	simulation	48	150	maxPerRegionYear_10
Region1	Region1	11.0	simulation	48	150	biased_50
Region2	Region1	6.0	simulation	48	150	biased_50
Region3	Region1	0.0	simulation	48	150	biased_50
Region1	Region2	18.0	simulation	48	150	biased_50
Region2	Region2	254.0	simulation	48	150	biased_50
Region3	Region2	3.0	simulation	48	150	biased_50
Region1	Region3	1.0	simulation	48	150	biased_50
Region2	Region3	1.0	simulation	48	150	biased_50
Region3	Region3	1.0	simulation	48	150	biased_50
Region1	Region1	30.0	simulation	48	150	biased_5
Region2	Region1	8.0	simulation	48	150	biased_5
Region3	Region1	1.0	simulation	48	150	biased_5
Region1	Region2	21.0	simulation	48	150	biased_5
Region2	Region2	210.0	simulation	48	150	biased_5
Region3	Region2	4.0	simulation	48	150	biased_5
Region1	Region3	1.0	simulation	48	150	biased_5
Region2	Region3	2.0	simulation	48	150	biased_5
Region3	Region3	13.0	simulation	48	150	biased_5
Region1	Region1	107.0	simulation	48	150	maxPerRegionYear_2.5
Region2	Region1	18.0	simulation	48	150	maxPerRegionYear_2.5
