source	destination	value	model	nSim	nSeq	protocol
Region3	Region1	0.0	simulation	4	500	uniformS_5
Region1	Region2	31.0	simulation	4	500	uniformS_5
Region2	Region2	664.0	simulation	4	500	uniformS_5
Region3	Region2	12.0	simulation	4	500	uniformS_5
Region1	Region3	2.0	simulation	4	500	uniformS_5
Region2	Region3	5.0	simulation	4	500	uniformS_5
Region3	Region3	92.0	simulation	4	500	uniformS_5
Region1	Region1	208.0	simulation	4	500	maxPerRegionYear_20
Region2	Region1	13.0	simulation	4	500	maxPerRegionYear_20
Region3	Region1	1.0	simulation	4	500	maxPerRegionYear_20
Region1	Region2	28.0	simulation	4	500	maxPerRegionYear_20
Region2	Region2	433.0	simulation	4	500	maxPerRegionYear_20
Region3	Region2	15.0	simulation	4	500	maxPerRegionYear_20
Region1	Region3	5.0	simulation	4	500	maxPerRegionYear_20
Region2	Region3	6.0	simulation	4	500	maxPerRegionYear_20
Region3	Region3	253.0	simulation	4	500	maxPerRegionYear_20
Region1	Region1	49.0	simulation	4	500	uniformS_50
Region2	Region1	3.0	simulation	4	500	uniformS_50
Region3	Region1	0.0	simulation	4	500	uniformS_50
Region1	Region2	43.0	simulation	4	500	uniformS_50
Region2	Region2	825.0	simulation	4	500	uniformS_50
Region3	Region2	11.0	simulation	4	500	uniformS_50
Region1	Region3	1.0	simulation	4	500	uniformS_50
Region2	Region3	3.0	simulation	4	500	uniformS_50
Region3	Region3	15.0	simulation	4	500	uniformS_50
Region1	Region1	83.0	simulation	4	500	biased_10
Region2	Region1	5.0	simulation	4	500	biased_10
Region3	Region1	0.0	simulation	4	500	biased_10
Region1	Region2	35.0	simulation	4	500	biased_10
Region2	Region2	772.0	simulation	4	500	biased_10
Region3	Region2	13.0	simulation	4	500	biased_10
Region1	Region3	1.0	simulation	4	500	biased_10
Region2	Region3	3.0	simulation	4	500	biased_10
Region3	Region3	49.0	simulation	4	500	biased_10
Region1	Region1	170.0	simulation	4	500	maxPerRegionYear_50
Region2	Region1	9.0	simulation	4	500	maxPerRegionYear_50
Region3	Region1	2.0	simulation	4	500	maxPerRegionYear_50
Region1	Region2	35.0	simulation	4	500	maxPerRegionYear_50
Region2	Region2	591.0	simulation	4	500	maxPerRegionYear_50
Region3	Region2	18.0	simulation	4	500	maxPerRegionYear_50
Region1	Region3	1.0	simulation	4	500	maxPerRegionYear_50
Region2	Region3	5.0	simulation	4	500	maxPerRegionYear_50
Region3	Region3	126.0	simulation	4	500	maxPerRegionYear_50
Region1	Region1	314.0	simulation	4	500	maxPerRegion_2.5
Region2	Region1	11.0	simulation	4	500	maxPerRegion_2.5
Region3	Region1	0.0	simulation	4	500	maxPerRegion_2.5
Region1	Region2	20.0	simulation	4	500	maxPerRegion_2.5
Region2	Region2	288.0	simulation	4	500	maxPerRegion_2.5
Region3	Region2	7.0	simulation	4	500	maxPerRegion_2.5
Region1	Region3	3.0	simulation	4	500	maxPerRegion_2.5
Region2	Region3	7.0	simulation	4	500	maxPerRegion_2.5
Region3	Region3	314.0	simulation	4	500	maxPerRegion_2.5
Region1	Region1	84.0	simulation	4	500	uniformS_10
Region2	Region1	8.0	simulation	4	500	uniformS_10
Region3	Region1	0.0	simulation	4	500	uniformS_10
Region1	Region2	31.0	simulation	4	500	uniformS_10
Region2	Region2	765.0	simulation	4	500	uniformS_10
Region3	Region2	9.0	simulation	4	500	uniformS_10
Region1	Region3	1.0	simulation	4	500	uniformS_10
Region2	Region3	4.0	simulation	4	500	uniformS_10
Region3	Region3	51.0	simulation	4	500	uniformS_10
Region1	Region1	124.0	simulation	4	500	biased_5
Region2	Region1	9.0	simulation	4	500	biased_5
Region3	Region1	0.0	simulation	4	500	biased_5
Region1	Region2	31.0	simulation	4	500	biased_5
Region2	Region2	699.0	simulation	4	500	biased_5
Region3	Region2	11.0	simulation	4	500	biased_5
Region1	Region3	3.0	simulation	4	500	biased_5
Region2	Region3	5.0	simulation	4	500	biased_5
Region3	Region3	75.0	simulation	4	500	biased_5
Region1	Region1	181.0	simulation	4	500	biased_2.5
Region2	Region1	15.0	simulation	4	500	biased_2.5
Region3	Region1	0.0	simulation	4	500	biased_2.5
Region1	Region2	25.0	simulation	4	500	biased_2.5
Region2	Region2	619.0	simulation	4	500	biased_2.5
Region3	Region2	11.0	simulation	4	500	biased_2.5
Region1	Region3	2.0	simulation	4	500	biased_2.5
Region2	Region3	8.0	simulation	4	500	biased_2.5
Region3	Region3	103.0	simulation	4	500	biased_2.5
Region1	Region1	311.0	simulation	4	500	uniform
Region2	Region1	14.0	simulation	4	500	uniform
Region3	Region1	0.0	simulation	4	500	uniform
Region1	Region2	26.0	simulation	4	500	uniform
Region2	Region2	365.0	simulation	4	500	uniform
Region3	Region2	7.0	simulation	4	500	uniform
Region1	Region3	5.0	simulation	4	500	uniform
Region2	Region3	10.0	simulation	4	500	uniform
Region3	Region3	225.0	simulation	4	500	uniform
Region1	Region1	57.0	simulation	4	500	uniformS_20
Region2	Region1	4.0	simulation	4	500	uniformS_20
Region3	Region1	0.0	simulation	4	500	uniformS_20
Region1	Region2	37.0	simulation	4	500	uniformS_20
Region2	Region2	813.0	simulation	4	500	uniformS_20
Region3	Region2	8.0	simulation	4	500	uniformS_20
Region1	Region3	1.0	simulation	4	500	uniformS_20
Region2	Region3	4.0	simulation	4	500	uniformS_20
Region3	Region3	30.0	simulation	4	500	uniformS_20
Region1	Region1	174.0	simulation	4	500	uniformS_2.5
Region2	Region1	12.0	simulation	4	500	uniformS_2.5
Region3	Region1	0.0	simulation	4	500	uniformS_2.5
Region1	Region2	34.0	simulation	4	500	uniformS_2.5
Region2	Region2	584.0	simulation	4	500	uniformS_2.5
Region3	Region2	11.0	simulation	4	500	uniformS_2.5
Region1	Region3	3.0	simulation	4	500	uniformS_2.5
Region2	Region3	6.0	simulation	4	500	uniformS_2.5
Region3	Region3	141.0	simulation	4	500	uniformS_2.5
Region1	Region1	303.0	simulation	4	500	maxPerRegion_5
Region2	Region1	20.0	simulation	4	500	maxPerRegion_5
Region3	Region1	1.0	simulation	4	500	maxPerRegion_5
Region1	Region2	21.0	simulation	4	500	maxPerRegion_5
Region2	Region2	288.0	simulation	4	500	maxPerRegion_5
Region3	Region2	9.0	simulation	4	500	maxPerRegion_5
Region1	Region3	4.0	simulation	4	500	maxPerRegion_5
Region2	Region3	7.0	simulation	4	500	maxPerRegion_5
Region3	Region3	313.0	simulation	4	500	maxPerRegion_5
Region1	Region1	171.0	simulation	4	500	maxPerRegion_50
Region2	Region1	9.0	simulation	4	500	maxPerRegion_50
Region3	Region1	2.0	simulation	4	500	maxPerRegion_50
Region1	Region2	32.0	simulation	4	500	maxPerRegion_50
Region2	Region2	612.0	simulation	4	500	maxPerRegion_50
Region3	Region2	13.0	simulation	4	500	maxPerRegion_50
Region1	Region3	1.0	simulation	4	500	maxPerRegion_50
Region2	Region3	6.0	simulation	4	500	maxPerRegion_50
Region3	Region3	119.0	simulation	4	500	maxPerRegion_50
Region1	Region1	211.0	simulation	4	500	maxPerRegionYear_5
Region2	Region1	28.0	simulation	4	500	maxPerRegionYear_5
Region3	Region1	1.0	simulation	4	500	maxPerRegionYear_5
Region1	Region2	26.0	simulation	4	500	maxPerRegionYear_5
Region2	Region2	384.0	simulation	4	500	maxPerRegionYear_5
Region3	Region2	11.0	simulation	4	500	maxPerRegionYear_5
Region1	Region3	2.0	simulation	4	500	maxPerRegionYear_5
Region2	Region3	11.0	simulation	4	500	maxPerRegionYear_5
Region3	Region3	299.0	simulation	4	500	maxPerRegionYear_5
Region1	Region1	308.0	simulation	16	500	maxPerRegion_5
Region2	Region1	23.0	simulation	16	500	maxPerRegion_5
Region3	Region1	0.0	simulation	16	500	maxPerRegion_5
Region1	Region2	26.0	simulation	16	500	maxPerRegion_5
Region2	Region2	319.0	simulation	16	500	maxPerRegion_5
Region3	Region2	1.0	simulation	16	500	maxPerRegion_5
Region1	Region3	5.0	simulation	16	500	maxPerRegion_5
Region2	Region3	25.0	simulation	16	500	maxPerRegion_5
Region3	Region3	264.0	simulation	16	500	maxPerRegion_5
Region1	Region1	331.0	simulation	16	500	maxPerRegion_10
Region2	Region1	25.0	simulation	16	500	maxPerRegion_10
Region3	Region1	1.0	simulation	16	500	maxPerRegion_10
Region1	Region2	30.0	simulation	16	500	maxPerRegion_10
Region2	Region2	360.0	simulation	16	500	maxPerRegion_10
Region3	Region2	3.0	simulation	16	500	maxPerRegion_10
Region1	Region3	1.0	simulation	16	500	maxPerRegion_10
Region2	Region3	17.0	simulation	16	500	maxPerRegion_10
Region3	Region3	201.0	simulation	16	500	maxPerRegion_10
Region1	Region1	106.0	simulation	16	500	uniformS_5
Region2	Region1	10.0	simulation	16	500	uniformS_5
Region3	Region1	0.0	simulation	16	500	uniformS_5
Region1	Region2	38.0	simulation	16	500	uniformS_5
Region2	Region2	778.0	simulation	16	500	uniformS_5
Region3	Region2	4.0	simulation	16	500	uniformS_5
Region1	Region3	1.0	simulation	16	500	uniformS_5
Region2	Region3	7.0	simulation	16	500	uniformS_5
Region3	Region3	31.0	simulation	16	500	uniformS_5
Region1	Region1	257.0	simulation	16	500	maxPerRegionYear_10
Region2	Region1	21.0	simulation	16	500	maxPerRegionYear_10
Region3	Region1	1.0	simulation	16	500	maxPerRegionYear_10
Region1	Region2	28.0	simulation	16	500	maxPerRegionYear_10
Region2	Region2	458.0	simulation	16	500	maxPerRegionYear_10
Region3	Region2	3.0	simulation	16	500	maxPerRegionYear_10
Region1	Region3	1.0	simulation	16	500	maxPerRegionYear_10
Region2	Region3	17.0	simulation	16	500	maxPerRegionYear_10
Region3	Region3	191.0	simulation	16	500	maxPerRegionYear_10
Region1	Region1	51.0	simulation	16	500	biased_20
Region2	Region1	6.0	simulation	16	500	biased_20
Region3	Region1	0.0	simulation	16	500	biased_20
Region1	Region2	33.0	simulation	16	500	biased_20
Region2	Region2	874.0	simulation	16	500	biased_20
Region3	Region2	3.0	simulation	16	500	biased_20
Region1	Region3	0.0	simulation	16	500	biased_20
Region2	Region3	2.0	simulation	16	500	biased_20
Region3	Region3	5.0	simulation	16	500	biased_20
Region1	Region1	282.0	simulation	16	500	uniform
Region2	Region1	26.0	simulation	16	500	uniform
Region3	Region1	0.0	simulation	16	500	uniform
Region1	Region2	31.0	simulation	16	500	uniform
Region2	Region2	509.0	simulation	16	500	uniform
Region3	Region2	1.0	simulation	16	500	uniform
Region1	Region3	2.0	simulation	16	500	uniform
Region2	Region3	17.0	simulation	16	500	uniform
Region3	Region3	107.0	simulation	16	500	uniform
Region1	Region1	305.0	simulation	16	500	maxPerRegion_2.5
Region2	Region1	24.0	simulation	16	500	maxPerRegion_2.5
Region3	Region1	0.0	simulation	16	500	maxPerRegion_2.5
Region1	Region2	28.0	simulation	16	500	maxPerRegion_2.5
Region2	Region2	314.0	simulation	16	500	maxPerRegion_2.5
Region3	Region2	2.0	simulation	16	500	maxPerRegion_2.5
Region1	Region3	3.0	simulation	16	500	maxPerRegion_2.5
Region2	Region3	20.0	simulation	16	500	maxPerRegion_2.5
Region3	Region3	278.0	simulation	16	500	maxPerRegion_2.5
Region1	Region1	117.0	simulation	16	500	maxPerRegion_50
Region2	Region1	20.0	simulation	16	500	maxPerRegion_50
Region3	Region1	0.0	simulation	16	500	maxPerRegion_50
Region1	Region2	30.0	simulation	16	500	maxPerRegion_50
Region2	Region2	758.0	simulation	16	500	maxPerRegion_50
Region3	Region2	3.0	simulation	16	500	maxPerRegion_50
Region1	Region3	1.0	simulation	16	500	maxPerRegion_50
Region2	Region3	10.0	simulation	16	500	maxPerRegion_50
Region3	Region3	31.0	simulation	16	500	maxPerRegion_50
Region1	Region1	170.0	simulation	16	500	biased_2.5
Region2	Region1	19.0	simulation	16	500	biased_2.5
Region3	Region1	0.0	simulation	16	500	biased_2.5
Region1	Region2	36.0	simulation	16	500	biased_2.5
Region2	Region2	692.0	simulation	16	500	biased_2.5
Region3	Region2	2.0	simulation	16	500	biased_2.5
Region1	Region3	2.0	simulation	16	500	biased_2.5
Region2	Region3	9.0	simulation	16	500	biased_2.5
Region3	Region3	48.0	simulation	16	500	biased_2.5
Region1	Region1	257.0	simulation	16	500	maxPerRegionYear_2.5
Region2	Region1	29.0	simulation	16	500	maxPerRegionYear_2.5
Region3	Region1	0.0	simulation	16	500	maxPerRegionYear_2.5
Region1	Region2	27.0	simulation	16	500	maxPerRegionYear_2.5
Region2	Region2	361.0	simulation	16	500	maxPerRegionYear_2.5
Region3	Region2	2.0	simulation	16	500	maxPerRegionYear_2.5
Region1	Region3	4.0	simulation	16	500	maxPerRegionYear_2.5
Region2	Region3	25.0	simulation	16	500	maxPerRegionYear_2.5
Region3	Region3	266.0	simulation	16	500	maxPerRegionYear_2.5
Region1	Region1	56.0	simulation	16	500	uniformS_20
Region2	Region1	6.0	simulation	16	500	uniformS_20
Region3	Region1	0.0	simulation	16	500	uniformS_20
Region1	Region2	41.0	simulation	16	500	uniformS_20
Region2	Region2	858.0	simulation	16	500	uniformS_20
Region3	Region2	2.0	simulation	16	500	uniformS_20
Region1	Region3	0.0	simulation	16	500	uniformS_20
Region2	Region3	3.0	simulation	16	500	uniformS_20
Region3	Region3	0.0	simulation	16	500	uniformS_20
Region1	Region1	237.0	simulation	16	500	maxPerRegion_20
Region2	Region1	19.0	simulation	16	500	maxPerRegion_20
Region3	Region1	0.0	simulation	16	500	maxPerRegion_20
Region1	Region2	29.0	simulation	16	500	maxPerRegion_20
Region2	Region2	600.0	simulation	16	500	maxPerRegion_20
Region3	Region2	2.0	simulation	16	500	maxPerRegion_20
Region1	Region3	1.0	simulation	16	500	maxPerRegion_20
Region2	Region3	8.0	simulation	16	500	maxPerRegion_20
Region3	Region3	82.0	simulation	16	500	maxPerRegion_20
Region1	Region1	68.0	simulation	16	500	biased_10
Region2	Region1	5.0	simulation	16	500	biased_10
Region3	Region1	0.0	simulation	16	500	biased_10
Region1	Region2	35.0	simulation	16	500	biased_10
Region2	Region2	844.0	simulation	16	500	biased_10
Region3	Region2	2.0	simulation	16	500	biased_10
Region1	Region3	1.0	simulation	16	500	biased_10
Region2	Region3	3.0	simulation	16	500	biased_10
Region3	Region3	12.0	simulation	16	500	biased_10
Region1	Region1	256.0	simulation	16	500	maxPerRegionYear_5
Region2	Region1	33.0	simulation	16	500	maxPerRegionYear_5
Region3	Region1	0.0	simulation	16	500	maxPerRegionYear_5
Region1	Region2	21.0	simulation	16	500	maxPerRegionYear_5
Region2	Region2	393.0	simulation	16	500	maxPerRegionYear_5
Region3	Region2	1.0	simulation	16	500	maxPerRegionYear_5
Region1	Region3	5.0	simulation	16	500	maxPerRegionYear_5
Region2	Region3	26.0	simulation	16	500	maxPerRegionYear_5
Region3	Region3	234.0	simulation	16	500	maxPerRegionYear_5
Region1	Region1	63.0	simulation	16	500	uniformS_10
Region2	Region1	8.0	simulation	16	500	uniformS_10
Region3	Region1	1.0	simulation	16	500	uniformS_10
Region1	Region2	37.0	simulation	16	500	uniformS_10
Region2	Region2	834.0	simulation	16	500	uniformS_10
Region3	Region2	2.0	simulation	16	500	uniformS_10
Region1	Region3	1.0	simulation	16	500	uniformS_10
Region2	Region3	5.0	simulation	16	500	uniformS_10
Region3	Region3	19.0	simulation	16	500	uniformS_10
Region1	Region1	126.0	simulation	16	500	maxPerRegionYear_50
Region2	Region1	20.0	simulation	16	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	16	500	maxPerRegionYear_50
Region1	Region2	38.0	simulation	16	500	maxPerRegionYear_50
Region2	Region2	734.0	simulation	16	500	maxPerRegionYear_50
Region3	Region2	3.0	simulation	16	500	maxPerRegionYear_50
Region1	Region3	1.0	simulation	16	500	maxPerRegionYear_50
Region2	Region3	10.0	simulation	16	500	maxPerRegionYear_50
Region3	Region3	31.0	simulation	16	500	maxPerRegionYear_50
Region1	Region1	32.0	simulation	16	500	biased_50
Region2	Region1	3.0	simulation	16	500	biased_50
Region3	Region1	0.0	simulation	16	500	biased_50
Region1	Region2	39.0	simulation	16	500	biased_50
Region2	Region2	888.0	simulation	16	500	biased_50
Region3	Region2	2.0	simulation	16	500	biased_50
Region1	Region3	0.0	simulation	16	500	biased_50
Region2	Region3	2.0	simulation	16	500	biased_50
Region3	Region3	2.0	simulation	16	500	biased_50
Region1	Region1	169.0	simulation	16	500	uniformS_2.5
Region2	Region1	16.0	simulation	16	500	uniformS_2.5
Region3	Region1	0.0	simulation	16	500	uniformS_2.5
Region1	Region2	35.0	simulation	16	500	uniformS_2.5
Region2	Region2	692.0	simulation	16	500	uniformS_2.5
Region3	Region2	3.0	simulation	16	500	uniformS_2.5
Region1	Region3	2.0	simulation	16	500	uniformS_2.5
Region2	Region3	9.0	simulation	16	500	uniformS_2.5
Region3	Region3	58.0	simulation	16	500	uniformS_2.5
Region1	Region1	232.0	simulation	16	500	maxPerRegionYear_20
Region2	Region1	18.0	simulation	16	500	maxPerRegionYear_20
Region3	Region1	0.0	simulation	16	500	maxPerRegionYear_20
Region1	Region2	37.0	simulation	16	500	maxPerRegionYear_20
Region2	Region2	595.0	simulation	16	500	maxPerRegionYear_20
Region3	Region2	3.0	simulation	16	500	maxPerRegionYear_20
Region1	Region3	1.0	simulation	16	500	maxPerRegionYear_20
Region2	Region3	8.0	simulation	16	500	maxPerRegionYear_20
Region3	Region3	83.0	simulation	16	500	maxPerRegionYear_20
Region1	Region1	88.0	simulation	16	500	biased_5
Region2	Region1	11.0	simulation	16	500	biased_5
Region3	Region1	0.0	simulation	16	500	biased_5
Region1	Region2	34.0	simulation	16	500	biased_5
Region2	Region2	790.0	simulation	16	500	biased_5
Region3	Region2	2.0	simulation	16	500	biased_5
Region1	Region3	1.0	simulation	16	500	biased_5
Region2	Region3	11.0	simulation	16	500	biased_5
Region3	Region3	30.0	simulation	16	500	biased_5
Region1	Region1	41.0	simulation	16	500	uniformS_50
Region2	Region1	1.0	simulation	16	500	uniformS_50
Region3	Region1	0.0	simulation	16	500	uniformS_50
Region1	Region2	33.0	simulation	16	500	uniformS_50
Region2	Region2	891.0	simulation	16	500	uniformS_50
Region3	Region2	2.0	simulation	16	500	uniformS_50
Region1	Region3	0.0	simulation	16	500	uniformS_50
Region2	Region3	3.0	simulation	16	500	uniformS_50
Region3	Region3	0.0	simulation	16	500	uniformS_50
Region1	Region1	60.0	simulation	17	500	uniformS_20
Region2	Region1	8.0	simulation	17	500	uniformS_20
Region3	Region1	0.0	simulation	17	500	uniformS_20
Region1	Region2	50.0	simulation	17	500	uniformS_20
Region2	Region2	842.0	simulation	17	500	uniformS_20
Region3	Region2	0.0	simulation	17	500	uniformS_20
Region1	Region3	0.0	simulation	17	500	uniformS_20
Region2	Region3	1.0	simulation	17	500	uniformS_20
Region3	Region3	2.0	simulation	17	500	uniformS_20
Region1	Region1	49.0	simulation	17	500	uniformS_50
Region2	Region1	8.0	simulation	17	500	uniformS_50
Region3	Region1	1.0	simulation	17	500	uniformS_50
Region1	Region2	47.0	simulation	17	500	uniformS_50
Region2	Region2	863.0	simulation	17	500	uniformS_50
Region3	Region2	0.0	simulation	17	500	uniformS_50
Region1	Region3	0.0	simulation	17	500	uniformS_50
Region2	Region3	1.0	simulation	17	500	uniformS_50
Region3	Region3	1.0	simulation	17	500	uniformS_50
Region1	Region1	200.0	simulation	17	500	maxPerRegion_50
Region2	Region1	12.0	simulation	17	500	maxPerRegion_50
Region3	Region1	1.0	simulation	17	500	maxPerRegion_50
Region1	Region2	39.0	simulation	17	500	maxPerRegion_50
Region2	Region2	705.0	simulation	17	500	maxPerRegion_50
Region3	Region2	1.0	simulation	17	500	maxPerRegion_50
Region1	Region3	2.0	simulation	17	500	maxPerRegion_50
Region2	Region3	2.0	simulation	17	500	maxPerRegion_50
Region3	Region3	2.0	simulation	17	500	maxPerRegion_50
Region1	Region1	126.0	simulation	17	500	uniformS_5
Region2	Region1	16.0	simulation	17	500	uniformS_5
Region3	Region1	0.0	simulation	17	500	uniformS_5
Region1	Region2	42.0	simulation	17	500	uniformS_5
Region2	Region2	772.0	simulation	17	500	uniformS_5
Region3	Region2	2.0	simulation	17	500	uniformS_5
Region1	Region3	1.0	simulation	17	500	uniformS_5
Region2	Region3	3.0	simulation	17	500	uniformS_5
Region3	Region3	10.0	simulation	17	500	uniformS_5
Region1	Region1	46.0	simulation	17	500	biased_50
Region2	Region1	6.0	simulation	17	500	biased_50
Region3	Region1	1.0	simulation	17	500	biased_50
Region1	Region2	45.0	simulation	17	500	biased_50
Region2	Region2	856.0	simulation	17	500	biased_50
Region3	Region2	1.0	simulation	17	500	biased_50
Region1	Region3	0.0	simulation	17	500	biased_50
Region2	Region3	2.0	simulation	17	500	biased_50
Region3	Region3	2.0	simulation	17	500	biased_50
Region1	Region1	378.0	simulation	17	500	maxPerRegionYear_2.5
Region2	Region1	18.0	simulation	17	500	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	17	500	maxPerRegionYear_2.5
Region1	Region2	34.0	simulation	17	500	maxPerRegionYear_2.5
Region2	Region2	370.0	simulation	17	500	maxPerRegionYear_2.5
Region3	Region2	0.0	simulation	17	500	maxPerRegionYear_2.5
Region1	Region3	9.0	simulation	17	500	maxPerRegionYear_2.5
Region2	Region3	14.0	simulation	17	500	maxPerRegionYear_2.5
Region3	Region3	133.0	simulation	17	500	maxPerRegionYear_2.5
Region1	Region1	106.0	simulation	17	500	uniformS_10
Region2	Region1	11.0	simulation	17	500	uniformS_10
Region3	Region1	1.0	simulation	17	500	uniformS_10
Region1	Region2	50.0	simulation	17	500	uniformS_10
Region2	Region2	787.0	simulation	17	500	uniformS_10
Region3	Region2	0.0	simulation	17	500	uniformS_10
Region1	Region3	2.0	simulation	17	500	uniformS_10
Region2	Region3	3.0	simulation	17	500	uniformS_10
Region3	Region3	3.0	simulation	17	500	uniformS_10
Region1	Region1	238.0	simulation	17	500	biased_2.5
Region2	Region1	16.0	simulation	17	500	biased_2.5
Region3	Region1	1.0	simulation	17	500	biased_2.5
Region1	Region2	47.0	simulation	17	500	biased_2.5
Region2	Region2	653.0	simulation	17	500	biased_2.5
Region3	Region2	0.0	simulation	17	500	biased_2.5
Region1	Region3	2.0	simulation	17	500	biased_2.5
Region2	Region3	1.0	simulation	17	500	biased_2.5
Region3	Region3	15.0	simulation	17	500	biased_2.5
Region1	Region1	367.0	simulation	17	500	maxPerRegion_2.5
Region2	Region1	16.0	simulation	17	500	maxPerRegion_2.5
Region3	Region1	1.0	simulation	17	500	maxPerRegion_2.5
Region1	Region2	27.0	simulation	17	500	maxPerRegion_2.5
Region2	Region2	338.0	simulation	17	500	maxPerRegion_2.5
Region3	Region2	2.0	simulation	17	500	maxPerRegion_2.5
Region1	Region3	11.0	simulation	17	500	maxPerRegion_2.5
Region2	Region3	14.0	simulation	17	500	maxPerRegion_2.5
Region3	Region3	193.0	simulation	17	500	maxPerRegion_2.5
Region1	Region1	422.0	simulation	17	500	uniform
Region2	Region1	18.0	simulation	17	500	uniform
Region3	Region1	1.0	simulation	17	500	uniform
Region1	Region2	41.0	simulation	17	500	uniform
Region2	Region2	464.0	simulation	17	500	uniform
Region3	Region2	1.0	simulation	17	500	uniform
Region1	Region3	4.0	simulation	17	500	uniform
Region2	Region3	5.0	simulation	17	500	uniform
Region3	Region3	20.0	simulation	17	500	uniform
Region1	Region1	213.0	simulation	17	500	maxPerRegionYear_50
Region2	Region1	12.0	simulation	17	500	maxPerRegionYear_50
Region3	Region1	1.0	simulation	17	500	maxPerRegionYear_50
Region1	Region2	50.0	simulation	17	500	maxPerRegionYear_50
Region2	Region2	680.0	simulation	17	500	maxPerRegionYear_50
Region3	Region2	3.0	simulation	17	500	maxPerRegionYear_50
Region1	Region3	2.0	simulation	17	500	maxPerRegionYear_50
Region2	Region3	3.0	simulation	17	500	maxPerRegionYear_50
Region3	Region3	2.0	simulation	17	500	maxPerRegionYear_50
Region1	Region1	436.0	simulation	17	500	maxPerRegion_10
Region2	Region1	24.0	simulation	17	500	maxPerRegion_10
Region3	Region1	1.0	simulation	17	500	maxPerRegion_10
Region1	Region2	31.0	simulation	17	500	maxPerRegion_10
Region2	Region2	411.0	simulation	17	500	maxPerRegion_10
Region3	Region2	0.0	simulation	17	500	maxPerRegion_10
Region1	Region3	7.0	simulation	17	500	maxPerRegion_10
Region2	Region3	7.0	simulation	17	500	maxPerRegion_10
Region3	Region3	55.0	simulation	17	500	maxPerRegion_10
Region1	Region1	364.0	simulation	17	500	maxPerRegionYear_20
Region2	Region1	19.0	simulation	17	500	maxPerRegionYear_20
Region3	Region1	1.0	simulation	17	500	maxPerRegionYear_20
Region1	Region2	48.0	simulation	17	500	maxPerRegionYear_20
Region2	Region2	525.0	simulation	17	500	maxPerRegionYear_20
Region3	Region2	0.0	simulation	17	500	maxPerRegionYear_20
Region1	Region3	2.0	simulation	17	500	maxPerRegionYear_20
Region2	Region3	4.0	simulation	17	500	maxPerRegionYear_20
Region3	Region3	7.0	simulation	17	500	maxPerRegionYear_20
Region1	Region1	271.0	simulation	17	500	uniformS_2.5
Region2	Region1	19.0	simulation	17	500	uniformS_2.5
Region3	Region1	1.0	simulation	17	500	uniformS_2.5
Region1	Region2	45.0	simulation	17	500	uniformS_2.5
Region2	Region2	617.0	simulation	17	500	uniformS_2.5
Region3	Region2	0.0	simulation	17	500	uniformS_2.5
Region1	Region3	1.0	simulation	17	500	uniformS_2.5
Region2	Region3	5.0	simulation	17	500	uniformS_2.5
Region3	Region3	11.0	simulation	17	500	uniformS_2.5
Region1	Region1	139.0	simulation	17	500	biased_5
Region2	Region1	14.0	simulation	17	500	biased_5
Region3	Region1	1.0	simulation	17	500	biased_5
Region1	Region2	41.0	simulation	17	500	biased_5
Region2	Region2	757.0	simulation	17	500	biased_5
Region3	Region2	1.0	simulation	17	500	biased_5
Region1	Region3	2.0	simulation	17	500	biased_5
Region2	Region3	3.0	simulation	17	500	biased_5
Region3	Region3	8.0	simulation	17	500	biased_5
Region1	Region1	377.0	simulation	17	500	maxPerRegion_20
Region2	Region1	19.0	simulation	17	500	maxPerRegion_20
Region3	Region1	1.0	simulation	17	500	maxPerRegion_20
Region1	Region2	35.0	simulation	17	500	maxPerRegion_20
Region2	Region2	522.0	simulation	17	500	maxPerRegion_20
Region3	Region2	0.0	simulation	17	500	maxPerRegion_20
Region1	Region3	2.0	simulation	17	500	maxPerRegion_20
Region2	Region3	4.0	simulation	17	500	maxPerRegion_20
Region3	Region3	7.0	simulation	17	500	maxPerRegion_20
Region1	Region1	85.0	simulation	17	500	biased_10
Region2	Region1	9.0	simulation	17	500	biased_10
Region3	Region1	0.0	simulation	17	500	biased_10
Region1	Region2	42.0	simulation	17	500	biased_10
Region2	Region2	829.0	simulation	17	500	biased_10
Region3	Region2	0.0	simulation	17	500	biased_10
Region1	Region3	0.0	simulation	17	500	biased_10
Region2	Region3	0.0	simulation	17	500	biased_10
Region3	Region3	0.0	simulation	17	500	biased_10
Region1	Region1	417.0	simulation	17	500	maxPerRegionYear_10
Region2	Region1	21.0	simulation	17	500	maxPerRegionYear_10
Region3	Region1	1.0	simulation	17	500	maxPerRegionYear_10
Region1	Region2	39.0	simulation	17	500	maxPerRegionYear_10
Region2	Region2	418.0	simulation	17	500	maxPerRegionYear_10
Region3	Region2	1.0	simulation	17	500	maxPerRegionYear_10
Region1	Region3	7.0	simulation	17	500	maxPerRegionYear_10
Region2	Region3	7.0	simulation	17	500	maxPerRegionYear_10
Region3	Region3	56.0	simulation	17	500	maxPerRegionYear_10
Region1	Region1	66.0	simulation	17	500	biased_20
Region2	Region1	7.0	simulation	17	500	biased_20
Region3	Region1	1.0	simulation	17	500	biased_20
Region1	Region2	39.0	simulation	17	500	biased_20
Region2	Region2	851.0	simulation	17	500	biased_20
