regions	mean	X2_5_hpd	X97_5_hpd	X1	X2_5	X5	X10	X15	X20	X25	X30	X35	X40	X45	X50	X55	X60	X65	X70	X75	X80	X85	X90	X95	X97_5	X99	model	nSim	nSeq	protocol
Region3	2012.9535623203287	2011.6429071834982	2014.1108899537542	2011.2181001029307	2011.4822238590223	2011.771276454504	2012.1070104660807	2012.305710897979	2012.4607261315919	2012.5988336969242	2012.6751508721757	2012.765783143598	2012.8563169616366	2012.9281807205957	2013.0177388038214	2013.0830771496126	2013.1441619713519	2013.2461431791353	2013.3265987780048	2013.416435239437	2013.4930938483249	2013.5806935414294	2013.6884510210996	2013.9363209519177	2014.081004812586	2014.2455971137117	glm	1	500	uniformS_10
Region1	2005.0226070193846	2003.1089742591228	2008.9413316528548	2003.1392404014089	2003.2227516150538	2003.423586679805	2003.6493008390455	2003.7807951956397	2003.8985110212402	2003.9831264102545	2004.0844843495083	2004.168227276291	2004.277259663622	2004.3613229284617	2004.439174460425	2004.5473421923634	2004.6335263158842	2004.7973547911683	2005.0091858585427	2005.2644463748195	2005.6668743200835	2006.386844614538	2008.4817221633652	2008.8970403553835	2009.1291289357866	2009.4517056371178	glm	1	500	uniformS_20
Region2	2014.5922251739212	2012.5486261307792	2018.331743193805	2004.3776997267405	2007.421375448158	2012.5804077806702	2013.0065908117779	2013.1588964659388	2013.278805833986	2013.3637221963957	2013.4413929428406	2013.5067414208838	2013.6054222101193	2013.6991295414189	2013.851976010144	2013.9922188647422	2014.1275286831867	2014.4075026041344	2017.0565191663434	2017.3258908516045	2017.4511083458158	2017.5763030305686	2017.7292848768295	2017.9994069150807	2018.1392066216024	2018.2260349023395	glm	1	500	uniformS_20
Region3	1995.4276126578577	1994.522280517625	1996.1067617779336	1994.545430912795	1994.570323113714	1994.6622838422966	1994.8885187002033	1995.0360423986547	1995.136939442206	1995.2013050991427	1995.2572090191807	1995.285164247872	1995.3182244287505	1995.355373699046	1995.399251211215	1995.4488577835523	1995.5066303277413	1995.5465413334043	1995.5957424507792	1995.6973077832356	1995.8220113376312	1995.8919449204182	1996.004927438601	1996.0986004699569	1996.1688405329214	1996.2258909279299	glm	1	500	uniformS_20
Region1	2004.481781898533	1988.492364039416	2017.7548285357448	1988.0401876558496	1988.2645390720377	1988.5316479421688	1988.820654461462	1989.0356153268588	1989.203923287737	1989.4175777900616	1989.6808025342289	2001.0709282815576	2001.5313776294586	2001.8857776614584	2010.8052353182043	2013.5026029644148	2013.9636897028095	2014.2683958136183	2014.6401802788546	2015.0923775404308	2015.8390898229989	2016.6679491868001	2017.0830051270907	2017.3965550691826	2017.6166705502508	2017.7345608433432	glm	33	500	biased_50
Region2	2014.4312399706791	2012.9364056877491	2016.606729559721	2011.9815967570646	2012.8314289476693	2013.167620678572	2013.5166661922265	2013.7221461679576	2013.8821590951297	2013.9695973143755	2014.0480074709476	2014.128308194033	2014.2125707065077	2014.2830555516794	2014.3510081750746	2014.432093065747	2014.5115621787904	2014.6053959068995	2014.6917289210232	2014.7924171033874	2014.9273478907687	2015.1128932224017	2015.7741439757174	2016.3563352185924	2016.5357032090408	2016.8161171405447	glm	33	500	biased_50
Region3	1996.1581795232032	1988.2182738367108	2017.4666062529184	1987.678948442542	1987.9854224976352	1988.2832927609222	1988.4783913722713	1988.7004507072018	1988.791891906631	1988.8831088874945	1988.962389024811	1989.049812610022	1989.13361743903	1989.2271770055363	1989.3203590305657	1989.408014264003	1989.534586969882	1989.728889377232	1999.180259642607	2000.1189623539753	2013.634223900447	2014.627924478591	2015.8465581712053	2017.0434723080018	2017.3241858805893	2017.571784026619	glm	33	500	biased_50
Region1	2013.3866663217761	1989.01431573863	2018.6381716784085	1988.6504945338518	1988.8626991171045	1989.1083982580194	2011.456568394733	2011.9192612665372	2012.165438139077	2012.4222738879635	2012.6860902982207	2013.589112152379	2014.0784228497282	2014.334280620262	2014.5139682165798	2016.8772618822793	2017.6064614477577	2017.817995992231	2017.952193953366	2018.0378712191766	2018.1368319566066	2018.2012115498374	2018.3175611791432	2018.479876745615	2018.5778110461551	2018.7085527922711	glm	33	500	uniform
Region2	2012.4847427438465	2011.129622170827	2016.7590038800297	2008.4077145987142	2009.406551155018	2011.1527138396696	2011.7059647033307	2011.8914740877622	2011.9938299688172	2012.0832360297663	2012.1599483497173	2012.2583425825035	2012.3276284263525	2012.3824340416318	2012.4390463881373	2012.5027885107213	2012.5597400843542	2012.6095753235438	2012.6587208270773	2012.7166660071812	2012.7740374013256	2012.8745507076394	2013.17337715021	2015.5914063855637	2015.866244500665	2016.0400855718083	glm	33	500	uniform
Region3	1991.5782716481262	1988.3922465223684	2018.4488563147634	1988.27098518013	1988.4469078225002	1988.6092390909455	1988.7537854497139	1988.8701898544348	1988.9441434673847	1989.0172831094492	1989.074471657436	1989.1332665068874	1989.2027590190373	1989.2676477643292	1989.305736203813	1989.3482528484685	1989.3970499784607	1989.4496812932077	1989.4966182402984	1989.5520981274904	1989.6004264379342	1989.6486743953974	1989.7431933696455	2018.3049194855246	2018.5723366107543	2018.6432099234314	glm	33	500	uniform
Region1	2006.5827829739542	1988.793359839271	2018.5176998888344	1988.4685780909504	1988.7165194498175	1988.896402788984	1989.1650288690237	1989.3519609764867	1989.5255717718942	1989.6941033971173	1989.794466086303	1990.0562692246815	2012.0804003043054	2016.6803088506854	2017.1889385998293	2017.4010623017277	2017.531390435207	2017.6754824737973	2017.7684122870917	2017.8750176996755	2017.9829690330032	2018.1066476684273	2018.2005224190495	2018.3796967624342	2018.4746087755057	2018.6058581733612	glm	33	500	biased_20
Region2	2015.1311813021723	2012.404289126018	2017.2571927048564	2011.7617247564172	2012.1639275546306	2012.5339399832583	2013.2296080424003	2013.8210060472902	2014.11696954079	2014.3051040257494	2014.4755548632138	2014.6178733715385	2014.7326654103867	2014.8499131131398	2015.0980209520048	2015.3357891571704	2015.630502885824	2015.885342888041	2016.1190752122584	2016.3291371561172	2016.451636646675	2016.6237814505287	2016.8189099162444	2017.041418113053	2017.202525798284	2017.3152284981704	glm	33	500	biased_20
Region3	1999.3788105007059	1988.439954862734	2018.15983817675	1988.064951532979	1988.3109790359308	1988.6034392616	1988.8242491889691	1989.0012578410556	1989.12098640822	1989.2215588691515	1989.3515557415192	1989.451510570404	1989.546564113902	1989.640738363468	1989.7260431253908	1989.8522033675042	1990.0546123664235	2013.203045864174	2014.3383632091438	2015.4085609499925	2016.3986355915144	2017.1758890635194	2017.5302921720313	2017.8772621966243	2018.0606212256037	2018.3372192536917	glm	33	500	biased_20
Region1	2011.8506094614474	1988.8227242582725	2018.086268805441	1988.4412694925772	1988.7695281026115	1988.9328963598623	1989.19368381313	1989.4470409130624	2011.5636114382469	2012.7969313237181	2016.3788224946982	2016.8528957243652	2017.0562949494451	2017.1822512223243	2017.3149181769618	2017.3949742845334	2017.4805437332327	2017.5421815255354	2017.60228215599	2017.656214489715	2017.7179178996503	2017.7811405264388	2017.856592283441	2017.9767545012571	2018.0447072605673	2018.1005080424534	glm	33	500	biased_10
Region2	2012.1940659620066	2008.7757021507073	2014.3356591811857	2008.473210919296	2008.8433854839866	2009.3979592962223	2011.206481959303	2011.4045063065942	2011.587031796428	2011.7151949024155	2011.8153949807056	2011.9102556292885	2011.9896003184883	2012.0797781170395	2012.1471185153073	2012.2339991877282	2012.2877177236878	2012.3729679211292	2012.450518206171	2012.5895965915704	2012.8714045387387	2013.530234911658	2013.7970691869614	2014.1535037686192	2014.4928262373755	2015.9774758779051	glm	33	500	biased_10
Region3	1994.3024281024634	1988.4096473568509	2018.0676297873913	1987.9759060719296	1988.2541027518591	1988.4405182239018	1988.6333118997243	1988.8106785130287	1988.9307056782127	1989.0134386476666	1989.0885386260204	1989.1757976016804	1989.2387152671429	1989.2942957338125	1989.3714785733998	1989.4349989355978	1989.5037625715977	1989.5728442311051	1989.6490271725709	1989.7485860171819	1989.8984943622215	2017.308183369336	2017.5468807826883	2017.8229245312812	2017.946525428346	2018.0518735366495	glm	33	500	biased_10
Region1	2012.0285401296583	1988.141218559547	2018.1884972646487	1987.8149710588198	1988.1096095946095	1988.3448996711256	1988.6925752705151	1989.0910939809698	2016.0049050352723	2016.650269806168	2016.8552764935507	2016.9957187714408	2017.1071483326523	2017.2326062297414	2017.3106853255558	2017.3984329059642	2017.4861837193653	2017.557775640584	2017.6274971531855	2017.6790091055934	2017.755668667877	2017.8458530118548	2017.936347932634	2018.0878314408176	2018.1728716689515	2018.3169807972715	glm	33	500	biased_5
Region2	2013.0731208240827	2011.4000556174328	2015.797109933007	2010.8776309982188	2011.258730910495	2011.489346284385	2011.7548019666772	2011.9116122370383	2012.0591759857373	2012.1706813159694	2012.285331883872	2012.3947936241334	2012.4817899073187	2012.550032990543	2012.6577306248191	2012.7605697223928	2012.8767757561848	2013.0280682484179	2013.2158910004946	2013.9054104019392	2014.5873413519457	2014.9899816445302	2015.269516168129	2015.538398913637	2015.6932144700513	2015.8911290818603	glm	33	500	biased_5
Region3	1993.8495915415829	1987.7119923760608	2018.3850993748856	1987.2041760964787	1987.5037319683036	1987.78461632544	1988.0648578746116	1988.2367189929814	1988.333272719067	1988.4414595652079	1988.5669696940583	1988.641374427732	1988.7213905326078	1988.7851562400517	1988.85701748181	1988.9463873134853	1989.0013282803263	1989.097784539251	1989.176192296662	1989.29602969818	1989.4662737956874	2015.9056531220754	2016.8093416762722	2018.06271900908	2018.2708859015615	2018.378421513963	glm	33	500	biased_5
Region1	2005.5213752677528	1988.7442867560837	2018.7620816643976	1988.4130217868785	1988.5153496911198	1988.7849370925223	1988.9694644334186	1989.1435686299665	1989.2841380444875	1989.390347468816	1989.5207320873033	1989.6353816213566	1989.7814163788246	2016.5936417151142	2017.5404591479535	2017.771942092105	2017.9190313077506	2018.0151100218902	2018.1205246391883	2018.203709761285	2018.3261623628146	2018.4022139715075	2018.5152164441292	2018.6201835673548	2018.6960002567566	2018.742663794118	glm	33	500	uniformS_10
Region2	2014.5678393759067	2012.3138802693782	2016.9983419281016	2011.5469696897253	2011.9281288357092	2012.3403485772071	2012.7342639645526	2013.0193231734393	2013.1646250506008	2013.3422798067809	2013.5009237515908	2013.6486179073813	2013.832590357888	2014.0377119740876	2014.2510894907455	2014.5348779184756	2015.3390603515759	2015.7164224772616	2015.9354092729372	2016.0781341253023	2016.2322384309455	2016.3551654583275	2016.4899597429219	2016.643510585551	2016.749094756121	2016.881880339236	glm	33	500	uniformS_10
Region3	2000.9276959653503	1988.4000067088334	2018.343313919655	1987.961440893947	1988.3561833236897	1988.4995088168184	1988.749538798761	1988.9111875870358	1989.0097947277661	1989.1083591447696	1989.204500095004	1989.2921667598723	1989.3912061603664	1989.4840497659125	1989.6099985711624	1989.80067202103	2009.2288696264334	2016.7984338446486	2017.347815435265	2017.5467805955063	2017.7329673094916	2017.859684306372	2018.0087852946842	2018.1924295590168	2018.323317199624	2018.4689120224325	glm	33	500	uniformS_10
Region1	2013.4403545506111	1988.6862627728158	2018.7440209600652	1988.1100350166653	1988.360232053638	1988.7195083775764	1988.973142734108	1989.5320788909248	2017.277485872607	2017.4679534497755	2017.5919390810063	2017.6719972127805	2017.7750789469521	2017.847295431528	2017.9212166878265	2017.969236253372	2018.024845586538	2018.0730275280198	2018.1290727848461	2018.1772585255649	2018.2379365951472	2018.299552660164	2018.3815474883643	2018.4883124839957	2018.577526033964	2018.6655433190317	glm	33	500	biased_2.5
Region2	2013.3300119140506	2011.7813122975645	2016.0182382458026	2011.4692470292123	2011.6624823590907	2011.8921237238924	2012.0790487586826	2012.225193541776	2012.3018784331998	2012.411312847725	2012.496440494233	2012.5710017561912	2012.6497813072194	2012.7404248743983	2012.807954477411	2012.9359313174039	2013.054498434628	2013.2689857038952	2013.7872012176601	2014.196425158021	2014.8826239739722	2015.3074563073421	2015.5039330914424	2015.744699738774	2015.9243872703591	2016.111730597731	glm	33	500	biased_2.5
Region3	1993.3069670653829	1988.1075754066346	2018.5817460163569	1987.7590787034308	1987.9462447810206	1988.2274951987943	1988.4367398799104	1988.543543819704	1988.64294803279	1988.7088451916234	1988.77692570688	1988.836796461249	1988.8902448968513	1988.9431010326505	1989.0144783920978	1989.0667662484534	1989.125574390014	1989.1900276527385	1989.2476659608806	1989.3439603286151	1989.4379261812592	2007.7332649274551	2018.014104211942	2018.4167431556602	2018.5371144610785	2018.651032257546	glm	33	500	biased_2.5
Region1	2008.5717434635476	1988.6932796665044	2017.196012645583	1988.2028315695034	1988.5129596162128	1988.7321832152934	1989.026143632212	1989.2345396844069	1989.431684264382	1989.681998349489	2010.7161650999356	2015.4040740386827	2015.8078481374032	2015.9985094454396	2016.1472801929285	2016.2597240480068	2016.3708605405839	2016.4739658412357	2016.5628946291956	2016.643326964911	2016.7158559126867	2016.789910029028	2016.8983099937323	2017.019896406193	2017.1344653559865	2017.2293344986783	glm	33	500	uniformS_20
Region2	2012.4848796850556	2010.8647298573849	2014.9887685341191	2010.4854431182332	2010.8243726546502	2011.1303049984267	2011.4150041109228	2011.5494413626448	2011.6612117468685	2011.7636040345205	2011.8587477410483	2011.989608714508	2012.068559370106	2012.1305820414161	2012.2547988839974	2012.3226431081112	2012.4050437310407	2012.5079606552224	2012.6481036186249	2012.8931364655978	2013.2556573368129	2013.8530666461036	2014.4350385802245	2014.7754899806393	2014.9802440117635	2015.3459817341782	glm	33	500	uniformS_20
Region3	1996.7088598576404	1988.2864689830055	2017.0976424258954	1987.8894789409137	1988.1591650613254	1988.4170746223149	1988.6531248051278	1988.8098414594654	1988.9028719411094	1989.0047955501514	1989.0795488136525	1989.1968744108822	1989.293554642168	1989.3710356130462	1989.4468505351279	1989.525182664683	1989.6085755700497	1989.7064665087653	1989.9200515605685	2015.8401883482575	2016.243775809828	2016.446827851553	2016.6306776443669	2016.865239964247	2017.0127436051318	2017.1595357283131	glm	33	500	uniformS_20
Region1	1990.046526672902	1986.9331247954779	2010.1003244413575	1986.966045028167	1987.3464811601661	1987.5211183616657	1987.7679465417925	1987.8946620948545	1988.0113383405667	1988.1101855328398	1988.2044031627304	1988.2854298547377	1988.354800967223	1988.4123459346201	1988.4757289565475	1988.5525258755617	1988.6237209736134	1988.6883686457045	1988.7647013555447	1988.8549253883339	1988.9514529816763	1989.0600189013007	1989.269210889159	2010.039986309745	2010.6066171439213	2010.9533370749054	glm	46	500	biased_5
Region2	2007.04494822385	1987.9209434475272	2010.7858910013442	1987.817968790463	1988.0285620830334	1988.4258961456437	2007.0275797253873	2007.3393463069701	2007.5946650573837	2007.7553399818023	2007.8960042359352	2008.0064291848432	2008.1256642127912	2008.2402120840068	2008.3483788654457	2008.4419405187946	2008.5751550944408	2008.7265042621275	2008.8473374556331	2009.0271173809815	2009.235750289768	2009.6055055457791	2009.955859603981	2010.5491995395428	2010.9604984025289	2011.429404066783	glm	46	500	biased_5
Region3	1999.999715019832	1994.6101516372814	2008.7703715144958	1994.2700663656433	1994.6652637504853	1994.8976451919684	1995.1513888618622	1995.3326065995775	1995.4831737766822	1995.627970379222	1995.7362564582547	1995.8750816135187	1996.0325297583277	1996.2265691166197	1999.1104448972262	2000.818841852611	2001.1639138801131	2001.4499110273377	2001.821759228933	2004.4870012733243	2006.5523123428861	2007.1789803623428	2007.5546375751424	2008.3162904992014	2008.9323672179519	2009.6411187499477	glm	46	500	biased_5
Region1	1989.4847407898576	1986.9107581220035	1989.7162069184617	1987.1312605537535	1987.3185725439907	1987.6338043650019	1987.8808545354577	1988.0504761490772	1988.1760810496987	1988.2636829013263	1988.344689737142	1988.4637249684142	1988.5296122483687	1988.5958739960233	1988.6651713618498	1988.7479042936327	1988.808175546484	1988.8845400844966	1988.950448705963	1989.0260504155092	1989.089658298471	1989.1821361362781	1989.2990039971187	1989.5768881028114	2007.9346134290365	2008.7673320902563	glm	46	500	uniformS_20
Region2	2006.6470700184664	2003.4021873561771	2009.7535058354333	1988.1842310727016	1988.8555905268365	2003.389550808318	2004.8340235532078	2005.6876139368792	2006.4738958535713	2006.781194974254	2006.9868289924682	2007.1635607710093	2007.3254030883736	2007.4349493005209	2007.5767625928424	2007.7438995222894	2007.9364220658283	2008.1654188649823	2008.359059571974	2008.5264709535927	2008.6768779733814	2008.803371474804	2008.9617395074931	2009.2032549202625	2009.4300686815052	2009.539679956146	glm	46	500	uniformS_20
Region3	2004.650066469866	1999.0507300967495	2007.9981267719645	1994.9378725003437	1996.2121075935072	1999.060770875996	2002.8154427489894	2003.581492390031	2003.9028937038356	2004.1435654972959	2004.3235234134022	2004.5182053422436	2004.6636405676002	2004.8166129339636	2004.957333733999	2005.1898635605585	2005.382100563165	2005.6257518952616	2005.8814495645338	2006.1192642725805	2006.3232789089143	2006.6011812461363	2006.857365550766	2007.2087562792444	2007.4211569252884	2007.7101167021578	glm	46	500	uniformS_20
Region1	1989.7167076306011	1986.9975525721536	2009.6118627121675	1986.9628251755782	1987.2429086132026	1987.4545816203977	1987.6590557731315	1987.8069251825368	1987.9382580648278	1988.0307333538246	1988.1397671355653	1988.216772165332	1988.2940938774443	1988.35878367292	1988.4190082006878	1988.506965860752	1988.5725427756668	1988.6598114472276	1988.7462933919796	1988.8360576315847	1988.9537134262564	1989.0757409135379	1989.2321606989299	2009.1847785181237	2009.9625990758007	2010.7922747380132	glm	46	500	biased_2.5
