value	parameterChar	parameter	nSeq	protocol	matrix	nSim
3.0	Region3_Region1	migrationCount	500	uniformS_2.5	3demes	1
17.0	Region3_Region2	migrationCount	500	uniformS_2.5	3demes	1
2340.0	Region3_Region3	migrationCount	500	uniformS_2.5	3demes	1
0.14082663175612492	Region1_Region1	migrationRate	500	uniformS_2.5	3demes	1
0.001963717972694969	Region1_Region2	migrationRate	500	uniformS_2.5	3demes	1
0.00028053113895642415	Region1_Region3	migrationRate	500	uniformS_2.5	3demes	1
0.0013091453151299795	Region2_Region1	migrationRate	500	uniformS_2.5	3demes	1
0.3482326538245745	Region2_Region2	migrationRate	500	uniformS_2.5	3demes	1
0.00028053113895642415	Region2_Region3	migrationRate	500	uniformS_2.5	3demes	1
0.00028053113895642415	Region3_Region1	migrationRate	500	uniformS_2.5	3demes	1
0.0015896764540864036	Region3_Region2	migrationRate	500	uniformS_2.5	3demes	1
0.21881428838601086	Region3_Region3	migrationRate	500	uniformS_2.5	3demes	1
0.19958065784300877	Region1	locationFrequency	500	uniformS_2.5	3demes	1
0.49298912331280303	Region2	locationFrequency	500	uniformS_2.5	3demes	1
0.3074302188441882	Region3	locationFrequency	500	uniformS_2.5	3demes	1
1989.715068	NA	mrcaDate	500	uniformS_2.5	3demes	1
Region1	NA	mrcaLocation	500	uniformS_2.5	3demes	1
29.27123299999994	NA	treeHeight	500	uniformS_2.5	3demes	1
1973.0	Region1_Region1	migrationCount	500	maxPerRegion_2.5	3demes	1
19.0	Region1_Region2	migrationCount	500	maxPerRegion_2.5	3demes	1
2.0	Region1_Region3	migrationCount	500	maxPerRegion_2.5	3demes	1
28.0	Region2_Region1	migrationCount	500	maxPerRegion_2.5	3demes	1
2717.0	Region2_Region2	migrationCount	500	maxPerRegion_2.5	3demes	1
4.0	Region2_Region3	migrationCount	500	maxPerRegion_2.5	3demes	1
4.0	Region3_Region1	migrationCount	500	maxPerRegion_2.5	3demes	1
13.0	Region3_Region2	migrationCount	500	maxPerRegion_2.5	3demes	1
2793.0	Region3_Region3	migrationCount	500	maxPerRegion_2.5	3demes	1
0.18466866342193936	Region1_Region1	migrationRate	500	maxPerRegion_2.5	3demes	1
0.00177836016473231	Region1_Region2	migrationRate	500	maxPerRegion_2.5	3demes	1
0.00018719580681392738	Region1_Region3	migrationRate	500	maxPerRegion_2.5	3demes	1
0.002620741295394983	Region2_Region1	migrationRate	500	maxPerRegion_2.5	3demes	1
0.2543055035567203	Region2_Region2	migrationRate	500	maxPerRegion_2.5	3demes	1
0.00037439161362785476	Region2_Region3	migrationRate	500	maxPerRegion_2.5	3demes	1
0.00037439161362785476	Region3_Region1	migrationRate	500	maxPerRegion_2.5	3demes	1
0.001216772744290528	Region3_Region2	migrationRate	500	maxPerRegion_2.5	3demes	1
0.2614189442156496	Region3_Region3	migrationRate	500	maxPerRegion_2.5	3demes	1
0.2654574341321329	Region1	locationFrequency	500	maxPerRegion_2.5	3demes	1
0.3639613398649543	Region2	locationFrequency	500	maxPerRegion_2.5	3demes	1
0.37058122600291277	Region3	locationFrequency	500	maxPerRegion_2.5	3demes	1
1989.715068	NA	mrcaDate	500	maxPerRegion_2.5	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegion_2.5	3demes	1
29.2438360000001	NA	treeHeight	500	maxPerRegion_2.5	3demes	1
1875.0	Region1_Region1	migrationCount	500	maxPerRegionYear_2.5	3demes	1
22.0	Region1_Region2	migrationCount	500	maxPerRegionYear_2.5	3demes	1
4.0	Region1_Region3	migrationCount	500	maxPerRegionYear_2.5	3demes	1
33.0	Region2_Region1	migrationCount	500	maxPerRegionYear_2.5	3demes	1
2889.0	Region2_Region2	migrationCount	500	maxPerRegionYear_2.5	3demes	1
6.0	Region2_Region3	migrationCount	500	maxPerRegionYear_2.5	3demes	1
6.0	Region3_Region1	migrationCount	500	maxPerRegionYear_2.5	3demes	1
14.0	Region3_Region2	migrationCount	500	maxPerRegionYear_2.5	3demes	1
2537.0	Region3_Region3	migrationCount	500	maxPerRegionYear_2.5	3demes	1
0.17407854423916072	Region1_Region1	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.002042521585739486	Region1_Region2	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.00037136756104354284	Region1_Region3	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.0030637823786092283	Region2_Region1	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.2682202209636988	Region2_Region2	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.0005570513415653143	Region2_Region3	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.0005570513415653143	Region3_Region1	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.0012997864636524	Region3_Region2	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.23553987559186704	Region3_Region3	migrationRate	500	maxPerRegionYear_2.5	3demes	1
0.25913891145410234	Region1	locationFrequency	500	maxPerRegionYear_2.5	3demes	1
0.3960194963444354	Region2	locationFrequency	500	maxPerRegionYear_2.5	3demes	1
0.3448415922014622	Region3	locationFrequency	500	maxPerRegionYear_2.5	3demes	1
1989.567123	NA	mrcaDate	500	maxPerRegionYear_2.5	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegionYear_2.5	3demes	1
29.48219199999994	NA	treeHeight	500	maxPerRegionYear_2.5	3demes	1
1291.0	Region1_Region1	migrationCount	500	uniformS_5	3demes	1
25.0	Region1_Region2	migrationCount	500	uniformS_5	3demes	1
4.0	Region1_Region3	migrationCount	500	uniformS_5	3demes	1
13.0	Region2_Region1	migrationCount	500	uniformS_5	3demes	1
4069.0	Region2_Region2	migrationCount	500	uniformS_5	3demes	1
1.0	Region2_Region3	migrationCount	500	uniformS_5	3demes	1
4.0	Region3_Region1	migrationCount	500	uniformS_5	3demes	1
17.0	Region3_Region2	migrationCount	500	uniformS_5	3demes	1
1843.0	Region3_Region3	migrationCount	500	uniformS_5	3demes	1
0.12056406425102727	Region1_Region1	migrationRate	500	uniformS_5	3demes	1
0.0023347030257751212	Region1_Region2	migrationRate	500	uniformS_5	3demes	1
0.00037355248412401944	Region1_Region3	migrationRate	500	uniformS_5	3demes	1
0.001214045573403063	Region2_Region1	migrationRate	500	uniformS_5	3demes	1
0.3799962644751588	Region2_Region2	migrationRate	500	uniformS_5	3demes	1
9.338812103100486e-05	Region2_Region3	migrationRate	500	uniformS_5	3demes	1
0.00037355248412401944	Region3_Region1	migrationRate	500	uniformS_5	3demes	1
0.0015875980575270825	Region3_Region2	migrationRate	500	uniformS_5	3demes	1
0.17211430706014194	Region3_Region3	migrationRate	500	uniformS_5	3demes	1
0.17999174349800467	Region1	locationFrequency	500	uniformS_5	3demes	1
0.5657079950460988	Region2	locationFrequency	500	uniformS_5	3demes	1
0.2543002614558965	Region3	locationFrequency	500	uniformS_5	3demes	1
1989.715068	NA	mrcaDate	500	uniformS_5	3demes	1
Region1	NA	mrcaLocation	500	uniformS_5	3demes	1
29.30959000000007	NA	treeHeight	500	uniformS_5	3demes	1
2006.0	Region1_Region1	migrationCount	500	maxPerRegion_5	3demes	1
15.0	Region1_Region2	migrationCount	500	maxPerRegion_5	3demes	1
3.0	Region1_Region3	migrationCount	500	maxPerRegion_5	3demes	1
32.0	Region2_Region1	migrationCount	500	maxPerRegion_5	3demes	1
2931.0	Region2_Region2	migrationCount	500	maxPerRegion_5	3demes	1
6.0	Region2_Region3	migrationCount	500	maxPerRegion_5	3demes	1
4.0	Region3_Region1	migrationCount	500	maxPerRegion_5	3demes	1
12.0	Region3_Region2	migrationCount	500	maxPerRegion_5	3demes	1
2624.0	Region3_Region3	migrationCount	500	maxPerRegion_5	3demes	1
0.18825075075075076	Region1_Region1	migrationRate	500	maxPerRegion_5	3demes	1
0.0014076576576576576	Region1_Region2	migrationRate	500	maxPerRegion_5	3demes	1
0.00028153153153153153	Region1_Region3	migrationRate	500	maxPerRegion_5	3demes	1
0.003003003003003003	Region2_Region1	migrationRate	500	maxPerRegion_5	3demes	1
0.2750563063063063	Region2_Region2	migrationRate	500	maxPerRegion_5	3demes	1
0.0005630630630630631	Region2_Region3	migrationRate	500	maxPerRegion_5	3demes	1
0.00037537537537537537	Region3_Region1	migrationRate	500	maxPerRegion_5	3demes	1
0.0011261261261261261	Region3_Region2	migrationRate	500	maxPerRegion_5	3demes	1
0.24624624624624625	Region3_Region3	migrationRate	500	maxPerRegion_5	3demes	1
0.2675225992401415	Region1	locationFrequency	500	maxPerRegion_5	3demes	1
0.38752783964365256	Region2	locationFrequency	500	maxPerRegion_5	3demes	1
0.34494956111620595	Region3	locationFrequency	500	maxPerRegion_5	3demes	1
1989.715068	NA	mrcaDate	500	maxPerRegion_5	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegion_5	3demes	1
29.167124000000058	NA	treeHeight	500	maxPerRegion_5	3demes	1
1735.0	Region1_Region1	migrationCount	500	maxPerRegionYear_5	3demes	1
18.0	Region1_Region2	migrationCount	500	maxPerRegionYear_5	3demes	1
4.0	Region1_Region3	migrationCount	500	maxPerRegionYear_5	3demes	1
28.0	Region2_Region1	migrationCount	500	maxPerRegionYear_5	3demes	1
2915.0	Region2_Region2	migrationCount	500	maxPerRegionYear_5	3demes	1
5.0	Region2_Region3	migrationCount	500	maxPerRegionYear_5	3demes	1
3.0	Region3_Region1	migrationCount	500	maxPerRegionYear_5	3demes	1
19.0	Region3_Region2	migrationCount	500	maxPerRegionYear_5	3demes	1
2498.0	Region3_Region3	migrationCount	500	maxPerRegionYear_5	3demes	1
0.1618923206121116	Region1_Region1	migrationRate	500	maxPerRegionYear_5	3demes	1
0.0016795745077913596	Region1_Region2	migrationRate	500	maxPerRegionYear_5	3demes	1
0.000373238779509191	Region1_Region3	migrationRate	500	maxPerRegionYear_5	3demes	1
0.002612671456564337	Region2_Region1	migrationRate	500	maxPerRegionYear_5	3demes	1
0.27199776056732294	Region2_Region2	migrationRate	500	maxPerRegionYear_5	3demes	1
0.00046654847438648876	Region2_Region3	migrationRate	500	maxPerRegionYear_5	3demes	1
0.00027992908463189323	Region3_Region1	migrationRate	500	maxPerRegionYear_5	3demes	1
0.0017728842026686572	Region3_Region2	migrationRate	500	maxPerRegionYear_5	3demes	1
0.23308761780348977	Region3_Region3	migrationRate	500	maxPerRegionYear_5	3demes	1
0.24442906574394463	Region1	locationFrequency	500	maxPerRegionYear_5	3demes	1
0.4085813148788927	Region2	locationFrequency	500	maxPerRegionYear_5	3demes	1
0.3469896193771626	Region3	locationFrequency	500	maxPerRegionYear_5	3demes	1
1989.715068	NA	mrcaDate	500	maxPerRegionYear_5	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegionYear_5	3demes	1
29.334247000000005	NA	treeHeight	500	maxPerRegionYear_5	3demes	1
1136.0	Region1_Region1	migrationCount	500	uniformS_10	3demes	1
33.0	Region1_Region2	migrationCount	500	uniformS_10	3demes	1
1.0	Region1_Region3	migrationCount	500	uniformS_10	3demes	1
14.0	Region2_Region1	migrationCount	500	uniformS_10	3demes	1
4500.0	Region2_Region2	migrationCount	500	uniformS_10	3demes	1
2.0	Region2_Region3	migrationCount	500	uniformS_10	3demes	1
4.0	Region3_Region1	migrationCount	500	uniformS_10	3demes	1
14.0	Region3_Region2	migrationCount	500	uniformS_10	3demes	1
1528.0	Region3_Region3	migrationCount	500	uniformS_10	3demes	1
0.10620792819745699	Region1_Region1	migrationRate	500	uniformS_10	3demes	1
0.0030852655198204937	Region1_Region2	migrationRate	500	uniformS_10	3demes	1
9.349289454001496e-05	Region1_Region3	migrationRate	500	uniformS_10	3demes	1
0.0013089005235602095	Region2_Region1	migrationRate	500	uniformS_10	3demes	1
0.4207180254300673	Region2_Region2	migrationRate	500	uniformS_10	3demes	1
0.00018698578908002991	Region2_Region3	migrationRate	500	uniformS_10	3demes	1
0.00037397157816005983	Region3_Region1	migrationRate	500	uniformS_10	3demes	1
0.0013089005235602095	Region3_Region2	migrationRate	500	uniformS_10	3demes	1
0.14285714285714285	Region3_Region3	migrationRate	500	uniformS_10	3demes	1
0.15956858407079647	Region1	locationFrequency	500	uniformS_10	3demes	1
0.628733407079646	Region2	locationFrequency	500	uniformS_10	3demes	1
0.21169800884955753	Region3	locationFrequency	500	uniformS_10	3demes	1
1989.715068	NA	mrcaDate	500	uniformS_10	3demes	1
Region1	NA	mrcaLocation	500	uniformS_10	3demes	1
29.276712999999972	NA	treeHeight	500	uniformS_10	3demes	1
2111.0	Region1_Region1	migrationCount	500	maxPerRegion_10	3demes	1
20.0	Region1_Region2	migrationCount	500	maxPerRegion_10	3demes	1
3.0	Region1_Region3	migrationCount	500	maxPerRegion_10	3demes	1
28.0	Region2_Region1	migrationCount	500	maxPerRegion_10	3demes	1
2872.0	Region2_Region2	migrationCount	500	maxPerRegion_10	3demes	1
5.0	Region2_Region3	migrationCount	500	maxPerRegion_10	3demes	1
5.0	Region3_Region1	migrationCount	500	maxPerRegion_10	3demes	1
10.0	Region3_Region2	migrationCount	500	maxPerRegion_10	3demes	1
2845.0	Region3_Region3	migrationCount	500	maxPerRegion_10	3demes	1
0.19765917602996255	Region1_Region1	migrationRate	500	maxPerRegion_10	3demes	1
0.0018726591760299626	Region1_Region2	migrationRate	500	maxPerRegion_10	3demes	1
0.0002808988764044944	Region1_Region3	migrationRate	500	maxPerRegion_10	3demes	1
0.0026217228464419477	Region2_Region1	migrationRate	500	maxPerRegion_10	3demes	1
0.2689138576779026	Region2_Region2	migrationRate	500	maxPerRegion_10	3demes	1
0.00046816479400749064	Region2_Region3	migrationRate	500	maxPerRegion_10	3demes	1
0.00046816479400749064	Region3_Region1	migrationRate	500	maxPerRegion_10	3demes	1
0.0009363295880149813	Region3_Region2	migrationRate	500	maxPerRegion_10	3demes	1
0.2663857677902622	Region3_Region3	migrationRate	500	maxPerRegion_10	3demes	1
0.2714267628813774	Region1	locationFrequency	500	maxPerRegion_10	3demes	1
0.36738827699708826	Region2	locationFrequency	500	maxPerRegion_10	3demes	1
0.3611849601215344	Region3	locationFrequency	500	maxPerRegion_10	3demes	1
1989.715068	NA	mrcaDate	500	maxPerRegion_10	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegion_10	3demes	1
29.232876999999917	NA	treeHeight	500	maxPerRegion_10	3demes	1
1764.0	Region1_Region1	migrationCount	500	maxPerRegionYear_10	3demes	1
28.0	Region1_Region2	migrationCount	500	maxPerRegionYear_10	3demes	1
4.0	Region1_Region3	migrationCount	500	maxPerRegionYear_10	3demes	1
29.0	Region2_Region1	migrationCount	500	maxPerRegionYear_10	3demes	1
2834.0	Region2_Region2	migrationCount	500	maxPerRegionYear_10	3demes	1
4.0	Region2_Region3	migrationCount	500	maxPerRegionYear_10	3demes	1
5.0	Region3_Region1	migrationCount	500	maxPerRegionYear_10	3demes	1
11.0	Region3_Region2	migrationCount	500	maxPerRegionYear_10	3demes	1
2747.0	Region3_Region3	migrationCount	500	maxPerRegionYear_10	3demes	1
0.16435293021522407	Region1_Region1	migrationRate	500	maxPerRegionYear_10	3demes	1
0.002608776670082922	Region1_Region2	migrationRate	500	maxPerRegionYear_10	3demes	1
0.0003726823814404174	Region1_Region3	migrationRate	500	maxPerRegionYear_10	3demes	1
0.002701947265443026	Region2_Region1	migrationRate	500	maxPerRegionYear_10	3demes	1
0.26404546725053574	Region2_Region2	migrationRate	500	maxPerRegionYear_10	3demes	1
0.0003726823814404174	Region2_Region3	migrationRate	500	maxPerRegionYear_10	3demes	1
0.00046585297680052176	Region3_Region1	migrationRate	500	maxPerRegionYear_10	3demes	1
0.001024876548961148	Region3_Region2	migrationRate	500	maxPerRegionYear_10	3demes	1
0.2559396254542067	Region3_Region3	migrationRate	500	maxPerRegionYear_10	3demes	1
0.24212227309453271	Region1	locationFrequency	500	maxPerRegionYear_10	3demes	1
0.38688392135739297	Region2	locationFrequency	500	maxPerRegionYear_10	3demes	1
0.3709938055480743	Region3	locationFrequency	500	maxPerRegionYear_10	3demes	1
1989.715068	NA	mrcaDate	500	maxPerRegionYear_10	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegionYear_10	3demes	1
29.37808300000006	NA	treeHeight	500	maxPerRegionYear_10	3demes	1
846.0	Region1_Region1	migrationCount	500	uniformS_20	3demes	1
25.0	Region1_Region2	migrationCount	500	uniformS_20	3demes	1
1.0	Region1_Region3	migrationCount	500	uniformS_20	3demes	1
10.0	Region2_Region1	migrationCount	500	uniformS_20	3demes	1
4678.0	Region2_Region2	migrationCount	500	uniformS_20	3demes	1
1.0	Region2_Region3	migrationCount	500	uniformS_20	3demes	1
2.0	Region3_Region1	migrationCount	500	uniformS_20	3demes	1
17.0	Region3_Region2	migrationCount	500	uniformS_20	3demes	1
1269.0	Region3_Region3	migrationCount	500	uniformS_20	3demes	1
0.09899368125438802	Region1_Region1	migrationRate	500	uniformS_20	3demes	1
0.0029253451907325064	Region1_Region2	migrationRate	500	uniformS_20	3demes	1
0.00011701380762930026	Region1_Region3	migrationRate	500	uniformS_20	3demes	1
0.0011701380762930026	Region2_Region1	migrationRate	500	uniformS_20	3demes	1
0.5473905920898666	Region2_Region2	migrationRate	500	uniformS_20	3demes	1
0.00011701380762930026	Region2_Region3	migrationRate	500	uniformS_20	3demes	1
0.0002340276152586005	Region3_Region1	migrationRate	500	uniformS_20	3demes	1
0.0019892347296981043	Region3_Region2	migrationRate	500	uniformS_20	3demes	1
0.14849052188158202	Region3_Region3	migrationRate	500	uniformS_20	3demes	1
0.1252737625930793	Region1	locationFrequency	500	uniformS_20	3demes	1
0.689151700978245	Region2	locationFrequency	500	uniformS_20	3demes	1
0.18557453642867572	Region3	locationFrequency	500	uniformS_20	3demes	1
1995.682192	NA	mrcaDate	500	uniformS_20	3demes	1
Region3	NA	mrcaLocation	500	uniformS_20	3demes	1
23.391781000000037	NA	treeHeight	500	uniformS_20	3demes	1
1954.0	Region1_Region1	migrationCount	500	maxPerRegion_20	3demes	1
19.0	Region1_Region2	migrationCount	500	maxPerRegion_20	3demes	1
4.0	Region1_Region3	migrationCount	500	maxPerRegion_20	3demes	1
22.0	Region2_Region1	migrationCount	500	maxPerRegion_20	3demes	1
2860.0	Region2_Region2	migrationCount	500	maxPerRegion_20	3demes	1
8.0	Region2_Region3	migrationCount	500	maxPerRegion_20	3demes	1
3.0	Region3_Region1	migrationCount	500	maxPerRegion_20	3demes	1
11.0	Region3_Region2	migrationCount	500	maxPerRegion_20	3demes	1
2885.0	Region3_Region3	migrationCount	500	maxPerRegion_20	3demes	1
0.18248038849458348	Region1_Region1	migrationRate	500	maxPerRegion_20	3demes	1
0.0017743742995890923	Region1_Region2	migrationRate	500	maxPerRegion_20	3demes	1
0.00037355248412401944	Region1_Region3	migrationRate	500	maxPerRegion_20	3demes	1
0.002054538662682107	Region2_Region1	migrationRate	500	maxPerRegion_20	3demes	1
0.2670900261486739	Region2_Region2	migrationRate	500	maxPerRegion_20	3demes	1
0.0007471049682480389	Region2_Region3	migrationRate	500	maxPerRegion_20	3demes	1
0.0002801643630930146	Region3_Region1	migrationRate	500	maxPerRegion_20	3demes	1
0.0010272693313410535	Region3_Region2	migrationRate	500	maxPerRegion_20	3demes	1
0.269424729174449	Region3_Region3	migrationRate	500	maxPerRegion_20	3demes	1
0.2548287406644347	Region1	locationFrequency	500	maxPerRegion_20	3demes	1
0.37213494720576873	Region2	locationFrequency	500	maxPerRegion_20	3demes	1
0.37303631212979654	Region3	locationFrequency	500	maxPerRegion_20	3demes	1
1989.715068	NA	mrcaDate	500	maxPerRegion_20	3demes	1
Region1	NA	mrcaLocation	500	maxPerRegion_20	3demes	1
29.30959000000007	NA	treeHeight	500	maxPerRegion_20	3demes	1
1650.0	Region1_Region1	migrationCount	500	maxPerRegionYear_20	3demes	1
31.0	Region1_Region2	migrationCount	500	maxPerRegionYear_20	3demes	1
4.0	Region1_Region3	migrationCount	500	maxPerRegionYear_20	3demes	1
21.0	Region2_Region1	migrationCount	500	maxPerRegionYear_20	3demes	1
3161.0	Region2_Region2	migrationCount	500	maxPerRegionYear_20	3demes	1
6.0	Region2_Region3	migrationCount	500	maxPerRegionYear_20	3demes	1
3.0	Region3_Region1	migrationCount	500	maxPerRegionYear_20	3demes	1
15.0	Region3_Region2	migrationCount	500	maxPerRegionYear_20	3demes	1
2728.0	Region3_Region3	migrationCount	500	maxPerRegionYear_20	3demes	1
0.15363128491620112	Region1_Region1	migrationRate	500	maxPerRegionYear_20	3demes	1
0.0028864059590316573	Region1_Region2	migrationRate	500	maxPerRegionYear_20	3demes	1
0.00037243947858472997	Region1_Region3	migrationRate	500	maxPerRegionYear_20	3demes	1
0.0019553072625698325	Region2_Region1	migrationRate	500	maxPerRegionYear_20	3demes	1
