regions	value	model	nSim	nSeq	protocol
Region3	2015.163179	simulation	42	500	biased_10
Region1	1989.493151	simulation	42	500	biased_50
Region2	2017.238357	simulation	42	500	biased_50
Region3	2009.627398	simulation	42	500	biased_50
Region1	1989.493151	simulation	42	500	biased_20
Region2	2017.517808	simulation	42	500	biased_20
Region3	2007.106535	simulation	42	500	biased_20
Region1	1989.049315	simulation	42	500	maxPerRegionYear_2.5
Region2	2016.6794519999999	simulation	42	500	maxPerRegionYear_2.5
Region3	2011.321072	simulation	42	500	maxPerRegionYear_2.5
Region1	1989.493151	simulation	42	500	uniformS_50
Region2	2017.3369869999997	simulation	42	500	uniformS_50
Region3	2009.7315079999998	simulation	42	500	uniformS_50
Region1	1989.049315	simulation	42	500	maxPerRegionYear_10
Region2	2017.912329	simulation	42	500	maxPerRegionYear_10
Region3	2012.060274	simulation	42	500	maxPerRegionYear_10
Region1	1989.493151	simulation	42	500	biased_2.5
Region2	2018.0191779999998	simulation	42	500	biased_2.5
Region3	2011.2191779999998	simulation	42	500	biased_2.5
Region1	1989.493151	simulation	42	500	maxPerRegion_5
Region2	2016.5726029999998	simulation	42	500	maxPerRegion_5
Region3	2016.5561649999997	simulation	42	500	maxPerRegion_5
Region1	1989.049315	simulation	42	500	uniformS_20
Region2	2016.438356	simulation	42	500	uniformS_20
Region3	2010.218991	simulation	42	500	uniformS_20
Region1	1989.049315	simulation	42	500	maxPerRegion_20
Region2	2016.791781	simulation	42	500	maxPerRegion_20
Region3	2011.275762	simulation	42	500	maxPerRegion_20
Region1	1989.049315	simulation	42	500	uniform
Region2	2015.863014	simulation	42	500	uniform
Region3	2016.032877	simulation	42	500	uniform
Region1	1989.049315	simulation	42	500	maxPerRegion_50
Region2	2016.273973	simulation	42	500	maxPerRegion_50
Region3	2015.8958910000001	simulation	42	500	maxPerRegion_50
Region1	1989.049315	simulation	42	500	maxPerRegionYear_50
Region2	2017.3726040000001	simulation	42	500	maxPerRegionYear_50
Region3	2007.7068490000001	simulation	42	500	maxPerRegionYear_50
Region1	1989.049315	simulation	42	500	maxPerRegion_10
Region2	2017.153425	simulation	42	500	maxPerRegion_10
Region3	2010.498443	simulation	42	500	maxPerRegion_10
Region1	1989.049315	simulation	42	500	maxPerRegion_2.5
Region2	2016.030137	simulation	42	500	maxPerRegion_2.5
Region3	2007.5561639999999	simulation	42	500	maxPerRegion_2.5
Region1	1989.493151	simulation	42	500	biased_5
Region2	2017.70411	simulation	42	500	biased_5
Region3	2010.7998129999999	simulation	42	500	biased_5
Region1	1989.049315	simulation	42	500	maxPerRegionYear_20
Region2	2017.39726	simulation	42	500	maxPerRegionYear_20
Region3	2011.275762	simulation	42	500	maxPerRegionYear_20
Region1	1989.736986	simulation	12	500	maxPerRegion_10
Region2	2015.854285	simulation	12	500	maxPerRegion_10
Region3	2010.942466	simulation	12	500	maxPerRegion_10
Region1	1989.736986	simulation	12	500	uniformS_20
Region2	2017.2493149999998	simulation	12	500	uniformS_20
Region3	2005.649315	simulation	12	500	uniformS_20
Region1	1989.843836	simulation	12	500	uniformS_5
Region2	2016.035107	simulation	12	500	uniformS_5
Region3	2010.471233	simulation	12	500	uniformS_5
Region1	1989.736986	simulation	12	500	maxPerRegionYear_20
Region2	2016.5432739999999	simulation	12	500	maxPerRegionYear_20
Region3	2008.231799	simulation	12	500	maxPerRegionYear_20
Region1	1989.736986	simulation	12	500	biased_2.5
Region2	2016.4636569999998	simulation	12	500	biased_2.5
Region3	2007.4246569999998	simulation	12	500	biased_2.5
Region1	1989.736986	simulation	12	500	maxPerRegion_20
Region2	2017.10411	simulation	12	500	maxPerRegion_20
Region3	2008.0783739999997	simulation	12	500	maxPerRegion_20
Region1	1989.736986	simulation	12	500	biased_20
Region2	2016.365319	simulation	12	500	biased_20
Region3	2004.654936	simulation	12	500	biased_20
Region1	1989.736986	simulation	12	500	biased_5
Region2	2016.553986	simulation	12	500	biased_5
Region3	2007.246575	simulation	12	500	biased_5
Region1	1989.736986	simulation	12	500	maxPerRegionYear_2.5
Region2	2016.682618	simulation	12	500	maxPerRegionYear_2.5
Region3	2010.893151	simulation	12	500	maxPerRegionYear_2.5
Region1	1989.843836	simulation	12	500	uniformS_50
Region2	2016.54031	simulation	12	500	uniformS_50
Region3	2006.216439	simulation	12	500	uniformS_50
Region1	1989.736986	simulation	12	500	maxPerRegion_2.5
Region2	2015.5193359999998	simulation	12	500	maxPerRegion_2.5
Region3	2007.4701549999997	simulation	12	500	maxPerRegion_2.5
Region1	1989.736986	simulation	12	500	maxPerRegionYear_10
Region2	2016.690808	simulation	12	500	maxPerRegionYear_10
Region3	2011.109589	simulation	12	500	maxPerRegionYear_10
Region1	1989.736986	simulation	12	500	uniformS_10
Region2	2017.2986299999998	simulation	12	500	uniformS_10
Region3	2007.39178	simulation	12	500	uniformS_10
Region1	1989.736986	simulation	12	500	uniform
Region2	2015.85302	simulation	12	500	uniform
Region3	2016.986301	simulation	12	500	uniform
Region1	1989.736986	simulation	12	500	maxPerRegionYear_50
Region2	2016.7808229999998	simulation	12	500	maxPerRegionYear_50
Region3	2009.8958899999998	simulation	12	500	maxPerRegionYear_50
Region1	1989.736986	simulation	12	500	uniformS_2.5
Region2	2016.496826	simulation	12	500	uniformS_2.5
Region3	2010.2630139999999	simulation	12	500	uniformS_2.5
Region1	1989.736986	simulation	12	500	maxPerRegion_50
Region2	2015.194521	simulation	12	500	maxPerRegion_50
Region3	2009.849315	simulation	12	500	maxPerRegion_50
Region1	1989.736986	simulation	12	500	maxPerRegionYear_5
Region2	2016.280934	simulation	12	500	maxPerRegionYear_5
Region3	2011.095891	simulation	12	500	maxPerRegionYear_5
Region1	1989.736986	simulation	12	500	biased_10
Region2	2017.3835609999999	simulation	12	500	biased_10
Region3	2017.5945199999999	simulation	12	500	biased_10
Region1	1989.843836	simulation	12	500	biased_50
Region2	2016.532174	simulation	12	500	biased_50
Region3	2007.331507	simulation	12	500	biased_50
Region1	1989.736986	simulation	12	500	maxPerRegion_5
Region2	2016.7863009999999	simulation	12	500	maxPerRegion_5
Region3	2010.358905	simulation	12	500	maxPerRegion_5
Region1	1989.041096	simulation	37	500	uniformS_5
Region2	2012.4493149999998	simulation	37	500	uniformS_5
Region3	2007.6	simulation	37	500	uniformS_5
Region1	1989.041096	simulation	37	500	maxPerRegion_5
Region2	2011.463014	simulation	37	500	maxPerRegion_5
Region3	2007.035617	simulation	37	500	maxPerRegion_5
Region1	1989.041096	simulation	37	500	biased_5
Region2	2011.9271430000001	simulation	37	500	biased_5
Region3	2002.740841	simulation	37	500	biased_5
Region1	1989.041096	simulation	37	500	maxPerRegionYear_20
Region2	2013.082192	simulation	37	500	maxPerRegionYear_20
Region3	2008.854794	simulation	37	500	maxPerRegionYear_20
Region1	1989.041096	simulation	37	500	uniform
Region2	2011.1349429999998	simulation	37	500	uniform
Region3	2006.959602	simulation	37	500	uniform
Region1	1989.041096	simulation	37	500	uniformS_50
Region2	2012.295996	simulation	37	500	uniformS_50
Region3	2007.504215	simulation	37	500	uniformS_50
Region1	1989.041096	simulation	37	500	uniformS_20
Region2	2012.039165	simulation	37	500	uniformS_20
Region3	2007.2473839999998	simulation	37	500	uniformS_20
Region1	1989.041096	simulation	37	500	maxPerRegionYear_2.5
Region2	2012.80548	simulation	37	500	maxPerRegionYear_2.5
Region3	2009.0821919999998	simulation	37	500	maxPerRegionYear_2.5
Region1	1989.041096	simulation	37	500	uniformS_2.5
Region2	2012.4383559999999	simulation	37	500	uniformS_2.5
Region3	2007.10959	simulation	37	500	uniformS_2.5
Region1	1989.041096	simulation	37	500	maxPerRegion_50
Region2	2012.917809	simulation	37	500	maxPerRegion_50
Region3	2008.126028	simulation	37	500	maxPerRegion_50
Region1	1989.041096	simulation	37	500	biased_2.5
Region2	2013.00548	simulation	37	500	biased_2.5
Region3	2008.452055	simulation	37	500	biased_2.5
Region1	1989.041096	simulation	37	500	maxPerRegionYear_5
Region2	2013.172603	simulation	37	500	maxPerRegionYear_5
Region3	2007.8	simulation	37	500	maxPerRegionYear_5
Region1	1989.041096	simulation	37	500	maxPerRegion_10
Region2	2012.364384	simulation	37	500	maxPerRegion_10
Region3	2008.1616439999998	simulation	37	500	maxPerRegion_10
Region1	1989.041096	simulation	37	500	biased_50
Region2	2012.852055	simulation	37	500	biased_50
Region3	2005.112329	simulation	37	500	biased_50
Region1	1989.041096	simulation	37	500	uniformS_10
Region2	2011.1294779999998	simulation	37	500	uniformS_10
Region3	2002.9404369999997	simulation	37	500	uniformS_10
Region1	1989.041096	simulation	37	500	biased_10
Region2	2012.3863020000001	simulation	37	500	biased_10
Region3	2004.8602740000001	simulation	37	500	biased_10
Region1	1989.041096	simulation	37	500	maxPerRegion_20
Region2	2010.8671829999998	simulation	37	500	maxPerRegion_20
Region3	2007.584991	simulation	37	500	maxPerRegion_20
Region1	1989.041096	simulation	37	500	biased_20
Region2	2011.472161	simulation	37	500	biased_20
Region3	2000.896287	simulation	37	500	biased_20
Region1	1989.041096	simulation	37	500	maxPerRegionYear_10
Region2	2013.172603	simulation	37	500	maxPerRegionYear_10
Region3	2008.9698629999998	simulation	37	500	maxPerRegionYear_10
Region1	1989.041096	simulation	37	500	maxPerRegionYear_50
Region2	2012.980822	simulation	37	500	maxPerRegionYear_50
Region3	2008.1890409999999	simulation	37	500	maxPerRegionYear_50
Region1	1989.041096	simulation	37	500	maxPerRegion_2.5
Region2	2011.638356	simulation	37	500	maxPerRegion_2.5
Region3	2008.6301369999999	simulation	37	500	maxPerRegion_2.5
Region1	1989.334247	simulation	7	500	biased_10
Region2	2016.624658	simulation	7	500	biased_10
Region3	1995.282192	simulation	7	500	biased_10
Region1	1989.09863	simulation	7	500	maxPerRegionYear_20
Region2	2016.808219	simulation	7	500	maxPerRegionYear_20
Region3	2013.126027	simulation	7	500	maxPerRegionYear_20
Region1	1989.09863	simulation	7	500	maxPerRegionYear_2.5
Region2	2016.3945199999998	simulation	7	500	maxPerRegionYear_2.5
Region3	2014.3162209999998	simulation	7	500	maxPerRegionYear_2.5
Region1	1989.09863	simulation	7	500	uniformS_2.5
Region2	2015.6	simulation	7	500	uniformS_2.5
Region3	1996.830137	simulation	7	500	uniformS_2.5
Region1	1989.09863	simulation	7	500	uniformS_10
Region2	2015.59726	simulation	7	500	uniformS_10
Region3	1991.624657	simulation	7	500	uniformS_10
Region1	1989.09863	simulation	7	500	maxPerRegion_5
Region2	2015.460274	simulation	7	500	maxPerRegion_5
Region3	2013.567123	simulation	7	500	maxPerRegion_5
Region1	1989.09863	simulation	7	500	uniform
Region2	2015.136986	simulation	7	500	uniform
Region3	2013.448835	simulation	7	500	uniform
Region1	1990.887671	simulation	7	500	uniformS_20
Region2	2017.232877	simulation	7	500	uniformS_20
Region3	1995.708661	simulation	7	500	uniformS_20
Region1	1989.09863	simulation	7	500	maxPerRegionYear_5
Region2	2016.59726	simulation	7	500	maxPerRegionYear_5
Region3	2013.567123	simulation	7	500	maxPerRegionYear_5
Region1	1989.09863	simulation	7	500	maxPerRegion_50
Region2	2015.517808	simulation	7	500	maxPerRegion_50
Region3	2013.6565309999999	simulation	7	500	maxPerRegion_50
Region1	1989.09863	simulation	7	500	uniformS_5
Region2	2016.268493	simulation	7	500	uniformS_5
Region3	1996.361644	simulation	7	500	uniformS_5
Region1	1989.09863	simulation	7	500	biased_5
Region2	2016.6	simulation	7	500	biased_5
Region3	2013.75847	simulation	7	500	biased_5
Region1	1989.09863	simulation	7	500	maxPerRegion_20
Region2	2016.490411	simulation	7	500	maxPerRegion_20
Region3	2013.087671	simulation	7	500	maxPerRegion_20
Region1	1989.09863	simulation	7	500	maxPerRegionYear_10
Region2	2016.383562	simulation	7	500	maxPerRegionYear_10
Region3	2001.854592	simulation	7	500	maxPerRegionYear_10
Region1	1989.09863	simulation	7	500	biased_20
Region2	2014.677491	simulation	7	500	biased_20
Region3	1996.0802299999998	simulation	7	500	biased_20
Region1	1989.09863	simulation	7	500	uniformS_50
Region2	2012.769863	simulation	7	500	uniformS_50
Region3	2014.2044759999999	simulation	7	500	uniformS_50
Region1	1989.09863	simulation	7	500	maxPerRegion_2.5
Region2	2014.781084	simulation	7	500	maxPerRegion_2.5
Region3	2013.554915	simulation	7	500	maxPerRegion_2.5
Region1	1990.156164	simulation	7	500	maxPerRegion_10
Region2	2016.654794	simulation	7	500	maxPerRegion_10
Region3	2002.86555	simulation	7	500	maxPerRegion_10
Region1	1989.09863	simulation	7	500	maxPerRegionYear_50
Region2	2016.7863009999999	simulation	7	500	maxPerRegionYear_50
Region3	2014.2044759999999	simulation	7	500	maxPerRegionYear_50
Region1	1990.271233	simulation	7	500	biased_50
Region2	2013.690411	simulation	7	500	biased_50
Region3	1994.920548	simulation	7	500	biased_50
Region1	1989.09863	simulation	7	500	biased_2.5
Region2	2014.893338	simulation	7	500	biased_2.5
Region3	2013.005666	simulation	7	500	biased_2.5
Region1	2013.4986299999998	simulation	24	500	biased_20
Region2	1991.443836	simulation	24	500	biased_20
Region3	2000.132375	simulation	24	500	biased_20
Region1	1990.446575	simulation	24	500	uniform
Region2	2016.128766	simulation	24	500	uniform
Region3	2012.857534	simulation	24	500	uniform
Region1	2013.723288	simulation	24	500	biased_50
Region2	1991.443836	simulation	24	500	biased_50
Region3	2000.357033	simulation	24	500	biased_50
Region1	1989.915068	simulation	24	500	maxPerRegionYear_10
Region2	2016.1589030000002	simulation	24	500	maxPerRegionYear_10
Region3	2012.8136980000002	simulation	24	500	maxPerRegionYear_10
Region1	2012.620832	simulation	24	500	biased_5
Region2	1991.175342	simulation	24	500	biased_5
Region3	1999.807133	simulation	24	500	biased_5
Region1	1990.232877	simulation	24	500	maxPerRegionYear_20
Region2	2016.5041110000002	simulation	24	500	maxPerRegionYear_20
Region3	2013.235617	simulation	24	500	maxPerRegionYear_20
Region1	1990.232877	simulation	24	500	maxPerRegion_20
Region2	2016.115068	simulation	24	500	maxPerRegion_20
Region3	2013.008219	simulation	24	500	maxPerRegion_20
Region1	2013.203301	simulation	24	500	uniformS_5
Region2	1991.358904	simulation	24	500	uniformS_5
Region3	1999.837046	simulation	24	500	uniformS_5
Region1	2013.309589	simulation	24	500	uniformS_2.5
Region2	1991.175342	simulation	24	500	uniformS_2.5
Region3	1999.943334	simulation	24	500	uniformS_2.5
Region1	1990.446575	simulation	24	500	maxPerRegion_2.5
Region2	2015.472684	simulation	24	500	maxPerRegion_2.5
Region3	2004.557616	simulation	24	500	maxPerRegion_2.5
Region1	1990.232877	simulation	24	500	maxPerRegionYear_5
Region2	2016.583562	simulation	24	500	maxPerRegionYear_5
Region3	2013.010959	simulation	24	500	maxPerRegionYear_5
Region1	2012.790965	simulation	24	500	maxPerRegion_50
Region2	1991.443836	simulation	24	500	maxPerRegion_50
Region3	2013.1115129999998	simulation	24	500	maxPerRegion_50
Region1	2012.763643	simulation	24	500	uniformS_50
Region2	1991.443836	simulation	24	500	uniformS_50
Region3	1997.541725	simulation	24	500	uniformS_50
Region1	1989.915068	simulation	24	500	maxPerRegion_10
Region2	2015.2663140000002	simulation	24	500	maxPerRegion_10
Region3	2012.0827530000001	simulation	24	500	maxPerRegion_10
Region1	1990.232877	simulation	24	500	maxPerRegion_5
Region2	2015.7045739999999	simulation	24	500	maxPerRegion_5
Region3	2012.3155329999997	simulation	24	500	maxPerRegion_5
Region1	1990.232877	simulation	24	500	biased_2.5
Region2	2015.638768	simulation	24	500	biased_2.5
Region3	2012.5757549999998	simulation	24	500	biased_2.5
Region1	1990.446575	simulation	24	500	maxPerRegionYear_2.5
Region2	2016.646575	simulation	24	500	maxPerRegionYear_2.5
Region3	2013.657534	simulation	24	500	maxPerRegionYear_2.5
Region1	2013.780821	simulation	24	500	maxPerRegionYear_50
Region2	1991.175342	simulation	24	500	maxPerRegionYear_50
Region3	2014.101369	simulation	24	500	maxPerRegionYear_50
Region1	2013.230856	simulation	24	500	uniformS_20
Region2	1991.443836	simulation	24	500	uniformS_20
Region3	2013.630856	simulation	24	500	uniformS_20
Region1	2013.780821	simulation	24	500	biased_10
Region2	1991.175342	simulation	24	500	biased_10
Region3	2000.4145660000001	simulation	24	500	biased_10
Region1	2013.1680139999999	simulation	24	500	uniformS_10
Region2	1991.443836	simulation	24	500	uniformS_10
Region3	2002.3899319999998	simulation	24	500	uniformS_10
Region1	1989.89863	simulation	14	500	biased_2.5
Region2	2014.1205469999998	simulation	14	500	biased_2.5
Region3	1996.4970879999998	simulation	14	500	biased_2.5
Region1	1989.969863	simulation	14	500	biased_10
Region2	2018.7616440000002	simulation	14	500	biased_10
Region3	1996.37127	simulation	14	500	biased_10
Region1	1989.969863	simulation	14	500	uniformS_20
Region2	2018.558904	simulation	14	500	uniformS_20
Region3	1995.69315	simulation	14	500	uniformS_20
Region1	1989.89863	simulation	14	500	maxPerRegionYear_2.5
Region2	2018.909588	simulation	14	500	maxPerRegionYear_2.5
Region3	2007.586301	simulation	14	500	maxPerRegionYear_2.5
Region1	1989.969863	simulation	14	500	maxPerRegion_20
Region2	2018.654795	simulation	14	500	maxPerRegion_20
Region3	1996.524486	simulation	14	500	maxPerRegion_20
Region1	1989.969863	simulation	14	500	uniformS_10
Region2	2018.6821909999999	simulation	14	500	uniformS_10
Region3	1996.488869	simulation	14	500	uniformS_10
Region1	1989.969863	simulation	14	500	maxPerRegion_10
Region2	2018.854794	simulation	14	500	maxPerRegion_10
Region3	2009.9479450000001	simulation	14	500	maxPerRegion_10
Region1	1989.969863	simulation	14	500	biased_5
Region2	2018.046575	simulation	14	500	biased_5
Region3	1996.2404300000003	simulation	14	500	biased_5
Region1	1989.969863	simulation	14	500	maxPerRegionYear_50
Region2	2018.791781	simulation	14	500	maxPerRegionYear_50
Region3	2007.761644	simulation	14	500	maxPerRegionYear_50
Region1	1989.969863	simulation	14	500	biased_50
Region2	2018.564384	simulation	14	500	biased_50
Region3	NA	simulation	14	500	biased_50
Region1	1989.89863	simulation	14	500	maxPerRegion_2.5
Region2	2018.216438	simulation	14	500	maxPerRegion_2.5
Region3	2000.516056	simulation	14	500	maxPerRegion_2.5
Region1	1989.969863	simulation	14	500	uniformS_50
Region2	2018.3945210000002	simulation	14	500	uniformS_50
Region3	1993.671233	simulation	14	500	uniformS_50
Region1	1989.969863	simulation	14	500	uniformS_2.5
Region2	2018.884931	simulation	14	500	uniformS_2.5
Region3	1996.532705	simulation	14	500	uniformS_2.5
Region1	1989.969863	simulation	14	500	uniform
Region2	2018.4520550000002	simulation	14	500	uniform
Region3	2000.803323	simulation	14	500	uniform
Region1	1989.969863	simulation	14	500	maxPerRegion_50
Region2	2018.876712	simulation	14	500	maxPerRegion_50
Region3	2007.712329	simulation	14	500	maxPerRegion_50
Region1	1989.969863	simulation	14	500	maxPerRegionYear_10
Region2	2018.926027	simulation	14	500	maxPerRegionYear_10
Region3	2010.019178	simulation	14	500	maxPerRegionYear_10
Region1	1989.969863	simulation	14	500	uniformS_5
Region2	2018.476713	simulation	14	500	uniformS_5
Region3	1995.838207	simulation	14	500	uniformS_5
Region1	1989.969863	simulation	14	500	biased_20
Region2	2018.638356	simulation	14	500	biased_20
Region3	1996.464091	simulation	14	500	biased_20
Region1	1989.969863	simulation	14	500	maxPerRegion_5
Region2	2018.665754	simulation	14	500	maxPerRegion_5
Region3	2009.989041	simulation	14	500	maxPerRegion_5
Region1	1989.969863	simulation	14	500	maxPerRegionYear_20
Region2	2018.671233	simulation	14	500	maxPerRegionYear_20
Region3	1996.5409240000001	simulation	14	500	maxPerRegionYear_20
Region1	1989.89863	simulation	14	500	maxPerRegionYear_5
Region2	2018.887671	simulation	14	500	maxPerRegionYear_5
Region3	2009.917808	simulation	14	500	maxPerRegionYear_5
Region1	1989.550685	simulation	48	500	maxPerRegionYear_2.5
Region2	2011.777567	simulation	48	500	maxPerRegionYear_2.5
Region3	2007.131507	simulation	48	500	maxPerRegionYear_2.5
Region1	1989.550685	simulation	48	500	maxPerRegion_5
Region2	2014.293151	simulation	48	500	maxPerRegion_5
Region3	2005.509589	simulation	48	500	maxPerRegion_5
Region1	1989.550685	simulation	48	500	maxPerRegionYear_10
Region2	2011.9142299999999	simulation	48	500	maxPerRegionYear_10
Region3	2007.504109	simulation	48	500	maxPerRegionYear_10
Region1	1989.550685	simulation	48	500	biased_5
Region2	2017.232877	simulation	48	500	biased_5
Region3	2007.7575799999997	simulation	48	500	biased_5
Region1	1989.550685	simulation	48	500	maxPerRegion_2.5
Region2	2010.964383	simulation	48	500	maxPerRegion_2.5
Region3	2006.720548	simulation	48	500	maxPerRegion_2.5
Region1	1989.868493	simulation	48	500	maxPerRegion_10
Region2	2016.458193	simulation	48	500	maxPerRegion_10
Region3	2007.5945199999999	simulation	48	500	maxPerRegion_10
Region1	1990.221918	simulation	48	500	uniformS_5
Region2	2011.550356	simulation	48	500	uniformS_5
Region3	2008.107733	simulation	48	500	uniformS_5
Region1	1990.221918	simulation	48	500	uniformS_50
Region2	2017.443836	simulation	48	500	uniformS_50
Region3	2008.3685389999998	simulation	48	500	uniformS_50
Region1	1990.221918	simulation	48	500	biased_20
Region2	2011.361644	simulation	48	500	biased_20
Region3	2007.979498	simulation	48	500	biased_20
Region1	1989.550685	simulation	48	500	maxPerRegionYear_50
Region2	2012.441095	simulation	48	500	maxPerRegionYear_50
Region3	2007.8096339999997	simulation	48	500	maxPerRegionYear_50
Region1	1989.550685	simulation	48	500	uniformS_10
Region2	2018.0547949999998	simulation	48	500	uniformS_10
Region3	2006.5780819999998	simulation	48	500	uniformS_10
Region1	1989.550685	simulation	48	500	uniform
Region2	2011.385786	simulation	48	500	uniform
Region3	2007.874856	simulation	48	500	uniform
Region1	1989.550685	simulation	48	500	uniformS_20
Region2	2016.747945	simulation	48	500	uniformS_20
Region3	2007.7438809999999	simulation	48	500	uniformS_20
Region1	1989.550685	simulation	48	500	maxPerRegionYear_20
Region2	2011.418662	simulation	48	500	maxPerRegionYear_20
Region3	2007.126027	simulation	48	500	maxPerRegionYear_20
Region1	1989.550685	simulation	48	500	maxPerRegion_50
Region2	2011.0352879999998	simulation	48	500	maxPerRegion_50
Region3	2007.3986759999998	simulation	48	500	maxPerRegion_50
Region1	1989.550685	simulation	48	500	maxPerRegion_20
Region2	2010.646575	simulation	48	500	maxPerRegion_20
Region3	2006.676712	simulation	48	500	maxPerRegion_20
Region1	1989.550685	simulation	48	500	maxPerRegionYear_5
Region2	2015.515069	simulation	48	500	maxPerRegionYear_5
Region3	2008.310316	simulation	48	500	maxPerRegionYear_5
Region1	1989.550685	simulation	48	500	biased_2.5
Region2	2018.0000009999999	simulation	48	500	biased_2.5
Region3	2007.114898	simulation	48	500	biased_2.5
Region1	1989.550685	simulation	48	500	uniformS_2.5
Region2	2011.4489859999999	simulation	48	500	uniformS_2.5
Region3	2008.006363	simulation	48	500	uniformS_2.5
Region1	1990.221918	simulation	48	500	biased_50
Region2	2011.832362	simulation	48	500	biased_50
Region3	2008.1274429999999	simulation	48	500	biased_50
Region1	1989.550685	simulation	48	500	biased_10
Region2	2011.577566	simulation	48	500	biased_10
Region3	1996.0639039999999	simulation	48	500	biased_10
Region1	1989.90137	simulation	5	500	maxPerRegionYear_50
Region2	2018.0684930000002	simulation	5	500	maxPerRegionYear_50
Region3	2010.832877	simulation	5	500	maxPerRegionYear_50
Region1	1989.90137	simulation	5	500	uniformS_2.5
Region2	2016.3819230000001	simulation	5	500	uniformS_2.5
Region3	2010.893151	simulation	5	500	uniformS_2.5
Region1	1989.90137	simulation	5	500	biased_10
Region2	2017.641096	simulation	5	500	biased_10
Region3	2010.846575	simulation	5	500	biased_10
Region1	1989.90137	simulation	5	500	uniformS_50
Region2	2016.345363	simulation	5	500	uniformS_50
Region3	2010.512329	simulation	5	500	uniformS_50
Region1	1990.153425	simulation	5	500	uniformS_5
Region2	2017.8712329999998	simulation	5	500	uniformS_5
Region3	2010.9013699999998	simulation	5	500	uniformS_5
Region1	1989.90137	simulation	5	500	maxPerRegion_20
Region2	2017.40274	simulation	5	500	maxPerRegion_20
Region3	2009.336987	simulation	5	500	maxPerRegion_20
Region1	1989.90137	simulation	5	500	biased_2.5
Region2	2017.600001	simulation	5	500	biased_2.5
Region3	2016.9698640000001	simulation	5	500	biased_2.5
Region1	1989.90137	simulation	5	500	maxPerRegion_50
Region2	2018.4356180000002	simulation	5	500	maxPerRegion_50
Region3	2010.832877	simulation	5	500	maxPerRegion_50
Region1	1989.90137	simulation	5	500	maxPerRegion_2.5
Region2	2015.750685	simulation	5	500	maxPerRegion_2.5
Region3	2010.947945	simulation	5	500	maxPerRegion_2.5
Region1	1989.90137	simulation	5	500	maxPerRegionYear_10
Region2	2017.106849	simulation	5	500	maxPerRegionYear_10
Region3	2011.060274	simulation	5	500	maxPerRegionYear_10
Region1	1989.90137	simulation	5	500	uniformS_20
Region2	2016.964384	simulation	5	500	uniformS_20
Region3	2010.50411	simulation	5	500	uniformS_20
Region1	1989.90137	simulation	5	500	maxPerRegionYear_5
Region2	2017.567124	simulation	5	500	maxPerRegionYear_5
Region3	2011.356165	simulation	5	500	maxPerRegionYear_5
Region1	1990.153425	simulation	5	500	maxPerRegion_10
Region2	2016.623019	simulation	5	500	maxPerRegion_10
Region3	2011.134247	simulation	5	500	maxPerRegion_10
Region1	1989.90137	simulation	5	500	biased_20
Region2	2016.40274	simulation	5	500	biased_20
Region3	2010.252055	simulation	5	500	biased_20
Region1	1989.90137	simulation	5	500	biased_5
Region2	2017.4493160000002	simulation	5	500	biased_5
Region3	2010.4136990000002	simulation	5	500	biased_5
Region1	1989.69863	simulation	5	500	uniform
Region2	2016.3299650000001	simulation	5	500	uniform
Region3	2010.876712	simulation	5	500	uniform
Region1	1990.153425	simulation	5	500	maxPerRegion_5
Region2	2016.61206	simulation	5	500	maxPerRegion_5
Region3	2010.9945209999998	simulation	5	500	maxPerRegion_5
Region1	1989.90137	simulation	5	500	maxPerRegionYear_2.5
Region2	2018.4657550000002	simulation	5	500	maxPerRegionYear_2.5
Region3	2010.923288	simulation	5	500	maxPerRegionYear_2.5
Region1	1989.90137	simulation	5	500	maxPerRegionYear_20
Region2	2017.567124	simulation	5	500	maxPerRegionYear_20
Region3	2010.967124	simulation	5	500	maxPerRegionYear_20
Region1	1989.90137	simulation	5	500	uniformS_10
Region2	2016.334314	simulation	5	500	uniformS_10
Region3	2010.4684929999999	simulation	5	500	uniformS_10
Region1	1989.90137	simulation	5	500	biased_50
Region2	2017.9835620000001	simulation	5	500	biased_50
Region3	2010.923288	simulation	5	500	biased_50
Region1	1989.0	simulation	34	500	biased_5
Region2	2010.2191779999998	simulation	34	500	biased_5
Region3	1994.454794	simulation	34	500	biased_5
Region1	1989.0	simulation	34	500	biased_2.5
Region2	2010.123289	simulation	34	500	biased_2.5
Region3	1994.8712329999998	simulation	34	500	biased_2.5
Region1	1989.0	simulation	34	500	uniformS_50
Region2	2008.739726	simulation	34	500	uniformS_50
Region3	1993.90685	simulation	34	500	uniformS_50
Region1	1989.0	simulation	34	500	maxPerRegionYear_20
Region2	2009.953425	simulation	34	500	maxPerRegionYear_20
Region3	1999.764384	simulation	34	500	maxPerRegionYear_20
Region1	1989.0	simulation	34	500	biased_20
Region2	2009.326027	simulation	34	500	biased_20
Region3	1998.175342	simulation	34	500	biased_20
Region1	1989.0	simulation	34	500	maxPerRegionYear_2.5
Region2	2010.210959	simulation	34	500	maxPerRegionYear_2.5
Region3	1995.5616440000001	simulation	34	500	maxPerRegionYear_2.5
Region1	1989.0	simulation	34	500	maxPerRegionYear_10
Region2	2010.487672	simulation	34	500	maxPerRegionYear_10
Region3	1997.550685	simulation	34	500	maxPerRegionYear_10
Region1	1989.0	simulation	34	500	uniformS_2.5
Region2	2008.849315	simulation	34	500	uniformS_2.5
