regions	value	model	nSim	nSeq	protocol
Region3	2015.059069	simulation	42	150	maxPerRegionYear_2.5
Region1	1989.493151	simulation	42	150	biased_2.5
Region2	2015.926027	simulation	42	150	biased_2.5
Region3	2015.8027399999999	simulation	42	150	biased_2.5
Region1	1990.443836	simulation	42	150	biased_10
Region2	2017.2410969999999	simulation	42	150	biased_10
Region3	2011.5970739999998	simulation	42	150	biased_10
Region1	1989.493151	simulation	42	150	uniform
Region2	2015.8712329999998	simulation	42	150	uniform
Region3	2015.5753419999999	simulation	42	150	uniform
Region1	1989.493151	simulation	42	150	uniformS_20
Region2	2017.3972609999998	simulation	42	150	uniformS_20
Region3	2010.4929639999998	simulation	42	150	uniformS_20
Region1	1990.057534	simulation	42	150	uniformS_50
Region2	2017.180822	simulation	42	150	uniformS_50
Region3	2004.054989	simulation	42	150	uniformS_50
Region1	1989.493151	simulation	42	150	uniformS_2.5
Region2	2017.178082	simulation	42	150	uniformS_2.5
Region3	2009.887671	simulation	42	150	uniformS_2.5
Region1	1990.443836	simulation	42	150	uniformS_5
Region2	2016.6849619999998	simulation	42	150	uniformS_5
Region3	2011.6712329999998	simulation	42	150	uniformS_5
Region1	1990.517808	simulation	42	150	biased_50
Region2	2015.2398680000001	simulation	42	150	biased_50
Region3	2010.767123	simulation	42	150	biased_50
Region1	1990.443836	simulation	42	150	maxPerRegion_5
Region2	2016.920548	simulation	42	150	maxPerRegion_5
Region3	2011.339726	simulation	42	150	maxPerRegion_5
Region1	1989.493151	simulation	42	150	uniformS_10
Region2	2015.939727	simulation	42	150	uniformS_10
Region3	2014.920975	simulation	42	150	uniformS_10
Region1	1989.493151	simulation	42	150	maxPerRegionYear_5
Region2	2017.6383569999998	simulation	42	150	maxPerRegionYear_5
Region3	2006.8681569999999	simulation	42	150	maxPerRegionYear_5
Region1	1989.936986	simulation	42	150	maxPerRegion_2.5
Region2	2014.819978	simulation	42	150	maxPerRegion_2.5
Region3	2010.08767	simulation	42	150	maxPerRegion_2.5
Region1	1990.443836	simulation	42	150	biased_5
Region2	2016.310698	simulation	42	150	biased_5
Region3	2011.7833749999998	simulation	42	150	biased_5
Region1	1989.049315	simulation	42	150	maxPerRegionYear_50
Region2	2016.641096	simulation	42	150	maxPerRegionYear_50
Region3	2015.9150690000001	simulation	42	150	maxPerRegionYear_50
Region1	1990.517808	simulation	42	150	biased_20
Region2	2017.610958	simulation	42	150	biased_20
Region3	2010.4273970000002	simulation	42	150	biased_20
Region1	1989.049315	simulation	42	150	maxPerRegion_20
Region2	2016.484931	simulation	42	150	maxPerRegion_20
Region3	2016.657534	simulation	42	150	maxPerRegion_20
Region1	1989.736986	simulation	12	150	maxPerRegionYear_20
Region2	2017.20548	simulation	12	150	maxPerRegionYear_20
Region3	2005.7726019999998	simulation	12	150	maxPerRegionYear_20
Region1	1989.736986	simulation	12	150	maxPerRegion_2.5
Region2	2013.7479449999998	simulation	12	150	maxPerRegion_2.5
Region3	2008.926027	simulation	12	150	maxPerRegion_2.5
Region1	1989.736986	simulation	12	150	maxPerRegion_50
Region2	2013.7123279999998	simulation	12	150	maxPerRegion_50
Region3	2008.9917799999998	simulation	12	150	maxPerRegion_50
Region1	1989.843836	simulation	12	150	biased_5
Region2	2014.50137	simulation	12	150	biased_5
Region3	2008.056457	simulation	12	150	biased_5
Region1	1989.736986	simulation	12	150	uniform
Region2	2013.6602739999998	simulation	12	150	uniform
Region3	2006.668493	simulation	12	150	uniform
Region1	1989.843836	simulation	12	150	biased_10
Region2	2016.79452	simulation	12	150	biased_10
Region3	2005.005479	simulation	12	150	biased_10
Region1	1989.843836	simulation	12	150	uniformS_50
Region2	2017.1643840000002	simulation	12	150	uniformS_50
Region3	2003.131507	simulation	12	150	uniformS_50
Region1	1989.843836	simulation	12	150	biased_2.5
Region2	2016.6521310000003	simulation	12	150	biased_2.5
Region3	2005.665753	simulation	12	150	biased_2.5
Region1	1989.736986	simulation	12	150	maxPerRegionYear_2.5
Region2	2017.882192	simulation	12	150	maxPerRegionYear_2.5
Region3	2013.4876709999999	simulation	12	150	maxPerRegionYear_2.5
Region1	1989.843836	simulation	12	150	maxPerRegion_5
Region2	2015.61319	simulation	12	150	maxPerRegion_5
Region3	2010.0383570000001	simulation	12	150	maxPerRegion_5
Region1	1989.843836	simulation	12	150	uniformS_5
Region2	2017.183562	simulation	12	150	uniformS_5
Region3	2010.797261	simulation	12	150	uniformS_5
Region1	1991.449315	simulation	12	150	uniformS_10
Region2	2018.4438360000001	simulation	12	150	uniformS_10
Region3	2006.085073	simulation	12	150	uniformS_10
Region1	1989.736986	simulation	12	150	maxPerRegionYear_50
Region2	2016.747946	simulation	12	150	maxPerRegionYear_50
Region3	2009.863013	simulation	12	150	maxPerRegionYear_50
Region1	1989.736986	simulation	12	150	biased_20
Region2	2016.2197769999998	simulation	12	150	biased_20
Region3	2004.432893	simulation	12	150	biased_20
Region1	1989.843836	simulation	12	150	uniformS_20
Region2	2017.471233	simulation	12	150	uniformS_20
Region3	2006.013699	simulation	12	150	uniformS_20
Region1	1989.736986	simulation	12	150	maxPerRegion_20
Region2	2014.0958899999998	simulation	12	150	maxPerRegion_20
Region3	2005.2438349999998	simulation	12	150	maxPerRegion_20
Region1	1989.736986	simulation	12	150	maxPerRegionYear_5
Region2	2016.280934	simulation	12	150	maxPerRegionYear_5
Region3	2011.095891	simulation	12	150	maxPerRegionYear_5
Region1	1989.736986	simulation	12	150	maxPerRegion_10
Region2	2014.539726	simulation	12	150	maxPerRegion_10
Region3	2010.3369859999998	simulation	12	150	maxPerRegion_10
Region1	1989.843836	simulation	12	150	uniformS_2.5
Region2	2015.761135	simulation	12	150	uniformS_2.5
Region3	2007.421918	simulation	12	150	uniformS_2.5
Region1	1989.843836	simulation	12	150	biased_50
Region2	2016.8164390000002	simulation	12	150	biased_50
Region3	2004.701512	simulation	12	150	biased_50
Region1	1989.736986	simulation	12	150	maxPerRegionYear_10
Region2	2017.441095	simulation	12	150	maxPerRegionYear_10
Region3	2011.019178	simulation	12	150	maxPerRegionYear_10
Region1	1989.041096	simulation	37	150	biased_20
Region2	2011.4666969999998	simulation	37	150	biased_20
Region3	2007.1982039999998	simulation	37	150	biased_20
Region1	1989.041096	simulation	37	150	maxPerRegion_10
Region2	2010.8535219999999	simulation	37	150	maxPerRegion_10
Region3	2007.5959879999998	simulation	37	150	maxPerRegion_10
Region1	1989.041096	simulation	37	150	biased_5
Region2	2010.154683	simulation	37	150	biased_5
Region3	2003.3272849999998	simulation	37	150	biased_5
Region1	1989.041096	simulation	37	150	maxPerRegion_2.5
Region2	2009.473262	simulation	37	150	maxPerRegion_2.5
Region3	2007.39107	simulation	37	150	maxPerRegion_2.5
Region1	1989.041096	simulation	37	150	maxPerRegion_20
Region2	2009.3917809999998	simulation	37	150	maxPerRegion_20
Region3	2005.687671	simulation	37	150	maxPerRegion_20
Region1	1989.041096	simulation	37	150	biased_50
Region2	2010.47374	simulation	37	150	biased_50
Region3	NA	simulation	37	150	biased_50
Region1	1989.041096	simulation	37	150	uniformS_2.5
Region2	2012.090411	simulation	37	150	uniformS_2.5
Region3	2005.408219	simulation	37	150	uniformS_2.5
Region1	1989.041096	simulation	37	150	maxPerRegionYear_50
Region2	2012.498631	simulation	37	150	maxPerRegionYear_50
Region3	2007.2054799999999	simulation	37	150	maxPerRegionYear_50
Region1	1989.041096	simulation	37	150	maxPerRegion_5
Region2	2007.827398	simulation	37	150	maxPerRegion_5
Region3	2002.1178089999999	simulation	37	150	maxPerRegion_5
Region1	1989.041096	simulation	37	150	maxPerRegionYear_2.5
Region2	2013.035617	simulation	37	150	maxPerRegionYear_2.5
Region3	2008.8328769999998	simulation	37	150	maxPerRegionYear_2.5
Region1	1989.041096	simulation	37	150	maxPerRegionYear_5
Region2	2012.210959	simulation	37	150	maxPerRegionYear_5
Region3	2004.610959	simulation	37	150	maxPerRegionYear_5
Region1	1989.041096	simulation	37	150	uniformS_20
Region2	2012.260274	simulation	37	150	uniformS_20
Region3	2000.378082	simulation	37	150	uniformS_20
Region1	1989.041096	simulation	37	150	uniformS_10
Region2	2012.128767	simulation	37	150	uniformS_10
Region3	2008.8712329999998	simulation	37	150	uniformS_10
Region1	1989.041096	simulation	37	150	biased_10
Region2	2011.2675649999999	simulation	37	150	biased_10
Region3	1999.864826	simulation	37	150	biased_10
Region1	1989.041096	simulation	37	150	maxPerRegionYear_20
Region2	2013.00548	simulation	37	150	maxPerRegionYear_20
Region3	2008.778082	simulation	37	150	maxPerRegionYear_20
Region1	1989.041096	simulation	37	150	maxPerRegion_50
Region2	2011.025653	simulation	37	150	maxPerRegion_50
Region3	2006.677708	simulation	37	150	maxPerRegion_50
Region1	1989.041096	simulation	37	150	maxPerRegionYear_10
Region2	2013.073973	simulation	37	150	maxPerRegionYear_10
Region3	2008.8712329999998	simulation	37	150	maxPerRegionYear_10
Region1	1989.041096	simulation	37	150	biased_2.5
Region2	2011.0693689999998	simulation	37	150	biased_2.5
Region3	2003.4666289999998	simulation	37	150	biased_2.5
Region1	1989.041096	simulation	37	150	uniform
Region2	2010.659533	simulation	37	150	uniform
Region3	2001.812958	simulation	37	150	uniform
Region1	1989.041096	simulation	37	150	uniformS_50
Region2	2010.4493149999998	simulation	37	150	uniformS_50
Region3	1994.6109589999999	simulation	37	150	uniformS_50
Region1	1989.041096	simulation	37	150	uniformS_5
Region2	2011.936986	simulation	37	150	uniformS_5
Region3	2003.616438	simulation	37	150	uniformS_5
Region1	1989.09863	simulation	7	150	maxPerRegion_2.5
Region2	2015.0027400000001	simulation	7	150	maxPerRegion_2.5
Region3	2004.591781	simulation	7	150	maxPerRegion_2.5
Region1	1989.09863	simulation	7	150	maxPerRegion_20
Region2	2015.1397259999999	simulation	7	150	maxPerRegion_20
Region3	2013.087671	simulation	7	150	maxPerRegion_20
Region1	1989.09863	simulation	7	150	maxPerRegionYear_20
Region2	2016.769863	simulation	7	150	maxPerRegionYear_20
Region3	2013.087671	simulation	7	150	maxPerRegionYear_20
Region1	1989.09863	simulation	7	150	biased_5
Region2	2015.09589	simulation	7	150	biased_5
Region3	2004.4	simulation	7	150	biased_5
Region1	1989.09863	simulation	7	150	maxPerRegionYear_50
Region2	2016.2383559999998	simulation	7	150	maxPerRegionYear_50
Region3	2013.6565309999999	simulation	7	150	maxPerRegionYear_50
Region1	1989.09863	simulation	7	150	maxPerRegionYear_5
Region2	2016.126027	simulation	7	150	maxPerRegionYear_5
Region3	2013.230137	simulation	7	150	maxPerRegionYear_5
Region1	2013.064383	simulation	7	150	biased_2.5
Region2	1991.838356	simulation	7	150	biased_2.5
Region3	1997.880822	simulation	7	150	biased_2.5
Region1	1990.156164	simulation	7	150	maxPerRegion_10
Region2	2016.016446	simulation	7	150	maxPerRegion_10
Region3	2015.627405	simulation	7	150	maxPerRegion_10
Region1	2009.728766	simulation	7	150	uniformS_10
Region2	1991.136986	simulation	7	150	uniformS_10
Region3	2002.358903	simulation	7	150	uniformS_10
Region1	1989.09863	simulation	7	150	maxPerRegion_50
Region2	2014.454794	simulation	7	150	maxPerRegion_50
Region3	2013.481188	simulation	7	150	maxPerRegion_50
Region1	2013.249314	simulation	7	150	uniformS_50
Region2	1991.136986	simulation	7	150	uniformS_50
Region3	2003.2794509999999	simulation	7	150	uniformS_50
Region1	1990.887671	simulation	7	150	biased_50
Region2	2013.2082189999999	simulation	7	150	biased_50
Region3	2001.7013689999999	simulation	7	150	biased_50
Region1	2009.369862	simulation	7	150	biased_20
Region2	1991.136986	simulation	7	150	biased_20
Region3	2001.679451	simulation	7	150	biased_20
Region1	1990.860274	simulation	7	150	biased_10
Region2	2016.195966	simulation	7	150	biased_10
Region3	1990.860274	simulation	7	150	biased_10
Region1	1989.09863	simulation	7	150	maxPerRegionYear_2.5
Region2	2015.994521	simulation	7	150	maxPerRegionYear_2.5
Region3	2014.201153	simulation	7	150	maxPerRegionYear_2.5
Region1	1989.09863	simulation	7	150	maxPerRegionYear_10
Region2	2016.068493	simulation	7	150	maxPerRegionYear_10
Region3	2000.19726	simulation	7	150	maxPerRegionYear_10
Region1	1990.887671	simulation	7	150	uniformS_20
Region2	2012.857534	simulation	7	150	uniformS_20
Region3	2005.928767	simulation	7	150	uniformS_20
Region1	1989.09863	simulation	7	150	uniformS_2.5
Region2	2013.5315070000001	simulation	7	150	uniformS_2.5
Region3	2003.556164	simulation	7	150	uniformS_2.5
Region1	1989.09863	simulation	7	150	uniformS_5
Region2	2013.715069	simulation	7	150	uniformS_5
Region3	1991.983203	simulation	7	150	uniformS_5
Region1	1990.156164	simulation	7	150	uniform
Region2	2016.808219	simulation	7	150	uniform
Region3	1995.284003	simulation	7	150	uniform
Region1	1989.09863	simulation	7	150	maxPerRegion_5
Region2	2014.4301589999998	simulation	7	150	maxPerRegion_5
Region3	2012.9781039999998	simulation	7	150	maxPerRegion_5
Region1	2012.5692119999999	simulation	24	150	uniformS_5
Region2	1991.282192	simulation	24	150	uniformS_5
Region3	1999.202957	simulation	24	150	uniformS_5
Region1	2012.57785	simulation	24	150	maxPerRegion_50
Region2	1991.443836	simulation	24	150	maxPerRegion_50
Region3	2012.8983979999998	simulation	24	150	maxPerRegion_50
Region1	1990.975342	simulation	24	150	maxPerRegionYear_2.5
Region2	2017.175342	simulation	24	150	maxPerRegionYear_2.5
Region3	2013.99452	simulation	24	150	maxPerRegionYear_2.5
Region1	2013.978083	simulation	24	150	uniformS_50
Region2	1991.443836	simulation	24	150	uniformS_50
Region3	1996.111828	simulation	24	150	uniformS_50
Region1	2013.778082	simulation	24	150	maxPerRegionYear_50
Region2	1991.175342	simulation	24	150	maxPerRegionYear_50
Region3	2014.09863	simulation	24	150	maxPerRegionYear_50
Region1	2012.7445169999999	simulation	24	150	uniformS_20
Region2	1991.443836	simulation	24	150	uniformS_20
Region3	1999.9609549999998	simulation	24	150	uniformS_20
Region1	1989.915068	simulation	24	150	maxPerRegionYear_10
Region2	2015.88767	simulation	24	150	maxPerRegionYear_10
Region3	2012.704109	simulation	24	150	maxPerRegionYear_10
Region1	1989.915068	simulation	24	150	maxPerRegion_10
Region2	2014.6008600000002	simulation	24	150	maxPerRegion_10
Region3	2013.1760150000002	simulation	24	150	maxPerRegion_10
Region1	2011.934247	simulation	24	150	maxPerRegion_2.5
Region2	1991.443836	simulation	24	150	maxPerRegion_2.5
Region3	2012.276713	simulation	24	150	maxPerRegion_2.5
Region1	2011.257535	simulation	24	150	maxPerRegion_5
Region2	1991.443836	simulation	24	150	maxPerRegion_5
Region3	2006.8931519999999	simulation	24	150	maxPerRegion_5
Region1	1990.232877	simulation	24	150	biased_2.5
Region2	2014.652055	simulation	24	150	biased_2.5
Region3	1997.778951	simulation	24	150	biased_2.5
Region1	2014.6326889999998	simulation	24	150	maxPerRegion_20
Region2	1992.068306	simulation	24	150	maxPerRegion_20
Region3	2015.032689	simulation	24	150	maxPerRegion_20
Region1	2013.178943	simulation	24	150	biased_5
Region2	1991.443836	simulation	24	150	biased_5
Region3	1999.812688	simulation	24	150	biased_5
Region1	2011.843836	simulation	24	150	biased_50
Region2	1991.443836	simulation	24	150	biased_50
Region3	NA	simulation	24	150	biased_50
Region1	1990.232877	simulation	24	150	maxPerRegionYear_20
Region2	2016.50411	simulation	24	150	maxPerRegionYear_20
Region3	2013.235617	simulation	24	150	maxPerRegionYear_20
Region1	2012.227398	simulation	24	150	biased_20
Region2	1991.443836	simulation	24	150	biased_20
Region3	2006.161645	simulation	24	150	biased_20
Region1	1991.109589	simulation	24	150	uniform
Region2	2014.747945	simulation	24	150	uniform
Region3	2003.39726	simulation	24	150	uniform
Region1	2013.6066919999998	simulation	24	150	biased_10
Region2	1992.068306	simulation	24	150	biased_10
Region3	2000.240437	simulation	24	150	biased_10
Region1	1990.232877	simulation	24	150	maxPerRegionYear_5
Region2	2016.2821920000001	simulation	24	150	maxPerRegionYear_5
Region3	2012.816439	simulation	24	150	maxPerRegionYear_5
Region1	2012.4191779999999	simulation	24	150	uniformS_2.5
Region2	1991.443836	simulation	24	150	uniformS_2.5
Region3	1997.0438359999998	simulation	24	150	uniformS_2.5
Region1	2014.643648	simulation	24	150	uniformS_10
Region2	1992.068306	simulation	24	150	uniformS_10
Region3	1999.862826	simulation	24	150	uniformS_10
Region1	1990.156164	simulation	14	150	biased_2.5
Region2	2018.4383559999999	simulation	14	150	biased_2.5
Region3	1996.661472	simulation	14	150	biased_2.5
Region1	1989.969863	simulation	14	150	maxPerRegionYear_50
Region2	2018.632877	simulation	14	150	maxPerRegionYear_50
Region3	2007.761644	simulation	14	150	maxPerRegionYear_50
Region1	1990.082192	simulation	14	150	uniformS_5
Region2	2018.041096	simulation	14	150	uniformS_5
Region3	1995.616438	simulation	14	150	uniformS_5
Region1	1989.969863	simulation	14	150	uniform
Region2	2018.509589	simulation	14	150	uniform
Region3	1996.5984580000002	simulation	14	150	uniform
Region1	1990.156164	simulation	14	150	uniformS_50
Region2	2011.582954	simulation	14	150	uniformS_50
Region3	1993.2602729999999	simulation	14	150	uniformS_50
Region1	1989.89863	simulation	14	150	maxPerRegionYear_2.5
Region2	2018.30411	simulation	14	150	maxPerRegionYear_2.5
Region3	2007.534247	simulation	14	150	maxPerRegionYear_2.5
Region1	1990.126027	simulation	14	150	maxPerRegionYear_20
Region2	2018.9205470000002	simulation	14	150	maxPerRegionYear_20
Region3	1996.6970880000001	simulation	14	150	maxPerRegionYear_20
Region1	1990.156164	simulation	14	150	maxPerRegion_10
Region2	2018.4520539999999	simulation	14	150	maxPerRegion_10
Region3	1996.67517	simulation	14	150	maxPerRegion_10
Region1	1990.156164	simulation	14	150	maxPerRegion_2.5
Region2	2017.013698	simulation	14	150	maxPerRegion_2.5
Region3	2006.8602740000001	simulation	14	150	maxPerRegion_2.5
Region1	1990.156164	simulation	14	150	uniformS_2.5
Region2	2015.073972	simulation	14	150	uniformS_2.5
Region3	1996.338185	simulation	14	150	uniformS_2.5
Region1	1989.969863	simulation	14	150	maxPerRegionYear_10
Region2	2018.632877	simulation	14	150	maxPerRegionYear_10
Region3	2010.019178	simulation	14	150	maxPerRegionYear_10
Region1	1990.156164	simulation	14	150	biased_20
Region2	2018.249315	simulation	14	150	biased_20
Region3	1990.778082	simulation	14	150	biased_20
Region1	1990.156164	simulation	14	150	biased_10
Region2	2018.1835609999998	simulation	14	150	biased_10
Region3	1994.4027389999999	simulation	14	150	biased_10
Region1	1989.969863	simulation	14	150	uniformS_10
Region2	2017.3095890000002	simulation	14	150	uniformS_10
Region3	2001.331507	simulation	14	150	uniformS_10
Region1	1990.156164	simulation	14	150	uniformS_20
Region2	2018.3506849999999	simulation	14	150	uniformS_20
Region3	1996.573801	simulation	14	150	uniformS_20
Region1	1989.969863	simulation	14	150	maxPerRegion_20
Region2	2018.487671	simulation	14	150	maxPerRegion_20
Region3	1996.475171	simulation	14	150	maxPerRegion_20
Region1	1989.969863	simulation	14	150	biased_5
Region2	2017.9287669999999	simulation	14	150	biased_5
Region3	1993.531507	simulation	14	150	biased_5
Region1	1990.156164	simulation	14	150	maxPerRegion_50
Region2	2018.4876709999999	simulation	14	150	maxPerRegion_50
Region3	2007.89863	simulation	14	150	maxPerRegion_50
Region1	1990.156164	simulation	14	150	biased_50
Region2	2012.418571	simulation	14	150	biased_50
Region3	1993.309589	simulation	14	150	biased_50
Region1	1989.969863	simulation	14	150	maxPerRegionYear_5
Region2	2018.7780830000002	simulation	14	150	maxPerRegionYear_5
Region3	2009.989041	simulation	14	150	maxPerRegionYear_5
Region1	1990.156164	simulation	14	150	maxPerRegion_5
Region2	2018.501369	simulation	14	150	maxPerRegion_5
Region3	2010.060273	simulation	14	150	maxPerRegion_5
Region1	1989.550685	simulation	48	150	maxPerRegionYear_50
Region2	2012.468493	simulation	48	150	maxPerRegionYear_50
Region3	2007.837032	simulation	48	150	maxPerRegionYear_50
Region1	1990.221918	simulation	48	150	uniformS_10
Region2	2012.1311779999999	simulation	48	150	uniformS_10
Region3	2006.8027399999999	simulation	48	150	uniformS_10
Region1	1990.221918	simulation	48	150	maxPerRegion_2.5
Region2	2010.789041	simulation	48	150	maxPerRegion_2.5
Region3	2006.235617	simulation	48	150	maxPerRegion_2.5
Region1	1989.550685	simulation	48	150	maxPerRegion_20
Region2	2016.517809	simulation	48	150	maxPerRegion_20
Region3	2005.789041	simulation	48	150	maxPerRegion_20
Region1	1990.221918	simulation	48	150	uniformS_5
Region2	2011.830137	simulation	48	150	uniformS_5
Region3	2008.273128	simulation	48	150	uniformS_5
Region1	1990.010959	simulation	48	150	uniform
Region2	2011.1474289999999	simulation	48	150	uniform
Region3	2007.5873189999998	simulation	48	150	uniform
Region1	1989.550685	simulation	48	150	maxPerRegionYear_10
Region2	2016.367782	simulation	48	150	maxPerRegionYear_10
Region3	2007.309589	simulation	48	150	maxPerRegionYear_10
Region1	2011.387649	simulation	48	150	biased_50
Region2	1997.134247	simulation	48	150	biased_50
Region3	2015.3630589999998	simulation	48	150	biased_50
Region1	1990.221918	simulation	48	150	biased_5
Region2	2015.1742649999999	simulation	48	150	biased_5
Region3	2006.0989679999998	simulation	48	150	biased_5
Region1	1989.550685	simulation	48	150	maxPerRegionYear_2.5
Region2	2011.7092599999999	simulation	48	150	maxPerRegionYear_2.5
Region3	2006.904109	simulation	48	150	maxPerRegionYear_2.5
Region1	1989.550685	simulation	48	150	maxPerRegionYear_5
Region2	2015.515069	simulation	48	150	maxPerRegionYear_5
Region3	2008.252939	simulation	48	150	maxPerRegionYear_5
Region1	1990.221918	simulation	48	150	uniformS_2.5
Region2	2011.20789	simulation	48	150	uniformS_2.5
Region3	2007.765267	simulation	48	150	uniformS_2.5
Region1	1989.550685	simulation	48	150	maxPerRegionYear_20
Region2	2013.7863009999999	simulation	48	150	maxPerRegionYear_20
Region3	2007.6507299999998	simulation	48	150	maxPerRegionYear_20
Region1	1990.221918	simulation	48	150	biased_10
Region2	2010.871233	simulation	48	150	biased_10
Region3	1998.679453	simulation	48	150	biased_10
Region1	1990.221918	simulation	48	150	biased_2.5
Region2	2012.24332	simulation	48	150	biased_2.5
Region3	2008.732391	simulation	48	150	biased_2.5
Region1	1989.813699	simulation	48	150	maxPerRegion_5
Region2	2010.1671230000002	simulation	48	150	maxPerRegion_5
Region3	2005.4575340000001	simulation	48	150	maxPerRegion_5
Region1	1990.221918	simulation	48	150	maxPerRegion_10
Region2	2011.19452	simulation	48	150	maxPerRegion_10
Region3	2008.006363	simulation	48	150	maxPerRegion_10
Region1	1989.550685	simulation	48	150	maxPerRegion_50
Region2	2010.010959	simulation	48	150	maxPerRegion_50
Region3	2006.6288129999998	simulation	48	150	maxPerRegion_50
Region1	1990.221918	simulation	48	150	uniformS_20
Region2	2009.967452	simulation	48	150	uniformS_20
Region3	2003.668822	simulation	48	150	uniformS_20
Region1	1990.221918	simulation	48	150	uniformS_50
Region2	2009.131387	simulation	48	150	uniformS_50
Region3	2002.832757	simulation	48	150	uniformS_50
Region1	1989.550685	simulation	48	150	biased_20
Region2	2017.065754	simulation	48	150	biased_20
Region3	2007.2562099999998	simulation	48	150	biased_20
Region1	1990.153425	simulation	5	150	maxPerRegion_10
Region2	2016.2311479999998	simulation	5	150	maxPerRegion_10
Region3	2010.7095889999998	simulation	5	150	maxPerRegion_10
Region1	1989.90137	simulation	5	150	biased_10
Region2	2017.2027400000002	simulation	5	150	biased_10
Region3	2010.980822	simulation	5	150	biased_10
Region1	1989.90137	simulation	5	150	maxPerRegionYear_50
Region2	2018.2054790000002	simulation	5	150	maxPerRegionYear_50
Region3	2010.969863	simulation	5	150	maxPerRegionYear_50
Region1	1990.153425	simulation	5	150	uniformS_5
Region2	2017.671233	simulation	5	150	uniformS_5
Region3	2010.70137	simulation	5	150	uniformS_5
Region1	1989.90137	simulation	5	150	uniformS_20
Region2	2017.221918	simulation	5	150	uniformS_20
Region3	2010.654795	simulation	5	150	uniformS_20
Region1	1990.153425	simulation	5	150	maxPerRegion_2.5
Region2	2015.7178079999999	simulation	5	150	maxPerRegion_2.5
Region3	2010.9999999999998	simulation	5	150	maxPerRegion_2.5
Region1	1989.956164	simulation	5	150	maxPerRegion_20
Region2	2009.235616	simulation	5	150	maxPerRegion_20
Region3	2011.0575339999998	simulation	5	150	maxPerRegion_20
Region1	1989.90137	simulation	5	150	maxPerRegion_50
Region2	2018.410959	simulation	5	150	maxPerRegion_50
Region3	2010.460274	simulation	5	150	maxPerRegion_50
Region1	1990.153425	simulation	5	150	uniformS_2.5
Region2	2008.0482379999999	simulation	5	150	uniformS_2.5
Region3	2010.635617	simulation	5	150	uniformS_2.5
Region1	1989.90137	simulation	5	150	maxPerRegionYear_5
Region2	2017.20274	simulation	5	150	maxPerRegionYear_5
Region3	2011.3506849999999	simulation	5	150	maxPerRegionYear_5
Region1	1990.153425	simulation	5	150	uniformS_50
Region2	2015.158889	simulation	5	150	uniformS_50
Region3	2010.2630139999999	simulation	5	150	uniformS_50
Region1	1990.153425	simulation	5	150	biased_20
Region2	2015.834898	simulation	5	150	biased_20
Region3	2010.682192	simulation	5	150	biased_20
Region1	1989.90137	simulation	5	150	maxPerRegionYear_10
Region2	2018.4739730000001	simulation	5	150	maxPerRegionYear_10
Region3	2011.060274	simulation	5	150	maxPerRegionYear_10
Region1	1990.153425	simulation	5	150	biased_5
Region2	2016.672334	simulation	5	150	biased_5
Region3	2010.810959	simulation	5	150	biased_5
Region1	1989.90137	simulation	5	150	maxPerRegionYear_2.5
Region2	2018.375343	simulation	5	150	maxPerRegionYear_2.5
Region3	2010.923288	simulation	5	150	maxPerRegionYear_2.5
Region1	1989.90137	simulation	5	150	maxPerRegionYear_20
Region2	2017.30959	simulation	5	150	maxPerRegionYear_20
Region3	2010.967124	simulation	5	150	maxPerRegionYear_20
Region1	1990.153425	simulation	5	150	biased_50
Region2	2016.616439	simulation	5	150	biased_50
Region3	2009.6465759999999	simulation	5	150	biased_50
Region1	1990.153425	simulation	5	150	uniform
Region2	2015.5178090000002	simulation	5	150	uniform
Region3	2010.745206	simulation	5	150	uniform
Region1	1990.153425	simulation	5	150	maxPerRegion_5
Region2	2007.5092680000002	simulation	5	150	maxPerRegion_5
Region3	2009.6876710000001	simulation	5	150	maxPerRegion_5
Region1	1990.153425	simulation	5	150	biased_2.5
Region2	2017.528767	simulation	5	150	biased_2.5
Region3	2009.920548	simulation	5	150	biased_2.5
Region1	1989.90137	simulation	5	150	uniformS_10
Region2	2018.243836	simulation	5	150	uniformS_10
Region3	2010.893151	simulation	5	150	uniformS_10
Region1	1989.0	simulation	34	150	uniformS_5
Region2	2008.69589	simulation	34	150	uniformS_5
Region3	1993.504109	simulation	34	150	uniformS_5
Region1	1989.0	simulation	34	150	maxPerRegionYear_10
Region2	2009.063013	simulation	34	150	maxPerRegionYear_10
Region3	1997.243835	simulation	34	150	maxPerRegionYear_10
Region1	1989.0	simulation	34	150	biased_20
Region2	2007.041096	simulation	34	150	biased_20
Region3	NA	simulation	34	150	biased_20
Region1	1989.0	simulation	34	150	uniform
Region2	2006.260618	simulation	34	150	uniform
Region3	1993.401639	simulation	34	150	uniform
Region1	1989.0	simulation	34	150	maxPerRegion_2.5
Region2	2006.606931	simulation	34	150	maxPerRegion_2.5
Region3	1997.196721	simulation	34	150	maxPerRegion_2.5
Region1	1989.0	simulation	34	150	maxPerRegionYear_2.5
Region2	2010.0904110000001	simulation	34	150	maxPerRegionYear_2.5
Region3	1995.1452060000001	simulation	34	150	maxPerRegionYear_2.5
Region1	1989.0	simulation	34	150	maxPerRegion_5
Region2	2008.2	simulation	34	150	maxPerRegion_5
Region3	1992.4383559999999	simulation	34	150	maxPerRegion_5
Region1	1989.0	simulation	34	150	uniformS_10
Region2	2004.032876	simulation	34	150	uniformS_10
