source	destination	value	model	nSim	nSeq	protocol
Region1	Region3	0.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region3	3.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region3	76.0	simulation	24	150	maxPerRegionYear_2.5
Region4	Region3	5.0	simulation	24	150	maxPerRegionYear_2.5
Region5	Region3	0.0	simulation	24	150	maxPerRegionYear_2.5
Region6	Region3	0.0	simulation	24	150	maxPerRegionYear_2.5
Region7	Region3	0.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region4	0.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region4	5.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region4	4.0	simulation	24	150	maxPerRegionYear_2.5
Region4	Region4	48.0	simulation	24	150	maxPerRegionYear_2.5
Region5	Region4	0.0	simulation	24	150	maxPerRegionYear_2.5
Region6	Region4	0.0	simulation	24	150	maxPerRegionYear_2.5
Region7	Region4	0.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region5	0.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region5	5.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region5	1.0	simulation	24	150	maxPerRegionYear_2.5
Region4	Region5	7.0	simulation	24	150	maxPerRegionYear_2.5
Region5	Region5	27.0	simulation	24	150	maxPerRegionYear_2.5
Region6	Region5	0.0	simulation	24	150	maxPerRegionYear_2.5
Region7	Region5	0.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region6	0.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region6	1.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region6	0.0	simulation	24	150	maxPerRegionYear_2.5
Region4	Region6	0.0	simulation	24	150	maxPerRegionYear_2.5
Region5	Region6	2.0	simulation	24	150	maxPerRegionYear_2.5
Region6	Region6	22.0	simulation	24	150	maxPerRegionYear_2.5
Region7	Region6	0.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region7	0.0	simulation	24	150	maxPerRegionYear_2.5
Region2	Region7	0.0	simulation	24	150	maxPerRegionYear_2.5
Region3	Region7	0.0	simulation	24	150	maxPerRegionYear_2.5
Region4	Region7	0.0	simulation	24	150	maxPerRegionYear_2.5
Region5	Region7	0.0	simulation	24	150	maxPerRegionYear_2.5
Region6	Region7	3.0	simulation	24	150	maxPerRegionYear_2.5
Region7	Region7	10.0	simulation	24	150	maxPerRegionYear_2.5
Region1	Region1	0.0	simulation	24	150	uniformS_50
Region2	Region1	1.0	simulation	24	150	uniformS_50
Region3	Region1	0.0	simulation	24	150	uniformS_50
Region4	Region1	0.0	simulation	24	150	uniformS_50
Region5	Region1	0.0	simulation	24	150	uniformS_50
Region6	Region1	0.0	simulation	24	150	uniformS_50
Region7	Region1	0.0	simulation	24	150	uniformS_50
Region1	Region2	0.0	simulation	24	150	uniformS_50
Region2	Region2	6.0	simulation	24	150	uniformS_50
Region3	Region2	2.0	simulation	24	150	uniformS_50
Region4	Region2	0.0	simulation	24	150	uniformS_50
Region5	Region2	0.0	simulation	24	150	uniformS_50
Region6	Region2	0.0	simulation	24	150	uniformS_50
Region7	Region2	0.0	simulation	24	150	uniformS_50
Region1	Region3	0.0	simulation	24	150	uniformS_50
Region2	Region3	4.0	simulation	24	150	uniformS_50
Region3	Region3	132.0	simulation	24	150	uniformS_50
Region4	Region3	8.0	simulation	24	150	uniformS_50
Region5	Region3	0.0	simulation	24	150	uniformS_50
Region6	Region3	0.0	simulation	24	150	uniformS_50
Region7	Region3	0.0	simulation	24	150	uniformS_50
Region1	Region4	0.0	simulation	24	150	uniformS_50
Region2	Region4	2.0	simulation	24	150	uniformS_50
Region3	Region4	3.0	simulation	24	150	uniformS_50
Region4	Region4	126.0	simulation	24	150	uniformS_50
Region5	Region4	2.0	simulation	24	150	uniformS_50
Region6	Region4	0.0	simulation	24	150	uniformS_50
Region7	Region4	0.0	simulation	24	150	uniformS_50
Region1	Region5	0.0	simulation	24	150	uniformS_50
Region2	Region5	1.0	simulation	24	150	uniformS_50
Region3	Region5	0.0	simulation	24	150	uniformS_50
Region4	Region5	2.0	simulation	24	150	uniformS_50
Region5	Region5	0.0	simulation	24	150	uniformS_50
Region6	Region5	0.0	simulation	24	150	uniformS_50
Region7	Region5	0.0	simulation	24	150	uniformS_50
Region1	Region6	0.0	simulation	24	150	uniformS_50
Region2	Region6	0.0	simulation	24	150	uniformS_50
Region3	Region6	0.0	simulation	24	150	uniformS_50
Region4	Region6	1.0	simulation	24	150	uniformS_50
Region5	Region6	0.0	simulation	24	150	uniformS_50
Region6	Region6	1.0	simulation	24	150	uniformS_50
Region7	Region6	0.0	simulation	24	150	uniformS_50
Region1	Region7	0.0	simulation	24	150	uniformS_50
Region2	Region7	0.0	simulation	24	150	uniformS_50
Region3	Region7	0.0	simulation	24	150	uniformS_50
Region4	Region7	0.0	simulation	24	150	uniformS_50
Region5	Region7	0.0	simulation	24	150	uniformS_50
Region6	Region7	1.0	simulation	24	150	uniformS_50
Region7	Region7	0.0	simulation	24	150	uniformS_50
Region1	Region1	3.0	simulation	24	150	maxPerRegionYear_50
Region2	Region1	2.0	simulation	24	150	maxPerRegionYear_50
Region3	Region1	1.0	simulation	24	150	maxPerRegionYear_50
Region4	Region1	0.0	simulation	24	150	maxPerRegionYear_50
Region5	Region1	0.0	simulation	24	150	maxPerRegionYear_50
Region6	Region1	0.0	simulation	24	150	maxPerRegionYear_50
Region7	Region1	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region2	1.0	simulation	24	150	maxPerRegionYear_50
Region2	Region2	39.0	simulation	24	150	maxPerRegionYear_50
Region3	Region2	5.0	simulation	24	150	maxPerRegionYear_50
Region4	Region2	1.0	simulation	24	150	maxPerRegionYear_50
Region5	Region2	0.0	simulation	24	150	maxPerRegionYear_50
Region6	Region2	0.0	simulation	24	150	maxPerRegionYear_50
Region7	Region2	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region3	0.0	simulation	24	150	maxPerRegionYear_50
Region2	Region3	4.0	simulation	24	150	maxPerRegionYear_50
Region3	Region3	105.0	simulation	24	150	maxPerRegionYear_50
Region4	Region3	8.0	simulation	24	150	maxPerRegionYear_50
Region5	Region3	0.0	simulation	24	150	maxPerRegionYear_50
Region6	Region3	0.0	simulation	24	150	maxPerRegionYear_50
Region7	Region3	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region4	0.0	simulation	24	150	maxPerRegionYear_50
Region2	Region4	5.0	simulation	24	150	maxPerRegionYear_50
Region3	Region4	7.0	simulation	24	150	maxPerRegionYear_50
Region4	Region4	68.0	simulation	24	150	maxPerRegionYear_50
Region5	Region4	2.0	simulation	24	150	maxPerRegionYear_50
Region6	Region4	0.0	simulation	24	150	maxPerRegionYear_50
Region7	Region4	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region5	0.0	simulation	24	150	maxPerRegionYear_50
Region2	Region5	1.0	simulation	24	150	maxPerRegionYear_50
Region3	Region5	2.0	simulation	24	150	maxPerRegionYear_50
Region4	Region5	8.0	simulation	24	150	maxPerRegionYear_50
Region5	Region5	21.0	simulation	24	150	maxPerRegionYear_50
Region6	Region5	0.0	simulation	24	150	maxPerRegionYear_50
Region7	Region5	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region6	0.0	simulation	24	150	maxPerRegionYear_50
Region2	Region6	0.0	simulation	24	150	maxPerRegionYear_50
Region3	Region6	0.0	simulation	24	150	maxPerRegionYear_50
Region4	Region6	0.0	simulation	24	150	maxPerRegionYear_50
Region5	Region6	1.0	simulation	24	150	maxPerRegionYear_50
Region6	Region6	8.0	simulation	24	150	maxPerRegionYear_50
Region7	Region6	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region7	0.0	simulation	24	150	maxPerRegionYear_50
Region2	Region7	0.0	simulation	24	150	maxPerRegionYear_50
Region3	Region7	0.0	simulation	24	150	maxPerRegionYear_50
Region4	Region7	0.0	simulation	24	150	maxPerRegionYear_50
Region5	Region7	0.0	simulation	24	150	maxPerRegionYear_50
Region6	Region7	1.0	simulation	24	150	maxPerRegionYear_50
Region7	Region7	0.0	simulation	24	150	maxPerRegionYear_50
Region1	Region1	1.0	simulation	24	150	uniformS_20
Region2	Region1	1.0	simulation	24	150	uniformS_20
Region3	Region1	1.0	simulation	24	150	uniformS_20
Region4	Region1	0.0	simulation	24	150	uniformS_20
Region5	Region1	0.0	simulation	24	150	uniformS_20
Region6	Region1	0.0	simulation	24	150	uniformS_20
Region7	Region1	0.0	simulation	24	150	uniformS_20
Region1	Region2	0.0	simulation	24	150	uniformS_20
Region2	Region2	4.0	simulation	24	150	uniformS_20
Region3	Region2	2.0	simulation	24	150	uniformS_20
Region4	Region2	0.0	simulation	24	150	uniformS_20
Region5	Region2	0.0	simulation	24	150	uniformS_20
Region6	Region2	0.0	simulation	24	150	uniformS_20
Region7	Region2	0.0	simulation	24	150	uniformS_20
Region1	Region3	0.0	simulation	24	150	uniformS_20
Region2	Region3	4.0	simulation	24	150	uniformS_20
Region3	Region3	152.0	simulation	24	150	uniformS_20
Region4	Region3	6.0	simulation	24	150	uniformS_20
Region5	Region3	0.0	simulation	24	150	uniformS_20
Region6	Region3	0.0	simulation	24	150	uniformS_20
Region7	Region3	0.0	simulation	24	150	uniformS_20
Region1	Region4	1.0	simulation	24	150	uniformS_20
Region2	Region4	3.0	simulation	24	150	uniformS_20
Region3	Region4	2.0	simulation	24	150	uniformS_20
Region4	Region4	112.0	simulation	24	150	uniformS_20
Region5	Region4	0.0	simulation	24	150	uniformS_20
Region6	Region4	0.0	simulation	24	150	uniformS_20
Region7	Region4	0.0	simulation	24	150	uniformS_20
Region1	Region5	0.0	simulation	24	150	uniformS_20
Region2	Region5	0.0	simulation	24	150	uniformS_20
Region3	Region5	0.0	simulation	24	150	uniformS_20
Region4	Region5	1.0	simulation	24	150	uniformS_20
Region5	Region5	0.0	simulation	24	150	uniformS_20
Region6	Region5	0.0	simulation	24	150	uniformS_20
Region7	Region5	0.0	simulation	24	150	uniformS_20
Region1	Region6	0.0	simulation	24	150	uniformS_20
Region2	Region6	0.0	simulation	24	150	uniformS_20
Region3	Region6	0.0	simulation	24	150	uniformS_20
Region4	Region6	1.0	simulation	24	150	uniformS_20
Region5	Region6	0.0	simulation	24	150	uniformS_20
Region6	Region6	1.0	simulation	24	150	uniformS_20
Region7	Region6	0.0	simulation	24	150	uniformS_20
Region1	Region7	0.0	simulation	24	150	uniformS_20
Region2	Region7	0.0	simulation	24	150	uniformS_20
Region3	Region7	0.0	simulation	24	150	uniformS_20
Region4	Region7	0.0	simulation	24	150	uniformS_20
Region5	Region7	0.0	simulation	24	150	uniformS_20
Region6	Region7	1.0	simulation	24	150	uniformS_20
Region7	Region7	0.0	simulation	24	150	uniformS_20
Region1	Region1	23.0	simulation	24	150	maxPerRegionYear_10
Region2	Region1	4.0	simulation	24	150	maxPerRegionYear_10
Region3	Region1	2.0	simulation	24	150	maxPerRegionYear_10
Region4	Region1	0.0	simulation	24	150	maxPerRegionYear_10
Region5	Region1	0.0	simulation	24	150	maxPerRegionYear_10
Region6	Region1	0.0	simulation	24	150	maxPerRegionYear_10
Region7	Region1	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region2	2.0	simulation	24	150	maxPerRegionYear_10
Region2	Region2	38.0	simulation	24	150	maxPerRegionYear_10
Region3	Region2	5.0	simulation	24	150	maxPerRegionYear_10
Region4	Region2	0.0	simulation	24	150	maxPerRegionYear_10
Region5	Region2	0.0	simulation	24	150	maxPerRegionYear_10
Region6	Region2	0.0	simulation	24	150	maxPerRegionYear_10
Region7	Region2	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region3	0.0	simulation	24	150	maxPerRegionYear_10
Region2	Region3	3.0	simulation	24	150	maxPerRegionYear_10
Region3	Region3	78.0	simulation	24	150	maxPerRegionYear_10
Region4	Region3	5.0	simulation	24	150	maxPerRegionYear_10
Region5	Region3	0.0	simulation	24	150	maxPerRegionYear_10
Region6	Region3	0.0	simulation	24	150	maxPerRegionYear_10
Region7	Region3	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region4	0.0	simulation	24	150	maxPerRegionYear_10
Region2	Region4	4.0	simulation	24	150	maxPerRegionYear_10
Region3	Region4	10.0	simulation	24	150	maxPerRegionYear_10
Region4	Region4	54.0	simulation	24	150	maxPerRegionYear_10
Region5	Region4	1.0	simulation	24	150	maxPerRegionYear_10
Region6	Region4	0.0	simulation	24	150	maxPerRegionYear_10
Region7	Region4	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region5	0.0	simulation	24	150	maxPerRegionYear_10
Region2	Region5	6.0	simulation	24	150	maxPerRegionYear_10
Region3	Region5	0.0	simulation	24	150	maxPerRegionYear_10
Region4	Region5	7.0	simulation	24	150	maxPerRegionYear_10
Region5	Region5	22.0	simulation	24	150	maxPerRegionYear_10
Region6	Region5	0.0	simulation	24	150	maxPerRegionYear_10
Region7	Region5	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region6	0.0	simulation	24	150	maxPerRegionYear_10
Region2	Region6	0.0	simulation	24	150	maxPerRegionYear_10
Region3	Region6	0.0	simulation	24	150	maxPerRegionYear_10
Region4	Region6	0.0	simulation	24	150	maxPerRegionYear_10
Region5	Region6	1.0	simulation	24	150	maxPerRegionYear_10
Region6	Region6	26.0	simulation	24	150	maxPerRegionYear_10
Region7	Region6	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region7	0.0	simulation	24	150	maxPerRegionYear_10
Region2	Region7	0.0	simulation	24	150	maxPerRegionYear_10
Region3	Region7	0.0	simulation	24	150	maxPerRegionYear_10
Region4	Region7	0.0	simulation	24	150	maxPerRegionYear_10
Region5	Region7	0.0	simulation	24	150	maxPerRegionYear_10
Region6	Region7	2.0	simulation	24	150	maxPerRegionYear_10
Region7	Region7	0.0	simulation	24	150	maxPerRegionYear_10
Region1	Region1	31.0	simulation	24	150	maxPerRegion_10
Region2	Region1	5.0	simulation	24	150	maxPerRegion_10
Region3	Region1	2.0	simulation	24	150	maxPerRegion_10
Region4	Region1	0.0	simulation	24	150	maxPerRegion_10
Region5	Region1	0.0	simulation	24	150	maxPerRegion_10
Region6	Region1	0.0	simulation	24	150	maxPerRegion_10
Region7	Region1	0.0	simulation	24	150	maxPerRegion_10
Region1	Region2	2.0	simulation	24	150	maxPerRegion_10
Region2	Region2	46.0	simulation	24	150	maxPerRegion_10
Region3	Region2	5.0	simulation	24	150	maxPerRegion_10
Region4	Region2	0.0	simulation	24	150	maxPerRegion_10
Region5	Region2	0.0	simulation	24	150	maxPerRegion_10
Region6	Region2	0.0	simulation	24	150	maxPerRegion_10
Region7	Region2	0.0	simulation	24	150	maxPerRegion_10
Region1	Region3	0.0	simulation	24	150	maxPerRegion_10
Region2	Region3	3.0	simulation	24	150	maxPerRegion_10
Region3	Region3	39.0	simulation	24	150	maxPerRegion_10
Region4	Region3	5.0	simulation	24	150	maxPerRegion_10
Region5	Region3	0.0	simulation	24	150	maxPerRegion_10
Region6	Region3	0.0	simulation	24	150	maxPerRegion_10
Region7	Region3	0.0	simulation	24	150	maxPerRegion_10
Region1	Region4	0.0	simulation	24	150	maxPerRegion_10
Region2	Region4	3.0	simulation	24	150	maxPerRegion_10
Region3	Region4	3.0	simulation	24	150	maxPerRegion_10
Region4	Region4	61.0	simulation	24	150	maxPerRegion_10
Region5	Region4	0.0	simulation	24	150	maxPerRegion_10
Region6	Region4	0.0	simulation	24	150	maxPerRegion_10
Region7	Region4	0.0	simulation	24	150	maxPerRegion_10
Region1	Region5	0.0	simulation	24	150	maxPerRegion_10
Region2	Region5	2.0	simulation	24	150	maxPerRegion_10
Region3	Region5	2.0	simulation	24	150	maxPerRegion_10
Region4	Region5	9.0	simulation	24	150	maxPerRegion_10
Region5	Region5	25.0	simulation	24	150	maxPerRegion_10
Region6	Region5	0.0	simulation	24	150	maxPerRegion_10
Region7	Region5	0.0	simulation	24	150	maxPerRegion_10
Region1	Region6	0.0	simulation	24	150	maxPerRegion_10
Region2	Region6	0.0	simulation	24	150	maxPerRegion_10
Region3	Region6	0.0	simulation	24	150	maxPerRegion_10
Region4	Region6	0.0	simulation	24	150	maxPerRegion_10
Region5	Region6	1.0	simulation	24	150	maxPerRegion_10
Region6	Region6	45.0	simulation	24	150	maxPerRegion_10
Region7	Region6	0.0	simulation	24	150	maxPerRegion_10
Region1	Region7	0.0	simulation	24	150	maxPerRegion_10
Region2	Region7	0.0	simulation	24	150	maxPerRegion_10
Region3	Region7	0.0	simulation	24	150	maxPerRegion_10
Region4	Region7	0.0	simulation	24	150	maxPerRegion_10
Region5	Region7	0.0	simulation	24	150	maxPerRegion_10
Region6	Region7	2.0	simulation	24	150	maxPerRegion_10
Region7	Region7	2.0	simulation	24	150	maxPerRegion_10
Region1	Region1	30.0	simulation	24	150	maxPerRegion_2.5
Region2	Region1	6.0	simulation	24	150	maxPerRegion_2.5
Region3	Region1	1.0	simulation	24	150	maxPerRegion_2.5
Region4	Region1	0.0	simulation	24	150	maxPerRegion_2.5
Region5	Region1	0.0	simulation	24	150	maxPerRegion_2.5
Region6	Region1	0.0	simulation	24	150	maxPerRegion_2.5
Region7	Region1	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region2	2.0	simulation	24	150	maxPerRegion_2.5
Region2	Region2	38.0	simulation	24	150	maxPerRegion_2.5
Region3	Region2	6.0	simulation	24	150	maxPerRegion_2.5
Region4	Region2	0.0	simulation	24	150	maxPerRegion_2.5
Region5	Region2	0.0	simulation	24	150	maxPerRegion_2.5
Region6	Region2	0.0	simulation	24	150	maxPerRegion_2.5
Region7	Region2	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region3	0.0	simulation	24	150	maxPerRegion_2.5
Region2	Region3	2.0	simulation	24	150	maxPerRegion_2.5
Region3	Region3	33.0	simulation	24	150	maxPerRegion_2.5
Region4	Region3	6.0	simulation	24	150	maxPerRegion_2.5
Region5	Region3	0.0	simulation	24	150	maxPerRegion_2.5
Region6	Region3	0.0	simulation	24	150	maxPerRegion_2.5
Region7	Region3	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region4	0.0	simulation	24	150	maxPerRegion_2.5
Region2	Region4	1.0	simulation	24	150	maxPerRegion_2.5
Region3	Region4	1.0	simulation	24	150	maxPerRegion_2.5
Region4	Region4	52.0	simulation	24	150	maxPerRegion_2.5
Region5	Region4	2.0	simulation	24	150	maxPerRegion_2.5
Region6	Region4	0.0	simulation	24	150	maxPerRegion_2.5
Region7	Region4	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region5	0.0	simulation	24	150	maxPerRegion_2.5
Region2	Region5	0.0	simulation	24	150	maxPerRegion_2.5
Region3	Region5	0.0	simulation	24	150	maxPerRegion_2.5
Region4	Region5	10.0	simulation	24	150	maxPerRegion_2.5
Region5	Region5	29.0	simulation	24	150	maxPerRegion_2.5
Region6	Region5	0.0	simulation	24	150	maxPerRegion_2.5
Region7	Region5	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region6	0.0	simulation	24	150	maxPerRegion_2.5
Region2	Region6	0.0	simulation	24	150	maxPerRegion_2.5
Region3	Region6	0.0	simulation	24	150	maxPerRegion_2.5
Region4	Region6	0.0	simulation	24	150	maxPerRegion_2.5
Region5	Region6	2.0	simulation	24	150	maxPerRegion_2.5
Region6	Region6	38.0	simulation	24	150	maxPerRegion_2.5
Region7	Region6	0.0	simulation	24	150	maxPerRegion_2.5
Region1	Region7	0.0	simulation	24	150	maxPerRegion_2.5
Region2	Region7	0.0	simulation	24	150	maxPerRegion_2.5
Region3	Region7	0.0	simulation	24	150	maxPerRegion_2.5
Region4	Region7	0.0	simulation	24	150	maxPerRegion_2.5
Region5	Region7	0.0	simulation	24	150	maxPerRegion_2.5
Region6	Region7	3.0	simulation	24	150	maxPerRegion_2.5
Region7	Region7	27.0	simulation	24	150	maxPerRegion_2.5
Region1	Region1	37.0	simulation	24	150	maxPerRegion_5
Region2	Region1	6.0	simulation	24	150	maxPerRegion_5
Region3	Region1	2.0	simulation	24	150	maxPerRegion_5
Region4	Region1	0.0	simulation	24	150	maxPerRegion_5
Region5	Region1	0.0	simulation	24	150	maxPerRegion_5
Region6	Region1	0.0	simulation	24	150	maxPerRegion_5
Region7	Region1	0.0	simulation	24	150	maxPerRegion_5
Region1	Region2	2.0	simulation	24	150	maxPerRegion_5
Region2	Region2	42.0	simulation	24	150	maxPerRegion_5
Region3	Region2	4.0	simulation	24	150	maxPerRegion_5
Region4	Region2	0.0	simulation	24	150	maxPerRegion_5
Region5	Region2	0.0	simulation	24	150	maxPerRegion_5
Region6	Region2	0.0	simulation	24	150	maxPerRegion_5
Region7	Region2	0.0	simulation	24	150	maxPerRegion_5
Region1	Region3	0.0	simulation	24	150	maxPerRegion_5
Region2	Region3	2.0	simulation	24	150	maxPerRegion_5
Region3	Region3	44.0	simulation	24	150	maxPerRegion_5
Region4	Region3	4.0	simulation	24	150	maxPerRegion_5
Region5	Region3	0.0	simulation	24	150	maxPerRegion_5
Region6	Region3	0.0	simulation	24	150	maxPerRegion_5
Region7	Region3	0.0	simulation	24	150	maxPerRegion_5
Region1	Region4	0.0	simulation	24	150	maxPerRegion_5
Region2	Region4	2.0	simulation	24	150	maxPerRegion_5
Region3	Region4	0.0	simulation	24	150	maxPerRegion_5
Region4	Region4	52.0	simulation	24	150	maxPerRegion_5
Region5	Region4	1.0	simulation	24	150	maxPerRegion_5
Region6	Region4	0.0	simulation	24	150	maxPerRegion_5
Region7	Region4	0.0	simulation	24	150	maxPerRegion_5
Region1	Region5	0.0	simulation	24	150	maxPerRegion_5
Region2	Region5	2.0	simulation	24	150	maxPerRegion_5
Region3	Region5	1.0	simulation	24	150	maxPerRegion_5
Region4	Region5	7.0	simulation	24	150	maxPerRegion_5
Region5	Region5	24.0	simulation	24	150	maxPerRegion_5
Region6	Region5	0.0	simulation	24	150	maxPerRegion_5
Region7	Region5	0.0	simulation	24	150	maxPerRegion_5
Region1	Region6	0.0	simulation	24	150	maxPerRegion_5
Region2	Region6	0.0	simulation	24	150	maxPerRegion_5
Region3	Region6	0.0	simulation	24	150	maxPerRegion_5
Region4	Region6	0.0	simulation	24	150	maxPerRegion_5
Region5	Region6	1.0	simulation	24	150	maxPerRegion_5
Region6	Region6	47.0	simulation	24	150	maxPerRegion_5
Region7	Region6	0.0	simulation	24	150	maxPerRegion_5
Region1	Region7	0.0	simulation	24	150	maxPerRegion_5
Region2	Region7	0.0	simulation	24	150	maxPerRegion_5
Region3	Region7	0.0	simulation	24	150	maxPerRegion_5
Region4	Region7	0.0	simulation	24	150	maxPerRegion_5
Region5	Region7	0.0	simulation	24	150	maxPerRegion_5
Region6	Region7	2.0	simulation	24	150	maxPerRegion_5
Region7	Region7	11.0	simulation	24	150	maxPerRegion_5
Region1	Region1	4.0	simulation	24	150	biased_2.5
Region2	Region1	0.0	simulation	24	150	biased_2.5
Region3	Region1	2.0	simulation	24	150	biased_2.5
Region4	Region1	0.0	simulation	24	150	biased_2.5
Region5	Region1	0.0	simulation	24	150	biased_2.5
Region6	Region1	0.0	simulation	24	150	biased_2.5
Region7	Region1	0.0	simulation	24	150	biased_2.5
Region1	Region2	0.0	simulation	24	150	biased_2.5
Region2	Region2	3.0	simulation	24	150	biased_2.5
Region3	Region2	3.0	simulation	24	150	biased_2.5
Region4	Region2	0.0	simulation	24	150	biased_2.5
Region5	Region2	0.0	simulation	24	150	biased_2.5
Region6	Region2	0.0	simulation	24	150	biased_2.5
Region7	Region2	0.0	simulation	24	150	biased_2.5
Region1	Region3	0.0	simulation	24	150	biased_2.5
Region2	Region3	3.0	simulation	24	150	biased_2.5
Region3	Region3	125.0	simulation	24	150	biased_2.5
Region4	Region3	4.0	simulation	24	150	biased_2.5
Region5	Region3	0.0	simulation	24	150	biased_2.5
Region6	Region3	0.0	simulation	24	150	biased_2.5
Region7	Region3	0.0	simulation	24	150	biased_2.5
Region1	Region4	0.0	simulation	24	150	biased_2.5
Region2	Region4	2.0	simulation	24	150	biased_2.5
Region3	Region4	3.0	simulation	24	150	biased_2.5
Region4	Region4	115.0	simulation	24	150	biased_2.5
Region5	Region4	1.0	simulation	24	150	biased_2.5
Region6	Region4	0.0	simulation	24	150	biased_2.5
Region7	Region4	0.0	simulation	24	150	biased_2.5
Region1	Region5	0.0	simulation	24	150	biased_2.5
Region2	Region5	0.0	simulation	24	150	biased_2.5
Region3	Region5	0.0	simulation	24	150	biased_2.5
Region4	Region5	6.0	simulation	24	150	biased_2.5
Region5	Region5	8.0	simulation	24	150	biased_2.5
Region6	Region5	1.0	simulation	24	150	biased_2.5
Region7	Region5	0.0	simulation	24	150	biased_2.5
Region1	Region6	0.0	simulation	24	150	biased_2.5
Region2	Region6	0.0	simulation	24	150	biased_2.5
Region3	Region6	0.0	simulation	24	150	biased_2.5
Region4	Region6	0.0	simulation	24	150	biased_2.5
Region5	Region6	1.0	simulation	24	150	biased_2.5
Region6	Region6	13.0	simulation	24	150	biased_2.5
Region7	Region6	0.0	simulation	24	150	biased_2.5
Region1	Region7	0.0	simulation	24	150	biased_2.5
Region2	Region7	0.0	simulation	24	150	biased_2.5
Region3	Region7	0.0	simulation	24	150	biased_2.5
Region4	Region7	0.0	simulation	24	150	biased_2.5
Region5	Region7	0.0	simulation	24	150	biased_2.5
Region6	Region7	0.0	simulation	24	150	biased_2.5
Region7	Region7	0.0	simulation	24	150	biased_2.5
Region1	Region1	15.0	simulation	24	150	maxPerRegion_20
Region2	Region1	9.0	simulation	24	150	maxPerRegion_20
Region3	Region1	1.0	simulation	24	150	maxPerRegion_20
Region4	Region1	0.0	simulation	24	150	maxPerRegion_20
Region5	Region1	0.0	simulation	24	150	maxPerRegion_20
Region6	Region1	0.0	simulation	24	150	maxPerRegion_20
Region7	Region1	0.0	simulation	24	150	maxPerRegion_20
Region1	Region2	1.0	simulation	24	150	maxPerRegion_20
Region2	Region2	56.0	simulation	24	150	maxPerRegion_20
Region3	Region2	7.0	simulation	24	150	maxPerRegion_20
Region4	Region2	0.0	simulation	24	150	maxPerRegion_20
Region5	Region2	0.0	simulation	24	150	maxPerRegion_20
Region6	Region2	0.0	simulation	24	150	maxPerRegion_20
Region7	Region2	0.0	simulation	24	150	maxPerRegion_20
Region1	Region3	0.0	simulation	24	150	maxPerRegion_20
Region2	Region3	2.0	simulation	24	150	maxPerRegion_20
Region3	Region3	46.0	simulation	24	150	maxPerRegion_20
Region4	Region3	3.0	simulation	24	150	maxPerRegion_20
Region5	Region3	0.0	simulation	24	150	maxPerRegion_20
Region6	Region3	0.0	simulation	24	150	maxPerRegion_20
Region7	Region3	0.0	simulation	24	150	maxPerRegion_20
Region1	Region4	0.0	simulation	24	150	maxPerRegion_20
Region2	Region4	1.0	simulation	24	150	maxPerRegion_20
Region3	Region4	0.0	simulation	24	150	maxPerRegion_20
Region4	Region4	58.0	simulation	24	150	maxPerRegion_20
Region5	Region4	1.0	simulation	24	150	maxPerRegion_20
Region6	Region4	0.0	simulation	24	150	maxPerRegion_20
Region7	Region4	0.0	simulation	24	150	maxPerRegion_20
Region1	Region5	0.0	simulation	24	150	maxPerRegion_20
Region2	Region5	0.0	simulation	24	150	maxPerRegion_20
Region3	Region5	1.0	simulation	24	150	maxPerRegion_20
Region4	Region5	12.0	simulation	24	150	maxPerRegion_20
Region5	Region5	30.0	simulation	24	150	maxPerRegion_20
Region6	Region5	1.0	simulation	24	150	maxPerRegion_20
Region7	Region5	0.0	simulation	24	150	maxPerRegion_20
Region1	Region6	0.0	simulation	24	150	maxPerRegion_20
Region2	Region6	0.0	simulation	24	150	maxPerRegion_20
Region3	Region6	0.0	simulation	24	150	maxPerRegion_20
Region4	Region6	0.0	simulation	24	150	maxPerRegion_20
