regions	value	model	nSim	nSeq	protocol
Region3	2013.068494	simulation	4	500	uniformS_10
Region4	2005.747946	simulation	4	500	uniformS_10
Region5	1996.7780830000002	simulation	4	500	uniformS_10
Region6	1995.655858	simulation	4	500	uniformS_10
Region7	NA	simulation	4	500	uniformS_10
Region1	1989.441096	simulation	4	500	biased_5
Region2	2006.2739729999998	simulation	4	500	biased_5
Region3	2009.8657529999998	simulation	4	500	biased_5
Region4	2010.9698629999998	simulation	4	500	biased_5
Region5	2002.084932	simulation	4	500	biased_5
Region6	NA	simulation	4	500	biased_5
Region7	NA	simulation	4	500	biased_5
Region1	1989.441096	simulation	4	500	biased_2.5
Region2	2009.945206	simulation	4	500	biased_2.5
Region3	2005.772603	simulation	4	500	biased_2.5
Region4	2004.926028	simulation	4	500	biased_2.5
Region5	2003.067199	simulation	4	500	biased_2.5
Region6	1993.8767129999999	simulation	4	500	biased_2.5
Region7	NA	simulation	4	500	biased_2.5
Region1	1989.441096	simulation	4	500	uniform
Region2	2013.358905	simulation	4	500	uniform
Region3	2012.673973	simulation	4	500	uniform
Region4	2009.5287680000001	simulation	4	500	uniform
Region5	2004.917809	simulation	4	500	uniform
Region6	1998.91474	simulation	4	500	uniform
Region7	NA	simulation	4	500	uniform
Region1	1989.441096	simulation	4	500	uniformS_20
Region2	2004.123288	simulation	4	500	uniformS_20
Region3	2006.816783	simulation	4	500	uniformS_20
Region4	2008.676713	simulation	4	500	uniformS_20
Region5	1994.983562	simulation	4	500	uniformS_20
Region6	2008.556165	simulation	4	500	uniformS_20
Region7	NA	simulation	4	500	uniformS_20
Region1	1989.441096	simulation	4	500	uniformS_2.5
Region2	2013.734247	simulation	4	500	uniformS_2.5
Region3	2013.049315	simulation	4	500	uniformS_2.5
Region4	2010.591781	simulation	4	500	uniformS_2.5
Region5	2013.0027400000001	simulation	4	500	uniformS_2.5
Region6	2009.8109590000001	simulation	4	500	uniformS_2.5
Region7	NA	simulation	4	500	uniformS_2.5
Region1	1989.441096	simulation	4	500	maxPerRegion_5
Region2	2011.587447	simulation	4	500	maxPerRegion_5
Region3	2005.89738	simulation	4	500	maxPerRegion_5
Region4	2008.672378	simulation	4	500	maxPerRegion_5
Region5	2004.5600490000002	simulation	4	500	maxPerRegion_5
Region6	1993.613227	simulation	4	500	maxPerRegion_5
Region7	NA	simulation	4	500	maxPerRegion_5
Region1	1989.441096	simulation	4	500	maxPerRegion_50
Region2	2015.151396	simulation	4	500	maxPerRegion_50
Region3	2006.219178	simulation	4	500	maxPerRegion_50
Region4	2004.326027	simulation	4	500	maxPerRegion_50
Region5	1999.118609	simulation	4	500	maxPerRegion_50
Region6	1995.001123	simulation	4	500	maxPerRegion_50
Region7	NA	simulation	4	500	maxPerRegion_50
Region1	1989.441096	simulation	4	500	maxPerRegionYear_5
Region2	2014.00822	simulation	4	500	maxPerRegionYear_5
Region3	2016.476713	simulation	4	500	maxPerRegionYear_5
Region4	2011.0931509999998	simulation	4	500	maxPerRegionYear_5
Region5	2003.626896	simulation	4	500	maxPerRegionYear_5
Region6	1996.0339999999999	simulation	4	500	maxPerRegionYear_5
Region7	NA	simulation	4	500	maxPerRegionYear_5
Region1	1989.561644	simulation	16	500	maxPerRegion_5
Region2	2012.947945	simulation	16	500	maxPerRegion_5
Region3	2006.0438359999998	simulation	16	500	maxPerRegion_5
Region4	2006.0547949999998	simulation	16	500	maxPerRegion_5
Region5	2011.2078749999998	simulation	16	500	maxPerRegion_5
Region6	1994.830137	simulation	16	500	maxPerRegion_5
Region7	NA	simulation	16	500	maxPerRegion_5
Region1	1989.561644	simulation	16	500	maxPerRegion_10
Region2	2014.0821919999998	simulation	16	500	maxPerRegion_10
Region3	2006.7095889999998	simulation	16	500	maxPerRegion_10
Region4	2006.6027399999998	simulation	16	500	maxPerRegion_10
Region5	2012.1769069999998	simulation	16	500	maxPerRegion_10
Region6	2005.5041089999997	simulation	16	500	maxPerRegion_10
Region7	NA	simulation	16	500	maxPerRegion_10
Region1	1989.561644	simulation	16	500	uniformS_5
Region2	2012.868875	simulation	16	500	uniformS_5
Region3	2012.0109509999997	simulation	16	500	uniformS_5
Region4	2006.9808219999998	simulation	16	500	uniformS_5
Region5	2001.0027549999998	simulation	16	500	uniformS_5
Region6	2003.775342	simulation	16	500	uniformS_5
Region7	NA	simulation	16	500	uniformS_5
Region1	1989.561644	simulation	16	500	maxPerRegionYear_10
Region2	2014.846576	simulation	16	500	maxPerRegionYear_10
Region3	2012.1397259999999	simulation	16	500	maxPerRegionYear_10
Region4	2014.295891	simulation	16	500	maxPerRegionYear_10
Region5	2012.9412909999999	simulation	16	500	maxPerRegionYear_10
Region6	2006.2684929999998	simulation	16	500	maxPerRegionYear_10
Region7	NA	simulation	16	500	maxPerRegionYear_10
Region1	1990.164384	simulation	16	500	biased_20
Region2	2013.405862	simulation	16	500	biased_20
Region3	2007.50685	simulation	16	500	biased_20
Region4	2007.517809	simulation	16	500	biased_20
Region5	2005.282911	simulation	16	500	biased_20
Region6	NA	simulation	16	500	biased_20
Region7	NA	simulation	16	500	biased_20
Region1	1989.561644	simulation	16	500	uniform
Region2	2013.208601	simulation	16	500	uniform
Region3	2007.309589	simulation	16	500	uniform
Region4	2007.320548	simulation	16	500	uniform
Region5	2011.742466	simulation	16	500	uniform
Region6	1998.586301	simulation	16	500	uniform
Region7	NA	simulation	16	500	uniform
Region1	1989.561644	simulation	16	500	maxPerRegion_2.5
Region2	2013.7123289999997	simulation	16	500	maxPerRegion_2.5
Region3	2011.842309	simulation	16	500	maxPerRegion_2.5
Region4	2006.2575349999997	simulation	16	500	maxPerRegion_2.5
Region5	2004.6712329999998	simulation	16	500	maxPerRegion_2.5
Region6	2011.1671239999998	simulation	16	500	maxPerRegion_2.5
Region7	NA	simulation	16	500	maxPerRegion_2.5
Region1	1989.561644	simulation	16	500	maxPerRegion_50
Region2	2012.775725	simulation	16	500	maxPerRegion_50
Region3	2011.452055	simulation	16	500	maxPerRegion_50
Region4	2006.8876719999998	simulation	16	500	maxPerRegion_50
Region5	1999.268495	simulation	16	500	maxPerRegion_50
Region6	2003.5890419999998	simulation	16	500	maxPerRegion_50
Region7	NA	simulation	16	500	maxPerRegion_50
Region1	1989.561644	simulation	16	500	biased_2.5
Region2	2011.128767	simulation	16	500	biased_2.5
Region3	2006.539727	simulation	16	500	biased_2.5
Region4	2006.550685	simulation	16	500	biased_2.5
Region5	1997.958904	simulation	16	500	biased_2.5
Region6	2002.846575	simulation	16	500	biased_2.5
Region7	NA	simulation	16	500	biased_2.5
Region1	1989.561644	simulation	16	500	maxPerRegionYear_2.5
Region2	2014.830137	simulation	16	500	maxPerRegionYear_2.5
Region3	2012.861488	simulation	16	500	maxPerRegionYear_2.5
Region4	2007.2767129999997	simulation	16	500	maxPerRegionYear_2.5
Region5	2013.0445469999997	simulation	16	500	maxPerRegionYear_2.5
Region6	2012.1863019999998	simulation	16	500	maxPerRegionYear_2.5
Region7	NA	simulation	16	500	maxPerRegionYear_2.5
Region1	1989.561644	simulation	16	500	uniformS_20
Region2	2012.3660899999998	simulation	16	500	uniformS_20
Region3	2006.1232879999998	simulation	16	500	uniformS_20
Region4	2006.9616439999998	simulation	16	500	uniformS_20
Region5	1997.3780819999997	simulation	16	500	uniformS_20
Region6	1991.1863009999997	simulation	16	500	uniformS_20
Region7	NA	simulation	16	500	uniformS_20
Region1	1989.561644	simulation	16	500	maxPerRegion_20
Region2	2013.758904	simulation	16	500	maxPerRegion_20
Region3	2002.6	simulation	16	500	maxPerRegion_20
Region4	2006.9260279999999	simulation	16	500	maxPerRegion_20
Region5	2012.6938619999999	simulation	16	500	maxPerRegion_20
Region6	2005.682192	simulation	16	500	maxPerRegion_20
Region7	NA	simulation	16	500	maxPerRegion_20
Region1	1990.164384	simulation	16	500	biased_10
Region2	2013.260656	simulation	16	500	biased_10
Region3	2012.7989069999999	simulation	16	500	biased_10
Region4	2007.3726029999998	simulation	16	500	biased_10
Region5	1999.290411	simulation	16	500	biased_10
Region6	NA	simulation	16	500	biased_10
Region7	NA	simulation	16	500	biased_10
Region1	1989.10411	simulation	16	500	maxPerRegionYear_5
Region2	2013.890411	simulation	16	500	maxPerRegionYear_5
Region3	2012.1356010000002	simulation	16	500	maxPerRegionYear_5
Region4	2005.969863	simulation	16	500	maxPerRegionYear_5
Region5	2011.75582	simulation	16	500	maxPerRegionYear_5
Region6	1995.3780820000002	simulation	16	500	maxPerRegionYear_5
Region7	NA	simulation	16	500	maxPerRegionYear_5
Region1	1989.561644	simulation	16	500	uniformS_10
Region2	2012.9729849999999	simulation	16	500	uniformS_10
Region3	2007.0739729999998	simulation	16	500	uniformS_10
Region4	2007.0849319999998	simulation	16	500	uniformS_10
Region5	2011.4164389999999	simulation	16	500	uniformS_10
Region6	2003.6027399999998	simulation	16	500	uniformS_10
Region7	NA	simulation	16	500	uniformS_10
Region1	1989.561644	simulation	16	500	maxPerRegionYear_50
Region2	2012.951067	simulation	16	500	maxPerRegionYear_50
Region3	2012.595875	simulation	16	500	maxPerRegionYear_50
Region4	2007.0630139999998	simulation	16	500	maxPerRegionYear_50
Region5	1999.443837	simulation	16	500	maxPerRegionYear_50
Region6	2003.7643839999998	simulation	16	500	maxPerRegionYear_50
Region7	NA	simulation	16	500	maxPerRegionYear_50
Region1	1989.561644	simulation	16	500	biased_50
Region2	2012.0181449999998	simulation	16	500	biased_50
Region3	2011.5013699999997	simulation	16	500	biased_50
Region4	2010.0054799999998	simulation	16	500	biased_50
Region5	2004.2285279999999	simulation	16	500	biased_50
Region6	NA	simulation	16	500	biased_50
Region7	NA	simulation	16	500	biased_50
Region1	1989.561644	simulation	16	500	uniformS_2.5
Region2	2012.9729849999999	simulation	16	500	uniformS_2.5
Region3	2012.669706	simulation	16	500	uniformS_2.5
Region4	2007.0849319999998	simulation	16	500	uniformS_2.5
Region5	2005.4986299999998	simulation	16	500	uniformS_2.5
Region6	2003.3068499999997	simulation	16	500	uniformS_2.5
Region7	NA	simulation	16	500	uniformS_2.5
Region1	1989.561644	simulation	16	500	maxPerRegionYear_20
Region2	2014.126027	simulation	16	500	maxPerRegionYear_20
Region3	2012.771368	simulation	16	500	maxPerRegionYear_20
Region4	2007.2931509999999	simulation	16	500	maxPerRegionYear_20
Region5	2013.0609849999998	simulation	16	500	maxPerRegionYear_20
Region6	2006.049315	simulation	16	500	maxPerRegionYear_20
Region7	NA	simulation	16	500	maxPerRegionYear_20
Region1	1989.59726	simulation	16	500	biased_5
Region2	2013.654794	simulation	16	500	biased_5
Region3	2006.515068	simulation	16	500	biased_5
Region4	2006.5260269999999	simulation	16	500	biased_5
Region5	1998.183561	simulation	16	500	biased_5
Region6	NA	simulation	16	500	biased_5
Region7	NA	simulation	16	500	biased_5
Region1	2008.642129	simulation	16	500	uniformS_50
Region2	1992.622951	simulation	16	500	uniformS_50
Region3	2014.710622	simulation	16	500	uniformS_50
Region4	2010.247609	simulation	16	500	uniformS_50
Region5	2007.676645	simulation	16	500	uniformS_50
Region6	2006.6859650000001	simulation	16	500	uniformS_50
Region7	NA	simulation	16	500	uniformS_50
Region1	1990.939726	simulation	17	500	uniformS_20
Region2	2013.079093	simulation	17	500	uniformS_20
Region3	2006.805479	simulation	17	500	uniformS_20
Region4	2006.9616440000002	simulation	17	500	uniformS_20
Region5	2003.5506850000002	simulation	17	500	uniformS_20
Region6	1993.99726	simulation	17	500	uniformS_20
Region7	1991.09589	simulation	17	500	uniformS_20
Region1	1993.89589	simulation	17	500	uniformS_50
Region2	2015.153424	simulation	17	500	uniformS_50
Region3	2009.5452050000001	simulation	17	500	uniformS_50
Region4	2011.4657530000002	simulation	17	500	uniformS_50
Region5	2008.805479	simulation	17	500	uniformS_50
Region6	1996.125046	simulation	17	500	uniformS_50
Region7	1994.249315	simulation	17	500	uniformS_50
Region1	1990.939726	simulation	17	500	maxPerRegion_50
Region2	2012.416438	simulation	17	500	maxPerRegion_50
Region3	2005.0738529999999	simulation	17	500	maxPerRegion_50
Region4	2009.0	simulation	17	500	maxPerRegion_50
Region5	2005.308826	simulation	17	500	maxPerRegion_50
Region6	1993.38806	simulation	17	500	maxPerRegion_50
Region7	1993.83888	simulation	17	500	maxPerRegion_50
Region1	1991.117808	simulation	17	500	uniformS_5
Region2	2017.910337	simulation	17	500	uniformS_5
Region3	2005.642577	simulation	17	500	uniformS_5
Region4	2011.252054	simulation	17	500	uniformS_5
Region5	2006.0032330000001	simulation	17	500	uniformS_5
Region6	1992.399999	simulation	17	500	uniformS_5
Region7	1993.735474	simulation	17	500	uniformS_5
Region1	1992.346995	simulation	17	500	biased_50
Region2	2013.6346660000002	simulation	17	500	biased_50
Region3	2011.6209680000002	simulation	17	500	biased_50
Region4	2010.6636670000003	simulation	17	500	biased_50
Region5	2000.3606940000002	simulation	17	500	biased_50
Region6	NA	simulation	17	500	biased_50
Region7	NA	simulation	17	500	biased_50
Region1	1990.8	simulation	17	500	maxPerRegionYear_2.5
Region2	2016.944988	simulation	17	500	maxPerRegionYear_2.5
Region3	2011.3917800000002	simulation	17	500	maxPerRegionYear_2.5
Region4	2011.69589	simulation	17	500	maxPerRegionYear_2.5
Region5	2007.846575	simulation	17	500	maxPerRegionYear_2.5
Region6	2003.043835	simulation	17	500	maxPerRegionYear_2.5
Region7	1994.150685	simulation	17	500	maxPerRegionYear_2.5
Region1	1990.939726	simulation	17	500	uniformS_10
Region2	2012.3424650000002	simulation	17	500	uniformS_10
Region3	2005.587312	simulation	17	500	uniformS_10
Region4	2011.6465750000002	simulation	17	500	uniformS_10
Region5	2004.1561640000002	simulation	17	500	uniformS_10
Region6	2005.2676390000001	simulation	17	500	uniformS_10
Region7	1993.3605360000001	simulation	17	500	uniformS_10
Region1	1990.8	simulation	17	500	biased_2.5
Region2	2012.2767119999999	simulation	17	500	biased_2.5
Region3	2018.3506849999999	simulation	17	500	biased_2.5
Region4	2010.676712	simulation	17	500	biased_2.5
Region5	2004.739726	simulation	17	500	biased_2.5
Region6	1995.8027399999999	simulation	17	500	biased_2.5
Region7	1993.362872	simulation	17	500	biased_2.5
Region1	1990.939726	simulation	17	500	maxPerRegion_2.5
Region2	2012.7616440000002	simulation	17	500	maxPerRegion_2.5
Region3	2010.0054790000002	simulation	17	500	maxPerRegion_2.5
Region4	2010.131507	simulation	17	500	maxPerRegion_2.5
Region5	2004.9068490000002	simulation	17	500	maxPerRegion_2.5
Region6	2003.156164	simulation	17	500	maxPerRegion_2.5
Region7	1994.263014	simulation	17	500	maxPerRegion_2.5
Region1	1990.8	simulation	17	500	uniform
Region2	2014.569863	simulation	17	500	uniform
Region3	1996.6602739999998	simulation	17	500	uniform
Region4	2010.9095889999999	simulation	17	500	uniform
Region5	2005.3247029999998	simulation	17	500	uniform
Region6	1996.0054799999998	simulation	17	500	uniform
Region7	1994.0191779999998	simulation	17	500	uniform
Region1	1990.939726	simulation	17	500	maxPerRegionYear_50
Region2	2012.8246580000002	simulation	17	500	maxPerRegionYear_50
Region3	2011.342466	simulation	17	500	maxPerRegionYear_50
Region4	2011.7315070000002	simulation	17	500	maxPerRegionYear_50
Region5	2005.3197850000001	simulation	17	500	maxPerRegionYear_50
Region6	1993.3990190000002	simulation	17	500	maxPerRegionYear_50
Region7	1993.8498390000002	simulation	17	500	maxPerRegionYear_50
Region1	1990.8	simulation	17	500	maxPerRegion_10
Region2	2012.695891	simulation	17	500	maxPerRegion_10
Region3	1997.286646	simulation	17	500	maxPerRegion_10
Region4	2008.882192	simulation	17	500	maxPerRegion_10
Region5	2005.513422	simulation	17	500	maxPerRegion_10
Region6	2002.972603	simulation	17	500	maxPerRegion_10
Region7	1994.090411	simulation	17	500	maxPerRegion_10
Region1	1990.939726	simulation	17	500	maxPerRegionYear_20
Region2	2013.246216	simulation	17	500	maxPerRegionYear_20
Region3	2010.2109580000001	simulation	17	500	maxPerRegionYear_20
Region4	2011.89589	simulation	17	500	maxPerRegionYear_20
Region5	2005.6123360000001	simulation	17	500	maxPerRegionYear_20
Region6	1996.279452	simulation	17	500	maxPerRegionYear_20
Region7	1993.666981	simulation	17	500	maxPerRegionYear_20
Region1	1990.8	simulation	17	500	uniformS_2.5
Region2	2012.6493150000001	simulation	17	500	uniformS_2.5
Region3	1997.3739510000003	simulation	17	500	uniformS_2.5
Region4	2011.556164	simulation	17	500	uniformS_2.5
Region5	2005.420398	simulation	17	500	uniformS_2.5
Region6	1996.030137	simulation	17	500	uniformS_2.5
Region7	1994.150685	simulation	17	500	uniformS_2.5
Region1	1990.939726	simulation	17	500	biased_5
Region2	2012.263013	simulation	17	500	biased_5
Region3	2011.49315	simulation	17	500	biased_5
Region4	2010.39452	simulation	17	500	biased_5
Region5	2005.155401	simulation	17	500	biased_5
Region6	1995.408219	simulation	17	500	biased_5
Region7	1992.424657	simulation	17	500	biased_5
Region1	1990.939726	simulation	17	500	maxPerRegion_20
Region2	2013.087312	simulation	17	500	maxPerRegion_20
Region3	1995.9561640000002	simulation	17	500	maxPerRegion_20
Region4	2008.9260280000003	simulation	17	500	maxPerRegion_20
Region5	2005.4534320000002	simulation	17	500	maxPerRegion_20
Region6	1996.120548	simulation	17	500	maxPerRegion_20
Region7	1993.5080770000002	simulation	17	500	maxPerRegion_20
Region1	1990.8	simulation	17	500	biased_10
Region2	2012.213698	simulation	17	500	biased_10
Region3	2007.263013	simulation	17	500	biased_10
Region4	2011.517808	simulation	17	500	biased_10
Region5	2005.0213860000001	simulation	17	500	biased_10
Region6	2010.983561	simulation	17	500	biased_10
Region7	1993.37931	simulation	17	500	biased_10
Region1	1990.8	simulation	17	500	maxPerRegionYear_10
Region2	2012.695891	simulation	17	500	maxPerRegionYear_10
Region3	2011.386302	simulation	17	500	maxPerRegionYear_10
Region4	2011.60274	simulation	17	500	maxPerRegionYear_10
Region5	2005.513422	simulation	17	500	maxPerRegionYear_10
Region6	2002.972603	simulation	17	500	maxPerRegionYear_10
Region7	1994.090411	simulation	17	500	maxPerRegionYear_10
Region1	1993.052055	simulation	17	500	biased_20
Region2	2014.345205	simulation	17	500	biased_20
Region3	1998.827397	simulation	17	500	biased_20
Region4	2011.098248	simulation	17	500	biased_20
Region5	2006.8876710000002	simulation	17	500	biased_20
Region6	NA	simulation	17	500	biased_20
Region7	1994.454794	simulation	17	500	biased_20
Region1	1990.8	simulation	17	500	maxPerRegionYear_5
Region2	2017.6171869999998	simulation	17	500	maxPerRegionYear_5
Region3	2018.5041099999999	simulation	17	500	maxPerRegionYear_5
Region4	2011.7205479999998	simulation	17	500	maxPerRegionYear_5
Region5	2004.9150009999998	simulation	17	500	maxPerRegionYear_5
Region6	1996.3917809999998	simulation	17	500	maxPerRegionYear_5
Region7	1994.216439	simulation	17	500	maxPerRegionYear_5
Region1	1990.8	simulation	17	500	maxPerRegion_5
Region2	2017.554173	simulation	17	500	maxPerRegion_5
Region3	1997.535047	simulation	17	500	maxPerRegion_5
Region4	2008.79726	simulation	17	500	maxPerRegion_5
Region5	2005.647069	simulation	17	500	maxPerRegion_5
Region6	1996.328767	simulation	17	500	maxPerRegion_5
Region7	1994.1534250000002	simulation	17	500	maxPerRegion_5
Region1	1989.69589	simulation	45	500	maxPerRegion_2.5
Region2	2010.621917	simulation	45	500	maxPerRegion_2.5
Region3	2010.953035	simulation	45	500	maxPerRegion_2.5
Region4	2008.975342	simulation	45	500	maxPerRegion_2.5
Region5	2011.335548	simulation	45	500	maxPerRegion_2.5
Region6	2010.0547940000001	simulation	45	500	maxPerRegion_2.5
Region7	2009.4630140000002	simulation	45	500	maxPerRegion_2.5
Region1	1989.69589	simulation	45	500	biased_50
Region2	2008.646336	simulation	45	500	biased_50
Region3	2008.213459	simulation	45	500	biased_50
Region4	2009.950445	simulation	45	500	biased_50
Region5	2008.569623	simulation	45	500	biased_50
Region6	2003.912089	simulation	45	500	biased_50
Region7	1990.331267	simulation	45	500	biased_50
Region1	1989.69589	simulation	45	500	uniform
Region2	2010.449314	simulation	45	500	uniform
Region3	2011.111565	simulation	45	500	uniform
Region4	2010.112328	simulation	45	500	uniform
Region5	2010.747944	simulation	45	500	uniform
Region6	2005.175342	simulation	45	500	uniform
Region7	NA	simulation	45	500	uniform
Region1	1989.69589	simulation	45	500	maxPerRegionYear_5
Region2	2011.8415530000002	simulation	45	500	maxPerRegionYear_5
Region3	2011.286908	simulation	45	500	maxPerRegionYear_5
Region4	2015.786908	simulation	45	500	maxPerRegionYear_5
Region5	2013.578082	simulation	45	500	maxPerRegionYear_5
Region6	2011.2431920000001	simulation	45	500	maxPerRegionYear_5
Region7	1992.6684930000001	simulation	45	500	maxPerRegionYear_5
Region1	1989.69589	simulation	45	500	maxPerRegionYear_50
Region2	2010.6465369999999	simulation	45	500	maxPerRegionYear_50
Region3	2011.255828	simulation	45	500	maxPerRegionYear_50
Region4	2015.4115649999999	simulation	45	500	maxPerRegionYear_50
Region5	2010.446575	simulation	45	500	maxPerRegionYear_50
Region6	2010.043835	simulation	45	500	maxPerRegionYear_50
Region7	NA	simulation	45	500	maxPerRegionYear_50
Region1	1989.69589	simulation	45	500	uniformS_10
Region2	2011.646732	simulation	45	500	uniformS_10
Region3	2011.387169	simulation	45	500	uniformS_10
Region4	2014.235616	simulation	45	500	uniformS_10
Region5	2011.46094	simulation	45	500	uniformS_10
Region6	1993.4219170000001	simulation	45	500	uniformS_10
Region7	2009.312328	simulation	45	500	uniformS_10
Region1	1989.69589	simulation	45	500	uniformS_2.5
Region2	2011.043835	simulation	45	500	uniformS_2.5
Region3	2009.788816	simulation	45	500	uniformS_2.5
Region4	2010.832876	simulation	45	500	uniformS_2.5
Region5	2009.561644	simulation	45	500	uniformS_2.5
Region6	2008.950685	simulation	45	500	uniformS_2.5
Region7	2008.358904	simulation	45	500	uniformS_2.5
Region1	1989.69589	simulation	45	500	maxPerRegion_20
Region2	2015.416438	simulation	45	500	maxPerRegion_20
Region3	2010.8333340000001	simulation	45	500	maxPerRegion_20
Region4	2004.471233	simulation	45	500	maxPerRegion_20
Region5	2008.649315	simulation	45	500	maxPerRegion_20
Region6	2003.106849	simulation	45	500	maxPerRegion_20
Region7	1991.547945	simulation	45	500	maxPerRegion_20
Region1	1989.69589	simulation	45	500	maxPerRegion_10
Region2	2011.646732	simulation	45	500	maxPerRegion_10
Region3	2011.133071	simulation	45	500	maxPerRegion_10
Region4	2010.372602	simulation	45	500	maxPerRegion_10
Region5	2011.531978	simulation	45	500	maxPerRegion_10
Region6	2010.939082	simulation	45	500	maxPerRegion_10
Region7	2009.312328	simulation	45	500	maxPerRegion_10
Region1	1989.69589	simulation	45	500	biased_2.5
Region2	2010.522598	simulation	45	500	biased_2.5
Region3	2010.4133100000001	simulation	45	500	biased_2.5
Region4	2009.468493	simulation	45	500	biased_2.5
Region5	2010.978882	simulation	45	500	biased_2.5
Region6	2002.675604	simulation	45	500	biased_2.5
Region7	NA	simulation	45	500	biased_2.5
Region1	1989.69589	simulation	45	500	maxPerRegion_5
Region2	2012.345205	simulation	45	500	maxPerRegion_5
Region3	2011.890733	simulation	45	500	maxPerRegion_5
Region4	2010.449315	simulation	45	500	maxPerRegion_5
Region5	2011.836088	simulation	45	500	maxPerRegion_5
Region6	2011.2431920000001	simulation	45	500	maxPerRegion_5
Region7	1992.6684930000001	simulation	45	500	maxPerRegion_5
Region1	1989.69589	simulation	45	500	uniformS_5
Region2	2011.093532	simulation	45	500	uniformS_5
Region3	2009.838355	simulation	45	500	uniformS_5
Region4	2011.342465	simulation	45	500	uniformS_5
Region5	2011.060745	simulation	45	500	uniformS_5
Region6	2003.339725	simulation	45	500	uniformS_5
Region7	2007.830136	simulation	45	500	uniformS_5
Region1	1989.69589	simulation	45	500	maxPerRegion_50
Region2	2010.6465369999999	simulation	45	500	maxPerRegion_50
Region3	2011.255827	simulation	45	500	maxPerRegion_50
Region4	2012.1041089999999	simulation	45	500	maxPerRegion_50
Region5	2010.446575	simulation	45	500	maxPerRegion_50
Region6	2010.043835	simulation	45	500	maxPerRegion_50
Region7	NA	simulation	45	500	maxPerRegion_50
Region1	1989.69589	simulation	45	500	biased_5
Region2	2010.5965709999998	simulation	45	500	biased_5
Region3	2010.8124189999999	simulation	45	500	biased_5
Region4	2011.8383569999999	simulation	45	500	biased_5
Region5	2010.1999999999998	simulation	45	500	biased_5
Region6	2003.2932919999998	simulation	45	500	biased_5
Region7	1991.6109579999998	simulation	45	500	biased_5
Region1	1991.010959	simulation	45	500	uniformS_50
Region2	2015.221918	simulation	45	500	uniformS_50
Region3	2011.73582	simulation	45	500	uniformS_50
Region4	2011.864234	simulation	45	500	uniformS_50
Region5	2011.6511189999999	simulation	45	500	uniformS_50
Region6	2004.709589	simulation	45	500	uniformS_50
Region7	NA	simulation	45	500	uniformS_50
Region1	1989.69589	simulation	45	500	maxPerRegionYear_20
Region2	2015.416438	simulation	45	500	maxPerRegionYear_20
Region3	2010.428962	simulation	45	500	maxPerRegionYear_20
Region4	2013.630137	simulation	45	500	maxPerRegionYear_20
Region5	2010.650273	simulation	45	500	maxPerRegionYear_20
Region6	2003.106849	simulation	45	500	maxPerRegionYear_20
Region7	1991.547945	simulation	45	500	maxPerRegionYear_20
Region1	1989.69589	simulation	45	500	maxPerRegionYear_2.5
Region2	2016.156163	simulation	45	500	maxPerRegionYear_2.5
Region3	2015.147024	simulation	45	500	maxPerRegionYear_2.5
Region4	2014.224657	simulation	45	500	maxPerRegionYear_2.5
Region5	2013.8767110000001	simulation	45	500	maxPerRegionYear_2.5
Region6	2010.0547940000001	simulation	45	500	maxPerRegionYear_2.5
Region7	2009.4630140000002	simulation	45	500	maxPerRegionYear_2.5
Region1	1989.69589	simulation	45	500	maxPerRegionYear_10
Region2	2015.942465	simulation	45	500	maxPerRegionYear_10
Region3	2011.018317	simulation	45	500	maxPerRegionYear_10
Region4	2009.786301	simulation	45	500	maxPerRegionYear_10
Region5	2012.504109	simulation	45	500	maxPerRegionYear_10
Region6	2010.939082	simulation	45	500	maxPerRegionYear_10
Region7	2009.312328	simulation	45	500	maxPerRegionYear_10
Region1	1989.69589	simulation	45	500	biased_10
Region2	2011.071232	simulation	45	500	biased_10
Region3	2009.963994	simulation	45	500	biased_10
Region4	2010.947944	simulation	45	500	biased_10
Region5	2009.909349	simulation	45	500	biased_10
Region6	1992.084931	simulation	45	500	biased_10
Region7	NA	simulation	45	500	biased_10
Region1	1989.69589	simulation	45	500	biased_20
Region2	2008.99452	simulation	45	500	biased_20
Region3	2010.089334	simulation	45	500	biased_20
Region4	2008.849315	simulation	45	500	biased_20
Region5	2010.0374199999999	simulation	45	500	biased_20
Region6	2001.69589	simulation	45	500	biased_20
Region7	NA	simulation	45	500	biased_20
Region1	1989.69589	simulation	45	500	uniformS_20
Region2	2013.455453	simulation	45	500	uniformS_20
Region3	2009.1357799999998	simulation	45	500	uniformS_20
Region4	2012.483733	simulation	45	500	uniformS_20
Region5	2009.783321	simulation	45	500	uniformS_20
Region6	2002.064742	simulation	45	500	uniformS_20
Region7	1990.680993	simulation	45	500	uniformS_20
Region1	1989.073973	simulation	44	500	biased_5
Region2	2012.424658	simulation	44	500	biased_5
Region3	2011.832878	simulation	44	500	biased_5
Region4	2002.890412	simulation	44	500	biased_5
Region5	2002.482866	simulation	44	500	biased_5
Region6	2011.00548	simulation	44	500	biased_5
Region7	NA	simulation	44	500	biased_5
Region1	1989.073973	simulation	44	500	uniformS_5
Region2	2011.624658	simulation	44	500	uniformS_5
Region3	2011.0301379999999	simulation	44	500	uniformS_5
Region4	2011.487672	simulation	44	500	uniformS_5
Region5	2002.099304	simulation	44	500	uniformS_5
Region6	1998.383562	simulation	44	500	uniformS_5
Region7	NA	simulation	44	500	uniformS_5
Region1	1989.073973	simulation	44	500	uniformS_2.5
