regions	value	model	nSim	nSeq	protocol
Region1	2002.479452	simulation	24	150	biased_50
Region2	1990.115068	simulation	24	150	biased_50
Region3	2012.863949	simulation	24	150	biased_50
Region4	2008.131506	simulation	24	150	biased_50
Region5	NA	simulation	24	150	biased_50
Region6	1993.772602	simulation	24	150	biased_50
Region7	NA	simulation	24	150	biased_50
Region1	2013.756164	simulation	24	150	maxPerRegionYear_20
Region2	1990.147945	simulation	24	150	maxPerRegionYear_20
Region3	2016.342467	simulation	24	150	maxPerRegionYear_20
Region4	2010.1506849999998	simulation	24	150	maxPerRegionYear_20
Region5	2013.235616	simulation	24	150	maxPerRegionYear_20
Region6	2012.7863009999999	simulation	24	150	maxPerRegionYear_20
Region7	1991.521693	simulation	24	150	maxPerRegionYear_20
Region1	2004.7112579999998	simulation	24	150	biased_20
Region2	1990.706849	simulation	24	150	biased_20
Region3	2014.9035699999997	simulation	24	150	biased_20
Region4	2009.7304359999998	simulation	24	150	biased_20
Region5	2009.3879699999998	simulation	24	150	biased_20
Region6	1990.706849	simulation	24	150	biased_20
Region7	NA	simulation	24	150	biased_20
Region1	2013.9013699999998	simulation	24	150	uniform
Region2	1990.706849	simulation	24	150	uniform
Region3	2016.0251889999997	simulation	24	150	uniform
Region4	2010.830137	simulation	24	150	uniform
Region5	2009.5835619999998	simulation	24	150	uniform
Region6	1996.830137	simulation	24	150	uniform
Region7	NA	simulation	24	150	uniform
Region1	2011.4849319999998	simulation	24	150	biased_10
Region2	1990.706849	simulation	24	150	biased_10
Region3	2017.250251	simulation	24	150	biased_10
Region4	2012.0273969999998	simulation	24	150	biased_10
Region5	2005.124568	simulation	24	150	biased_10
Region6	1998.3424659999998	simulation	24	150	biased_10
Region7	NA	simulation	24	150	biased_10
Region1	1989.038356	simulation	24	150	maxPerRegionYear_5
Region2	2017.3369870000001	simulation	24	150	maxPerRegionYear_5
Region3	2016.6054789999998	simulation	24	150	maxPerRegionYear_5
Region4	2009.999999	simulation	24	150	maxPerRegionYear_5
Region5	2010.4383559999999	simulation	24	150	maxPerRegionYear_5
Region6	2002.410958	simulation	24	150	maxPerRegionYear_5
Region7	1996.1150679999998	simulation	24	150	maxPerRegionYear_5
Region1	2008.772602	simulation	24	150	uniformS_2.5
Region2	1990.706849	simulation	24	150	uniformS_2.5
Region3	2016.252878	simulation	24	150	uniformS_2.5
Region4	2011.005479	simulation	24	150	uniformS_2.5
Region5	2004.8739719999999	simulation	24	150	uniformS_2.5
Region6	1993.019177	simulation	24	150	uniformS_2.5
Region7	1990.706849	simulation	24	150	uniformS_2.5
Region1	2004.4413949999998	simulation	24	150	uniformS_10
Region2	1990.706849	simulation	24	150	uniformS_10
Region3	2015.4035699999997	simulation	24	150	uniformS_10
Region4	2010.1455039999998	simulation	24	150	uniformS_10
Region5	2011.7098879999999	simulation	24	150	uniformS_10
Region6	1996.3482439999998	simulation	24	150	uniformS_10
Region7	1994.3729009999997	simulation	24	150	uniformS_10
Region1	1989.276712	simulation	14	150	biased_2.5
Region2	2003.6152100000002	simulation	14	150	biased_2.5
Region3	2001.500755	simulation	14	150	biased_2.5
Region4	2002.483703	simulation	14	150	biased_2.5
Region5	2000.409731	simulation	14	150	biased_2.5
Region6	2006.11384	simulation	14	150	biased_2.5
Region7	NA	simulation	14	150	biased_2.5
Region1	1990.778082	simulation	14	150	maxPerRegionYear_50
Region2	2009.6328760000001	simulation	14	150	maxPerRegionYear_50
Region3	2004.9616440000002	simulation	14	150	maxPerRegionYear_50
Region4	2006.4082190000001	simulation	14	150	maxPerRegionYear_50
Region5	2003.60274	simulation	14	150	maxPerRegionYear_50
Region6	1998.315068	simulation	14	150	maxPerRegionYear_50
Region7	1994.8438350000001	simulation	14	150	maxPerRegionYear_50
Region1	1989.276712	simulation	14	150	uniformS_5
Region2	2005.841096	simulation	14	150	uniformS_5
Region3	2003.726641	simulation	14	150	uniformS_5
Region4	2009.819178	simulation	14	150	uniformS_5
Region5	2003.423363	simulation	14	150	uniformS_5
Region6	1995.838663	simulation	14	150	uniformS_5
Region7	1994.276712	simulation	14	150	uniformS_5
Region1	1990.778082	simulation	14	150	uniform
Region2	2008.949892	simulation	14	150	uniform
Region3	2004.237562	simulation	14	150	uniform
Region4	2002.08136	simulation	14	150	uniform
Region5	2003.404686	simulation	14	150	uniform
Region6	2007.218384	simulation	14	150	uniform
Region7	NA	simulation	14	150	uniform
Region1	1990.778082	simulation	14	150	uniformS_50
Region2	2005.6821920000002	simulation	14	150	uniformS_50
Region3	2003.9232880000002	simulation	14	150	uniformS_50
Region4	2011.037683	simulation	14	150	uniformS_50
Region5	2002.476713	simulation	14	150	uniformS_50
Region6	1995.3027100000002	simulation	14	150	uniformS_50
Region7	1993.717808	simulation	14	150	uniformS_50
Region1	1989.276712	simulation	14	150	maxPerRegionYear_2.5
Region2	2005.7150680000002	simulation	14	150	maxPerRegionYear_2.5
Region3	2002.8410500000002	simulation	14	150	maxPerRegionYear_2.5
Region4	2011.1470610000001	simulation	14	150	maxPerRegionYear_2.5
Region5	2004.2054790000002	simulation	14	150	maxPerRegionYear_2.5
Region6	2009.1671230000002	simulation	14	150	maxPerRegionYear_2.5
Region7	NA	simulation	14	150	maxPerRegionYear_2.5
Region1	1990.276712	simulation	14	150	maxPerRegionYear_20
Region2	2006.8602740000001	simulation	14	150	maxPerRegionYear_20
Region3	2004.8851650000001	simulation	14	150	maxPerRegionYear_20
Region4	2005.728767	simulation	14	150	maxPerRegionYear_20
Region5	2005.2	simulation	14	150	maxPerRegionYear_20
Region6	2010.312329	simulation	14	150	maxPerRegionYear_20
Region7	NA	simulation	14	150	maxPerRegionYear_20
Region1	1990.778082	simulation	14	150	maxPerRegion_10
Region2	2007.3780820000002	simulation	14	150	maxPerRegion_10
Region3	2005.263627	simulation	14	150	maxPerRegion_10
Region4	2011.934246	simulation	14	150	maxPerRegion_10
Region5	2005.49863	simulation	14	150	maxPerRegion_10
Region6	2010.8301370000001	simulation	14	150	maxPerRegion_10
Region7	2010.5013700000002	simulation	14	150	maxPerRegion_10
Region1	1990.778082	simulation	14	150	maxPerRegion_2.5
Region2	2006.4931510000001	simulation	14	150	maxPerRegion_2.5
Region3	2004.378696	simulation	14	150	maxPerRegion_2.5
Region4	2011.925144	simulation	14	150	maxPerRegion_2.5
Region5	2004.767124	simulation	14	150	maxPerRegion_2.5
Region6	2009.945206	simulation	14	150	maxPerRegion_2.5
Region7	1995.0027400000001	simulation	14	150	maxPerRegion_2.5
Region1	1989.276712	simulation	14	150	uniformS_2.5
Region2	2004.413698	simulation	14	150	uniformS_2.5
Region3	2002.299243	simulation	14	150	uniformS_2.5
Region4	2003.282191	simulation	14	150	uniformS_2.5
Region5	2001.2082189999999	simulation	14	150	uniformS_2.5
Region6	1994.411265	simulation	14	150	uniformS_2.5
Region7	1992.449314	simulation	14	150	uniformS_2.5
Region1	1989.276712	simulation	14	150	maxPerRegionYear_10
Region2	2005.8767120000002	simulation	14	150	maxPerRegionYear_10
Region3	2013.2657530000001	simulation	14	150	maxPerRegionYear_10
Region4	2009.969863	simulation	14	150	maxPerRegionYear_10
Region5	2002.134246	simulation	14	150	maxPerRegionYear_10
Region6	2009.1561640000002	simulation	14	150	maxPerRegionYear_10
Region7	2009.0000000000002	simulation	14	150	maxPerRegionYear_10
Region1	1990.778082	simulation	14	150	biased_20
Region2	2003.7452050000002	simulation	14	150	biased_20
Region3	2001.63075	simulation	14	150	biased_20
Region4	2009.010532	simulation	14	150	biased_20
Region5	2000.539726	simulation	14	150	biased_20
Region6	1991.0821910000002	simulation	14	150	biased_20
Region7	NA	simulation	14	150	biased_20
Region1	1990.778082	simulation	14	150	biased_10
Region2	2006.3342460000001	simulation	14	150	biased_10
Region3	2004.219791	simulation	14	150	biased_10
Region4	2010.821917	simulation	14	150	biased_10
Region5	2003.128767	simulation	14	150	biased_10
Region6	1990.778082	simulation	14	150	biased_10
Region7	NA	simulation	14	150	biased_10
Region1	1990.778082	simulation	14	150	uniformS_10
Region2	2004.9034660000002	simulation	14	150	uniformS_10
Region3	2002.789011	simulation	14	150	uniformS_10
Region4	2003.7719590000002	simulation	14	150	uniformS_10
Region5	2003.218534	simulation	14	150	uniformS_10
Region6	2006.3682460000002	simulation	14	150	uniformS_10
Region7	2008.0267540000002	simulation	14	150	uniformS_10
Region1	1990.778082	simulation	14	150	uniformS_20
Region2	2004.082192	simulation	14	150	uniformS_20
Region3	2001.967737	simulation	14	150	uniformS_20
Region4	2002.950685	simulation	14	150	uniformS_20
Region5	2000.863014	simulation	14	150	uniformS_20
Region6	1990.778082	simulation	14	150	uniformS_20
Region7	NA	simulation	14	150	uniformS_20
Region1	1990.778082	simulation	14	150	maxPerRegion_20
Region2	2006.7808220000002	simulation	14	150	maxPerRegion_20
Region3	2003.843836	simulation	14	150	maxPerRegion_20
Region4	2006.419178	simulation	14	150	maxPerRegion_20
Region5	2003.575343	simulation	14	150	maxPerRegion_20
Region6	1998.515069	simulation	14	150	maxPerRegion_20
Region7	NA	simulation	14	150	maxPerRegion_20
Region1	1989.276712	simulation	14	150	biased_5
Region2	2003.3747730000002	simulation	14	150	biased_5
Region3	2001.5281980000002	simulation	14	150	biased_5
Region4	2002.2432660000002	simulation	14	150	biased_5
Region5	2001.3477500000001	simulation	14	150	biased_5
Region6	2006.662444	simulation	14	150	biased_5
Region7	NA	simulation	14	150	biased_5
Region1	1990.778082	simulation	14	150	maxPerRegion_50
Region2	2007.0410960000002	simulation	14	150	maxPerRegion_50
Region3	2003.3397260000002	simulation	14	150	maxPerRegion_50
Region4	2004.811251	simulation	14	150	maxPerRegion_50
Region5	2003.60274	simulation	14	150	maxPerRegion_50
Region6	1998.315068	simulation	14	150	maxPerRegion_50
Region7	1994.8438350000001	simulation	14	150	maxPerRegion_50
Region1	1990.778082	simulation	14	150	biased_50
Region2	2003.4082190000001	simulation	14	150	biased_50
Region3	2001.293764	simulation	14	150	biased_50
Region4	2002.276712	simulation	14	150	biased_50
Region5	2000.20274	simulation	14	150	biased_50
Region6	NA	simulation	14	150	biased_50
Region7	NA	simulation	14	150	biased_50
Region1	1990.276712	simulation	14	150	maxPerRegionYear_5
Region2	2006.841096	simulation	14	150	maxPerRegionYear_5
Region3	2003.821918	simulation	14	150	maxPerRegionYear_5
Region4	2012.365986	simulation	14	150	maxPerRegionYear_5
Region5	2005.156164	simulation	14	150	maxPerRegionYear_5
Region6	2010.443836	simulation	14	150	maxPerRegionYear_5
Region7	2009.964384	simulation	14	150	maxPerRegionYear_5
Region1	1990.276712	simulation	14	150	maxPerRegion_5
Region2	2006.4849310000002	simulation	14	150	maxPerRegion_5
Region3	2003.6109130000002	simulation	14	150	maxPerRegion_5
Region4	2005.3534240000001	simulation	14	150	maxPerRegion_5
Region5	2003.279452	simulation	14	150	maxPerRegion_5
Region6	2009.9369860000002	simulation	14	150	maxPerRegion_5
Region7	2009.6082190000002	simulation	14	150	maxPerRegion_5
Region1	2009.4631790000003	simulation	48	150	maxPerRegionYear_50
Region2	1989.523288	simulation	48	150	maxPerRegionYear_50
Region3	2011.4842350000001	simulation	48	150	maxPerRegionYear_50
Region4	2011.0568390000003	simulation	48	150	maxPerRegionYear_50
Region5	2001.9253310000001	simulation	48	150	maxPerRegionYear_50
Region6	2003.7088930000002	simulation	48	150	maxPerRegionYear_50
Region7	1993.6462380000003	simulation	48	150	maxPerRegionYear_50
Region1	2004.789835	simulation	48	150	uniformS_10
Region2	1989.671233	simulation	48	150	uniformS_10
Region3	2007.868493	simulation	48	150	uniformS_10
Region4	2001.8547939999999	simulation	48	150	uniformS_10
Region5	1999.205479	simulation	48	150	uniformS_10
Region6	1999.432877	simulation	48	150	uniformS_10
Region7	1995.723288	simulation	48	150	uniformS_10
Region1	2000.658597	simulation	48	150	maxPerRegion_2.5
Region2	1989.671233	simulation	48	150	maxPerRegion_2.5
Region3	2005.1572290000001	simulation	48	150	maxPerRegion_2.5
Region4	2004.283255	simulation	48	150	maxPerRegion_2.5
Region5	2002.291474	simulation	48	150	maxPerRegion_2.5
Region6	1996.63668	simulation	48	150	maxPerRegion_2.5
Region7	1992.321611	simulation	48	150	maxPerRegion_2.5
Region1	2001.504109	simulation	48	150	maxPerRegion_20
Region2	1989.671233	simulation	48	150	maxPerRegion_20
Region3	2005.742467	simulation	48	150	maxPerRegion_20
Region4	2006.7435209999999	simulation	48	150	maxPerRegion_20
Region5	1999.008548	simulation	48	150	maxPerRegion_20
Region6	2000.915068	simulation	48	150	maxPerRegion_20
Region7	1990.814559	simulation	48	150	maxPerRegion_20
Region1	2003.912785	simulation	48	150	uniformS_5
Region2	1989.671233	simulation	48	150	uniformS_5
Region3	2005.0251150000001	simulation	48	150	uniformS_5
Region4	2001.186758	simulation	48	150	uniformS_5
Region5	1997.000456	simulation	48	150	uniformS_5
Region6	1995.931963	simulation	48	150	uniformS_5
Region7	1990.193091	simulation	48	150	uniformS_5
Region1	2006.578082	simulation	48	150	uniform
Region2	1989.671233	simulation	48	150	uniform
Region3	2005.712329	simulation	48	150	uniform
Region4	2004.627809	simulation	48	150	uniform
Region5	1999.257534	simulation	48	150	uniform
Region6	1998.205479	simulation	48	150	uniform
Region7	1994.057534	simulation	48	150	uniform
Region1	2010.7338730000001	simulation	48	150	maxPerRegionYear_10
Region2	1989.523288	simulation	48	150	maxPerRegionYear_10
Region3	2009.7420920000002	simulation	48	150	maxPerRegionYear_10
Region4	2009.939352	simulation	48	150	maxPerRegionYear_10
Region5	2008.4763380000002	simulation	48	150	maxPerRegionYear_10
Region6	2008.15579	simulation	48	150	maxPerRegionYear_10
Region7	1993.7667490000001	simulation	48	150	maxPerRegionYear_10
Region1	2003.997261	simulation	48	150	biased_50
Region2	1989.671233	simulation	48	150	biased_50
Region3	2006.336988	simulation	48	150	biased_50
Region4	1997.515069	simulation	48	150	biased_50
Region5	2004.646576	simulation	48	150	biased_50
Region6	1997.041096	simulation	48	150	biased_50
Region7	NA	simulation	48	150	biased_50
Region1	2002.9534250000002	simulation	48	150	biased_5
Region2	1989.523288	simulation	48	150	biased_5
Region3	2004.100921	simulation	48	150	biased_5
Region4	1995.090412	simulation	48	150	biased_5
Region5	2000.136441	simulation	48	150	biased_5
Region6	1994.364384	simulation	48	150	biased_5
Region7	1990.0191790000001	simulation	48	150	biased_5
Region1	2008.9058020000002	simulation	48	150	maxPerRegionYear_2.5
Region2	1989.523288	simulation	48	150	maxPerRegionYear_2.5
Region3	2008.982304	simulation	48	150	maxPerRegionYear_2.5
Region4	2010.9224800000002	simulation	48	150	maxPerRegionYear_2.5
Region5	1998.3690550000001	simulation	48	150	maxPerRegionYear_2.5
Region6	2005.7937800000002	simulation	48	150	maxPerRegionYear_2.5
Region7	1993.7664570000002	simulation	48	150	maxPerRegionYear_2.5
Region1	2010.084932	simulation	48	150	maxPerRegionYear_5
Region2	1989.523288	simulation	48	150	maxPerRegionYear_5
Region3	2008.3013700000001	simulation	48	150	maxPerRegionYear_5
Region4	2010.0904110000001	simulation	48	150	maxPerRegionYear_5
Region5	2008.290411	simulation	48	150	maxPerRegionYear_5
Region6	2003.676713	simulation	48	150	maxPerRegionYear_5
Region7	1993.364796	simulation	48	150	maxPerRegionYear_5
Region1	2009.854795	simulation	48	150	uniformS_2.5
Region2	1989.671233	simulation	48	150	uniformS_2.5
Region3	2008.019179	simulation	48	150	uniformS_2.5
Region4	2002.345206	simulation	48	150	uniformS_2.5
Region5	2001.235946	simulation	48	150	uniformS_2.5
Region6	1998.7835619999998	simulation	48	150	uniformS_2.5
Region7	1994.690412	simulation	48	150	uniformS_2.5
Region1	2010.763928	simulation	48	150	maxPerRegionYear_20
Region2	1989.523288	simulation	48	150	maxPerRegionYear_20
Region3	2009.7721470000001	simulation	48	150	maxPerRegionYear_20
Region4	1999.8105030000002	simulation	48	150	maxPerRegionYear_20
Region5	2007.9858450000002	simulation	48	150	maxPerRegionYear_20
Region6	2004.43516	simulation	48	150	maxPerRegionYear_20
Region7	1993.375747	simulation	48	150	maxPerRegionYear_20
Region1	2006.035617	simulation	48	150	biased_10
Region2	1989.671233	simulation	48	150	biased_10
Region3	2008.747496	simulation	48	150	biased_10
Region4	2000.81307	simulation	48	150	biased_10
Region5	2005.679452	simulation	48	150	biased_10
Region6	2004.364384	simulation	48	150	biased_10
Region7	NA	simulation	48	150	biased_10
Region1	2002.5803290000001	simulation	48	150	biased_2.5
Region2	1989.671233	simulation	48	150	biased_2.5
Region3	2004.8049859999999	simulation	48	150	biased_2.5
Region4	2002.8734789999999	simulation	48	150	biased_2.5
Region5	2005.299648	simulation	48	150	biased_2.5
Region6	1996.040602	simulation	48	150	biased_2.5
Region7	1989.761397	simulation	48	150	biased_2.5
Region1	2001.4931510000001	simulation	48	150	maxPerRegion_5
Region2	1989.523288	simulation	48	150	maxPerRegion_5
Region3	2006.701371	simulation	48	150	maxPerRegion_5
Region4	2008.8520560000002	simulation	48	150	maxPerRegion_5
Region5	1998.6000010000002	simulation	48	150	maxPerRegion_5
Region6	1997.7479460000002	simulation	48	150	maxPerRegion_5
Region7	1991.7589050000001	simulation	48	150	maxPerRegion_5
Region1	2003.832877	simulation	48	150	maxPerRegion_10
Region2	1989.523288	simulation	48	150	maxPerRegion_10
Region3	2006.736537	simulation	48	150	maxPerRegion_10
Region4	1998.4136990000002	simulation	48	150	maxPerRegion_10
Region5	2003.695891	simulation	48	150	maxPerRegion_10
Region6	1997.572603	simulation	48	150	maxPerRegion_10
Region7	1991.679452	simulation	48	150	maxPerRegion_10
Region1	2004.558904	simulation	48	150	maxPerRegion_50
Region2	1989.671233	simulation	48	150	maxPerRegion_50
Region3	2006.4219190000001	simulation	48	150	maxPerRegion_50
Region4	1999.0596449999998	simulation	48	150	maxPerRegion_50
Region5	2003.887671	simulation	48	150	maxPerRegion_50
Region6	2001.90411	simulation	48	150	maxPerRegion_50
Region7	1991.698989	simulation	48	150	maxPerRegion_50
Region1	2000.9780819999999	simulation	48	150	uniformS_20
Region2	1989.671233	simulation	48	150	uniformS_20
Region3	2005.6520560000001	simulation	48	150	uniformS_20
Region4	2007.295891	simulation	48	150	uniformS_20
Region5	2003.241096	simulation	48	150	uniformS_20
Region6	1990.612658	simulation	48	150	uniformS_20
Region7	1993.227398	simulation	48	150	uniformS_20
Region1	2003.536987	simulation	48	150	uniformS_50
Region2	1989.523288	simulation	48	150	uniformS_50
Region3	2005.928768	simulation	48	150	uniformS_50
Region4	2008.3698630000001	simulation	48	150	uniformS_50
Region5	2002.172281	simulation	48	150	uniformS_50
Region6	1995.564384	simulation	48	150	uniformS_50
Region7	1993.312329	simulation	48	150	uniformS_50
Region1	2010.147945	simulation	48	150	biased_20
Region2	1989.523288	simulation	48	150	biased_20
Region3	2008.394071	simulation	48	150	biased_20
Region4	2010.509589	simulation	48	150	biased_20
Region5	2004.757459	simulation	48	150	biased_20
Region6	1999.523288	simulation	48	150	biased_20
Region7	1995.8	simulation	48	150	biased_20
Region1	1990.682192	simulation	5	150	maxPerRegion_10
Region2	2008.433004	simulation	5	150	maxPerRegion_10
Region3	2010.961644	simulation	5	150	maxPerRegion_10
Region4	2014.7726030000001	simulation	5	150	maxPerRegion_10
Region5	2005.778082	simulation	5	150	maxPerRegion_10
Region6	2003.134247	simulation	5	150	maxPerRegion_10
Region7	1998.191781	simulation	5	150	maxPerRegion_10
Region1	1990.682192	simulation	5	150	biased_10
Region2	2012.655304	simulation	5	150	biased_10
Region3	2009.786811	simulation	5	150	biased_10
Region4	2013.989551	simulation	5	150	biased_10
Region5	1993.975852	simulation	5	150	biased_10
Region6	2002.151195	simulation	5	150	biased_10
Region7	NA	simulation	5	150	biased_10
Region1	1990.682192	simulation	5	150	maxPerRegionYear_50
Region2	2012.206947	simulation	5	150	maxPerRegionYear_50
Region3	2011.320548	simulation	5	150	maxPerRegionYear_50
Region4	2013.345206	simulation	5	150	maxPerRegionYear_50
Region5	1995.358904	simulation	5	150	maxPerRegionYear_50
Region6	2003.3972609999998	simulation	5	150	maxPerRegionYear_50
Region7	1999.027398	simulation	5	150	maxPerRegionYear_50
Region1	1990.682192	simulation	5	150	uniformS_5
Region2	2013.7616440000002	simulation	5	150	uniformS_5
Region3	2006.7780830000002	simulation	5	150	uniformS_5
Region4	2005.621918	simulation	5	150	uniformS_5
Region5	1993.1835620000002	simulation	5	150	uniformS_5
Region6	2002.947946	simulation	5	150	uniformS_5
Region7	1998.928767	simulation	5	150	uniformS_5
Region1	1990.682192	simulation	5	150	uniformS_20
Region2	2009.624658	simulation	5	150	uniformS_20
Region3	2011.271234	simulation	5	150	uniformS_20
Region4	2014.038357	simulation	5	150	uniformS_20
Region5	1999.150686	simulation	5	150	uniformS_20
Region6	2002.931508	simulation	5	150	uniformS_20
Region7	1998.375343	simulation	5	150	uniformS_20
Region1	1990.572603	simulation	5	150	maxPerRegion_2.5
Region2	2013.8191780000002	simulation	5	150	maxPerRegion_2.5
Region3	2006.8301370000001	simulation	5	150	maxPerRegion_2.5
Region4	2006.5780830000003	simulation	5	150	maxPerRegion_2.5
Region5	1994.6383560000002	simulation	5	150	maxPerRegion_2.5
Region6	2002.813699	simulation	5	150	maxPerRegion_2.5
Region7	1999.0027410000002	simulation	5	150	maxPerRegion_2.5
Region1	1990.682192	simulation	5	150	maxPerRegion_20
Region2	2007.4666220000001	simulation	5	150	maxPerRegion_20
Region3	2005.0383570000001	simulation	5	150	maxPerRegion_20
Region4	2014.3013700000001	simulation	5	150	maxPerRegion_20
Region5	1994.558904	simulation	5	150	maxPerRegion_20
Region6	2005.0958910000002	simulation	5	150	maxPerRegion_20
Region7	1998.665754	simulation	5	150	maxPerRegion_20
Region1	1990.682192	simulation	5	150	maxPerRegion_50
Region2	2014.473973	simulation	5	150	maxPerRegion_50
Region3	2007.5232879999999	simulation	5	150	maxPerRegion_50
Region4	2011.2191779999998	simulation	5	150	maxPerRegion_50
Region5	1993.389041	simulation	5	150	maxPerRegion_50
Region6	2003.3972609999998	simulation	5	150	maxPerRegion_50
Region7	1998.3999999999999	simulation	5	150	maxPerRegion_50
Region1	1990.682192	simulation	5	150	uniformS_2.5
Region2	2013.591781	simulation	5	150	uniformS_2.5
Region3	2008.063014	simulation	5	150	uniformS_2.5
Region4	2014.3945210000002	simulation	5	150	uniformS_2.5
Region5	1994.046575	simulation	5	150	uniformS_2.5
Region6	2002.463014	simulation	5	150	uniformS_2.5
Region7	1998.460274	simulation	5	150	uniformS_2.5
Region1	1990.682192	simulation	5	150	maxPerRegionYear_5
Region2	2012.198728	simulation	5	150	maxPerRegionYear_5
Region3	2008.439165	simulation	5	150	maxPerRegionYear_5
Region4	2010.8356170000002	simulation	5	150	maxPerRegionYear_5
Region5	2009.3397260000002	simulation	5	150	maxPerRegionYear_5
Region6	2003.389042	simulation	5	150	maxPerRegionYear_5
Region7	NA	simulation	5	150	maxPerRegionYear_5
Region1	1990.682192	simulation	5	150	uniformS_50
Region2	2010.172603	simulation	5	150	uniformS_50
Region3	2007.254323	simulation	5	150	uniformS_50
Region4	2006.279452	simulation	5	150	uniformS_50
Region5	1992.383562	simulation	5	150	uniformS_50
Region6	2002.736987	simulation	5	150	uniformS_50
Region7	1997.739726	simulation	5	150	uniformS_50
Region1	1990.682192	simulation	5	150	biased_20
Region2	2011.7058459999998	simulation	5	150	biased_20
Region3	2006.359788	simulation	5	150	biased_20
Region4	2012.77982	simulation	5	150	biased_20
Region5	NA	simulation	5	150	biased_20
Region6	2001.7031069999998	simulation	5	150	biased_20
Region7	NA	simulation	5	150	biased_20
Region1	1990.183562	simulation	5	150	maxPerRegionYear_10
Region2	2015.945205	simulation	5	150	maxPerRegionYear_10
Region3	2010.271233	simulation	5	150	maxPerRegionYear_10
Region4	2010.268493	simulation	5	150	maxPerRegionYear_10
Region5	2010.235616	simulation	5	150	maxPerRegionYear_10
Region6	2008.126027	simulation	5	150	maxPerRegionYear_10
Region7	1998.1013710000002	simulation	5	150	maxPerRegionYear_10
Region1	1990.682192	simulation	5	150	biased_5
Region2	2013.293286	simulation	5	150	biased_5
Region3	2006.413834	simulation	5	150	biased_5
Region4	2014.035752	simulation	5	150	biased_5
Region5	1993.871368	simulation	5	150	biased_5
Region6	2002.287807	simulation	5	150	biased_5
Region7	NA	simulation	5	150	biased_5
Region1	1990.682192	simulation	5	150	maxPerRegionYear_2.5
Region2	2012.067221	simulation	5	150	maxPerRegionYear_2.5
Region3	2011.843177	simulation	5	150	maxPerRegionYear_2.5
Region4	2010.969863	simulation	5	150	maxPerRegionYear_2.5
Region5	2011.131507	simulation	5	150	maxPerRegionYear_2.5
Region6	2009.030137	simulation	5	150	maxPerRegionYear_2.5
Region7	1999.4465770000002	simulation	5	150	maxPerRegionYear_2.5
Region1	1990.041096	simulation	5	150	maxPerRegionYear_20
Region2	2010.842563	simulation	5	150	maxPerRegionYear_20
Region3	2010.378082	simulation	5	150	maxPerRegionYear_20
Region4	2009.857534	simulation	5	150	maxPerRegionYear_20
Region5	2013.446575	simulation	5	150	maxPerRegionYear_20
Region6	2004.690411	simulation	5	150	maxPerRegionYear_20
Region7	1998.260274	simulation	5	150	maxPerRegionYear_20
Region1	1992.409836	simulation	5	150	biased_50
Region2	2010.979699	simulation	5	150	biased_50
Region3	2008.431754	simulation	5	150	biased_50
Region4	2015.648192	simulation	5	150	biased_50
Region5	2002.820795	simulation	5	150	biased_50
Region6	1999.481069	simulation	5	150	biased_50
Region7	NA	simulation	5	150	biased_50
Region1	1990.041096	simulation	5	150	uniform
Region2	2008.644427	simulation	5	150	uniform
Region3	2006.136724	simulation	5	150	uniform
Region4	2013.164975	simulation	5	150	uniform
Region5	1991.2827829999999	simulation	5	150	uniform
Region6	2001.480044	simulation	5	150	uniform
Region7	1996.5814129999999	simulation	5	150	uniform
Region1	1990.682192	simulation	5	150	maxPerRegion_5
Region2	2014.619179	simulation	5	150	maxPerRegion_5
Region3	2005.832877	simulation	5	150	maxPerRegion_5
Region4	2005.843836	simulation	5	150	maxPerRegion_5
Region5	2013.690411	simulation	5	150	maxPerRegion_5
Region6	2003.189042	simulation	5	150	maxPerRegion_5
Region7	1999.3698630000001	simulation	5	150	maxPerRegion_5
Region1	1990.682192	simulation	5	150	biased_2.5
Region2	2005.874699	simulation	5	150	biased_2.5
Region3	2004.991781	simulation	5	150	biased_2.5
Region4	2011.550685	simulation	5	150	biased_2.5
Region5	1992.6904109999998	simulation	5	150	biased_2.5
Region6	2000.7945209999998	simulation	5	150	biased_2.5
Region7	1995.8657529999998	simulation	5	150	biased_2.5
Region1	1990.572603	simulation	5	150	uniformS_10
Region2	2005.5457450000001	simulation	5	150	uniformS_10
Region3	2004.523288	simulation	5	150	uniformS_10
Region4	2012.3287670000002	simulation	5	150	uniformS_10
Region5	1990.572603	simulation	5	150	uniformS_10
Region6	2000.397261	simulation	5	150	uniformS_10
Region7	1995.8739730000002	simulation	5	150	uniformS_10
Region1	2005.7013699999998	simulation	34	150	uniformS_5
Region2	1990.761644	simulation	34	150	uniformS_5
Region3	2015.569863	simulation	34	150	uniformS_5
Region4	2012.959952	simulation	34	150	uniformS_5
Region5	2014.9232879999997	simulation	34	150	uniformS_5
Region6	2008.1315069999998	simulation	34	150	uniformS_5
Region7	NA	simulation	34	150	uniformS_5
Region1	1989.723288	simulation	34	150	maxPerRegionYear_10
Region2	2018.2246579999999	simulation	34	150	maxPerRegionYear_10
Region3	2015.9162589999999	simulation	34	150	maxPerRegionYear_10
Region4	2016.0146189999998	simulation	34	150	maxPerRegionYear_10
Region5	2014.043837	simulation	34	150	maxPerRegionYear_10
Region6	2007.2273969999999	simulation	34	150	maxPerRegionYear_10
Region7	NA	simulation	34	150	maxPerRegionYear_10
Region1	2006.0328769999999	simulation	34	150	biased_20
