model	coef	intercept	slope	nSim	protocol	nSeq	matrix
basta	0.9948009486261605	-0.06836331364088366	1.0376782104374729	47	uniformS_20	150	7demes
glm	0.9927413551193418	0.08901358307968898	1.0002070761793689	47	uniformS_20	150	7demes
dta	0.9881738854769198	0.11249569043480001	1.013673401127849	47	biased_10	500	7demes
mascot	0.9804047791272907	0.14562711915352367	1.023438722136337	47	biased_10	500	7demes
glm	0.9916054392809286	0.1601224417551439	0.9948064210992954	47	biased_10	500	7demes
dta	0.9860050860965881	0.2579819818665783	1.0304603627541897	47	maxPerRegionYear_20	150	7demes
mascot	0.9886924902079621	0.17328380054851955	1.0426430036635066	47	maxPerRegionYear_20	150	7demes
basta	0.9913008413477996	0.0980409215386544	1.009000809046312	47	maxPerRegionYear_20	150	7demes
dta	0.9929957980280589	0.2591999267775016	1.0154010073516824	47	maxPerRegion_20	500	7demes
mascot	0.9951880917756559	-0.05750282724634914	1.014543233654342	47	maxPerRegion_20	500	7demes
dta	0.9923461313853381	0.19802364888521318	1.0153923224351444	47	uniformS_10	150	7demes
mascot	0.989199309502589	-0.3674683628597091	1.0533166018635016	47	uniformS_10	150	7demes
basta	0.9872363654828434	-0.12020945111934012	1.0547096245196814	47	uniformS_10	150	7demes
glm	0.9813469242339629	-0.5281790760077829	1.0353612581937655	47	uniformS_10	150	7demes
dta	0.9903110206006291	-0.2330756460506329	1.0350020363535666	47	uniform	150	7demes
mascot	0.9871890336817638	-0.07862065743022839	1.0690597344049022	47	uniform	150	7demes
basta	0.9953549604062693	0.1385979008074898	1.0155443473279064	47	uniform	150	7demes
glm	0.9944914178139866	0.33554688873759275	0.9926078802486206	47	uniform	150	7demes
dta	0.988495218511391	0.21917645620390047	1.0110933011416339	47	uniform	500	7demes
mascot	0.9936106402135759	-0.18881559545659243	1.0362503767227045	47	uniform	500	7demes
glm	0.9958125556095669	0.018926695399425597	1.0102480050684965	47	uniform	500	7demes
dta	0.9917578622790716	-0.03449301998838905	1.0234225303828837	47	uniformS_20	500	7demes
mascot	0.9961957083595413	-0.06274029762500888	1.0172604470370838	47	uniformS_20	500	7demes
glm	0.9937349877295769	0.017761540491997962	1.0008572895190258	47	uniformS_20	500	7demes
dta	0.9936872446240247	-0.13540150415479424	1.0315625303081342	47	biased_2.5	500	7demes
mascot	0.9948301618195875	0.09679717649565234	0.9996993769226052	47	biased_2.5	500	7demes
glm	0.9937865945697537	0.20213796695650288	0.9699692155493892	47	biased_2.5	500	7demes
dta	0.9822499280136184	-0.2506736880883178	1.0597414774559097	47	biased_20	150	7demes
mascot	0.9758558452900196	-0.052345088955515706	1.0557162993405078	47	biased_20	150	7demes
basta	0.9903168819223224	-0.1814497865749054	1.044634079680735	47	biased_20	150	7demes
glm	0.9797671791012893	-0.32613384930496103	1.0690262151978536	47	biased_20	150	7demes
dta	0.9933897187636893	0.19486959241159418	1.022760217806374	47	uniformS_10	500	7demes
mascot	0.993097847618109	-0.04885448805667281	1.020341957602788	47	uniformS_10	500	7demes
glm	0.9957919273929412	0.23107988044388073	0.9915526865951942	47	uniformS_10	500	7demes
dta	0.9909934097262797	-0.013405841170914812	1.0456992555103426	47	biased_5	500	7demes
mascot	0.9937263219073744	0.45641181239709283	0.9992479324876737	47	biased_5	500	7demes
glm	0.993242659044867	0.4201078025326801	0.9819203507490633	47	biased_5	500	7demes
dta	0.9916097396401354	0.13944702851121704	1.0050802107038246	47	maxPerRegionYear_10	500	7demes
mascot	0.9949680941546457	0.08771261382957363	1.0034470398657402	47	maxPerRegionYear_10	500	7demes
dta	0.9893823341982262	0.11890875979200999	1.0016595221814517	47	biased_5	150	7demes
mascot	0.9938562704497645	0.11335616586839237	1.008211998514962	47	biased_5	150	7demes
basta	0.9896069417545308	0.4958675038185554	1.0240277961471178	47	biased_5	150	7demes
glm	0.9948353410759502	0.0897437469438298	0.9946685225313033	47	biased_5	150	7demes
dta	0.9909748269496177	-0.11273650118664769	1.0041043097925664	47	biased_50	150	7demes
mascot	0.9885152660500529	0.10071601810480857	1.0163345689004872	47	biased_50	150	7demes
basta	0.9886407651713413	-0.059289183402015055	1.029464472595473	47	biased_50	150	7demes
glm	0.9948884667869815	0.14324532071649898	0.9915403805220638	47	biased_50	150	7demes
dta	0.9922995143832588	0.33629834640156275	1.014317124396247	47	maxPerRegion_10	500	7demes
mascot	0.9866390658665212	0.5299879835655759	1.0201098249593537	47	maxPerRegion_10	500	7demes
dta	0.964309420277507	-0.5972712400921214	1.087729312117303	47	biased_20	500	7demes
mascot	0.9971422382862907	0.06522133246566675	1.0166220173751628	47	biased_20	500	7demes
glm	0.9945934415830543	-0.2084321958366555	1.0088365491449014	47	biased_20	500	7demes
dta	0.9882204337718319	0.1913158592284816	1.0217509947173562	47	maxPerRegion_10	150	7demes
mascot	0.9849987959421935	-0.16324350735575877	1.0038609940452452	47	maxPerRegion_10	150	7demes
basta	0.9927307887063981	0.021935006525492184	1.0060666135816387	47	maxPerRegion_10	150	7demes
dta	0.9891833919472717	0.5739447242386451	0.9799158467984117	47	biased_10	150	7demes
mascot	0.9918229887884696	0.2450818227609588	1.0007598229851924	47	biased_10	150	7demes
basta	0.9893310974731787	0.3933205424259487	0.988069592972449	47	biased_10	150	7demes
glm	0.9925253642064127	-0.11707132638806073	0.9993522636479131	47	biased_10	150	7demes
dta	0.994514652630069	0.3713001065464496	1.0137288071452402	47	maxPerRegionYear_20	500	7demes
mascot	0.9955373322443958	0.18937887496096906	1.0124136421540406	47	maxPerRegionYear_20	500	7demes
dta	0.9899860576003862	0.030410003691596188	1.0102605627947308	47	maxPerRegion_20	150	7demes
mascot	0.9933635738142079	0.2577808464584521	0.9848375733763725	47	maxPerRegion_20	150	7demes
basta	0.9932337786069153	0.3144963143472026	0.9956305835314876	47	maxPerRegion_20	150	7demes
dta	0.9708911881635885	0.4442883401108446	1.0212237704147034	47	maxPerRegionYear_10	150	7demes
mascot	0.983798937398411	-0.03657857447210944	1.0381871427304197	47	maxPerRegionYear_10	150	7demes
basta	0.9935134337419502	-0.13084011329176448	1.0203613582170448	47	maxPerRegionYear_10	150	7demes
dta	0.9767762780782134	-0.21700666408279545	1.1417980295828485	25	biased_10	150	7demes
mascot	0.9819673843632408	-0.23953919478542218	1.1426134739175586	25	biased_10	150	7demes
basta	0.9947237093357175	0.3494725658224276	1.030880779377325	25	biased_10	150	7demes
glm	0.9934910229159086	0.584270890390572	0.996544335800204	25	biased_10	150	7demes
dta	0.9876517941226605	0.18754995630846594	0.9943554839642095	25	uniformS_10	150	7demes
mascot	0.991529522036622	0.3703077736256688	0.9667169098553254	25	uniformS_10	150	7demes
basta	0.9902595160857699	0.19641315954783778	0.9681888906082252	25	uniformS_10	150	7demes
glm	0.9937848477008062	0.14372446817824702	0.9842623499814668	25	uniformS_10	150	7demes
dta	0.9968684581037772	0.13926395495123245	0.9780068968691223	25	uniformS_10	500	7demes
mascot	0.994329056749446	0.3636282160976272	0.9598573205817011	25	uniformS_10	500	7demes
glm	0.9940011520975803	0.21205523647549285	0.955362420272699	25	uniformS_10	500	7demes
dta	0.9927131566577599	0.23945622333836702	0.9879993687379025	25	maxPerRegion_20	500	7demes
mascot	0.9882879045129375	0.169537520866621	1.0129199680853633	25	maxPerRegion_20	500	7demes
dta	0.9922935025454107	0.35297777586658263	0.9502729577618974	25	uniformS_20	150	7demes
mascot	0.9944874254527523	0.47500853574127966	0.9769737467989748	25	uniformS_20	150	7demes
basta	0.9920695851655189	0.031867199417332515	1.0037753662839348	25	uniformS_20	150	7demes
glm	0.9964170647500737	0.2390426059562678	0.9899080436957614	25	uniformS_20	150	7demes
dta	0.9962561082138267	0.1453772145569321	0.9752771313246579	25	uniformS_20	500	7demes
mascot	0.9938017354862418	0.07356797527233816	0.9868039242538189	25	uniformS_20	500	7demes
glm	0.9971044301936659	-0.0489074780707508	0.9841774948748568	25	uniformS_20	500	7demes
dta	0.9888043281101291	0.2485157046561337	1.0037529535077445	25	maxPerRegion_10	150	7demes
mascot	0.9886107740397225	0.29064583203133587	0.9719266711877618	25	maxPerRegion_10	150	7demes
basta	0.9791056307804445	0.46495797505769865	0.9585758982291638	25	maxPerRegion_10	150	7demes
dta	0.9916244560613304	0.2207871960581489	0.971630357925057	25	biased_2.5	150	7demes
mascot	0.9875565097525485	-0.3476136035108297	1.0384747363831264	25	biased_2.5	150	7demes
basta	0.9865582841848753	-0.7132518421224958	1.1010943285628754	25	biased_2.5	150	7demes
glm	0.9925940380497404	-0.5008196164184167	1.0512109565851224	25	biased_2.5	150	7demes
dta	0.985358395368079	0.2825752603028189	0.9863822175524382	25	biased_2.5	500	7demes
mascot	0.9779780660362252	0.37837642137726313	0.9734103851364124	25	biased_2.5	500	7demes
glm	0.992615589854396	0.07638722622375482	0.968416330470817	25	biased_2.5	500	7demes
dta	0.987891963046369	0.29858379573932226	0.9731510834683846	25	uniform	150	7demes
mascot	0.9800665292171346	0.33004182934529425	0.9881139736395244	25	uniform	150	7demes
basta	0.9879849323919466	0.27135081286768425	0.961562769864718	25	uniform	150	7demes
glm	0.9932131412989691	0.0024121681561624086	0.9815687791313735	25	uniform	150	7demes
dta	0.9862396035264948	0.4952719481973773	0.914430893930679	25	biased_5	500	7demes
mascot	0.9964139467701538	-0.20229329595820822	1.035120763233503	25	biased_5	500	7demes
glm	0.9946621352542168	0.2466952765950854	0.9576571971747676	25	biased_5	500	7demes
dta	0.9879497808785013	-0.2367451772200173	1.0615027683356175	25	biased_5	150	7demes
mascot	0.9878005424688722	-0.041970390791412626	1.072222490950763	25	biased_5	150	7demes
basta	0.9643264902145295	-0.8378023171498548	1.183659729253223	25	biased_5	150	7demes
glm	0.989534039739576	-0.3869806799484845	1.0396233077589991	25	biased_5	150	7demes
dta	0.993322727891052	0.07072521114075592	0.9767974919275573	25	biased_10	500	7demes
mascot	0.9881286512214409	0.003863389155650765	1.0904759359891611	25	biased_10	500	7demes
glm	0.9967930003206056	-0.17032008578169844	1.0088554776410326	25	biased_10	500	7demes
dta	0.9896241624564672	0.18058807489799733	0.9988519081709349	25	biased_20	500	7demes
mascot	0.9934965146790519	0.2599262014259498	0.9712120554705332	25	biased_20	500	7demes
glm	0.9930216564613287	0.48444817485309244	0.9509760426821868	25	biased_20	500	7demes
dta	0.9945785434605936	0.28337402411727197	0.9672541618947419	25	biased_20	150	7demes
mascot	0.9905573944284856	0.06574293550900201	1.0011939023879814	25	biased_20	150	7demes
basta	0.9905217252093291	0.43133932590323276	0.9265758821445387	25	biased_20	150	7demes
glm	0.9960510201766019	-0.025053642903579032	1.024971973704102	25	biased_20	150	7demes
dta	0.9916090102398544	-0.4409189394696522	1.0716135819782315	25	biased_50	500	7demes
mascot	0.9937292104099592	0.17543139624428683	1.0201224902139896	25	biased_50	500	7demes
glm	0.9981834619276534	-0.08436600130164251	0.9833764074009547	25	biased_50	500	7demes
dta	0.9808804523104965	0.11966530701327827	0.9828438184429494	25	maxPerRegionYear_20	150	7demes
mascot	0.9866236863423722	0.04978842265130545	0.9846283684810936	25	maxPerRegionYear_20	150	7demes
basta	0.9797775631985647	0.15669172914087426	1.021325772959678	25	maxPerRegionYear_20	150	7demes
dta	0.9879430808461924	0.40628643927109565	0.9636825162108743	25	maxPerRegionYear_10	500	7demes
mascot	0.9916318124558189	0.4097459434932915	0.9864420422168281	25	maxPerRegionYear_10	500	7demes
dta	0.997330503523611	0.0610482248928399	1.0121745176584316	25	biased_50	150	7demes
mascot	0.9927596509247553	-0.36739627334728553	1.0378183174154156	25	biased_50	150	7demes
basta	0.9762603514869207	0.7716667239473818	0.9036469330450088	25	biased_50	150	7demes
glm	0.9932289000735216	-0.021090515944170107	1.0590708721766047	25	biased_50	150	7demes
dta	0.9870133255617981	0.6407374503214651	1.0101258710388676	25	maxPerRegionYear_20	500	7demes
mascot	0.9858904038935872	0.4594932627999455	0.9876869074135383	25	maxPerRegionYear_20	500	7demes
dta	0.9872180384333104	0.48925185538501026	0.9936261702374112	25	maxPerRegionYear_10	150	7demes
mascot	0.9691077962690238	1.2458766250384112	0.9248477356277673	25	maxPerRegionYear_10	150	7demes
basta	0.9871320894438056	0.36894317206500915	0.9901291149669834	25	maxPerRegionYear_10	150	7demes
dta	0.994115437610249	0.053039994487619424	0.9909541857976933	25	maxPerRegion_20	150	7demes
mascot	0.9865131336136937	0.3594661270424986	0.971290907257915	25	maxPerRegion_20	150	7demes
basta	0.9869385038265525	0.3834614311209137	0.9786848097952943	25	maxPerRegion_20	150	7demes
dta	0.9950954641101628	0.03727078654878824	0.974338595686918	25	uniform	500	7demes
mascot	0.985881403069177	0.5405015420108583	0.965686445928152	25	uniform	500	7demes
glm	0.9932252546604461	-0.03769436890633138	1.0092096407521218	25	uniform	500	7demes
dta	0.9911062902660533	0.3018973852613751	1.00479768196772	25	maxPerRegion_10	500	7demes
mascot	0.9852369492414098	0.5762993895561586	1.0025234506696556	25	maxPerRegion_10	500	7demes
dta	0.9818159232823581	1.625773889396088	0.8977563582334389	29	biased_10	150	7demes
mascot	0.9516516761699727	2.2193068486357443	0.8559847935774861	29	biased_10	150	7demes
basta	0.9418277585993177	2.03294262091117	0.8301726184258826	29	biased_10	150	7demes
glm	0.9863842719739593	0.8294738889109219	0.9012697714298241	29	biased_10	150	7demes
dta	0.9384282936188706	0.8061782994578088	0.9766699443587715	29	maxPerRegion_10	150	7demes
mascot	0.9768594931453721	0.5114702490950158	0.9605368089606171	29	maxPerRegion_10	150	7demes
basta	0.9323393134096185	1.0468699055500679	0.8978303890324488	29	maxPerRegion_10	150	7demes
dta	0.9808369717793906	0.8242791461468766	0.9567219751125013	29	maxPerRegionYear_10	150	7demes
mascot	0.9590082333142753	0.9289830540421686	0.9168587885879808	29	maxPerRegionYear_10	150	7demes
basta	0.9507908214090017	1.0081715510263543	0.8956793851375665	29	maxPerRegionYear_10	150	7demes
dta	0.9672077801398866	1.9588286951159173	0.9050060772133462	29	biased_20	150	7demes
mascot	0.9876363304681897	1.1674240292640228	0.9489452392838201	29	biased_20	150	7demes
basta	0.9898705622605485	0.9518106364450087	1.0047199036000944	29	biased_20	150	7demes
glm	0.9935244226664214	0.709720220298232	0.9586178657968728	29	biased_20	150	7demes
dta	0.9864815613708013	0.8446799121729072	0.9771296415214958	29	biased_50	500	7demes
mascot	0.9612678827664104	1.150994470181832	0.93853163850277	29	biased_50	500	7demes
glm	0.9849403711548055	0.72349631756909	0.9527623878607198	29	biased_50	500	7demes
dta	0.9900232774183803	0.6280165877741855	0.9697317462715278	29	maxPerRegionYear_20	500	7demes
mascot	0.9911778894979011	0.36217662905762893	1.0127463827751113	29	maxPerRegionYear_20	500	7demes
dta	0.9783085395605622	0.6313801382691757	0.9936058758448807	29	biased_50	150	7demes
mascot	0.9824596430262785	0.6900525365081602	0.9756680663956349	29	biased_50	150	7demes
basta	0.9264888720242195	1.366870910380145	0.8821302356153482	29	biased_50	150	7demes
glm	0.9432759698976997	1.3388105844082148	0.8573222459170999	29	biased_50	150	7demes
dta	0.9885826624531485	0.6382275480927753	1.0161189497311556	29	uniformS_20	500	7demes
mascot	0.9898889832262682	0.6271418508539899	1.014379206605369	29	uniformS_20	500	7demes
glm	0.9864482904209295	0.5803142794629945	0.9753749750834128	29	uniformS_20	500	7demes
dta	0.990966515531816	0.021048005402070302	0.993652179185878	29	maxPerRegion_20	500	7demes
mascot	0.9858006045570721	0.4909068665596923	0.9755453542767157	29	maxPerRegion_20	500	7demes
dta	0.96774253493939	0.8081053200530519	0.9478981870647367	29	biased_5	150	7demes
mascot	0.9840408658743148	0.6817523490000656	0.9590987022638376	29	biased_5	150	7demes
basta	0.9386647844581197	1.5177635280751147	0.9366294296798068	29	biased_5	150	7demes
glm	0.9839038325879425	0.6447700722160281	0.9518626710552602	29	biased_5	150	7demes
dta	0.9807518630666919	0.8367104966870222	0.9615583709507591	29	maxPerRegionYear_10	500	7demes
mascot	0.9811061466645292	0.576170104448634	0.9639293727189155	29	maxPerRegionYear_10	500	7demes
dta	0.9840320592916985	-0.05328147955158613	1.0051795577200233	29	uniform	150	7demes
mascot	0.9858138991292437	0.07086392247237683	1.0123323633095593	29	uniform	150	7demes
basta	0.9877155693169644	0.17004634755281423	0.994486235302585	29	uniform	150	7demes
glm	0.990471645492321	-0.10704197695712381	0.983932447725153	29	uniform	150	7demes
dta	0.971841691755719	0.528284393491445	0.955921068657231	29	biased_2.5	150	7demes
mascot	0.9586659735949792	1.2595894924802469	0.9078608643336651	29	biased_2.5	150	7demes
basta	0.9958728752046755	0.012738048819636916	1.0095526394753298	29	biased_2.5	150	7demes
glm	0.9573663344399713	0.9884582125325547	0.8742461261416932	29	biased_2.5	150	7demes
dta	0.9954410542759701	0.2861207505984922	1.020083315194145	29	biased_10	500	7demes
mascot	0.9894776358570914	0.3275810302021043	1.059911714609431	29	biased_10	500	7demes
glm	0.9973924641065472	0.2574187439003506	1.01325053631989	29	biased_10	500	7demes
dta	0.9863345861087237	0.788301174831286	0.9712736284756501	29	maxPerRegionYear_20	150	7demes
mascot	0.9687073619590801	1.1595670231609922	0.9004194007386402	29	maxPerRegionYear_20	150	7demes
basta	0.9822352083704213	0.9224229801311807	0.9354308900677558	29	maxPerRegionYear_20	150	7demes
dta	0.9704176861112168	0.09605589044015872	1.0240261413667484	29	uniform	500	7demes
mascot	0.9808283766330631	0.42077237272265045	0.99634825289277	29	uniform	500	7demes
glm	0.9922221702695107	0.10621380987836204	0.9808037220855653	29	uniform	500	7demes
dta	0.9900513313528899	0.1417757463438143	1.0049801263437557	29	maxPerRegion_10	500	7demes
mascot	0.9802980606733382	0.6876249352795707	0.9657445938101662	29	maxPerRegion_10	500	7demes
dta	0.9932307492713164	0.2318825419663728	1.0054346674740204	29	biased_5	500	7demes
mascot	0.9891300074016763	0.2698745841914256	1.0219027768934765	29	biased_5	500	7demes
glm	0.9931925953940675	0.5344424405507784	0.9664890842911086	29	biased_5	500	7demes
dta	0.9664818264284282	1.3210553007678527	0.8997177155297196	29	uniformS_20	150	7demes
mascot	0.9574777409523798	1.4181201464985982	0.934167718805193	29	uniformS_20	150	7demes
basta	0.9902247383577195	0.7366080864960214	0.9229433560380543	29	uniformS_20	150	7demes
glm	0.9953506990621963	0.1949540680407562	0.9780480977056548	29	uniformS_20	150	7demes
dta	0.9881490625875724	0.6014595376188847	0.9772473328982464	29	biased_20	500	7demes
mascot	0.9850990829137956	1.1077085313506387	0.9513999032595901	29	biased_20	500	7demes
glm	0.9950669683847488	0.3832430802341591	0.9566094212627264	29	biased_20	500	7demes
dta	0.9910623436498347	0.29570242993258766	0.9913129080432059	29	biased_2.5	500	7demes
mascot	0.9799303812422623	0.8365035840741992	0.9485079928250938	29	biased_2.5	500	7demes
glm	0.981042757266001	0.6908178724067362	0.9114896081437378	29	biased_2.5	500	7demes
dta	0.9769266993962439	0.874344354682016	0.8921003518601733	29	maxPerRegion_20	150	7demes
mascot	0.9860589921587556	0.8232127213093889	0.9526250408425733	29	maxPerRegion_20	150	7demes
basta	0.9870458349485949	0.4365877081447955	1.0052487614639236	29	maxPerRegion_20	150	7demes
dta	0.9843894533222928	0.6315818300239933	0.9540921294259312	29	uniformS_10	150	7demes
mascot	0.9477623471559667	1.1945631433096864	0.9880327071892562	29	uniformS_10	150	7demes
basta	0.9928369852389569	0.21545252032072248	0.9755726286685065	29	uniformS_10	150	7demes
glm	0.9859102172398863	0.5982300170719999	0.9684581800081895	29	uniformS_10	150	7demes
dta	0.991040441328655	0.36958170000190727	0.9966961397228878	29	uniformS_10	500	7demes
mascot	0.9929735161232162	0.3347119463062569	0.9675684853486317	29	uniformS_10	500	7demes
glm	0.9904037238149719	0.6653453617495497	0.942715920294402	29	uniformS_10	500	7demes
dta	0.9980837316846456	0.1495612587151598	0.9894898705230135	41	biased_10	500	7demes
mascot	0.9928259303546189	-0.07545681889686762	1.0304460575099035	41	biased_10	500	7demes
glm	0.9848565779703286	-0.2035381314659368	1.0389516966041066	41	biased_10	500	7demes
dta	0.9962789616236707	-0.307309466823515	1.0206785414371067	41	uniformS_10	150	7demes
mascot	0.9969510984527509	-0.34405031952345055	1.049245548409711	41	uniformS_10	150	7demes
basta	0.995265532704299	-0.7013941538115311	1.0481652654448241	41	uniformS_10	150	7demes
glm	0.9943093529485201	-0.22508568205970647	1.01515811604718	41	uniformS_10	150	7demes
dta	0.9867319880706412	0.45589421169070476	1.0239899520545286	41	biased_2.5	500	7demes
mascot	0.9963602146582403	0.18865485974519558	0.9903520753667003	41	biased_2.5	500	7demes
glm	0.9946785154362984	0.23553980048957612	0.9908008911532213	41	biased_2.5	500	7demes
dta	0.9934000339297131	0.5582569579197418	1.0606423684753068	41	maxPerRegion_10	150	7demes
mascot	0.9768887716482936	-0.006759742723772888	1.0293976109858018	41	maxPerRegion_10	150	7demes
basta	0.9906625249775943	0.349461696833437	0.9890435676752991	41	maxPerRegion_10	150	7demes
dta	0.9956461875334307	-0.3636430437026199	1.0520077321058259	41	uniformS_20	500	7demes
mascot	0.9926179438603926	-0.17424152141595073	1.038852855610215	41	uniformS_20	500	7demes
glm	0.9968704928053723	-0.00590777021984934	1.0000707675473761	41	uniformS_20	500	7demes
dta	0.9896887455469521	0.8476179086540263	0.9416081537894622	41	biased_20	500	7demes
mascot	0.9970389116265391	0.0874225695423192	0.9817484954251097	41	biased_20	500	7demes
glm	0.9965903722044456	0.216252216395052	0.9768477099785902	41	biased_20	500	7demes
dta	0.9961820965955075	0.1251420316315972	0.9901864839574185	41	maxPerRegion_10	500	7demes
mascot	0.9981827659490141	-0.10282200086144044	0.9965987607274507	41	maxPerRegion_10	500	7demes
dta	0.9889582007464752	0.6707352458982001	1.0351066496720362	41	maxPerRegionYear_10	150	7demes
mascot	0.9951408443860419	0.3731455509495021	1.0052166882967635	41	maxPerRegionYear_10	150	7demes
basta	0.9948484171536246	0.10783305088412831	1.0123000916178129	41	maxPerRegionYear_10	150	7demes
dta	0.9952535293637954	0.2091963688491738	1.0001398079420796	41	biased_20	150	7demes
mascot	0.995743032852989	0.2708700541480198	0.9930477568674091	41	biased_20	150	7demes
basta	0.9966420743606836	0.3445876611630929	0.9733381859365815	41	biased_20	150	7demes
glm	0.9965292716363863	-0.23835346970207283	1.059858288602814	41	biased_20	150	7demes
dta	0.9867640734550963	0.06986598250860254	1.0302818853068931	41	uniformS_10	500	7demes
mascot	0.9893370244207763	-0.324607098530052	1.104760118937603	41	uniformS_10	500	7demes
glm	0.9975717117912283	0.28435527025738594	0.9786434798460969	41	uniformS_10	500	7demes
dta	0.9915256432933449	0.040569026798245034	1.0051702260599245	41	uniformS_20	150	7demes
mascot	0.9783930518050896	1.13947301824361	0.9412090947291559	41	uniformS_20	150	7demes
basta	0.9708382101204454	0.6450610146400813	0.888293574141237	41	uniformS_20	150	7demes
glm	0.9907519773806069	0.4086108984728476	0.9895804076262289	41	uniformS_20	150	7demes
dta	0.9969766765695685	0.24114981054561113	0.9951340706725957	41	biased_5	150	7demes
mascot	0.9947776150514581	-0.0176052464893246	0.9918625534418581	41	biased_5	150	7demes
basta	0.9951389212860444	0.23184434128189224	0.984261378921867	41	biased_5	150	7demes
glm	0.9970666218480503	0.30293523412041523	0.9893879270170653	41	biased_5	150	7demes
dta	0.9981080807649979	-0.030621165487925595	1.0142688724829658	41	maxPerRegion_20	500	7demes
mascot	0.995497876843585	-0.10734746881875523	1.0280654621749026	41	maxPerRegion_20	500	7demes
dta	0.9952805776151994	0.5791441994744027	0.9790152410783101	41	biased_5	500	7demes
mascot	0.9912262581546603	0.306235115370427	1.0028992389108957	41	biased_5	500	7demes
glm	0.9959773750312865	0.324346998521861	0.9771166266991773	41	biased_5	500	7demes
dta	0.9929819406726844	0.4130319118044774	1.032279277906441	41	maxPerRegionYear_10	500	7demes
mascot	0.9909120595535363	0.2861321068167797	1.021428542695018	41	maxPerRegionYear_10	500	7demes
dta	0.974099406306802	0.7380314008711792	0.9355774473595141	41	biased_50	500	7demes
mascot	0.9896423483543837	0.7068827704545271	0.9645062417901975	41	biased_50	500	7demes
glm	0.9671242329317798	0.26142283986989057	0.9594326413383552	41	biased_50	500	7demes
dta	0.9931071515933209	0.2748952870646555	0.9500708862804357	41	uniform	150	7demes
mascot	0.9894584812492307	0.4324902368990564	0.9680185393214895	41	uniform	150	7demes
basta	0.9888830364591904	-0.02914906107972115	1.0091584855438602	41	uniform	150	7demes
glm	0.9929208739393872	0.17092378291529897	1.002848221919764	41	uniform	150	7demes
dta	0.9958224221973849	-0.2202899463479362	1.0014155225124017	41	maxPerRegionYear_20	500	7demes
mascot	0.9960749192248942	0.0904466125323573	1.0293670769734626	41	maxPerRegionYear_20	500	7demes
dta	0.988941737060957	0.47849845371357347	1.0011027349517616	41	maxPerRegionYear_20	150	7demes
mascot	0.9962685890581082	0.13355657536520127	0.9782297027869181	41	maxPerRegionYear_20	150	7demes
basta	0.9936333458111793	-0.06944876367655795	1.0264628813452854	41	maxPerRegionYear_20	150	7demes
dta	0.990496459807706	0.3459394434811749	1.0108099807826612	41	maxPerRegion_20	150	7demes
mascot	0.9956339670370062	0.12106581903380587	0.9821491303547308	41	maxPerRegion_20	150	7demes
basta	0.9952484021828718	0.9238821148670979	1.0165062826447322	41	maxPerRegion_20	150	7demes
dta	0.9773735864141428	0.8940909926260403	0.9200078655592956	41	biased_2.5	150	7demes
mascot	0.9874522496798516	0.5924055609681567	0.931599546133592	41	biased_2.5	150	7demes
basta	0.9760298547092983	-0.3221302521019176	0.9774256118439467	41	biased_2.5	150	7demes
glm	0.9753467594788133	0.3930355237529781	0.9360700607046849	41	biased_2.5	150	7demes
dta	0.9957320984646567	0.07138288364552281	1.0104346371181594	41	uniform	500	7demes
mascot	0.995088651217936	0.3855907768908473	1.0076176042731657	41	uniform	500	7demes
glm	0.9970790943710565	-0.14243560695289403	0.9899587369444564	41	uniform	500	7demes
dta	0.9813627315020726	-0.0287206142202443	1.1006240831702878	41	biased_10	150	7demes
mascot	0.9897714353599277	0.7041040687509579	0.952874609877326	41	biased_10	150	7demes
basta	0.9838263237686267	1.1243027406575514	0.9598790925793175	41	biased_10	150	7demes
glm	0.9717469951215751	1.0405680398468	0.9913062745837653	41	biased_10	150	7demes
dta	0.9968576349887996	0.15067104199428982	1.0111956458522	41	biased_50	150	7demes
mascot	0.9938853801993421	0.16559950847106109	1.0556978939789856	41	biased_50	150	7demes
basta	0.9828033724962654	0.9808186662530147	0.9281696105631349	41	biased_50	150	7demes
glm	0.9858739142303399	0.5873727943492675	0.9658464484135992	41	biased_50	150	7demes
dta	0.9950540619198014	-0.045535122342741374	1.0180395283908472	38	maxPerRegionYear_20	150	7demes
mascot	0.9919743655553376	-0.23772316397214155	1.0113407763073679	38	maxPerRegionYear_20	150	7demes
basta	0.9927480033310777	-0.31051529443063686	1.0081011829227564	38	maxPerRegionYear_20	150	7demes
dta	0.9967082279924627	0.2757377028053316	0.9973152710727005	38	uniformS_20	500	7demes
mascot	0.9968232191227524	-0.0159765679818058	1.0222740210031953	38	uniformS_20	500	7demes
glm	0.9967158490943273	0.08309908026073387	1.021714888291147	38	uniformS_20	500	7demes
dta	0.9967441300180132	0.13973926782712454	0.9928226652188125	38	maxPerRegion_20	500	7demes
mascot	0.9958804266672987	0.17338547285533323	1.0009039320154032	38	maxPerRegion_20	500	7demes
dta	0.995545737569813	-0.11566223433225531	1.0060137137705165	38	uniform	500	7demes
mascot	0.9900273151530559	-0.04279140468100806	1.0134649192511969	38	uniform	500	7demes
glm	0.9961534605589194	-0.13528410355361586	1.0031505983059406	38	uniform	500	7demes
dta	0.9867778050022307	-0.1726376760663264	1.0048032015029351	38	biased_50	150	7demes
mascot	0.9785001499610886	-0.6066886562144891	1.0749749159119115	38	biased_50	150	7demes
