source	destination	value	model	nSim	nSeq	protocol
Region5	Region4	4.0	simulation	34	500	maxPerRegionYear_5
Region6	Region4	0.0	simulation	34	500	maxPerRegionYear_5
Region7	Region4	0.0	simulation	34	500	maxPerRegionYear_5
Region1	Region5	0.0	simulation	34	500	maxPerRegionYear_5
Region2	Region5	8.0	simulation	34	500	maxPerRegionYear_5
Region3	Region5	0.0	simulation	34	500	maxPerRegionYear_5
Region4	Region5	2.0	simulation	34	500	maxPerRegionYear_5
Region5	Region5	139.0	simulation	34	500	maxPerRegionYear_5
Region6	Region5	2.0	simulation	34	500	maxPerRegionYear_5
Region7	Region5	0.0	simulation	34	500	maxPerRegionYear_5
Region1	Region6	0.0	simulation	34	500	maxPerRegionYear_5
Region2	Region6	1.0	simulation	34	500	maxPerRegionYear_5
Region3	Region6	1.0	simulation	34	500	maxPerRegionYear_5
Region4	Region6	1.0	simulation	34	500	maxPerRegionYear_5
Region5	Region6	6.0	simulation	34	500	maxPerRegionYear_5
Region6	Region6	31.0	simulation	34	500	maxPerRegionYear_5
Region7	Region6	0.0	simulation	34	500	maxPerRegionYear_5
Region1	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region2	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region3	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region4	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region5	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region6	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region7	Region7	0.0	simulation	34	500	maxPerRegionYear_5
Region1	Region1	118.0	simulation	34	500	maxPerRegion_50
Region2	Region1	10.0	simulation	34	500	maxPerRegion_50
Region3	Region1	0.0	simulation	34	500	maxPerRegion_50
Region4	Region1	0.0	simulation	34	500	maxPerRegion_50
Region5	Region1	0.0	simulation	34	500	maxPerRegion_50
Region6	Region1	0.0	simulation	34	500	maxPerRegion_50
Region7	Region1	0.0	simulation	34	500	maxPerRegion_50
Region1	Region2	5.0	simulation	34	500	maxPerRegion_50
Region2	Region2	122.0	simulation	34	500	maxPerRegion_50
Region3	Region2	3.0	simulation	34	500	maxPerRegion_50
Region4	Region2	1.0	simulation	34	500	maxPerRegion_50
Region5	Region2	0.0	simulation	34	500	maxPerRegion_50
Region6	Region2	0.0	simulation	34	500	maxPerRegion_50
Region7	Region2	0.0	simulation	34	500	maxPerRegion_50
Region1	Region3	0.0	simulation	34	500	maxPerRegion_50
Region2	Region3	11.0	simulation	34	500	maxPerRegion_50
Region3	Region3	302.0	simulation	34	500	maxPerRegion_50
Region4	Region3	1.0	simulation	34	500	maxPerRegion_50
Region5	Region3	1.0	simulation	34	500	maxPerRegion_50
Region6	Region3	0.0	simulation	34	500	maxPerRegion_50
Region7	Region3	0.0	simulation	34	500	maxPerRegion_50
Region1	Region4	2.0	simulation	34	500	maxPerRegion_50
Region2	Region4	8.0	simulation	34	500	maxPerRegion_50
Region3	Region4	7.0	simulation	34	500	maxPerRegion_50
Region4	Region4	284.0	simulation	34	500	maxPerRegion_50
Region5	Region4	5.0	simulation	34	500	maxPerRegion_50
Region6	Region4	0.0	simulation	34	500	maxPerRegion_50
Region7	Region4	0.0	simulation	34	500	maxPerRegion_50
Region1	Region5	0.0	simulation	34	500	maxPerRegion_50
Region2	Region5	5.0	simulation	34	500	maxPerRegion_50
Region3	Region5	1.0	simulation	34	500	maxPerRegion_50
Region4	Region5	0.0	simulation	34	500	maxPerRegion_50
Region5	Region5	74.0	simulation	34	500	maxPerRegion_50
Region6	Region5	0.0	simulation	34	500	maxPerRegion_50
Region7	Region5	0.0	simulation	34	500	maxPerRegion_50
Region1	Region6	0.0	simulation	34	500	maxPerRegion_50
Region2	Region6	1.0	simulation	34	500	maxPerRegion_50
Region3	Region6	0.0	simulation	34	500	maxPerRegion_50
Region4	Region6	1.0	simulation	34	500	maxPerRegion_50
Region5	Region6	1.0	simulation	34	500	maxPerRegion_50
Region6	Region6	6.0	simulation	34	500	maxPerRegion_50
Region7	Region6	0.0	simulation	34	500	maxPerRegion_50
Region1	Region7	0.0	simulation	34	500	maxPerRegion_50
Region2	Region7	0.0	simulation	34	500	maxPerRegion_50
Region3	Region7	0.0	simulation	34	500	maxPerRegion_50
Region4	Region7	0.0	simulation	34	500	maxPerRegion_50
Region5	Region7	0.0	simulation	34	500	maxPerRegion_50
Region6	Region7	0.0	simulation	34	500	maxPerRegion_50
Region7	Region7	0.0	simulation	34	500	maxPerRegion_50
Region1	Region1	92.0	simulation	34	500	uniformS_5
Region2	Region1	6.0	simulation	34	500	uniformS_5
Region3	Region1	0.0	simulation	34	500	uniformS_5
Region4	Region1	0.0	simulation	34	500	uniformS_5
Region5	Region1	0.0	simulation	34	500	uniformS_5
Region6	Region1	0.0	simulation	34	500	uniformS_5
Region7	Region1	0.0	simulation	34	500	uniformS_5
Region1	Region2	2.0	simulation	34	500	uniformS_5
Region2	Region2	95.0	simulation	34	500	uniformS_5
Region3	Region2	3.0	simulation	34	500	uniformS_5
Region4	Region2	1.0	simulation	34	500	uniformS_5
Region5	Region2	0.0	simulation	34	500	uniformS_5
Region6	Region2	0.0	simulation	34	500	uniformS_5
Region7	Region2	0.0	simulation	34	500	uniformS_5
Region1	Region3	0.0	simulation	34	500	uniformS_5
Region2	Region3	12.0	simulation	34	500	uniformS_5
Region3	Region3	515.0	simulation	34	500	uniformS_5
Region4	Region3	3.0	simulation	34	500	uniformS_5
Region5	Region3	0.0	simulation	34	500	uniformS_5
Region6	Region3	0.0	simulation	34	500	uniformS_5
Region7	Region3	0.0	simulation	34	500	uniformS_5
Region1	Region4	2.0	simulation	34	500	uniformS_5
Region2	Region4	5.0	simulation	34	500	uniformS_5
Region3	Region4	6.0	simulation	34	500	uniformS_5
Region4	Region4	148.0	simulation	34	500	uniformS_5
Region5	Region4	5.0	simulation	34	500	uniformS_5
Region6	Region4	0.0	simulation	34	500	uniformS_5
Region7	Region4	0.0	simulation	34	500	uniformS_5
Region1	Region5	0.0	simulation	34	500	uniformS_5
Region2	Region5	5.0	simulation	34	500	uniformS_5
Region3	Region5	0.0	simulation	34	500	uniformS_5
Region4	Region5	0.0	simulation	34	500	uniformS_5
Region5	Region5	55.0	simulation	34	500	uniformS_5
Region6	Region5	0.0	simulation	34	500	uniformS_5
Region7	Region5	0.0	simulation	34	500	uniformS_5
Region1	Region6	0.0	simulation	34	500	uniformS_5
Region2	Region6	1.0	simulation	34	500	uniformS_5
Region3	Region6	0.0	simulation	34	500	uniformS_5
Region4	Region6	1.0	simulation	34	500	uniformS_5
Region5	Region6	2.0	simulation	34	500	uniformS_5
Region6	Region6	0.0	simulation	34	500	uniformS_5
Region7	Region6	0.0	simulation	34	500	uniformS_5
Region1	Region7	0.0	simulation	34	500	uniformS_5
Region2	Region7	0.0	simulation	34	500	uniformS_5
Region3	Region7	0.0	simulation	34	500	uniformS_5
Region4	Region7	0.0	simulation	34	500	uniformS_5
Region5	Region7	0.0	simulation	34	500	uniformS_5
Region6	Region7	0.0	simulation	34	500	uniformS_5
Region7	Region7	0.0	simulation	34	500	uniformS_5
Region1	Region1	116.0	simulation	34	500	maxPerRegionYear_50
Region2	Region1	10.0	simulation	34	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	34	500	maxPerRegionYear_50
Region4	Region1	0.0	simulation	34	500	maxPerRegionYear_50
Region5	Region1	0.0	simulation	34	500	maxPerRegionYear_50
Region6	Region1	0.0	simulation	34	500	maxPerRegionYear_50
Region7	Region1	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region2	5.0	simulation	34	500	maxPerRegionYear_50
Region2	Region2	131.0	simulation	34	500	maxPerRegionYear_50
Region3	Region2	4.0	simulation	34	500	maxPerRegionYear_50
Region4	Region2	1.0	simulation	34	500	maxPerRegionYear_50
Region5	Region2	0.0	simulation	34	500	maxPerRegionYear_50
Region6	Region2	0.0	simulation	34	500	maxPerRegionYear_50
Region7	Region2	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region3	0.0	simulation	34	500	maxPerRegionYear_50
Region2	Region3	20.0	simulation	34	500	maxPerRegionYear_50
Region3	Region3	321.0	simulation	34	500	maxPerRegionYear_50
Region4	Region3	2.0	simulation	34	500	maxPerRegionYear_50
Region5	Region3	1.0	simulation	34	500	maxPerRegionYear_50
Region6	Region3	0.0	simulation	34	500	maxPerRegionYear_50
Region7	Region3	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region4	2.0	simulation	34	500	maxPerRegionYear_50
Region2	Region4	12.0	simulation	34	500	maxPerRegionYear_50
Region3	Region4	9.0	simulation	34	500	maxPerRegionYear_50
Region4	Region4	238.0	simulation	34	500	maxPerRegionYear_50
Region5	Region4	9.0	simulation	34	500	maxPerRegionYear_50
Region6	Region4	0.0	simulation	34	500	maxPerRegionYear_50
Region7	Region4	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region5	0.0	simulation	34	500	maxPerRegionYear_50
Region2	Region5	5.0	simulation	34	500	maxPerRegionYear_50
Region3	Region5	1.0	simulation	34	500	maxPerRegionYear_50
Region4	Region5	1.0	simulation	34	500	maxPerRegionYear_50
Region5	Region5	71.0	simulation	34	500	maxPerRegionYear_50
Region6	Region5	0.0	simulation	34	500	maxPerRegionYear_50
Region7	Region5	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region6	0.0	simulation	34	500	maxPerRegionYear_50
Region2	Region6	1.0	simulation	34	500	maxPerRegionYear_50
Region3	Region6	0.0	simulation	34	500	maxPerRegionYear_50
Region4	Region6	1.0	simulation	34	500	maxPerRegionYear_50
Region5	Region6	1.0	simulation	34	500	maxPerRegionYear_50
Region6	Region6	6.0	simulation	34	500	maxPerRegionYear_50
Region7	Region6	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region2	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region3	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region4	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region5	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region6	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region7	Region7	0.0	simulation	34	500	maxPerRegionYear_50
Region1	Region1	194.0	simulation	26	500	uniform
Region2	Region1	17.0	simulation	26	500	uniform
Region3	Region1	0.0	simulation	26	500	uniform
Region4	Region1	0.0	simulation	26	500	uniform
Region5	Region1	0.0	simulation	26	500	uniform
Region6	Region1	0.0	simulation	26	500	uniform
Region7	Region1	0.0	simulation	26	500	uniform
Region1	Region2	8.0	simulation	26	500	uniform
Region2	Region2	223.0	simulation	26	500	uniform
Region3	Region2	5.0	simulation	26	500	uniform
Region4	Region2	2.0	simulation	26	500	uniform
Region5	Region2	0.0	simulation	26	500	uniform
Region6	Region2	0.0	simulation	26	500	uniform
Region7	Region2	0.0	simulation	26	500	uniform
Region1	Region3	1.0	simulation	26	500	uniform
Region2	Region3	15.0	simulation	26	500	uniform
Region3	Region3	226.0	simulation	26	500	uniform
Region4	Region3	2.0	simulation	26	500	uniform
Region5	Region3	0.0	simulation	26	500	uniform
Region6	Region3	0.0	simulation	26	500	uniform
Region7	Region3	0.0	simulation	26	500	uniform
Region1	Region4	0.0	simulation	26	500	uniform
Region2	Region4	5.0	simulation	26	500	uniform
Region3	Region4	6.0	simulation	26	500	uniform
Region4	Region4	209.0	simulation	26	500	uniform
Region5	Region4	1.0	simulation	26	500	uniform
Region6	Region4	0.0	simulation	26	500	uniform
Region7	Region4	0.0	simulation	26	500	uniform
Region1	Region5	0.0	simulation	26	500	uniform
Region2	Region5	5.0	simulation	26	500	uniform
Region3	Region5	0.0	simulation	26	500	uniform
Region4	Region5	4.0	simulation	26	500	uniform
Region5	Region5	12.0	simulation	26	500	uniform
Region6	Region5	0.0	simulation	26	500	uniform
Region7	Region5	0.0	simulation	26	500	uniform
Region1	Region6	0.0	simulation	26	500	uniform
Region2	Region6	3.0	simulation	26	500	uniform
Region3	Region6	1.0	simulation	26	500	uniform
Region4	Region6	1.0	simulation	26	500	uniform
Region5	Region6	0.0	simulation	26	500	uniform
Region6	Region6	9.0	simulation	26	500	uniform
Region7	Region6	0.0	simulation	26	500	uniform
Region1	Region7	0.0	simulation	26	500	uniform
Region2	Region7	2.0	simulation	26	500	uniform
Region3	Region7	0.0	simulation	26	500	uniform
Region4	Region7	0.0	simulation	26	500	uniform
Region5	Region7	0.0	simulation	26	500	uniform
Region6	Region7	1.0	simulation	26	500	uniform
Region7	Region7	18.0	simulation	26	500	uniform
Region1	Region1	119.0	simulation	26	500	uniformS_2.5
Region2	Region1	10.0	simulation	26	500	uniformS_2.5
Region3	Region1	0.0	simulation	26	500	uniformS_2.5
Region4	Region1	0.0	simulation	26	500	uniformS_2.5
Region5	Region1	0.0	simulation	26	500	uniformS_2.5
Region6	Region1	0.0	simulation	26	500	uniformS_2.5
Region7	Region1	0.0	simulation	26	500	uniformS_2.5
Region1	Region2	11.0	simulation	26	500	uniformS_2.5
Region2	Region2	150.0	simulation	26	500	uniformS_2.5
Region3	Region2	2.0	simulation	26	500	uniformS_2.5
Region4	Region2	1.0	simulation	26	500	uniformS_2.5
Region5	Region2	0.0	simulation	26	500	uniformS_2.5
Region6	Region2	0.0	simulation	26	500	uniformS_2.5
Region7	Region2	0.0	simulation	26	500	uniformS_2.5
Region1	Region3	1.0	simulation	26	500	uniformS_2.5
Region2	Region3	15.0	simulation	26	500	uniformS_2.5
Region3	Region3	316.0	simulation	26	500	uniformS_2.5
Region4	Region3	6.0	simulation	26	500	uniformS_2.5
Region5	Region3	0.0	simulation	26	500	uniformS_2.5
Region6	Region3	0.0	simulation	26	500	uniformS_2.5
Region7	Region3	0.0	simulation	26	500	uniformS_2.5
Region1	Region4	0.0	simulation	26	500	uniformS_2.5
Region2	Region4	11.0	simulation	26	500	uniformS_2.5
Region3	Region4	5.0	simulation	26	500	uniformS_2.5
Region4	Region4	275.0	simulation	26	500	uniformS_2.5
Region5	Region4	1.0	simulation	26	500	uniformS_2.5
Region6	Region4	0.0	simulation	26	500	uniformS_2.5
Region7	Region4	0.0	simulation	26	500	uniformS_2.5
Region1	Region5	1.0	simulation	26	500	uniformS_2.5
Region2	Region5	3.0	simulation	26	500	uniformS_2.5
Region3	Region5	0.0	simulation	26	500	uniformS_2.5
Region4	Region5	5.0	simulation	26	500	uniformS_2.5
Region5	Region5	9.0	simulation	26	500	uniformS_2.5
Region6	Region5	0.0	simulation	26	500	uniformS_2.5
Region7	Region5	0.0	simulation	26	500	uniformS_2.5
Region1	Region6	0.0	simulation	26	500	uniformS_2.5
Region2	Region6	3.0	simulation	26	500	uniformS_2.5
Region3	Region6	0.0	simulation	26	500	uniformS_2.5
Region4	Region6	0.0	simulation	26	500	uniformS_2.5
Region5	Region6	0.0	simulation	26	500	uniformS_2.5
Region6	Region6	7.0	simulation	26	500	uniformS_2.5
Region7	Region6	0.0	simulation	26	500	uniformS_2.5
Region1	Region7	0.0	simulation	26	500	uniformS_2.5
Region2	Region7	1.0	simulation	26	500	uniformS_2.5
Region3	Region7	0.0	simulation	26	500	uniformS_2.5
Region4	Region7	0.0	simulation	26	500	uniformS_2.5
Region5	Region7	0.0	simulation	26	500	uniformS_2.5
Region6	Region7	1.0	simulation	26	500	uniformS_2.5
Region7	Region7	17.0	simulation	26	500	uniformS_2.5
Region1	Region1	214.0	simulation	26	500	maxPerRegionYear_10
Region2	Region1	13.0	simulation	26	500	maxPerRegionYear_10
Region3	Region1	0.0	simulation	26	500	maxPerRegionYear_10
Region4	Region1	0.0	simulation	26	500	maxPerRegionYear_10
Region5	Region1	0.0	simulation	26	500	maxPerRegionYear_10
Region6	Region1	0.0	simulation	26	500	maxPerRegionYear_10
Region7	Region1	0.0	simulation	26	500	maxPerRegionYear_10
Region1	Region2	13.0	simulation	26	500	maxPerRegionYear_10
Region2	Region2	163.0	simulation	26	500	maxPerRegionYear_10
Region3	Region2	5.0	simulation	26	500	maxPerRegionYear_10
Region4	Region2	3.0	simulation	26	500	maxPerRegionYear_10
Region5	Region2	0.0	simulation	26	500	maxPerRegionYear_10
Region6	Region2	0.0	simulation	26	500	maxPerRegionYear_10
Region7	Region2	0.0	simulation	26	500	maxPerRegionYear_10
Region1	Region3	1.0	simulation	26	500	maxPerRegionYear_10
Region2	Region3	14.0	simulation	26	500	maxPerRegionYear_10
Region3	Region3	208.0	simulation	26	500	maxPerRegionYear_10
Region4	Region3	3.0	simulation	26	500	maxPerRegionYear_10
Region5	Region3	0.0	simulation	26	500	maxPerRegionYear_10
Region6	Region3	0.0	simulation	26	500	maxPerRegionYear_10
Region7	Region3	0.0	simulation	26	500	maxPerRegionYear_10
Region1	Region4	3.0	simulation	26	500	maxPerRegionYear_10
Region2	Region4	11.0	simulation	26	500	maxPerRegionYear_10
Region3	Region4	4.0	simulation	26	500	maxPerRegionYear_10
Region4	Region4	201.0	simulation	26	500	maxPerRegionYear_10
Region5	Region4	2.0	simulation	26	500	maxPerRegionYear_10
Region6	Region4	0.0	simulation	26	500	maxPerRegionYear_10
Region7	Region4	0.0	simulation	26	500	maxPerRegionYear_10
Region1	Region5	2.0	simulation	26	500	maxPerRegionYear_10
Region2	Region5	5.0	simulation	26	500	maxPerRegionYear_10
Region3	Region5	0.0	simulation	26	500	maxPerRegionYear_10
Region4	Region5	13.0	simulation	26	500	maxPerRegionYear_10
Region5	Region5	31.0	simulation	26	500	maxPerRegionYear_10
Region6	Region5	0.0	simulation	26	500	maxPerRegionYear_10
Region7	Region5	0.0	simulation	26	500	maxPerRegionYear_10
Region1	Region6	0.0	simulation	26	500	maxPerRegionYear_10
Region2	Region6	4.0	simulation	26	500	maxPerRegionYear_10
Region3	Region6	1.0	simulation	26	500	maxPerRegionYear_10
Region4	Region6	0.0	simulation	26	500	maxPerRegionYear_10
Region5	Region6	0.0	simulation	26	500	maxPerRegionYear_10
Region6	Region6	17.0	simulation	26	500	maxPerRegionYear_10
Region7	Region6	0.0	simulation	26	500	maxPerRegionYear_10
Region1	Region7	0.0	simulation	26	500	maxPerRegionYear_10
Region2	Region7	2.0	simulation	26	500	maxPerRegionYear_10
Region3	Region7	0.0	simulation	26	500	maxPerRegionYear_10
Region4	Region7	0.0	simulation	26	500	maxPerRegionYear_10
Region5	Region7	0.0	simulation	26	500	maxPerRegionYear_10
Region6	Region7	1.0	simulation	26	500	maxPerRegionYear_10
Region7	Region7	34.0	simulation	26	500	maxPerRegionYear_10
Region1	Region1	112.0	simulation	26	500	maxPerRegion_50
Region2	Region1	8.0	simulation	26	500	maxPerRegion_50
Region3	Region1	0.0	simulation	26	500	maxPerRegion_50
Region4	Region1	0.0	simulation	26	500	maxPerRegion_50
Region5	Region1	0.0	simulation	26	500	maxPerRegion_50
Region6	Region1	0.0	simulation	26	500	maxPerRegion_50
Region7	Region1	0.0	simulation	26	500	maxPerRegion_50
Region1	Region2	6.0	simulation	26	500	maxPerRegion_50
Region2	Region2	104.0	simulation	26	500	maxPerRegion_50
Region3	Region2	6.0	simulation	26	500	maxPerRegion_50
Region4	Region2	2.0	simulation	26	500	maxPerRegion_50
Region5	Region2	0.0	simulation	26	500	maxPerRegion_50
Region6	Region2	0.0	simulation	26	500	maxPerRegion_50
Region7	Region2	0.0	simulation	26	500	maxPerRegion_50
Region1	Region3	1.0	simulation	26	500	maxPerRegion_50
Region2	Region3	20.0	simulation	26	500	maxPerRegion_50
Region3	Region3	343.0	simulation	26	500	maxPerRegion_50
Region4	Region3	3.0	simulation	26	500	maxPerRegion_50
Region5	Region3	0.0	simulation	26	500	maxPerRegion_50
Region6	Region3	0.0	simulation	26	500	maxPerRegion_50
Region7	Region3	0.0	simulation	26	500	maxPerRegion_50
Region1	Region4	0.0	simulation	26	500	maxPerRegion_50
Region2	Region4	11.0	simulation	26	500	maxPerRegion_50
Region3	Region4	7.0	simulation	26	500	maxPerRegion_50
Region4	Region4	326.0	simulation	26	500	maxPerRegion_50
Region5	Region4	1.0	simulation	26	500	maxPerRegion_50
Region6	Region4	0.0	simulation	26	500	maxPerRegion_50
Region7	Region4	0.0	simulation	26	500	maxPerRegion_50
Region1	Region5	0.0	simulation	26	500	maxPerRegion_50
Region2	Region5	1.0	simulation	26	500	maxPerRegion_50
Region3	Region5	0.0	simulation	26	500	maxPerRegion_50
Region4	Region5	3.0	simulation	26	500	maxPerRegion_50
Region5	Region5	3.0	simulation	26	500	maxPerRegion_50
Region6	Region5	0.0	simulation	26	500	maxPerRegion_50
Region7	Region5	0.0	simulation	26	500	maxPerRegion_50
Region1	Region6	0.0	simulation	26	500	maxPerRegion_50
Region2	Region6	0.0	simulation	26	500	maxPerRegion_50
Region3	Region6	0.0	simulation	26	500	maxPerRegion_50
Region4	Region6	0.0	simulation	26	500	maxPerRegion_50
Region5	Region6	0.0	simulation	26	500	maxPerRegion_50
Region6	Region6	0.0	simulation	26	500	maxPerRegion_50
Region7	Region6	0.0	simulation	26	500	maxPerRegion_50
Region1	Region7	0.0	simulation	26	500	maxPerRegion_50
Region2	Region7	2.0	simulation	26	500	maxPerRegion_50
Region3	Region7	0.0	simulation	26	500	maxPerRegion_50
Region4	Region7	0.0	simulation	26	500	maxPerRegion_50
Region5	Region7	0.0	simulation	26	500	maxPerRegion_50
Region6	Region7	0.0	simulation	26	500	maxPerRegion_50
Region7	Region7	14.0	simulation	26	500	maxPerRegion_50
Region1	Region1	44.0	simulation	26	500	uniformS_10
Region2	Region1	5.0	simulation	26	500	uniformS_10
Region3	Region1	0.0	simulation	26	500	uniformS_10
Region4	Region1	0.0	simulation	26	500	uniformS_10
Region5	Region1	0.0	simulation	26	500	uniformS_10
Region6	Region1	0.0	simulation	26	500	uniformS_10
Region7	Region1	0.0	simulation	26	500	uniformS_10
Region1	Region2	4.0	simulation	26	500	uniformS_10
Region2	Region2	59.0	simulation	26	500	uniformS_10
Region3	Region2	1.0	simulation	26	500	uniformS_10
Region4	Region2	1.0	simulation	26	500	uniformS_10
Region5	Region2	0.0	simulation	26	500	uniformS_10
Region6	Region2	0.0	simulation	26	500	uniformS_10
Region7	Region2	0.0	simulation	26	500	uniformS_10
Region1	Region3	1.0	simulation	26	500	uniformS_10
Region2	Region3	18.0	simulation	26	500	uniformS_10
Region3	Region3	447.0	simulation	26	500	uniformS_10
Region4	Region3	6.0	simulation	26	500	uniformS_10
Region5	Region3	0.0	simulation	26	500	uniformS_10
Region6	Region3	0.0	simulation	26	500	uniformS_10
Region7	Region3	0.0	simulation	26	500	uniformS_10
Region1	Region4	1.0	simulation	26	500	uniformS_10
Region2	Region4	10.0	simulation	26	500	uniformS_10
Region3	Region4	7.0	simulation	26	500	uniformS_10
Region4	Region4	356.0	simulation	26	500	uniformS_10
Region5	Region4	0.0	simulation	26	500	uniformS_10
Region6	Region4	0.0	simulation	26	500	uniformS_10
Region7	Region4	0.0	simulation	26	500	uniformS_10
Region1	Region5	0.0	simulation	26	500	uniformS_10
Region2	Region5	0.0	simulation	26	500	uniformS_10
Region3	Region5	0.0	simulation	26	500	uniformS_10
Region4	Region5	4.0	simulation	26	500	uniformS_10
Region5	Region5	0.0	simulation	26	500	uniformS_10
Region6	Region5	0.0	simulation	26	500	uniformS_10
Region7	Region5	0.0	simulation	26	500	uniformS_10
Region1	Region6	0.0	simulation	26	500	uniformS_10
Region2	Region6	1.0	simulation	26	500	uniformS_10
Region3	Region6	0.0	simulation	26	500	uniformS_10
Region4	Region6	0.0	simulation	26	500	uniformS_10
Region5	Region6	0.0	simulation	26	500	uniformS_10
Region6	Region6	0.0	simulation	26	500	uniformS_10
Region7	Region6	0.0	simulation	26	500	uniformS_10
Region1	Region7	0.0	simulation	26	500	uniformS_10
Region2	Region7	1.0	simulation	26	500	uniformS_10
Region3	Region7	0.0	simulation	26	500	uniformS_10
Region4	Region7	0.0	simulation	26	500	uniformS_10
Region5	Region7	0.0	simulation	26	500	uniformS_10
Region6	Region7	0.0	simulation	26	500	uniformS_10
Region7	Region7	5.0	simulation	26	500	uniformS_10
Region1	Region1	99.0	simulation	26	500	uniformS_5
Region2	Region1	6.0	simulation	26	500	uniformS_5
Region3	Region1	0.0	simulation	26	500	uniformS_5
Region4	Region1	0.0	simulation	26	500	uniformS_5
Region5	Region1	0.0	simulation	26	500	uniformS_5
Region6	Region1	0.0	simulation	26	500	uniformS_5
Region7	Region1	0.0	simulation	26	500	uniformS_5
Region1	Region2	7.0	simulation	26	500	uniformS_5
Region2	Region2	91.0	simulation	26	500	uniformS_5
Region3	Region2	2.0	simulation	26	500	uniformS_5
Region4	Region2	1.0	simulation	26	500	uniformS_5
Region5	Region2	0.0	simulation	26	500	uniformS_5
Region6	Region2	0.0	simulation	26	500	uniformS_5
Region7	Region2	0.0	simulation	26	500	uniformS_5
Region1	Region3	2.0	simulation	26	500	uniformS_5
Region2	Region3	23.0	simulation	26	500	uniformS_5
Region3	Region3	384.0	simulation	26	500	uniformS_5
Region4	Region3	2.0	simulation	26	500	uniformS_5
Region5	Region3	0.0	simulation	26	500	uniformS_5
Region6	Region3	0.0	simulation	26	500	uniformS_5
Region7	Region3	0.0	simulation	26	500	uniformS_5
Region1	Region4	0.0	simulation	26	500	uniformS_5
Region2	Region4	8.0	simulation	26	500	uniformS_5
Region3	Region4	6.0	simulation	26	500	uniformS_5
Region4	Region4	318.0	simulation	26	500	uniformS_5
Region5	Region4	1.0	simulation	26	500	uniformS_5
Region6	Region4	0.0	simulation	26	500	uniformS_5
Region7	Region4	0.0	simulation	26	500	uniformS_5
Region1	Region5	0.0	simulation	26	500	uniformS_5
Region2	Region5	2.0	simulation	26	500	uniformS_5
Region3	Region5	0.0	simulation	26	500	uniformS_5
Region4	Region5	2.0	simulation	26	500	uniformS_5
Region5	Region5	4.0	simulation	26	500	uniformS_5
Region6	Region5	0.0	simulation	26	500	uniformS_5
Region7	Region5	0.0	simulation	26	500	uniformS_5
Region1	Region6	0.0	simulation	26	500	uniformS_5
Region2	Region6	2.0	simulation	26	500	uniformS_5
Region3	Region6	0.0	simulation	26	500	uniformS_5
Region4	Region6	0.0	simulation	26	500	uniformS_5
Region5	Region6	0.0	simulation	26	500	uniformS_5
Region6	Region6	5.0	simulation	26	500	uniformS_5
Region7	Region6	0.0	simulation	26	500	uniformS_5
Region1	Region7	0.0	simulation	26	500	uniformS_5
Region2	Region7	1.0	simulation	26	500	uniformS_5
Region3	Region7	0.0	simulation	26	500	uniformS_5
Region4	Region7	0.0	simulation	26	500	uniformS_5
Region5	Region7	0.0	simulation	26	500	uniformS_5
Region6	Region7	1.0	simulation	26	500	uniformS_5
Region7	Region7	6.0	simulation	26	500	uniformS_5
Region1	Region1	193.0	simulation	26	500	maxPerRegion_10
Region2	Region1	11.0	simulation	26	500	maxPerRegion_10
Region3	Region1	0.0	simulation	26	500	maxPerRegion_10
Region4	Region1	0.0	simulation	26	500	maxPerRegion_10
Region5	Region1	0.0	simulation	26	500	maxPerRegion_10
Region6	Region1	0.0	simulation	26	500	maxPerRegion_10
Region7	Region1	0.0	simulation	26	500	maxPerRegion_10
Region1	Region2	9.0	simulation	26	500	maxPerRegion_10
Region2	Region2	201.0	simulation	26	500	maxPerRegion_10
Region3	Region2	5.0	simulation	26	500	maxPerRegion_10
Region4	Region2	3.0	simulation	26	500	maxPerRegion_10
Region5	Region2	0.0	simulation	26	500	maxPerRegion_10
Region6	Region2	0.0	simulation	26	500	maxPerRegion_10
Region7	Region2	0.0	simulation	26	500	maxPerRegion_10
Region1	Region3	2.0	simulation	26	500	maxPerRegion_10
Region2	Region3	16.0	simulation	26	500	maxPerRegion_10
Region3	Region3	161.0	simulation	26	500	maxPerRegion_10
Region4	Region3	4.0	simulation	26	500	maxPerRegion_10
