traits	patch	samp.dates	short.names
1_4132_1995.482192	2	1995.482192	1_4132
4_12200_2003.767123	5	2003.767123	4_12200
0_10504_1999.336986	1	1999.336986	0_10504
1_3497_1994.871233	2	1994.871233	1_3497
3_2071_2000.778689	4	2000.778689	3_2071
0_9944_1998.243836	1	1998.243836	0_9944
2_11941_2002.517808	3	2002.517808	2_11941
2_805_1995.463014	3	1995.463014	2_805
0_7496_1996.210383	1	1996.210383	0_7496
4_77_1995.106849	5	1995.106849	4_77
0_12966_2009.216438	1	2009.216438	0_12966
2_6595_1999.742466	3	1999.742466	2_6595
0_5143_1994.778082	1	1994.778082	0_5143
1_2833_1994.191781	2	1994.191781	1_2833
4_13289_2004.412568	5	2004.412568	4_13289
0_9113_1997.367123	1	1997.367123	0_9113
1_2091_1993.652055	2	1993.652055	1_2091
3_1825_2000.251366	4	2000.251366	3_1825
3_8851_2009.336986	4	2009.336986	3_8851
2_2430_1997.369863	3	1997.369863	2_2430
0_1320_1991.745205	1	1991.745205	0_1320
4_6207_2000.677596	5	2000.677596	4_6207
0_8494_1996.833333	1	1996.833333	0_8494
2_10698_2002.043836	3	2002.043836	2_10698
1_4543_1995.805479	2	1995.805479	1_4543
2_12946_2002.950685	3	2002.950685	2_12946
0_5915_1995.117808	1	1995.117808	0_5915
3_3615_2002.956164	4	2002.956164	3_3615
2_5086_1998.89863	3	1998.89863	2_5086
0_8974_1997.126027	1	1997.126027	0_8974
4_11523_2003.254795	5	2003.254795	4_11523
3_3386_2002.70137	4	2002.70137	3_3386
0_2973_1993.013699	1	1993.013699	0_2973
4_3880_1999.906849	5	1999.906849	4_3880
4_3094_1999.610959	5	1999.610959	4_3094
0_5149_1994.767123	1	1994.767123	0_5149
2_652_1995.378082	3	1995.378082	2_652
0_2819_1992.849727	1	1992.849727	0_2819
1_3616_1994.969863	2	1994.969863	1_3616
2_7538_2000.497268	3	2000.497268	2_7538
2_4507_1998.561644	3	1998.561644	2_4507
0_7470_1996.199454	1	1996.199454	0_7470
0_5868_1995.112329	1	1995.112329	0_5868
4_10875_2002.843836	5	2002.843836	4_10875
0_5158_1994.742466	1	1994.742466	0_5158
1_216_1991.6	2	1991.6	1_216
4_9368_2002.115068	5	2002.115068	4_9368
4_1646_1997.309589	5	1997.309589	4_1646
0_8914_1997.210959	1	1997.210959	0_8914
4_5036_2000.330601	5	2000.330601	4_5036
2_18176_2006.594521	3	2006.594521	2_18176
3_378_1997.287671	4	1997.287671	3_378
0_5162_1994.747945	1	1994.747945	0_5162
4_3043_1999.408219	5	1999.408219	4_3043
4_12822_2003.986301	5	2003.986301	4_12822
0_11331_2007.287671	1	2007.287671	0_11331
0_2394_1992.653005	1	1992.653005	0_2394
2_1883_1996.909836	3	1996.909836	2_1883
0_1447_1991.989041	1	1991.989041	0_1447
3_8965_2009.465753	4	2009.465753	3_8965
0_5168_1994.821918	1	1994.821918	0_5168
4_9399_2002.109589	5	2002.109589	4_9399
0_5169_1994.753425	1	1994.753425	0_5169
4_4014_1999.915068	5	1999.915068	4_4014
1_1667_1993.153425	2	1993.153425	1_1667
2_6276_1999.635616	3	1999.635616	2_6276
0_5170_1994.778082	1	1994.778082	0_5170
4_11530_2003.257534	5	2003.257534	4_11530
0_3064_1993.109589	1	1993.109589	0_3064
0_4230_1994.019178	1	1994.019178	0_4230
0_8474_1996.827869	1	1996.827869	0_8474
0_5172_1994.813699	1	1994.813699	0_5172
0_2936_1992.934426	1	1992.934426	0_2936
0_5174_1994.890411	1	1994.890411	0_5174
0_1850_1992.193989	1	1992.193989	0_1850
3_3901_2003.219178	4	2003.219178	3_3901
0_2446_1992.625683	1	1992.625683	0_2446
0_3437_1993.345205	1	1993.345205	0_3437
0_5176_1994.936986	1	1994.936986	0_5176
0_3198_1993.153425	1	1993.153425	0_3198
1_3411_1994.887671	2	1994.887671	1_3411
1_3412_1994.758904	2	1994.758904	1_3412
4_9844_2002.350685	5	2002.350685	4_9844
4_339_1995.778082	5	1995.778082	4_339
0_5179_1994.808219	1	1994.808219	0_5179
0_5180_1994.786301	1	1994.786301	0_5180
0_4959_1994.756164	1	1994.756164	0_4959
2_7414_2000.355191	3	2000.355191	2_7414
4_3075_1999.405479	5	1999.405479	4_3075
2_12828_2002.90411	3	2002.90411	2_12828
0_4320_1994.079452	1	1994.079452	0_4320
2_13603_2003.254795	3	2003.254795	2_13603
0_5182_1994.808219	1	1994.808219	0_5182
4_15131_2005.8	5	2005.8	4_15131
0_5183_1994.8	1	1994.8	0_5183
0_5185_1994.835616	1	1994.835616	0_5185
0_1707_1992.092896	1	1992.092896	0_1707
3_1625_1999.947945	4	1999.947945	3_1625
0_5188_1994.769863	1	1994.769863	0_5188
4_4820_2000.20765	5	2000.20765	4_4820
0_5410_1994.917808	1	1994.917808	0_5410
3_9156_2009.849315	4	2009.849315	3_9156
2_10505_2001.967123	3	2001.967123	2_10505
0_8038_1996.571038	1	1996.571038	0_8038
0_2158_1992.464481	1	1992.464481	0_2158
5_2642_2009.684932	6	2009.684932	5_2642
2_18264_2006.717808	3	2006.717808	2_18264
1_5135_1996.213115	2	1996.213115	1_5135
1_4001_1995.39726	2	1995.39726	1_4001
1_3422_1994.821918	2	1994.821918	1_3422
1_9860_2010.09863	2	2010.09863	1_9860
1_6520_1997.221918	2	1997.221918	1_6520
1_6668_1997.427397	2	1997.427397	1_6668
1_607_1992.068306	2	1992.068306	1_607
4_860_1996.327869	5	1996.327869	4_860
2_7590_2000.535519	3	2000.535519	2_7590
0_5219_1994.852055	1	1994.852055	0_5219
3_678_1997.936986	4	1997.936986	3_678
2_15594_2004.459016	3	2004.459016	2_15594
2_3628_1998.013699	3	1998.013699	2_3628
3_5484_2004.702186	4	2004.702186	3_5484
4_13548_2004.636612	5	2004.636612	4_13548
1_5105_1996.199454	2	1996.199454	1_5105
0_5221_1994.778082	1	1994.778082	0_5221
1_7611_2001.731507	2	2001.731507	1_7611
0_786_1991.194521	1	1991.194521	0_786
0_8013_1996.584699	1	1996.584699	0_8013
0_10632_1999.534247	1	1999.534247	0_10632
0_11900_2007.80274	1	2007.80274	0_11900
4_7135_2001.049315	5	2001.049315	4_7135
0_5226_1994.832877	1	1994.832877	0_5226
1_1972_1993.49589	2	1993.49589	1_1972
5_666_2004.669399	6	2004.669399	5_666
0_5228_1994.890411	1	1994.890411	0_5228
3_868_1998.70137	4	1998.70137	3_868
1_3940_1995.326027	2	1995.326027	1_3940
0_3804_1993.657534	1	1993.657534	0_3804
4_4550_2000.090164	5	2000.090164	4_4550
2_4710_1998.583562	3	1998.583562	2_4710
2_6383_1999.726027	3	1999.726027	2_6383
2_11312_2002.30137	3	2002.30137	2_11312
2_3428_1997.868493	3	1997.868493	2_3428
1_797_1992.29235	2	1992.29235	1_797
1_2112_1993.70137	2	1993.70137	1_2112
0_5232_1994.830137	1	1994.830137	0_5232
1_1682_1993.260274	2	1993.260274	1_1682
2_577_1995.263014	3	1995.263014	2_577
2_20474_2008.180328	3	2008.180328	2_20474
4_6328_2000.989071	5	2000.989071	4_6328
4_3886_1999.920548	5	1999.920548	4_3886
2_18749_2007.019178	3	2007.019178	2_18749
4_9826_2002.334247	5	2002.334247	4_9826
0_6843_1995.665753	1	1995.665753	0_6843
4_1804_1997.684932	5	1997.684932	4_1804
1_3429_1994.832877	2	1994.832877	1_3429
1_299_1991.89863	2	1991.89863	1_299
0_5234_1994.846575	1	1994.846575	0_5234
3_3938_2003.224658	4	2003.224658	3_3938
0_5238_1994.852055	1	1994.852055	0_5238
0_52_1989.690411	1	1989.690411	0_52
2_626_1995.29863	3	1995.29863	2_626
2_9557_2001.556164	3	2001.556164	2_9557
4_10276_2002.572603	5	2002.572603	4_10276
4_16139_2006.372603	5	2006.372603	4_16139
4_935_1996.472678	5	1996.472678	4_935
2_351_1994.857534	3	1994.857534	2_351
4_6112_2000.592896	5	2000.592896	4_6112
2_352_1994.805479	3	1994.805479	2_352
3_2765_2001.882192	4	2001.882192	3_2765
2_2171_1997.090411	3	1997.090411	2_2171
2_20584_2008.240437	3	2008.240437	2_20584
1_3433_1994.813699	2	1994.813699	1_3433
1_3435_1994.821918	2	1994.821918	1_3435
4_17937_2007.794521	5	2007.794521	4_17937
2_17365_2006.09863	3	2006.09863	2_17365
0_3715_1993.6	1	1993.6	0_3715
2_6179_1999.463014	3	1999.463014	2_6179
1_7519_2001.013699	2	2001.013699	1_7519
0_12642_2008.382514	1	2008.382514	0_12642
0_5244_1994.813699	1	1994.813699	0_5244
0_4030_1993.821918	1	1993.821918	0_4030
2_13560_2003.241096	3	2003.241096	2_13560
0_662_1991.082192	1	1991.082192	0_662
0_5246_1994.79726	1	1994.79726	0_5246
0_4649_1994.50137	1	1994.50137	0_4649
2_6653_1999.761644	3	1999.761644	2_6653
4_6531_2000.786885	5	2000.786885	4_6531
0_5247_1994.838356	1	1994.838356	0_5247
1_1274_1992.778689	2	1992.778689	1_1274
2_19670_2007.59726	3	2007.59726	2_19670
2_323_1994.769863	3	1994.769863	2_323
1_3437_1994.860274	2	1994.860274	1_3437
2_21944_2009.282192	3	2009.282192	2_21944
2_6341_1999.575342	3	1999.575342	2_6341
0_5251_1994.890411	1	1994.890411	0_5251
2_10845_2002.117808	3	2002.117808	2_10845
1_3625_1994.991781	2	1994.991781	1_3625
1_4662_1995.876712	2	1995.876712	1_4662
4_2593_1998.964384	5	1998.964384	4_2593
2_2375_1997.290411	3	1997.290411	2_2375
2_5722_1999.246575	3	1999.246575	2_5722
0_5253_1994.871233	1	1994.871233	0_5253
4_2011_1998.035616	5	1998.035616	4_2011
1_3439_1994.824658	2	1994.824658	1_3439
2_3593_1998.068493	3	1998.068493	2_3593
2_5987_1999.347945	3	1999.347945	2_5987
1_5722_1996.622951	2	1996.622951	1_5722
4_17394_2007.210959	5	2007.210959	4_17394
0_5985_1995.161644	1	1995.161644	0_5985
4_12417_2003.769863	5	2003.769863	4_12417
2_12441_2002.731507	3	2002.731507	2_12441
1_4664_1995.920548	2	1995.920548	1_4664
0_5264_1994.926027	1	1994.926027	0_5264
0_5271_1994.813699	1	1994.813699	0_5271
0_4572_1994.394521	1	1994.394521	0_4572
2_21924_2009.246575	3	2009.246575	2_21924
0_5272_1994.832877	1	1994.832877	0_5272
2_9294_2001.430137	3	2001.430137	2_9294
2_22450_2010.153425	3	2010.153425	2_22450
4_9908_2002.375342	5	2002.375342	4_9908
4_14964_2005.753425	5	2005.753425	4_14964
2_3365_1997.868493	3	1997.868493	2_3365
1_5220_1996.319672	2	1996.319672	1_5220
2_6096_1999.421918	3	1999.421918	2_6096
1_872_1992.36612	2	1992.36612	1_872
4_215_1995.553425	5	1995.553425	4_215
4_8138_2001.561644	5	2001.561644	4_8138
2_7378_2000.393443	3	2000.393443	2_7378
2_13718_2003.336986	3	2003.336986	2_13718
2_3590_1998.005479	3	1998.005479	2_3590
0_10917_2006.728767	1	2006.728767	0_10917
1_2294_1993.753425	2	1993.753425	1_2294
4_7062_2001	5	2001	4_7062
4_11932_2003.517808	5	2003.517808	4_11932
0_5275_1994.827397	1	1994.827397	0_5275
1_3442_1994.810959	2	1994.810959	1_3442
0_5278_1994.8	1	1994.8	0_5278
2_319_1994.660274	3	1994.660274	2_319
1_3499_1994.915068	2	1994.915068	1_3499
0_7638_1996.336066	1	1996.336066	0_7638
2_5196_1998.854795	3	1998.854795	2_5196
3_4893_2004.262295	4	2004.262295	3_4893
0_5285_1994.928767	1	1994.928767	0_5285
2_10281_2001.843836	3	2001.843836	2_10281
1_3443_1994.873973	2	1994.873973	1_3443
0_1145_1991.6	1	1991.6	0_1145
0_6694_1995.580822	1	1995.580822	0_6694
1_7608_2001.734247	2	2001.734247	1_7608
4_2180_1998.490411	5	1998.490411	4_2180
0_5290_1994.89863	1	1994.89863	0_5290
1_5338_1996.355191	2	1996.355191	1_5338
4_19805_2010.175342	5	2010.175342	4_19805
4_9761_2002.293151	5	2002.293151	4_9761
0_5292_1994.846575	1	1994.846575	0_5292
4_19214_2009.087671	5	2009.087671	4_19214
2_9091_2001.369863	3	2001.369863	2_9091
2_15117_2004.120219	3	2004.120219	2_15117
0_12653_2008.439891	1	2008.439891	0_12653
2_716_1995.4	3	1995.4	2_716
4_278_1995.605479	5	1995.605479	4_278
3_12_1990.605479	4	1990.605479	3_12
3_3858_2003.194521	4	2003.194521	3_3858
0_214_1990.008219	1	1990.008219	0_214
4_2389_1998.693151	5	1998.693151	4_2389
0_1794_1992.234973	1	1992.234973	0_1794
1_3107_1994.369863	2	1994.369863	1_3107
4_10780_2002.832877	5	2002.832877	4_10780
4_589_1996.095628	5	1996.095628	4_589
1_5697_1996.54918	2	1996.54918	1_5697
2_9482_2001.567123	3	2001.567123	2_9482
4_810_1996.297814	5	1996.297814	4_810
0_6428_1995.419178	1	1995.419178	0_6428
2_21675_2009.10137	3	2009.10137	2_21675
3_1001_1999.065753	4	1999.065753	3_1001
0_5298_1994.964384	1	1994.964384	0_5298
0_5617_1994.978082	1	1994.978082	0_5617
4_2153_1998.356164	5	1998.356164	4_2153
2_1719_1996.724044	3	1996.724044	2_1719
0_10159_1998.506849	1	1998.506849	0_10159
1_3451_1994.868493	2	1994.868493	1_3451
2_2912_1997.657534	3	1997.657534	2_2912
5_238_2000.909836	6	2000.909836	5_238
2_462_1995.136986	3	1995.136986	2_462
4_5491_2000.510929	5	2000.510929	4_5491
2_11308_2002.271233	3	2002.271233	2_11308
2_11760_2002.419178	3	2002.419178	2_11760
3_5024_2004.308743	4	2004.308743	3_5024
0_5891_1995.087671	1	1995.087671	0_5891
0_5303_1994.827397	1	1994.827397	0_5303
4_11964_2003.567123	5	2003.567123	4_11964
0_9951_1998.331507	1	1998.331507	0_9951
2_605_1995.252055	3	1995.252055	2_605
0_9266_1997.372603	1	1997.372603	0_9266
2_22198_2009.619178	3	2009.619178	2_22198
0_8050_1996.576503	1	1996.576503	0_8050
4_12339_2003.789041	5	2003.789041	4_12339
2_6427_1999.624658	3	1999.624658	2_6427
4_7291_2001.071233	5	2001.071233	4_7291
0_5307_1994.832877	1	1994.832877	0_5307
2_3591_1998.005479	3	1998.005479	2_3591
3_6072_2005.205479	4	2005.205479	3_6072
0_6519_1995.49589	1	1995.49589	0_6519
5_873_2005.356164	6	2005.356164	5_873
1_3457_1994.865753	2	1994.865753	1_3457
5_587_2004.079235	6	2004.079235	5_587
2_235_1994.427397	3	1994.427397	2_235
2_359_1994.936986	3	1994.936986	2_359
4_3894_1999.975342	5	1999.975342	4_3894
2_13584_2003.213699	3	2003.213699	2_13584
0_12606_2008.469945	1	2008.469945	0_12606
0_8455_1996.79235	1	1996.79235	0_8455
0_1328_1991.780822	1	1991.780822	0_1328
4_3455_1999.717808	5	1999.717808	4_3455
1_6723_1997.468493	2	1997.468493	1_6723
5_73_1999.884932	6	1999.884932	5_73
1_3459_1994.928767	2	1994.928767	1_3459
2_6492_1999.679452	3	1999.679452	2_6492
2_1789_1996.819672	3	1996.819672	2_1789
4_13318_2004.483607	5	2004.483607	4_13318
1_852_1992.303279	2	1992.303279	1_852
0_5321_1994.841096	1	1994.841096	0_5321
2_19923_2007.808219	3	2007.808219	2_19923
3_453_1997.391781	4	1997.391781	3_453
0_5324_1994.871233	1	1994.871233	0_5324
1_3462_1994.838356	2	1994.838356	1_3462
0_6117_1995.205479	1	1995.205479	0_6117
2_5288_1999.035616	3	1999.035616	2_5288
2_1616_1996.677596	3	1996.677596	2_1616
2_1495_1996.52459	3	1996.52459	2_1495
2_20245_2008.114754	3	2008.114754	2_20245
1_1110_1992.557377	2	1992.557377	1_1110
4_2845_1999.273973	5	1999.273973	4_2845
0_9627_1997.819178	1	1997.819178	0_9627
0_2462_1992.644809	1	1992.644809	0_2462
4_3647_1999.753425	5	1999.753425	4_3647
4_11458_2003.156164	5	2003.156164	4_11458
4_4319_2000.07377	5	2000.07377	4_4319
0_12500_2008.177596	1	2008.177596	0_12500
1_5374_1996.469945	2	1996.469945	1_5374
4_9799_2002.29589	5	2002.29589	4_9799
0_3466_1993.378082	1	1993.378082	0_3466
1_7906_2004.046448	2	2004.046448	1_7906
0_4049_1993.832877	1	1993.832877	0_4049
3_4761_2004.065574	4	2004.065574	3_4761
0_5331_1994.838356	1	1994.838356	0_5331
2_10424_2001.90137	3	2001.90137	2_10424
1_3467_1994.882192	2	1994.882192	1_3467
1_3468_1994.923288	2	1994.923288	1_3468
4_18264_2008.087432	5	2008.087432	4_18264
4_5592_2000.505464	5	2000.505464	4_5592
4_13942_2004.956284	5	2004.956284	4_13942
0_5386_1994.887671	1	1994.887671	0_5386
3_9115_2009.8	4	2009.8	3_9115
1_4463_1995.767123	2	1995.767123	1_4463
4_1507_1996.969945	5	1996.969945	4_1507
5_1050_2006.043836	6	2006.043836	5_1050
0_5335_1994.843836	1	1994.843836	0_5335
2_7900_2000.677596	3	2000.677596	2_7900
2_8791_2001.257534	3	2001.257534	2_8791
1_3474_1994.906849	2	1994.906849	1_3474
0_1289_1991.70411	1	1991.70411	0_1289
0_5980_1995.139726	1	1995.139726	0_5980
0_9284_1997.369863	1	1997.369863	0_9284
4_10142_2002.512329	5	2002.512329	4_10142
4_2135_1998.353425	5	1998.353425	4_2135
3_3644_2002.931507	4	2002.931507	3_3644
1_2877_1994.230137	2	1994.230137	1_2877
2_8076_2000.84153	3	2000.84153	2_8076
4_13076_2004.180328	5	2004.180328	4_13076
1_3475_1994.843836	2	1994.843836	1_3475
4_4246_2000.043716	5	2000.043716	4_4246
2_10353_2001.890411	3	2001.890411	2_10353
2_1290_1996.196721	3	1996.196721	2_1290
3_8295_2008.562842	4	2008.562842	3_8295
4_8417_2001.717808	5	2001.717808	4_8417
0_5672_1995.052055	1	1995.052055	0_5672
0_9432_1997.550685	1	1997.550685	0_9432
1_453_1991.906849	2	1991.906849	1_453
2_22169_2009.758904	3	2009.758904	2_22169
0_5340_1994.873973	1	1994.873973	0_5340
3_3159_2002.375342	4	2002.375342	3_3159
3_9681_2012.18306	4	2012.18306	3_9681
2_19287_2007.252055	3	2007.252055	2_19287
3_6329_2005.578082	4	2005.578082	3_6329
1_4094_1995.421918	2	1995.421918	1_4094
4_18762_2008.461749	5	2008.461749	4_18762
0_533_1990.824658	1	1990.824658	0_533
2_1720_1996.721311	3	1996.721311	2_1720
2_8518_2001.032877	3	2001.032877	2_8518
4_19896_2010.531507	5	2010.531507	4_19896
0_12936_2009.112329	1	2009.112329	0_12936
4_14483_2005.364384	5	2005.364384	4_14483
4_10532_2002.687671	5	2002.687671	4_10532
0_5358_1994.876712	1	1994.876712	0_5358
1_1908_1993.410959	2	1993.410959	1_1908
2_2716_1997.553425	3	1997.553425	2_2716
0_5359_1994.890411	1	1994.890411	0_5359
2_20365_2008.076503	3	2008.076503	2_20365
4_1282_1996.726776	5	1996.726776	4_1282
2_14500_2003.745205	3	2003.745205	2_14500
0_987_1991.452055	1	1991.452055	0_987
2_705_1995.427397	3	1995.427397	2_705
2_7326_2000.306011	3	2000.306011	2_7326
4_13115_2004.202186	5	2004.202186	4_13115
2_1664_1996.666667	3	1996.666667	2_1664
1_3480_1994.928767	2	1994.928767	1_3480
2_18782_2006.936986	3	2006.936986	2_18782
1_8702_2006.49589	2	2006.49589	1_8702
1_2824_1994.156164	2	1994.156164	1_2824
0_2487_1992.65847	1	1992.65847	0_2487
0_5362_1994.865753	1	1994.865753	0_5362
2_2968_1997.621918	3	1997.621918	2_2968
0_5363_1994.879452	1	1994.879452	0_5363
0_7827_1996.45082	1	1996.45082	0_7827
0_7438_1996.142077	1	1996.142077	0_7438
1_3489_1994.917808	2	1994.917808	1_3489
4_3257_1999.545205	5	1999.545205	4_3257
1_6179_1996.945355	2	1996.945355	1_6179
1_3275_1994.630137	2	1994.630137	1_3275
3_755_1998.09589	4	1998.09589	3_755
2_1248_1996.136612	3	1996.136612	2_1248
0_5371_1994.945205	1	1994.945205	0_5371
1_1882_1993.380822	2	1993.380822	1_1882
1_6654_1997.389041	2	1997.389041	1_6654
1_3491_1994.860274	2	1994.860274	1_3491
2_362_1994.989041	3	1994.989041	2_362
0_5373_1994.873973	1	1994.873973	0_5373
0_10055_1998.320548	1	1998.320548	0_10055
2_11757_2002.432877	3	2002.432877	2_11757
0_3650_1993.49863	1	1993.49863	0_3650
1_5977_1996.806011	2	1996.806011	1_5977
1_2132_1993.671233	2	1993.671233	1_2132
0_5374_1994.980822	1	1994.980822	0_5374
2_1363_1996.306011	3	1996.306011	2_1363
1_4647_1996.019126	2	1996.019126	1_4647
4_12405_2003.794521	5	2003.794521	4_12405
1_9823_2009.931507	2	2009.931507	1_9823
0_5375_1994.852055	1	1994.852055	0_5375
2_762_1995.517808	3	1995.517808	2_762
0_11166_2007.147945	1	2007.147945	0_11166
3_2459_2001.583562	4	2001.583562	3_2459
4_10662_2002.734247	5	2002.734247	4_10662
2_13855_2003.468493	3	2003.468493	2_13855
5_679_2004.76776	6	2004.76776	5_679
0_5376_1995.013699	1	1995.013699	0_5376
2_13564_2003.205479	3	2003.205479	2_13564
3_4229_2003.553425	4	2003.553425	3_4229
2_20267_2008.032787	3	2008.032787	2_20267
4_2505_1998.915068	5	1998.915068	4_2505
1_5584_1996.734973	2	1996.734973	1_5584
1_4232_1995.542466	2	1995.542466	1_4232
1_3493_1994.879452	2	1994.879452	1_3493
4_15475_2006.082192	5	2006.082192	4_15475
5_829_2005.164384	6	2005.164384	5_829
0_4532_1994.306849	1	1994.306849	0_4532
4_5971_2000.688525	5	2000.688525	4_5971
2_4235_1998.336986	3	1998.336986	2_4235
2_12089_2002.558904	3	2002.558904	2_12089
4_7580_2001.369863	5	2001.369863	4_7580
2_12627_2002.868493	3	2002.868493	2_12627
2_21492_2008.803279	3	2008.803279	2_21492
1_4201_1995.534247	2	1995.534247	1_4201
2_20436_2008.237705	3	2008.237705	2_20436
1_4370_1995.652055	2	1995.652055	1_4370
0_5384_1994.920548	1	1994.920548	0_5384
4_10324_2002.60274	5	2002.60274	4_10324
2_651_1995.30411	3	1995.30411	2_651
3_813_1998.419178	4	1998.419178	3_813
2_9382_2001.468493	3	2001.468493	2_9382
0_9118_1997.230137	1	1997.230137	0_9118
0_5385_1994.868493	1	1994.868493	0_5385
4_5583_2000.472678	5	2000.472678	4_5583
2_4071_1998.29589	3	1998.29589	2_4071
0_8795_1997.093151	1	1997.093151	0_8795
4_4400_2000.043716	5	2000.043716	4_4400
2_17786_2006.380822	3	2006.380822	2_17786
2_3838_1998.164384	3	1998.164384	2_3838
2_12635_2002.79726	3	2002.79726	2_12635
0_5389_1994.923288	1	1994.923288	0_5389
2_741_1995.419178	3	1995.419178	2_741
2_18348_2006.734247	3	2006.734247	2_18348
2_5179_1998.873973	3	1998.873973	2_5179
0_4557_1994.309589	1	1994.309589	0_4557
3_662_1997.857534	4	1997.857534	3_662
0_9131_1997.30137	1	1997.30137	0_9131
4_6049_2000.579235	5	2000.579235	4_6049
5_1364_2006.975342	6	2006.975342	5_1364
0_7765_1996.368852	1	1996.368852	0_7765
0_743_1991.208219	1	1991.208219	0_743
0_760_1991.145205	1	1991.145205	0_760
2_15107_2004.076503	3	2004.076503	2_15107
1_3132_1994.523288	2	1994.523288	1_3132
0_5395_1994.931507	1	1994.931507	0_5395
1_870_1992.434426	2	1992.434426	1_870
1_7373_2000.387978	2	2000.387978	1_7373
1_3501_1994.863014	2	1994.863014	1_3501
1_584_1992.071038	2	1992.071038	1_584
4_6424_2000.73224	5	2000.73224	4_6424
3_2532_2001.575342	4	2001.575342	3_2532
4_15763_2006.194521	5	2006.194521	4_15763
2_12748_2002.841096	3	2002.841096	2_12748
2_363_1994.849315	3	1994.849315	2_363
5_89_1999.893151	6	1999.893151	5_89
1_9185_2007.169863	2	2007.169863	1_9185
1_1295_1992.745902	2	1992.745902	1_1295
1_3502_1994.882192	2	1994.882192	1_3502
2_910_1995.652055	3	1995.652055	2_910
0_10144_1998.430137	1	1998.430137	0_10144
3_1357_1999.526027	4	1999.526027	3_1357
1_2670_1994.084932	2	1994.084932	1_2670
0_10764_2000.027322	1	2000.027322	0_10764
3_4835_2004.26776	4	2004.26776	3_4835
1_3506_1994.967123	2	1994.967123	1_3506
0_6447_1995.427397	1	1995.427397	0_6447
0_4708_1994.550685	1	1994.550685	0_4708
0_6478_1995.490411	1	1995.490411	0_6478
0_6927_1995.786301	1	1995.786301	0_6927
3_8259_2008.52459	4	2008.52459	3_8259
0_7164_1995.978082	1	1995.978082	0_7164
3_381_1997.241096	4	1997.241096	3_381
1_784_1992.281421	2	1992.281421	1_784
2_7423_2000.494536	3	2000.494536	2_7423
2_149_1994.221918	3	1994.221918	2_149
4_1981_1997.972603	5	1997.972603	4_1981
0_6581_1995.630137	1	1995.630137	0_6581
0_9137_1997.339726	1	1997.339726	0_9137
0_5401_1994.863014	1	1994.863014	0_5401
3_942_1998.920548	4	1998.920548	3_942
2_7317_2000.333333	3	2000.333333	2_7317
0_5405_1995.079452	1	1995.079452	0_5405
3_1908_2000.423497	4	2000.423497	3_1908
0_2721_1992.81694	1	1992.81694	0_2721
4_16656_2006.791781	5	2006.791781	4_16656
0_5570_1994.980822	1	1994.980822	0_5570
0_1261_1991.835616	1	1991.835616	0_1261
0_5976_1995.169863	1	1995.169863	0_5976
4_3732_1999.810959	5	1999.810959	4_3732
1_3510_1994.920548	2	1994.920548	1_3510
1_3911_1995.306849	2	1995.306849	1_3911
4_15888_2006.383562	5	2006.383562	4_15888
4_428_1995.849315	5	1995.849315	4_428
0_6949_1995.758904	1	1995.758904	0_6949
0_11651_2007.616438	1	2007.616438	0_11651
4_13448_2004.647541	5	2004.647541	4_13448
0_7675_1996.333333	1	1996.333333	0_7675
0_5167_1994.750685	1	1994.750685	0_5167
2_765_1995.410959	3	1995.410959	2_765
0_6207_1995.260274	1	1995.260274	0_6207
2_370_1994.860274	3	1994.860274	2_370
4_6504_2000.871585	5	2000.871585	4_6504
4_9186_2002.00274	5	2002.00274	4_9186
2_14175_2003.550685	3	2003.550685	2_14175
1_7556_2001.432877	2	2001.432877	1_7556
2_371_1994.876712	3	1994.876712	2_371
1_9429_2007.745205	2	2007.745205	1_9429
1_8995_2006.882192	2	2006.882192	1_8995
0_4045_1993.843836	1	1993.843836	0_4045
4_5454_2000.464481	5	2000.464481	4_5454
0_601_1991.010959	1	1991.010959	0_601
5_888_2005.328767	6	2005.328767	5_888
0_9361_1997.438356	1	1997.438356	0_9361
2_374_1994.950685	3	1994.950685	2_374
1_4006_1995.391781	2	1995.391781	1_4006
1_9278_2007.334247	2	2007.334247	1_9278
0_9132_1997.279452	1	1997.279452	0_9132
2_11278_2002.331507	3	2002.331507	2_11278
1_792_1992.387978	2	1992.387978	1_792
2_12728_2002.819178	3	2002.819178	2_12728
4_17468_2007.290411	5	2007.290411	4_17468
0_1959_1992.26776	1	1992.26776	0_1959
3_2655_2001.775342	4	2001.775342	3_2655
0_1007_1991.386301	1	1991.386301	0_1007
4_9745_2002.271233	5	2002.271233	4_9745
2_5357_1998.969863	3	1998.969863	2_5357
2_5106_1998.824658	3	1998.824658	2_5106
0_8381_1996.819672	1	1996.819672	0_8381
4_11048_2002.942466	5	2002.942466	4_11048
1_1647_1993.180822	2	1993.180822	1_1647
3_8767_2009.252055	4	2009.252055	3_8767
4_9312_2002.035616	5	2002.035616	4_9312
2_17394_2006.139726	3	2006.139726	2_17394
2_15777_2004.622951	3	2004.622951	2_15777
2_4081_1998.279452	3	1998.279452	2_4081
3_575_1997.621918	4	1997.621918	3_575
1_3891_1995.293151	2	1995.293151	1_3891
0_5419_1994.926027	1	1994.926027	0_5419
0_5885_1995.252055	1	1995.252055	0_5885
1_1883_1993.408219	2	1993.408219	1_1883
2_4635_1998.534247	3	1998.534247	2_4635
