Sample	posterior	likelihood	prior	treeLikelihood.sim1_biased_20_500	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1980000	-31609.75782085137	-30099.78954373324	-1509.96827711813	-30099.78954373324	-1494.9257767807326	28.866703549101672	1	1	1	1	1	0	2.124904	2.124904	2.124904	0.656291	0.231713	0.335881	0.055442	0.080356	0.0	5	2.578157481617336E-4	1.9917924745376583	0.27909721004686816	0.22197974972808276	0.23247590675409427	0.266447133470955
1984000	-31592.387534708607	-30079.928292657787	-1512.4592420508188	-30079.928292657787	-1498.7030437664032	28.865204115834022	1	1	1	0	0	0	2.084702	2.084702	2.084702	0.239211	0.233012	0.397234	0.0	0.0	0.0	3	2.3748577175056903E-4	1.9917924745376583	0.27909721004686816	0.22197974972808276	0.23247590675409427	0.266447133470955
1988000	-31598.196414299164	-30083.795085971095	-1514.4013283280703	-30083.795085971095	-1498.0867851282972	29.02910006092982	1	1	1	0	0	0	2.564377	2.564377	2.564377	0.541188	0.516063	0.223173	0.0	0.0	0.0	3	2.358146670313671E-4	1.9917924745376583	0.27909721004686816	0.22197974972808276	0.23103639710193047	0.2678866431231188
1992000	-31594.514462447958	-30087.65876115251	-1506.8557012954473	-30087.65876115251	-1489.086312953085	29.028351292110372	1	1	1	0	0	0	2.278255	2.278255	2.278255	0.448740	0.235077	0.327582	0.0	0.0	0.0	3	2.4338596521321053E-4	1.9068543783406242	0.27760412712184923	0.22064659799285147	0.24045720823210684	0.26129206665319266
1996000	-31622.73452032916	-30097.365232956083	-1525.3692873730758	-30097.365232956083	-1507.0948041625056	29.029262891973257	1	1	1	0	0	1	2.278222	2.278222	2.278222	0.285212	0.146456	0.448874	0.0	0.0	0.114571	4	2.3419759670849772E-4	1.9494641909060466	0.27901763770538746	0.22064659799285147	0.2390436976485686	0.26129206665319266
2000000	-31624.754827729816	-30111.723622748534	-1513.0312049812806	-30111.723622748534	-1499.0870022338702	29.030089337685464	1	1	1	0	0	0	2.137209	2.137209	2.137209	0.414730	0.145307	0.556631	0.0	0.0	0.0	3	2.4809599032915726E-4	1.9494641909060466	0.2720065789777236	0.22064659799285147	0.2390436976485686	0.2683031253808565
2004000	-31613.52345121613	-30096.920152055136	-1516.603299160992	-30096.920152055136	-1503.5646578716119	29.469733164579925	1	1	1	0	0	0	2.109977	2.109977	2.109977	0.291372	0.201571	0.296034	0.0	0.0	0.0	3	2.5252801008918184E-4	1.9210826551646722	0.2720065789777236	0.22064659799285147	0.2390436976485686	0.2683031253808565
2008000	-31613.762394920763	-30105.29403672852	-1508.468358192242	-30105.29403672852	-1492.4408994327907	29.47303510408847	1	1	1	0	0	0	2.549890	2.549890	2.549890	0.428170	0.383392	0.132745	0.0	0.0	0.0	3	2.50850884464896E-4	1.8594802553890803	0.2720065789777236	0.22194428290337448	0.2390436976485686	0.2670054404703335
2012000	-31622.24743270809	-30118.37662279403	-1503.8708099140601	-30118.37662279403	-1487.594539643945	29.47084979437947	1	1	1	0	0	0	1.972986	1.972986	1.972986	0.184617	0.376145	0.443387	0.0	0.0	0.0	3	2.3613243026022283E-4	1.9979693550846982	0.2720065789777236	0.22194428290337448	0.2390436976485686	0.2670054404703335
2016000	-31601.031728207963	-30098.792559863654	-1502.2391683443102	-30098.792559863654	-1487.8785939534366	29.47052468477764	1	1	1	0	0	0	2.069163	2.069163	2.069163	0.225071	0.276318	0.411032	0.0	0.0	0.0	3	2.4266477955543986E-4	1.9979693550846982	0.2720065789777236	0.22194428290337448	0.2390436976485686	0.2670054404703335
2020000	-31585.83773728703	-30102.420527063034	-1483.4172102239957	-30102.420527063034	-1470.0951383789884	29.46864784823289	1	1	1	0	0	0	1.848713	1.848713	1.848713	0.857954	0.452611	0.391588	0.0	0.0	0.0	3	2.519121527391077E-4	2.0906280922028757	0.2879625585460128	0.22194428290337448	0.22308771808027938	0.2670054404703335
2024000	-31613.111626713842	-30117.351022499766	-1495.7606042140744	-30117.351022499766	-1480.2469698534244	29.46817666902402	1	1	1	0	0	0	1.792726	1.792726	1.792726	1.213540	0.562832	0.647890	0.0	0.0	0.0	3	2.463087923670986E-4	2.090381886888841	0.2879625585460128	0.22194428290337448	0.22308771808027938	0.2670054404703335
2028000	-31598.35980679355	-30096.712111367975	-1501.6476954255747	-30096.712111367975	-1487.0393335252154	29.470124936165263	1	1	1	0	0	0	2.041141	2.041141	2.041141	0.351971	0.416974	0.319203	0.0	0.0	0.0	3	2.5238247165229366E-4	2.090381886888841	0.2879625585460128	0.22194428290337448	0.22308771808027938	0.2670054404703335
2032000	-31585.851941181023	-30092.747460955605	-1493.1044802254194	-30092.747460955605	-1478.7417914027753	29.470770374446744	1	1	1	0	0	0	2.133151	2.133151	2.133151	0.391028	0.306721	0.310363	0.0	0.0	0.0	3	2.4185597992514395E-4	1.8248281892144549	0.2879625585460128	0.22194428290337448	0.22308771808027938	0.2670054404703335
2036000	-31584.292422303784	-30089.836293823573	-1494.4561284802107	-30089.836293823573	-1478.6301930301984	29.64711157412351	1	1	1	1	0	0	2.217498	2.217498	2.217498	0.197319	0.218612	0.238717	0.052568	0.0	0.0	4	2.3339013439877977E-4	1.8248281892144549	0.2879625585460128	0.22194428290337448	0.22308771808027938	0.2670054404703335
2040000	-31605.205229422987	-30096.723841405463	-1508.481388017524	-30096.723841405463	-1489.2232307181578	29.646203316530187	1	1	1	1	0	1	2.207328	2.207328	2.207328	0.173698	0.076409	0.194848	0.073744	0.0	0.008911	5	2.492644947933374E-4	1.952069932791831	0.2879625585460128	0.22194428290337448	0.22308771808027938	0.2670054404703335
2044000	-31580.920162929066	-30109.345877376123	-1471.574285552942	-30109.345877376123	-1455.650806468989	29.43453582207756	1	1	1	0	0	0	1.879768	1.879768	1.879768	0.548228	0.512015	0.396557	0.0	0.0	0.0	3	2.3391895750536135E-4	2.0459267376425125	0.28969619339231034	0.21906924029500302	0.22335808124434692	0.26787648506833994
2048000	-31564.659946495798	-30089.055529291392	-1475.6044172044074	-30089.055529291392	-1458.541577647749	30.03560385257218	1	1	1	0	0	0	2.130584	2.130584	2.130584	0.405159	0.470923	0.218643	0.0	0.0	0.0	3	2.5132265463490147E-4	1.9818268548976314	0.28816346205596194	0.21906924029500302	0.22335808124434692	0.26940921640468835
2052000	-31571.932673978154	-30100.37185922228	-1471.560814755876	-30100.37185922228	-1454.237937948217	29.40549281630163	1	1	1	0	0	0	2.254630	2.254630	2.254630	0.824620	0.540366	0.395123	0.0	0.0	0.0	3	2.5427118852185886E-4	1.9818268548976314	0.27785843809565114	0.21906924029500302	0.23366310520465772	0.26940921640468835
2056000	-31571.924766702152	-30093.05950142677	-1478.8652652753824	-30093.05950142677	-1462.353068861966	29.09070727530887	1	1	1	0	0	0	2.051736	2.051736	2.051736	0.511786	0.381903	0.436996	0.0	0.0	0.0	3	2.4803173556765535E-4	1.9818268548976314	0.27785843809565114	0.21906924029500302	0.2342082230200891	0.268864098589257
2060000	-31589.549739526745	-30101.677215245672	-1487.8725242810726	-30101.677215245672	-1474.072347522975	29.093764823973917	1	1	1	0	0	0	1.862914	1.862914	1.862914	0.433732	0.435549	0.281591	0.0	0.0	0.0	3	2.4255338960300866E-4	1.7769589830498629	0.2806531774811213	0.2174562564907663	0.23302646743885563	0.268864098589257
2064000	-31573.588577401293	-30086.941354852275	-1486.6472225490174	-30086.941354852275	-1471.6807297809373	29.093033241627424	1	1	1	0	0	0	1.964873	1.964873	1.964873	0.987964	0.467794	0.501856	0.0	0.0	0.0	3	2.487884312592184E-4	2.1471615515632982	0.2806531774811213	0.2174562564907663	0.23302646743885563	0.268864098589257
2068000	-31585.38893080715	-30083.53592345171	-1501.8530073554389	-30083.53592345171	-1488.1069217866045	29.094926927357825	1	1	1	0	0	0	1.977504	1.977504	1.977504	0.242572	0.395892	0.440337	0.0	0.0	0.0	3	2.3824510246292738E-4	2.1471615515632982	0.2806531774811213	0.2174562564907663	0.23302646743885563	0.268864098589257
2072000	-31579.623943274266	-30072.48853620247	-1507.1354070717975	-30072.48853620247	-1485.3373378121753	29.09168587788935	1	1	1	0	1	0	2.146591	2.146591	2.146591	0.406651	0.325699	0.413226	0.0	0.159221	0.0	4	2.516543446577289E-4	1.8841392636720502	0.2806531774811213	0.2174562564907663	0.23302646743885563	0.268864098589257
2076000	-31584.790653123328	-30075.53687807425	-1509.2537750490778	-30075.53687807425	-1484.4548272132301	29.093151198770546	1	1	1	1	1	0	2.200964	2.200964	2.200964	0.324579	0.130068	0.214536	0.019638	0.027091	0.0	5	2.4846359407875487E-4	1.8841392636720502	0.2863253287160822	0.2174562564907663	0.23302646743885563	0.2631919473542961
2080000	-31608.782175404576	-30095.32484568769	-1513.4573297168854	-30095.32484568769	-1495.6955844841057	29.092263548505695	1	1	1	1	1	0	2.034400	2.034400	2.034400	0.178391	0.155901	0.312725	0.002260	0.044492	0.0	5	2.349197716102385E-4	1.9763827216113248	0.28140182393428326	0.2174562564907663	0.23302646743885563	0.268115452136095
2084000	-31592.62491727143	-30087.279354359496	-1505.345562911933	-30087.279354359496	-1492.0663098148138	29.09163711184693	1	1	1	0	0	0	2.155525	2.155525	2.155525	0.622691	0.376711	0.412778	0.0	0.0	0.0	3	2.400940169744111E-4	1.8794546258136386	0.28140182393428326	0.2174562564907663	0.23302646743885563	0.268115452136095
2088000	-31614.55882606836	-30098.538524494255	-1516.0203015741065	-30098.538524494255	-1496.425884643924	29.444595004852594	1	1	1	0	0	0	1.851018	1.851018	1.851018	0.228734	0.278628	0.358410	0.0	0.0	0.0	3	2.5048364371931604E-4	1.8319251221095871	0.28140182393428326	0.2174562564907663	0.23302646743885563	0.268115452136095
2092000	-31615.70320530781	-30092.604880019575	-1523.0983252882365	-30092.604880019575	-1501.5659656664814	29.443040795644034	1	0	1	1	0	0	2.258906	2.258906	2.258906	0.295772	0.0	0.213013	0.072545	0.0	0.0	3	2.4136526328933776E-4	1.8319251221095871	0.28208026145354537	0.21677781897150422	0.23302646743885563	0.268115452136095
2096000	-31599.807672999374	-30087.26815047233	-1512.539522527043	-30087.26815047233	-1493.774639399908	29.442780680946026	1	1	1	1	0	1	2.216896	2.216896	2.216896	0.252149	0.042028	0.283838	0.085101	0.0	0.010865	5	2.36227580969167E-4	1.8319251221095871	0.28208026145354537	0.21677781897150422	0.2303572982452773	0.27078462132967335
2100000	-31593.491356057235	-30081.95963135574	-1511.5317247014943	-30081.95963135574	-1497.8876885485188	29.442726656388544	1	1	1	1	0	0	2.258085	2.258085	2.258085	0.450790	0.072350	0.172585	0.057616	0.0	0.0	4	2.426782404572231E-4	1.9308611690313355	0.28208026145354537	0.22081087986548756	0.2303572982452773	0.26675156043569004
2104000	-31595.505743326823	-30085.316480876663	-1510.1892624501609	-30085.316480876663	-1492.996659325937	29.43002461096359	1	1	1	0	1	1	2.226743	2.226743	2.226743	0.181360	0.138054	0.246224	0.0	0.021144	0.027510	5	2.448920158309729E-4	1.9483777327717307	0.28208026145354537	0.22081087986548756	0.2303572982452773	0.26675156043569004
2108000	-31605.38128344805	-30087.106825029507	-1518.2744584185418	-30087.106825029507	-1492.5587827690624	29.241099060091447	1	1	1	0	1	0	2.129287	2.129287	2.129287	0.271427	0.249883	0.289431	0.0	0.075239	0.0	4	2.5029589171423635E-4	1.9483777327717307	0.28208026145354537	0.22081087986548756	0.2303572982452773	0.26675156043569004
2112000	-31594.053134836668	-30093.53388718675	-1500.5192476499174	-30093.53388718675	-1484.5152862572875	29.240617501709448	1	1	1	0	0	0	1.914689	1.914689	1.914689	0.244732	0.353620	0.317375	0.0	0.0	0.0	3	2.457610890608847E-4	1.9483777327717307	0.2825774995428392	0.22081087986548756	0.22986006015598348	0.26675156043569004
2116000	-31589.862036936098	-30091.484938550686	-1498.3770983854117	-30091.484938550686	-1483.9719044342216	29.249882468485705	1	1	1	0	0	0	2.092145	2.092145	2.092145	0.226422	0.343397	0.249338	0.0	0.0	0.0	3	2.4076012862330866E-4	1.7067629042899108	0.27937943264917237	0.22081087986548756	0.23305812704965032	0.26675156043569004
2120000	-31574.324882331126	-30062.125293633166	-1512.199588697961	-30062.125293633166	-1493.0378354659756	29.267818392416032	1	1	1	0	0	0	2.141880	2.141880	2.141880	0.252776	0.419364	0.322977	0.0	0.0	0.0	3	2.394002025987687E-4	2.0264563187460474	0.27937943264917237	0.22081087986548756	0.23617271037162588	0.2636369771137145
2124000	-31562.862074086042	-30064.582585849595	-1498.2794882364472	-30064.582585849595	-1480.8656490899255	29.265786093401864	1	1	1	0	0	0	1.884869	1.884869	1.884869	0.521754	0.500216	0.576635	0.0	0.0	0.0	3	2.583329914927609E-4	2.0721349998937293	0.27962414890576975	0.2205661636088902	0.23617271037162588	0.2636369771137145
2128000	-31562.48638092775	-30065.06026144151	-1497.4261194862365	-30065.06026144151	-1477.3754964562772	29.26796254876379	1	1	1	0	0	1	2.022573	2.022573	2.022573	0.346938	0.367015	0.279193	0.0	0.0	0.052832	4	2.447691132423425E-4	2.0721349998937293	0.27962414890576975	0.2205661636088902	0.23617271037162588	0.2636369771137145
2132000	-31577.648100006747	-30076.4128357077	-1501.235264299049	-30076.4128357077	-1486.041998902311	29.267284131513197	1	1	1	0	0	0	2.225067	2.225067	2.225067	0.414546	0.228970	0.213256	0.0	0.0	0.0	3	2.3337396183952265E-4	1.9668562378899215	0.27962414890576975	0.2205661636088902	0.23617271037162588	0.2636369771137145
2136000	-31597.26045291108	-30088.21221326903	-1509.0482396420477	-30088.21221326903	-1490.430307886416	29.27156400543232	1	1	1	0	1	0	1.930890	1.930890	1.930890	0.185332	0.280601	0.286503	0.0	0.019731	0.0	4	2.3889042748418492E-4	1.9668562378899215	0.2805646080590633	0.21962570445559668	0.23617271037162588	0.2636369771137145
2140000	-31607.34944820151	-30094.119632530936	-1513.2298156705722	-30094.119632530936	-1487.7505421734209	29.269697077834483	1	1	1	1	1	0	2.299820	2.299820	2.299820	0.131391	0.084009	0.141770	0.040326	0.040918	0.0	5	2.4504456957319236E-4	1.8687055515651936	0.28480338808048183	0.21962570445559668	0.22851307800426393	0.2670578294596579
2144000	-31585.495326111715	-30074.425010145067	-1511.0703159666484	-30074.425010145067	-1494.449444777665	29.041166431263083	1	1	1	0	0	0	2.472092	2.472092	2.472092	0.229836	0.207704	0.210608	0.0	0.0	0.0	3	2.2736989935781709E-4	1.8687055515651936	0.28788989859159636	0.21653919394448212	0.22851307800426393	0.2670578294596579
2148000	-31587.980071665475	-30077.60391343434	-1510.376158231133	-30077.60391343434	-1495.392108899532	29.03996936738836	1	1	1	0	1	0	2.304165	2.304165	2.304165	0.180552	0.342736	0.237628	0.0	0.050396	0.0	4	2.382851397061862E-4	1.8687055515651936	0.28788989859159636	0.21653919394448212	0.22851307800426393	0.2670578294596579
2152000	-31598.170640849967	-30082.061985618624	-1516.108655231344	-30082.061985618624	-1499.6489555253333	29.797825051325507	1	1	1	0	1	0	2.430832	2.430832	2.430832	0.234500	0.473213	0.272881	0.0	0.052350	0.0	4	2.3387692574241967E-4	1.8798901629033546	0.28788989859159636	0.21653919394448212	0.23067139266247222	0.2648995148014496
2156000	-31614.448869061627	-30078.904111668242	-1535.5447573933836	-30078.904111668242	-1521.5896189216708	29.79581799685039	1	1	1	0	0	0	2.443066	2.443066	2.443066	0.247021	0.348091	0.231077	0.0	0.0	0.0	3	2.3407478794741627E-4	1.944222883753655	0.29284825643113377	0.21866078194740382	0.22916600034375093	0.25932496127771176
2160000	-31626.54287099304	-30098.94140544797	-1527.6014655450665	-30098.94140544797	-1511.9954183272937	29.79601735600456	1	1	1	0	0	0	2.326394	2.326394	2.326394	0.149829	0.159918	0.352412	0.0	0.0	0.0	3	2.3689223708306476E-4	1.7585316469977401	0.29171799422255434	0.21792482645935787	0.22990195583179687	0.2604552234862912
2164000	-31616.2183249818	-30088.613184108257	-1527.6051408735445	-30088.613184108257	-1508.7032036118046	29.79669274823008	1	1	1	1	1	0	2.350631	2.350631	2.350631	0.108114	0.063722	0.130214	0.041231	0.145899	0.0	5	2.3691375118783204E-4	2.0533851000822576	0.29171799422255434	0.220593437889237	0.22723334440191775	0.2604552234862912
2168000	-31587.09562392662	-30086.319611545936	-1500.7760123806827	-30086.319611545936	-1484.4057493174087	29.797855350645317	1	1	1	1	1	0	2.250118	2.250118	2.250118	0.136778	0.136120	0.182043	0.085493	0.000636	0.0	5	2.5067651495230445E-4	2.0533851000822576	0.29171799422255434	0.220593437889237	0.22723334440191775	0.2604552234862912
2172000	-31573.837308490452	-30072.880558120476	-1500.9567503699748	-30072.880558120476	-1486.6147764269404	29.798952624430633	1	1	1	0	0	0	2.094237	2.094237	2.094237	0.131979	0.191266	0.317157	0.0	0.0	0.0	3	2.3928177369738333E-4	2.0533851000822576	0.29171799422255434	0.220593437889237	0.2260287966625891	0.26165977122561984
2176000	-31593.35265453204	-30074.211624763164	-1519.1410297688758	-30074.211624763164	-1503.7930517296338	29.80040851481771	1	1	1	0	1	0	2.143652	2.143652	2.143652	0.177584	0.301708	0.237906	0.0	0.004632	0.0	4	2.3860910213469974E-4	2.075665368883993	0.29109372328343824	0.22121770882835307	0.2329460264597707	0.2547425414284382
2180000	-31602.94871022586	-30086.54008113817	-1516.4086290876912	-30086.54008113817	-1499.395406331879	29.796244062439182	1	1	1	1	1	0	2.327515	2.327515	2.327515	0.096062	0.019332	0.192088	0.054857	0.079713	0.0	5	2.344623966674189E-4	1.761554503622858	0.29109372328343824	0.22121770882835307	0.2329460264597707	0.2547425414284382
2184000	-31634.105191415336	-30090.736890635417	-1543.3683007799202	-30090.736890635417	-1524.6243953100068	29.796109678014044	1	1	1	0	1	1	2.196460	2.196460	2.196460	0.042705	0.068134	0.226711	0.0	0.121820	0.000101	5	2.3237669738964764E-4	1.761554503622858	0.29109372328343824	0.22428554410002666	0.23227447055568506	0.25234626206085026
2188000	-31622.088903009484	-30084.070918392717	-1538.0179846167664	-30084.070918392717	-1520.2718765790507	29.79460713163151	1	1	1	1	0	0	2.482103	2.482103	2.482103	0.292907	0.106708	0.250298	0.027435	0.0	0.0	4	2.2864590370722914E-4	1.761554503622858	0.29109372328343824	0.22428554410002666	0.23227447055568506	0.25234626206085026
2192000	-31631.998678692307	-30100.41979899052	-1531.5788797017872	-30100.41979899052	-1517.3044223968902	29.79305328945463	1	1	1	0	0	0	2.262569	2.262569	2.262569	0.116694	0.222678	0.197556	0.0	0.0	0.0	3	2.2457505784865517E-4	1.887162882895808	0.29109372328343824	0.22428554410002666	0.23227447055568506	0.25234626206085026
2196000	-31629.819068262612	-30096.59678072782	-1533.222287534789	-30096.59678072782	-1514.2586499062543	29.794950644674532	1	1	1	0	0	0	2.126447	2.126447	2.126447	0.407538	0.176808	0.363288	0.0	0.0	0.0	3	2.349980287804228E-4	2.074754821952036	0.2904110393623828	0.22428554410002666	0.23227447055568506	0.25302894598190573
2200000	-31632.02648802426	-30093.53963213796	-1538.4868558863006	-30093.53963213796	-1520.1108707649178	29.79068645348786	1	1	1	0	1	0	2.178124	2.178124	2.178124	0.191214	0.198784	0.262118	0.0	0.007723	0.0	4	2.2810160369799698E-4	1.9206188370910835	0.2904110393623828	0.22428554410002666	0.23227447055568506	0.25302894598190573
2204000	-31635.72336557035	-30095.82044142502	-1539.9029241453295	-30095.82044142502	-1523.9046005272464	29.791588792260413	1	1	1	0	1	0	2.301850	2.301850	2.301850	0.278417	0.109664	0.320211	0.0	0.024033	0.0	4	2.2962914931324405E-4	1.9206188370910835	0.2904110393623828	0.22428554410002666	0.23227447055568506	0.25302894598190573
2208000	-31653.460419520958	-30103.341656587614	-1550.1187629333433	-30103.341656587614	-1534.4016849022682	29.791616021705654	1	1	1	0	0	0	2.155223	2.155223	2.155223	0.410013	0.280461	0.385604	0.0	0.0	0.0	3	2.3473694212374497E-4	1.9206188370910835	0.2837388592360273	0.2231509123147112	0.23589916199173216	0.25721106645752956
2212000	-31622.000893355387	-30099.638883830477	-1522.3620095249082	-30099.638883830477	-1504.6831000895352	29.79209677998596	1	1	1	0	0	0	2.400654	2.400654	2.400654	0.211294	0.230031	0.275210	0.0	0.0	0.0	3	2.3690563629224327E-4	1.9873870151839057	0.2837388592360273	0.22538302440763647	0.22967667070717748	0.261201445649159
2216000	-31632.041760735105	-30102.22923197186	-1529.8125287632427	-30102.22923197186	-1515.1473015200831	29.79499810516891	1	1	1	0	0	0	2.082496	2.082496	2.082496	0.302523	0.210133	0.473870	0.0	0.0	0.0	3	2.3244333703494938E-4	1.801905326980834	0.2837388592360273	0.22538302440763647	0.22967667070717748	0.261201445649159
2220000	-31626.443160684008	-30095.51584568056	-1530.9273150034505	-30095.51584568056	-1514.8763957451627	29.79244218955312	1	1	1	0	0	0	2.305882	2.305882	2.305882	0.468027	0.309997	0.529006	0.0	0.0	0.0	3	2.3480338435295586E-4	1.8733817125832541	0.2837388592360273	0.2205746387841468	0.22967667070717748	0.26600983127264866
2224000	-31641.066464602383	-30098.9316663641	-1542.1347982382815	-30098.9316663641	-1526.5648220997195	29.796407375997692	1	1	1	0	0	0	2.197265	2.197265	2.197265	0.134234	0.199762	0.527278	0.0	0.0	0.0	3	2.204849590349037E-4	1.8334463753412915	0.2837388592360273	0.2205746387841468	0.22967667070717748	0.26600983127264866
2228000	-31634.528200730998	-30087.35968114174	-1547.1685195892555	-30087.35968114174	-1530.4318593435398	29.791528410426054	1	1	1	0	0	0	2.227856	2.227856	2.227856	0.115358	0.165573	0.591144	0.0	0.0	0.0	3	2.350189627490494E-4	1.8121813938266425	0.2837388592360273	0.21642893828304036	0.22967667070717748	0.2701555317737551
2232000	-31615.949497389058	-30083.380390577455	-1532.5691068116018	-30083.380390577455	-1518.9600613105765	29.212279607837985	1	1	1	0	0	0	1.941788	1.941788	1.941788	0.343441	0.276460	0.656243	0.0	0.0	0.0	3	2.4359719047900626E-4	1.9999397145700277	0.2837388592360273	0.21642893828304036	0.22967667070717748	0.2701555317737551
2236000	-31619.088459471204	-30084.56941853271	-1534.5190409384977	-30084.56941853271	-1519.9596107493755	29.590194247857067	1	1	1	0	0	0	2.107714	2.107714	2.107714	0.097511	0.342809	0.532010	0.0	0.0	0.0	3	2.2639374118866432E-4	1.9999397145700277	0.2837388592360273	0.21388479529925625	0.22967667070717748	0.2726996747575392
2240000	-31613.247477187877	-30076.507886924916	-1536.7395902629632	-30076.507886924916	-1522.6833275852755	29.589483660080703	1	1	1	0	0	0	2.149187	2.149187	2.149187	0.223198	0.252273	0.375997	0.0	0.0	0.0	3	2.2459921568672656E-4	2.08713254852164	0.2837388592360273	0.21388479529925625	0.23403408873207768	0.268342256732639
2244000	-31607.304414767037	-30070.23439671393	-1537.0700180531057	-30070.23439671393	-1522.0744333507062	29.814971440771004	1	1	1	1	0	0	2.149229	2.149229	2.149229	0.108672	0.050609	0.467534	0.070987	0.0	0.0	4	2.3054002051273775E-4	2.08713254852164	0.2837388592360273	0.21388479529925625	0.23403254040386925	0.26834380506084743
2248000	-31614.845177733692	-30097.38390170057	-1517.4612760331229	-30097.38390170057	-1503.354829658104	29.813115609303555	1	1	1	1	0	0	1.992126	1.992126	1.992126	0.105271	0.208214	0.426201	0.002374	0.0	0.0	4	2.2456486495799776E-4	2.0532812459906005	0.2837388592360273	0.21388479529925625	0.22915126961865376	0.2732250758460629
2252000	-31608.111000469802	-30080.341381618884	-1527.769618850917	-30080.341381618884	-1511.3408350740483	29.814357725127316	1	1	1	0	0	0	2.218549	2.218549	2.218549	0.313512	0.282185	0.295547	0.0	0.0	0.0	3	2.4051295101982722E-4	2.0532812459906005	0.2837388592360273	0.21388479529925625	0.23292709744226525	0.2694492480224514
2256000	-31611.266563474	-30083.778085244376	-1527.4884782296256	-30083.778085244376	-1512.058212911572	29.818507722221955	1	1	1	0	0	0	2.072077	2.072077	2.072077	0.329277	0.331222	0.418778	0.0	0.0	0.0	3	2.376410788198039E-4	2.0532812459906005	0.286999193905697	0.21388479529925625	0.2296667627725956	0.2694492480224514
2260000	-31636.746976575072	-30090.259081752178	-1546.4878948228934	-30090.259081752178	-1528.1440096013002	29.81454743473546	1	1	1	1	0	0	2.257907	2.257907	2.257907	0.554801	0.275276	0.406187	0.004454	0.0	0.0	4	2.3472950078934801E-4	1.8221947038632738	0.286999193905697	0.22107461515457966	0.23153860034179774	0.2603875905979259
2264000	-31621.011889717483	-30084.853760946164	-1536.158128771321	-30084.853760946164	-1523.701766787971	29.812845109303048	1	1	1	0	0	0	1.969991	1.969991	1.969991	0.319826	0.308490	0.436279	0.0	0.0	0.0	3	2.3494320513432846E-4	1.749991237080912	0.279736518064462	0.22107461515457966	0.23028060851094415	0.2689082582700145
2268000	-31630.70690947478	-30088.58503549317	-1542.1218739816052	-30088.58503549317	-1527.4871437326287	29.65920847328021	1	1	1	0	0	0	2.313408	2.313408	2.313408	0.440065	0.307032	0.479895	0.0	0.0	0.0	3	2.2711051948986704E-4	1.749991237080912	0.279736518064462	0.22107461515457966	0.23028060851094415	0.2689082582700145
2272000	-31631.708384127312	-30091.12384203854	-1540.5845420887708	-30091.12384203854	-1527.8896084271819	29.656983979226947	1	1	1	0	0	0	1.987900	1.987900	1.987900	0.183383	0.356093	0.454451	0.0	0.0	0.0	3	2.2603363467251707E-4	1.749991237080912	0.2828245748414853	0.21798655837755632	0.23132353953781187	0.26786532724314677
2276000	-31607.511084697133	-30083.245318023957	-1524.2657666731764	-30083.245318023957	-1508.6316933541345	29.657001834644365	1	1	1	0	0	0	2.029304	2.029304	2.029304	0.317036	0.327982	0.628846	0.0	0.0	0.0	3	2.3924440661959946E-4	1.9860354770467288	0.2828245748414853	0.21798655837755632	0.23132353953781187	0.26786532724314677
2280000	-31605.574637375892	-30076.77003070865	-1528.8046066672418	-30076.77003070865	-1513.671695272422	29.657166812985302	1	1	1	0	0	0	2.050972	2.050972	2.050972	0.313171	0.384025	0.565279	0.0	0.0	0.0	3	2.475752434741875E-4	1.9860354770467288	0.2828245748414853	0.21798655837755632	0.23132353953781187	0.26786532724314677
2284000	-31610.527301096005	-30081.446080391866	-1529.0812207041392	-30081.446080391866	-1515.8818737747265	29.655969507371253	1	1	1	0	0	0	1.945155	1.945155	1.945155	0.406474	0.252285	0.591785	0.0	0.0	0.0	3	2.3631646599151936E-4	1.9860354770467288	0.2828245748414853	0.21798655837755632	0.23132353953781187	0.26786532724314677
2288000	-31618.90365217065	-30083.236566054937	-1535.6670861157143	-30083.236566054937	-1518.229594222883	29.657703941439795	1	1	1	1	0	0	2.030288	2.030288	2.030288	0.432241	0.104055	0.406230	0.062335	0.0	0.0	4	2.3690686701630578E-4	1.9860354770467288	0.2852946626922643	0.21798655837755632	0.22859145343173853	0.26812732549844115
2292000	-31606.521369666036	-30085.757597990993	-1520.7637716750432	-30085.757597990993	-1504.0294709716395	29.478983628603256	1	1	1	0	0	0	2.064121	2.064121	2.064121	0.270289	0.371498	0.482254	0.0	0.0	0.0	3	2.3213817801790262E-4	1.9860354770467288	0.2852946626922643	0.21519904654096852	0.23137896526832633	0.26812732549844115
2296000	-31626.9046278018	-30089.816492671645	-1537.0881351301528	-30089.816492671645	-1522.8779951658848	29.47873865410856	1	1	1	0	0	0	2.066063	2.066063	2.066063	0.603547	0.268844	0.530278	0.0	0.0	0.0	3	2.3205022323476013E-4	2.0523692610298245	0.2852946626922643	0.21519904654096852	0.23137896526832633	0.26812732549844115
