Sample	posterior	likelihood	prior	treeLikelihood.sim1_biased_10_500	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1384000	-32560.149971182112	-30967.799705382688	-1592.3502657994254	-30967.799705382688	-1575.3151185948402	29.50058908419553	1	1	1	0	0	1	2.515300	2.515300	2.515300	0.214658	0.838474	0.221114	0.0	0.0	0.094479	4	2.49975288340234E-4	2.1714262744900377	0.2916269159137175	0.22206378981534	0.2282467610280503	0.2580625332428922
1388000	-32585.230913507512	-30966.870407150986	-1618.360506356528	-30966.870407150986	-1597.3076212434385	29.501361799511784	1	1	1	0	1	0	2.971073	2.971073	2.971073	0.466160	0.313408	0.361526	0.0	0.252215	0.0	4	2.457772977980585E-4	1.9937363220983622	0.2916269159137175	0.22206378981534	0.2282467610280503	0.2580625332428922
1392000	-32563.229065944026	-30950.650628702235	-1612.5784372417927	-30950.650628702235	-1593.468728611528	30.352035670756273	1	1	1	0	0	1	2.847494	2.847494	2.847494	0.484387	0.857887	0.303660	0.0	0.0	0.115790	4	2.4188743936265312E-4	2.1361710490313937	0.2916269159137175	0.2204863460299909	0.2298242048133994	0.2580625332428922
1396000	-32570.24688565996	-30978.20546435703	-1592.0414213029287	-30978.20546435703	-1576.0636726370074	30.3536294937087	1	1	1	0	0	1	2.468059	2.468059	2.468059	0.259366	0.602271	0.237583	0.0	0.0	0.132306	4	2.4527446223311926E-4	2.0237341028961136	0.2916269159137175	0.2204863460299909	0.2298242048133994	0.2580625332428922
1400000	-32545.992110424544	-30968.772427561446	-1577.2196828630997	-30968.772427561446	-1561.4170436832637	30.3516547092272	1	1	1	0	0	1	2.446771	2.446771	2.446771	0.183589	0.188398	0.370225	0.0	0.0	0.073189	4	2.4982359989893444E-4	1.8352803808198233	0.2916269159137175	0.2204863460299909	0.2298242048133994	0.2580625332428922
1404000	-32532.289046832673	-30973.42188954695	-1558.8671572857224	-30973.42188954695	-1536.3687588165074	29.245430264269963	1	1	1	0	0	1	2.478144	2.478144	2.478144	0.218193	0.362161	0.216797	0.0	0.0	0.056741	4	2.506550977001537E-4	1.8352803808198233	0.2916269159137175	0.2125047114748297	0.2298242048133994	0.2660441677980534
1408000	-32523.38456543717	-30958.822041659172	-1564.5625237779955	-30958.822041659172	-1546.982501514284	29.247177585800976	1	1	1	1	0	1	2.346763	2.346763	2.346763	0.150434	0.146767	0.178399	0.064871	0.0	0.110904	5	2.597048944729066E-4	1.9652682858117068	0.2916269159137175	0.2125047114748297	0.2298242048133994	0.2660441677980534
1412000	-32550.947621335417	-30984.299746495348	-1566.6478748400702	-30984.299746495348	-1545.0647088102542	29.24848544004385	1	1	1	1	1	1	2.402812	2.402812	2.402812	0.275658	0.112137	0.190939	0.058389	0.021548	0.035858	6	2.5334606063526953E-4	1.9652682858117068	0.2916269159137175	0.2125047114748297	0.2298242048133994	0.2660441677980534
1416000	-32538.93533460078	-30954.093949051396	-1584.8413855493868	-30954.093949051396	-1567.4858762680417	29.245639612828754	1	1	1	1	0	1	2.673345	2.673345	2.673345	0.021638	0.198612	0.235850	0.053164	0.0	0.159073	5	2.5042612352406277E-4	1.9652682858117068	0.28827769809669945	0.21160372036928865	0.23317342263041743	0.26694515890359444
1420000	-32576.292852321687	-30963.26195518732	-1613.0308971343673	-30963.26195518732	-1592.4769709250293	29.243759752897468	1	1	1	0	0	1	2.701827	2.701827	2.701827	0.150906	0.257548	0.269332	0.0	0.0	0.113810	4	2.4113224900405804E-4	1.9652682858117068	0.2874478202191945	0.21426667932929416	0.23298049113454888	0.26530500931696244
1424000	-32566.27781804911	-30956.175432695694	-1610.1023853534164	-30956.175432695694	-1584.2861015662368	30.509086667623738	1	1	1	0	1	0	2.447499	2.447499	2.447499	0.501981	0.672107	0.426104	0.0	0.193716	0.0	4	2.3935934872535515E-4	1.8966846726774458	0.2874478202191945	0.21426667932929416	0.23298049113454888	0.26530500931696244
1428000	-32578.583829716423	-30960.863805244375	-1617.7200244720477	-30960.863805244375	-1596.6763445071379	30.508529921039596	1	1	1	1	1	1	2.572580	2.572580	2.572580	0.270790	0.177992	0.296503	0.024029	0.025066	0.046025	6	2.422395908360514E-4	1.8966846726774458	0.2920866356301984	0.20962786391829033	0.23298049113454888	0.26530500931696244
1432000	-32570.223554600743	-30955.602336027572	-1614.6212185731727	-30955.602336027572	-1589.4355677140074	30.50776395793896	1	1	1	1	0	1	2.675925	2.675925	2.675925	0.275663	0.069189	0.157541	0.084748	0.0	0.061479	5	2.511977417299218E-4	1.8966846726774458	0.2920866356301984	0.20962786391829033	0.23298049113454888	0.26530500931696244
1436000	-32586.958433069885	-30969.794763277896	-1617.1636697919898	-30969.794763277896	-1584.8159318279727	30.50927450355037	1	1	1	1	0	1	2.961899	2.961899	2.961899	0.279724	0.278276	0.188292	0.040827	0.0	0.074626	5	2.379213985297574E-4	1.855341733541454	0.2920866356301984	0.20962786391829033	0.23298049113454888	0.26530500931696244
1440000	-32559.345469640415	-30967.289414791692	-1592.0560548487213	-30967.289414791692	-1575.826502876236	30.508232792077536	1	1	1	1	0	1	2.551102	2.551102	2.551102	0.150589	0.207737	0.158510	0.047504	0.0	0.039185	5	2.4275746151128586E-4	1.8195103279452747	0.2920866356301984	0.20962786391829033	0.23298049113454888	0.26530500931696244
1444000	-32582.19433774759	-30978.495932132468	-1603.6984056151246	-30978.495932132468	-1586.2174216811286	30.50827977053079	0	1	1	0	0	1	2.720941	2.720941	2.720941	0.0	0.559169	0.252259	0.0	0.0	0.212013	3	2.3858475394073134E-4	1.8195103279452747	0.2920866356301984	0.20962786391829033	0.23298049113454888	0.26530500931696244
1448000	-32575.945740130566	-30970.01486921559	-1605.9308709149784	-30970.01486921559	-1589.8101489645908	30.508814340941747	1	1	1	0	0	1	2.683775	2.683775	2.683775	0.015432	0.581424	0.270234	0.0	0.0	0.130000	4	2.4731173208159245E-4	1.8195103279452747	0.28399995488185403	0.2220271271831496	0.23298049113454888	0.26099242680044754
1452000	-32575.290258763423	-30957.896524288102	-1617.393734475323	-30957.896524288102	-1598.8543611317866	30.507905016021603	1	1	1	0	0	1	2.776933	2.776933	2.776933	0.050359	0.339244	0.175031	0.0	0.0	0.091163	4	2.3942779102380674E-4	1.8195103279452747	0.2870972506004734	0.2220271271831496	0.2298831954159295	0.26099242680044754
1456000	-32570.502611465447	-30966.627142173085	-1603.8754692923605	-30966.627142173085	-1584.4091392645962	30.06666304428449	1	1	1	0	0	1	2.526424	2.526424	2.526424	0.198404	0.493241	0.297103	0.0	0.0	0.122403	4	2.3942378626262746E-4	2.096866871878594	0.2870972506004734	0.2220271271831496	0.23038729739555755	0.26048832482081946
1460000	-32578.393229764362	-30985.003950984385	-1593.3892787799796	-30985.003950984385	-1575.3779726171867	30.06760145178799	1	1	1	1	0	1	2.581852	2.581852	2.581852	0.155067	0.216114	0.217932	0.066843	0.0	0.101078	5	2.334285047933492E-4	1.819383175997832	0.2870972506004734	0.2220271271831496	0.23038729739555755	0.26048832482081946
1464000	-32568.15297717253	-30983.41207151857	-1584.7409056539598	-30983.41207151857	-1566.2999749883768	30.066262902408912	1	1	1	1	0	1	2.479066	2.479066	2.479066	0.180350	0.130559	0.195857	0.078856	0.0	0.094541	5	2.4420974366703556E-4	1.819383175997832	0.2870972506004734	0.22435552021421046	0.23038729739555755	0.2581599317897586
1468000	-32552.212640722002	-30970.557046362672	-1581.655594359331	-30970.557046362563	-1560.109329953828	30.07025024500045	1	1	1	1	1	0	2.514231	2.514231	2.514231	0.434267	0.099239	0.189357	0.108177	0.037115	0.0	5	2.3850469889506864E-4	2.1045721582110835	0.2870972506004734	0.22435552021421046	0.23038729739555755	0.2581599317897586
1472000	-32550.115834509565	-30971.978659138735	-1578.1371753708313	-30971.978659138735	-1557.4072607924984	30.07453534004652	1	1	1	0	0	1	2.527710	2.527710	2.527710	0.380879	0.437867	0.356063	0.0	0.0	0.095410	4	2.3499259614147592E-4	2.1045721582110835	0.2870972506004734	0.22435552021421046	0.23038729739555755	0.2581599317897586
1476000	-32564.533529868735	-30966.312705735927	-1598.2208241328083	-30966.312705735927	-1576.4201495478815	30.076847930886505	1	1	1	0	0	1	2.289944	2.289944	2.289944	0.367399	0.492349	0.368694	0.0	0.0	0.108118	4	2.528118130621393E-4	2.1728575372606027	0.2870972506004734	0.2111939430495762	0.23038729739555755	0.2713215089543929
1480000	-32522.65650777681	-30949.419418557132	-1573.2370892196782	-30949.419418557132	-1557.6474690070766	30.0772377013432	1	1	1	0	1	0	2.502440	2.502440	2.502440	0.622068	0.553239	0.457684	0.0	0.136980	0.0	4	2.4398893404608242E-4	1.927919597927252	0.28702531427254857	0.21302123965544573	0.2286319371176129	0.2713215089543929
1484000	-32544.657355147872	-30966.685499486157	-1577.9718556617158	-30966.685499486157	-1562.899353783753	30.077568053476092	1	1	1	1	1	0	2.199693	2.199693	2.199693	0.301748	0.081423	0.343585	0.022340	0.092137	0.0	5	2.474445606456999E-4	1.927919597927252	0.2864241223339499	0.21302123965544573	0.2286319371176129	0.27192270089299153
1488000	-32574.48973661181	-30996.221597648597	-1578.2681389632107	-30996.221597648597	-1562.25388145169	30.685536617245162	1	1	1	0	1	0	2.336336	2.336336	2.336336	0.682995	0.478265	0.355289	0.0	0.133679	0.0	4	2.3904445741041358E-4	1.927919597927252	0.28596285479547956	0.2134825071939161	0.2293410274522852	0.2712136105583192
1492000	-32569.27109094602	-30976.874514169063	-1592.3965767769553	-30976.874514169063	-1572.9172493345327	29.875887029944302	1	1	1	0	0	1	2.472553	2.472553	2.472553	0.492741	0.204424	0.345125	0.0	0.0	0.060765	4	2.566103099171391E-4	1.927919597927252	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1496000	-32580.585658527947	-30986.74350730063	-1593.8421512273158	-30986.74350730063	-1576.8194100020755	29.876533395611325	1	1	1	1	0	1	2.640536	2.640536	2.640536	0.227272	0.227022	0.366006	0.030852	0.0	0.190823	5	2.478997062341899E-4	1.927919597927252	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1500000	-32568.861512792468	-30971.670723445153	-1597.1907893473149	-30971.670723445153	-1574.7235688842468	29.876547541956512	1	1	1	0	1	1	2.656602	2.656602	2.656602	0.662932	0.389404	0.464453	0.0	0.090003	0.001628	5	2.521834973893423E-4	1.927919597927252	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1504000	-32545.345737833533	-30968.86307634395	-1576.4826614895821	-30968.86307634395	-1555.3027221084437	29.875927635484068	1	1	1	0	1	1	2.305439	2.305439	2.305439	1.257102	0.446163	0.427798	0.0	0.034153	0.081134	5	2.439060415926742E-4	1.927919597927252	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1508000	-32546.652490475994	-30975.77545345312	-1570.8770370228729	-30975.77545345312	-1553.8136366317256	29.875583427256565	1	1	1	0	1	0	2.645401	2.645401	2.645401	0.741730	0.921768	0.352866	0.0	0.155962	0.0	4	2.544627945152609E-4	1.927919597927252	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1512000	-32546.263769918405	-30969.070737640614	-1577.1930322777919	-30969.070737640614	-1560.241008220583	29.874835282290363	1	1	1	0	1	0	2.587120	2.587120	2.587120	1.021077	0.926851	0.390717	0.0	0.143436	0.0	4	2.473093804061236E-4	1.927919597927252	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1516000	-32564.486527162913	-30975.51335716987	-1588.9731699930428	-30975.51335716987	-1569.8319031369504	29.90007232606941	1	1	1	1	1	0	2.329027	2.329027	2.329027	0.515542	0.360623	0.445726	0.060062	0.163134	0.0	5	2.446394982669127E-4	2.0861010829896416	0.28596285479547956	0.22140907972362384	0.22697771521074933	0.26565035027014733
1520000	-32589.911085998323	-30998.14153519314	-1591.7695508051852	-30998.14153519314	-1572.3781847195964	29.899534982536526	1	1	1	0	1	0	2.385386	2.385386	2.385386	0.516116	0.441562	0.414871	0.0	0.100891	0.0	4	2.4860711889330907E-4	2.0395150945972764	0.28596285479547956	0.22140907972362384	0.2346488489172694	0.25797921656362727
1524000	-32617.75396712157	-31004.922873027484	-1612.8310940940846	-31004.922873027484	-1593.333718591945	30.50163584722518	1	1	1	0	1	0	2.490094	2.490094	2.490094	0.419559	0.302372	0.477460	0.0	0.098080	0.0	4	2.4543630959819894E-4	2.0395150945972764	0.2818461177552493	0.21305657492718086	0.2346488489172694	0.2704484584003005
1528000	-32615.847961109583	-30984.754330994612	-1631.093630114969	-30984.754330994612	-1615.4164727898183	29.425421793483007	1	1	1	0	0	1	2.524033	2.524033	2.524033	0.223657	0.378183	0.379530	0.0	0.0	0.091317	4	2.450478762882992E-4	2.0395150945972764	0.2818461177552493	0.2197284885873044	0.2265557164689888	0.27186967718845756
1532000	-32608.405177699904	-30958.520424382295	-1649.8847533176086	-30958.520424382295	-1628.4122796865433	29.42358872335445	1	1	1	0	1	1	2.627520	2.627520	2.627520	0.628730	0.453702	0.414653	0.0	0.221775	0.036846	5	2.3570716817393074E-4	2.0395150945972764	0.28205502006230876	0.2197284885873044	0.2263468141619294	0.27186967718845756
1536000	-32601.413461054875	-30973.747562248285	-1627.6658988065894	-30973.747562248285	-1610.449442620927	29.41842073767989	1	1	1	0	1	0	2.370355	2.370355	2.370355	0.360825	0.499338	0.422057	0.0	0.167236	0.0	4	2.461708302884617E-4	2.09552860965994	0.28205502006230876	0.22398149481911955	0.22934398185007646	0.26461950326849537
1540000	-32630.77753766731	-31014.217698233788	-1616.5598394335216	-31014.217698233788	-1600.0257655596588	29.41946252732886	1	1	1	0	1	1	2.545689	2.545689	2.545689	0.503242	0.250474	0.355908	0.0	0.065507	0.024188	5	2.4570611232345235E-4	1.914473423749556	0.2841274784746178	0.22398149481911955	0.22934398185007646	0.26254704485618635
1544000	-32615.61262293369	-30978.568628711237	-1637.0439942224546	-30978.568628711237	-1620.5546567625415	32.31207510760791	1	1	1	0	1	0	2.307796	2.307796	2.307796	0.297161	0.429697	0.496216	0.0	0.116617	0.0	4	2.2664078457939148E-4	1.914473423749556	0.2841274784746178	0.22398149481911955	0.22934398185007646	0.26254704485618635
1548000	-32619.443876067293	-30975.126929130947	-1644.3169469363447	-30975.126929130947	-1627.996913188461	32.90515120071934	1	1	1	0	1	0	2.670122	2.670122	2.670122	0.762189	0.287316	0.497904	0.0	0.108301	0.0	4	2.314020783680805E-4	1.8996286545018126	0.29124650653841894	0.2168624667553184	0.22934398185007646	0.26254704485618635
1552000	-32605.722548585287	-30983.842744680143	-1621.8798039051424	-30983.842744680143	-1605.7631871370427	32.90452246791607	1	1	1	0	1	0	2.377713	2.377713	2.377713	0.459403	0.369426	0.523545	0.0	0.073662	0.0	4	2.3587079026309615E-4	1.9718992064003045	0.29124650653841894	0.2168624667553184	0.22934398185007646	0.26254704485618635
1556000	-32619.879984939045	-30995.07058811855	-1624.8093968204962	-30995.07058811855	-1607.66331243419	32.8163815048729	1	1	1	0	1	0	2.423176	2.423176	2.423176	0.643560	0.945880	0.590573	0.0	0.271217	0.0	4	2.2671368850808176E-4	1.9718992064003045	0.28355042833238553	0.2168624667553184	0.22934398185007646	0.27024312306221976
1560000	-32605.097538224843	-30978.648084223703	-1626.4494540011399	-30978.648084223703	-1610.3730806493895	32.816262664228816	1	1	1	0	1	0	2.611312	2.611312	2.611312	0.783633	0.791103	0.273853	0.0	0.126303	0.0	4	2.2791257433831842E-4	1.992699191733665	0.28355042833238553	0.2174745845600896	0.22873186404530524	0.27024312306221976
1564000	-32593.322428669406	-30967.770815008345	-1625.5516136610588	-30967.770815008345	-1607.1986429648389	32.86737377367868	0	1	1	1	0	1	2.975793	2.975793	2.975793	0.0	1.170224	0.157311	0.044675	0.0	0.139656	4	2.2564042249842496E-4	1.8564733463330416	0.28355042833238553	0.2174745845600896	0.22873186404530524	0.27024312306221976
1568000	-32601.789802992298	-30969.326621575514	-1632.4631814167842	-30969.326621575514	-1612.603531541098	32.86814329079935	0	1	1	0	0	1	2.924334	2.924334	2.924334	0.0	4.340035	0.198430	0.0	0.0	0.120767	3	2.3308132264766957E-4	1.8564733463330416	0.28355042833238553	0.2174745845600896	0.22873186404530524	0.27024312306221976
1572000	-32579.455037025393	-30964.042805844467	-1615.4122311809263	-30964.042805844467	-1595.7698161591375	33.61465160298932	0	1	1	0	0	1	3.009815	3.009815	3.009815	0.0	4.097155	0.191673	0.0	0.0	0.083997	3	2.3679919871966864E-4	1.8564733463330416	0.28355042833238553	0.21755361501856293	0.22865283358683192	0.27024312306221976
1576000	-32629.57988652907	-30999.772366432928	-1629.8075200961443	-30999.772366432928	-1602.6231480569916	33.617032552898735	0	1	1	0	0	1	3.584153	3.584153	3.584153	0.0	11.811867	0.171983	0.0	0.0	0.053471	3	2.286535129606006E-4	2.14158044705718	0.28355042833238553	0.21755361501856293	0.22865283358683192	0.27024312306221976
1580000	-32591.982869101696	-30967.268625533216	-1624.7142435684798	-30967.268625533216	-1606.365284018636	31.43504960080181	1	1	1	0	1	1	2.491061	2.491061	2.491061	0.988099	0.672609	0.498188	0.0	0.134236	0.025181	5	2.4010109249325556E-4	2.14158044705718	0.28355042833238553	0.21755361501856293	0.22865283358683192	0.27024312306221976
1584000	-32594.75343766974	-30951.531228205014	-1643.2222094647273	-30951.531228205014	-1624.6409725920523	31.43601466015464	1	1	1	0	0	1	2.768292	2.768292	2.768292	1.347742	0.804886	0.473461	0.0	0.0	0.121517	4	2.4151770733653446E-4	2.14158044705718	0.2890722237565783	0.21871753265026844	0.22865283358683192	0.2635574100063215
1588000	-32590.22431454494	-30959.340245253443	-1630.8840692914948	-30959.340245253443	-1614.1129313092515	29.576323985650276	1	1	1	1	0	1	2.474771	2.474771	2.474771	0.259358	0.286299	0.184922	0.063356	0.0	0.067674	5	2.4132285279997154E-4	2.14158044705718	0.28454462450089846	0.22324513190594833	0.22865283358683192	0.2635574100063215
1592000	-32582.67378624921	-30951.416617864994	-1631.2571683842139	-30951.416617864994	-1607.4018860367835	29.956641731538497	1	1	1	1	1	1	2.814427	2.814427	2.814427	0.431084	0.239140	0.277181	0.101050	0.045150	0.079068	6	2.4582245585334816E-4	2.046462037756519	0.28454462450089846	0.22324513190594833	0.22899565036494013	0.2632145932282133
1596000	-32561.529930238765	-30955.17312464784	-1606.3568055909218	-30955.17312464784	-1590.2205169290396	29.955734317072366	1	1	1	1	0	1	2.644504	2.644504	2.644504	0.168117	0.148312	0.208770	0.102819	0.0	0.119854	5	2.4277268659959135E-4	1.8557089401664804	0.2826891985171543	0.22510055788969247	0.22899565036494013	0.2632145932282133
1600000	-32595.341268675595	-30955.45673218023	-1639.884536495364	-30955.45673218023	-1616.8094642688457	29.95801275246302	1	1	1	1	1	1	2.482148	2.482148	2.482148	0.318546	0.324851	0.227215	0.083371	0.021352	0.184974	6	2.3028684395045584E-4	1.8557089401664804	0.2802153350608617	0.2252727867011191	0.23146951382123274	0.26304236441678663
1604000	-32601.094502998898	-30973.8018779306	-1627.2926250682992	-30973.8018779306	-1606.1495965982167	29.959695919838257	1	1	1	0	1	0	2.641812	2.641812	2.641812	0.561588	1.019277	0.354983	0.0	0.242264	0.0	4	2.4182712274700187E-4	1.8557089401664804	0.2802153350608617	0.21597584517035254	0.23146951382123274	0.27233930594755323
1608000	-32602.68707433475	-30970.659830186116	-1632.0272441486338	-30970.659830186116	-1611.6553711782808	29.959225435443024	1	1	1	0	1	0	2.546115	2.546115	2.546115	0.625242	1.140552	0.326042	0.0	0.160137	0.0	4	2.38929058838893E-4	1.8557089401664804	0.2811896915206026	0.22045267782516695	0.22601832470667743	0.27233930594755323
1612000	-32603.808691036033	-30960.30363214717	-1643.505058888862	-30960.30363214717	-1624.4331420428027	29.957799390127366	1	1	1	0	1	0	2.862723	2.862723	2.862723	0.658276	1.917795	0.269679	0.0	0.138004	0.0	4	2.431912245360029E-4	2.125954132008503	0.2836395973059526	0.22442142346286964	0.23353143944315452	0.25840753978802344
1616000	-32593.13466144481	-30974.664510699506	-1618.470150745303	-30974.664510699506	-1601.3270140999598	30.00007143446809	1	1	1	1	1	0	2.457020	2.457020	2.457020	0.700409	0.525531	0.390387	0.072334	0.069289	0.0	5	2.3850598575485081E-4	2.125954132008503	0.2836395973059526	0.2219289555670142	0.23353143944315452	0.2609000076838789
1620000	-32584.170454174946	-30975.811359363954	-1608.3590948109936	-30975.811359363954	-1584.2025776472215	29.99785684500993	1	1	1	0	0	1	2.679095	2.679095	2.679095	0.518297	0.878121	0.346036	0.0	0.0	0.137248	4	2.4153811718620867E-4	1.9762805690635479	0.2836395973059526	0.2219289555670142	0.23353143944315452	0.2609000076838789
1624000	-32576.038135770006	-30965.83901788193	-1610.1991178880737	-30965.83901788193	-1589.6788815305467	29.99837557513647	1	1	1	0	1	0	2.660860	2.660860	2.660860	0.685309	0.793604	0.371066	0.0	0.079832	0.0	4	2.488380058582581E-4	1.9573939303570658	0.2836395973059526	0.2219289555670142	0.23353143944315452	0.2609000076838789
1628000	-32554.16251652123	-30963.034740505973	-1591.1277760152577	-30963.034740505973	-1573.2464216911867	29.996879549090693	1	1	1	0	1	1	2.458111	2.458111	2.458111	0.737239	0.963548	0.556277	0.0	0.034984	0.034100	5	2.471812947426354E-4	2.137975459107469	0.2836395973059526	0.227000329025699	0.23353143944315452	0.2558286342251941
1632000	-32577.83234505754	-30979.39637084492	-1598.4359742126235	-30979.39637084492	-1581.7179992579747	30.7753692088658	1	1	1	0	1	0	2.611791	2.611791	2.611791	0.280925	1.338605	0.244643	0.0	0.279861	0.0	4	2.3969766803776574E-4	1.8076030829542282	0.2836395973059526	0.227000329025699	0.23353143944315452	0.2558286342251941
1636000	-32596.064049305853	-30984.7845255804	-1611.2795237254559	-30984.7845255804	-1592.8762280522405	30.775362037896464	1	1	1	0	1	1	2.703835	2.703835	2.703835	0.277433	0.294333	0.366167	0.0	0.003327	0.088311	5	2.3827786582183207E-4	1.8613889228438925	0.2836395973059526	0.22574000347688547	0.23353143944315452	0.25708895977400764
1640000	-32601.245816624167	-30984.805635985183	-1616.4401806389835	-30984.805635985183	-1599.9982549097717	30.776664294722192	1	1	1	0	0	1	2.625041	2.625041	2.625041	0.526986	1.400341	0.452029	0.0	0.0	0.071093	4	2.2901120212850896E-4	1.8613889228438925	0.2836395973059526	0.22574000347688547	0.23353143944315452	0.25708895977400764
1644000	-32577.767087206805	-30954.699083157473	-1623.068004049333	-30954.699083157473	-1605.289350601292	30.61717562880033	1	1	1	0	0	1	2.540624	2.540624	2.540624	0.575457	0.954055	0.310296	0.0	0.0	0.075330	4	2.4105132150272222E-4	1.8382292254019272	0.2836395973059526	0.22574000347688547	0.23353143944315452	0.25708895977400764
1648000	-32599.838364804506	-30963.052238015793	-1636.7861267887147	-30963.052238015793	-1615.989297924565	29.945114865453093	0	1	1	0	0	1	2.551412	2.551412	2.551412	0.0	0.962307	0.280843	0.0	0.0	0.174093	3	2.3469032341809777E-4	1.9672034363592734	0.2836395973059526	0.22574000347688547	0.23353143944315452	0.25708895977400764
1652000	-32594.157597447025	-30975.150901920842	-1619.006695526183	-30975.150901920842	-1600.3445008186527	30.528207374554146	1	1	1	0	0	1	2.217499	2.217499	2.217499	0.440437	0.359635	0.636204	0.0	0.0	0.088226	4	2.487149187604055E-4	1.9850542506947695	0.2836395973059526	0.2176480213510826	0.23796658214506222	0.2607457991979028
1656000	-32581.20738972199	-30972.421788216318	-1608.7856015056705	-30972.421788216318	-1588.3806486698606	30.529521032068917	1	1	1	0	0	1	2.513459	2.513459	2.513459	1.164964	0.805053	0.518955	0.0	0.0	0.073666	4	2.3891144392079253E-4	1.9850542506947695	0.2836395973059526	0.2176480213510826	0.23765651699532558	0.26105586434763944
1660000	-32570.124372023907	-30972.996342437797	-1597.1280295861104	-30972.996342437797	-1580.389312092873	30.5297703247083	1	1	1	0	1	0	2.718041	2.718041	2.718041	0.953777	2.214859	0.273023	0.0	0.063567	0.0	4	2.4764480017338663E-4	1.9850542506947695	0.2836395973059526	0.21682248353934777	0.23765651699532558	0.2618814021593743
1664000	-32577.002650257302	-30975.41751469942	-1601.5851355578827	-30975.41751469942	-1580.0178772247018	30.530290826263677	1	1	1	0	1	0	2.317734	2.317734	2.317734	1.436683	0.588227	0.689395	0.0	0.027671	0.0	4	2.4778574015929674E-4	1.9850542506947695	0.2836395973059526	0.21682248353934777	0.23765651699532558	0.2618814021593743
1668000	-32607.25066480676	-30998.33682769082	-1608.9138371159415	-30998.33682769082	-1588.6667379725397	30.531143221855903	1	1	1	0	1	0	2.521280	2.521280	2.521280	1.617783	1.113032	0.586265	0.0	0.196514	0.0	4	2.3263005354472394E-4	1.9850542506947695	0.2920314925004303	0.21682248353934777	0.2292646218008479	0.2618814021593743
1672000	-32573.673106910013	-30980.007644471694	-1593.6654624383182	-30980.007644471694	-1574.2878354325896	30.531357126721556	1	1	1	0	1	0	2.312103	2.312103	2.312103	0.865925	0.876599	0.439162	0.0	0.084354	0.0	4	2.475231574036565E-4	2.025803942379321	0.2920314925004303	0.21682248353934777	0.2292646218008479	0.2618814021593743
1676000	-32569.237481668682	-30980.491914759463	-1588.7455669092203	-30980.491914759463	-1568.7745213504184	30.25195104216432	1	1	1	0	0	1	2.236749	2.236749	2.236749	0.746069	0.476854	0.453473	0.0	0.0	0.078592	4	2.4697293883440316E-4	1.9047953411759093	0.2818855149248414	0.2269684611149367	0.2292646218008479	0.2618814021593743
1680000	-32588.59829728011	-30991.985502507432	-1596.6127947726775	-30991.985502507432	-1579.8434615606834	30.252258252719848	1	1	1	0	0	1	2.300838	2.300838	2.300838	0.150507	0.381512	0.362192	0.0	0.0	0.051576	4	2.429618881056132E-4	1.93688069836563	0.2818855149248414	0.2269684611149367	0.2292646218008479	0.2618814021593743
1684000	-32612.230877548125	-30993.531386959425	-1618.699490588699	-30993.531386959425	-1596.972361489206	30.2538652029984	1	1	1	1	0	1	2.966517	2.966517	2.966517	0.083746	0.665911	0.056183	0.081555	0.0	0.077204	5	2.3979906768099542E-4	1.7144041209345366	0.2965602266048378	0.2122937494349403	0.2292646218008479	0.2618814021593743
1688000	-32599.16373519199	-30987.93696302252	-1611.2267721694684	-30987.93696302252	-1590.6475923616827	30.250623089939577	1	1	1	1	0	1	2.534050	2.534050	2.534050	0.294751	0.190571	0.206028	0.137490	0.0	0.083228	5	2.480282040124354E-4	1.8645813698347729	0.2868208481192926	0.22203312792048552	0.2292646218008479	0.2618814021593743
1692000	-32580.668620138098	-30977.781897628836	-1602.886722509263	-30977.781897628836	-1584.5524170116157	30.25306586069953	1	1	1	0	1	1	2.457308	2.457308	2.457308	0.719148	1.125817	0.301291	0.0	0.036829	0.019445	5	2.5284356960876244E-4	1.8645813698347729	0.2882191629316387	0.22203312792048552	0.22786630698850183	0.2618814021593743
1696000	-32565.70118893344	-30966.427594659242	-1599.273594274195	-30966.427594659242	-1581.6740006313873	30.496138582579295	1	1	1	0	0	1	2.428134	2.428134	2.428134	0.939271	0.390753	0.674538	0.0	0.0	0.057222	4	2.4063347243102618E-4	1.8645813698347729	0.27953218665096763	0.22203312792048552	0.23208986443419943	0.2663448209943477
