"matrix"	"nSim"	"nSeq"	"protocol"	"model"
"7demes"	11	500	"biased_2.5"	"mascot"
"7demes"	11	500	"uniformS_10"	"mascot"
"7demes"	11	500	"maxPerRegion_20"	"mascot"
"7demes"	11	500	"biased_5"	"mascot"
"7demes"	15	500	"biased_5"	"mascot"
"7demes"	15	500	"maxPerRegionYear_20"	"mascot"
"7demes"	15	500	"maxPerRegionYear_10"	"mascot"
"7demes"	15	500	"biased_10"	"mascot"
"7demes"	15	500	"maxPerRegion_20"	"mascot"
"7demes"	15	500	"biased_50"	"mascot"
"7demes"	15	500	"biased_20"	"mascot"
"7demes"	15	500	"maxPerRegion_10"	"mascot"
"7demes"	18	500	"biased_2.5"	"mascot"
"7demes"	18	500	"maxPerRegionYear_20"	"mascot"
"7demes"	18	500	"maxPerRegion_10"	"mascot"
"7demes"	18	500	"biased_20"	"mascot"
"7demes"	18	500	"biased_50"	"mascot"
"7demes"	18	500	"uniform"	"mascot"
"7demes"	18	500	"biased_5"	"mascot"
"7demes"	18	500	"maxPerRegionYear_10"	"mascot"
"7demes"	18	500	"uniformS_10"	"mascot"
"7demes"	18	500	"uniformS_20"	"mascot"
"7demes"	18	500	"maxPerRegion_20"	"mascot"
"7demes"	18	500	"biased_10"	"mascot"
"7demes"	30	150	"biased_20"	"dta"
"7demes"	30	150	"maxPerRegion_10"	"dta"
"7demes"	30	150	"biased_10"	"dta"
"7demes"	30	150	"biased_2.5"	"dta"
"7demes"	30	150	"maxPerRegionYear_10"	"dta"
"7demes"	30	150	"uniformS_20"	"dta"
"7demes"	30	150	"maxPerRegionYear_20"	"dta"
"7demes"	30	150	"maxPerRegion_20"	"dta"
"7demes"	30	150	"biased_50"	"dta"
"7demes"	30	150	"uniformS_10"	"dta"
"7demes"	30	150	"uniform"	"dta"
"7demes"	30	150	"biased_5"	"dta"
"7demes"	28	150	"maxPerRegionYear_20"	"dta"
"7demes"	28	150	"uniformS_10"	"dta"
"7demes"	28	150	"biased_2.5"	"dta"
"7demes"	28	150	"biased_50"	"dta"
"7demes"	28	150	"maxPerRegion_20"	"dta"
"7demes"	28	150	"uniform"	"dta"
"7demes"	28	150	"maxPerRegion_10"	"dta"
"7demes"	28	150	"biased_5"	"dta"
"7demes"	28	150	"biased_10"	"dta"
"7demes"	28	150	"biased_20"	"dta"
"7demes"	28	150	"uniformS_20"	"dta"
"7demes"	28	150	"maxPerRegionYear_10"	"dta"
"7demes"	25	150	"maxPerRegionYear_10"	"dta"
"7demes"	25	150	"biased_20"	"dta"
"7demes"	25	150	"biased_5"	"dta"
"7demes"	25	150	"maxPerRegion_10"	"dta"
"7demes"	25	150	"maxPerRegionYear_20"	"dta"
"7demes"	25	150	"biased_50"	"dta"
"7demes"	25	150	"uniformS_20"	"dta"
"7demes"	25	150	"biased_2.5"	"dta"
"7demes"	25	150	"maxPerRegion_20"	"dta"
"7demes"	25	150	"uniformS_10"	"dta"
"7demes"	25	150	"uniform"	"dta"
"7demes"	25	150	"biased_10"	"dta"
"7demes"	29	150	"biased_5"	"dta"
"7demes"	29	150	"maxPerRegionYear_20"	"dta"
"7demes"	29	150	"biased_2.5"	"dta"
"7demes"	29	150	"maxPerRegionYear_10"	"dta"
"7demes"	29	150	"maxPerRegion_20"	"dta"
"7demes"	29	150	"biased_50"	"dta"
"7demes"	29	150	"maxPerRegion_10"	"dta"
"7demes"	29	150	"biased_20"	"dta"
"7demes"	29	150	"uniformS_10"	"dta"
"7demes"	29	150	"uniform"	"dta"
"7demes"	29	150	"uniformS_20"	"dta"
"7demes"	29	150	"biased_10"	"dta"
"7demes"	23	150	"maxPerRegion_20"	"dta"
"7demes"	23	150	"biased_10"	"dta"
"7demes"	23	150	"uniformS_20"	"dta"
"7demes"	23	150	"biased_5"	"dta"
"7demes"	23	150	"maxPerRegionYear_20"	"dta"
"7demes"	23	150	"uniformS_10"	"dta"
"7demes"	23	150	"biased_50"	"dta"
"7demes"	23	150	"biased_20"	"dta"
"7demes"	23	150	"uniform"	"dta"
"7demes"	23	150	"maxPerRegionYear_10"	"dta"
"7demes"	23	150	"biased_2.5"	"dta"
"7demes"	23	150	"maxPerRegion_10"	"dta"
"7demes"	24	150	"uniformS_10"	"dta"
"7demes"	24	150	"biased_50"	"dta"
"7demes"	24	150	"biased_5"	"dta"
"7demes"	24	150	"maxPerRegion_20"	"dta"
"7demes"	24	150	"maxPerRegion_10"	"dta"
"7demes"	24	150	"uniformS_20"	"dta"
"7demes"	24	150	"uniform"	"dta"
"7demes"	24	150	"maxPerRegionYear_20"	"dta"
"7demes"	24	150	"biased_2.5"	"dta"
"7demes"	24	150	"biased_10"	"dta"
"7demes"	24	150	"biased_20"	"dta"
"7demes"	24	150	"maxPerRegionYear_10"	"dta"
"7demes"	26	150	"maxPerRegion_20"	"dta"
"7demes"	26	150	"uniform"	"dta"
"7demes"	26	150	"maxPerRegion_10"	"dta"
"7demes"	26	150	"maxPerRegionYear_20"	"dta"
"7demes"	26	150	"maxPerRegionYear_10"	"dta"
"7demes"	26	150	"biased_20"	"dta"
"7demes"	26	150	"biased_5"	"dta"
"7demes"	26	150	"uniformS_20"	"dta"
"7demes"	26	150	"biased_50"	"dta"
"7demes"	26	150	"biased_10"	"dta"
"7demes"	26	150	"biased_2.5"	"dta"
"7demes"	26	150	"uniformS_10"	"dta"
"7demes"	27	150	"maxPerRegionYear_20"	"dta"
"7demes"	27	150	"maxPerRegion_20"	"dta"
"7demes"	27	150	"uniformS_20"	"dta"
"7demes"	27	150	"biased_10"	"dta"
"7demes"	27	150	"uniform"	"dta"
"7demes"	27	150	"maxPerRegion_10"	"dta"
"7demes"	27	150	"maxPerRegionYear_10"	"dta"
"7demes"	27	150	"biased_20"	"dta"
"7demes"	27	150	"biased_50"	"dta"
"7demes"	27	150	"biased_5"	"dta"
"7demes"	27	150	"biased_2.5"	"dta"
"7demes"	27	150	"uniformS_10"	"dta"
"7demes"	22	150	"uniformS_20"	"dta"
"7demes"	22	150	"biased_20"	"dta"
"7demes"	22	150	"biased_10"	"dta"
"7demes"	22	150	"maxPerRegion_10"	"dta"
"7demes"	22	150	"maxPerRegionYear_10"	"dta"
"7demes"	22	150	"biased_5"	"dta"
"7demes"	22	150	"maxPerRegionYear_20"	"dta"
"7demes"	22	150	"biased_2.5"	"dta"
"7demes"	22	150	"maxPerRegion_20"	"dta"
"7demes"	22	150	"uniform"	"dta"
"7demes"	22	150	"uniformS_10"	"dta"
"7demes"	22	150	"biased_50"	"dta"
"7demes"	21	150	"biased_5"	"dta"
"7demes"	21	150	"uniformS_10"	"dta"
"7demes"	21	150	"biased_20"	"dta"
"7demes"	21	150	"uniformS_20"	"dta"
"7demes"	21	150	"maxPerRegionYear_20"	"dta"
"7demes"	21	150	"maxPerRegion_10"	"dta"
"7demes"	21	150	"maxPerRegionYear_10"	"dta"
"7demes"	21	150	"uniform"	"dta"
"7demes"	21	150	"biased_2.5"	"dta"
"7demes"	21	150	"biased_50"	"dta"
"7demes"	21	150	"maxPerRegion_20"	"dta"
"7demes"	21	150	"biased_10"	"dta"
"7demes"	30	150	"biased_20"	"basta"
"7demes"	30	150	"maxPerRegion_10"	"basta"
"7demes"	30	150	"biased_10"	"basta"
"7demes"	30	150	"biased_2.5"	"basta"
"7demes"	30	150	"maxPerRegionYear_10"	"basta"
"7demes"	30	150	"uniformS_20"	"basta"
"7demes"	30	150	"maxPerRegionYear_20"	"basta"
"7demes"	30	150	"maxPerRegion_20"	"basta"
"7demes"	30	150	"biased_50"	"basta"
"7demes"	30	150	"uniformS_10"	"basta"
"7demes"	30	150	"uniform"	"basta"
"7demes"	30	150	"biased_5"	"basta"
"7demes"	28	150	"maxPerRegionYear_20"	"basta"
"7demes"	28	150	"uniformS_10"	"basta"
"7demes"	28	150	"biased_2.5"	"basta"
"7demes"	28	150	"biased_50"	"basta"
"7demes"	28	150	"maxPerRegion_20"	"basta"
"7demes"	28	150	"uniform"	"basta"
"7demes"	28	150	"maxPerRegion_10"	"basta"
"7demes"	28	150	"biased_5"	"basta"
"7demes"	28	150	"biased_10"	"basta"
"7demes"	28	150	"biased_20"	"basta"
"7demes"	28	150	"uniformS_20"	"basta"
"7demes"	28	150	"maxPerRegionYear_10"	"basta"
"7demes"	25	150	"maxPerRegionYear_10"	"basta"
"7demes"	25	150	"biased_20"	"basta"
"7demes"	25	150	"biased_5"	"basta"
"7demes"	25	150	"maxPerRegion_10"	"basta"
"7demes"	25	150	"maxPerRegionYear_20"	"basta"
"7demes"	25	150	"biased_50"	"basta"
"7demes"	25	150	"uniformS_20"	"basta"
"7demes"	25	150	"biased_2.5"	"basta"
"7demes"	25	150	"maxPerRegion_20"	"basta"
"7demes"	25	150	"uniformS_10"	"basta"
"7demes"	25	150	"uniform"	"basta"
"7demes"	25	150	"biased_10"	"basta"
"7demes"	29	150	"biased_5"	"basta"
"7demes"	29	150	"maxPerRegionYear_20"	"basta"
"7demes"	29	150	"biased_2.5"	"basta"
"7demes"	29	150	"maxPerRegionYear_10"	"basta"
"7demes"	29	150	"maxPerRegion_20"	"basta"
"7demes"	29	150	"biased_50"	"basta"
"7demes"	29	150	"maxPerRegion_10"	"basta"
"7demes"	29	150	"biased_20"	"basta"
"7demes"	29	150	"uniformS_10"	"basta"
"7demes"	29	150	"uniform"	"basta"
"7demes"	29	150	"uniformS_20"	"basta"
"7demes"	29	150	"biased_10"	"basta"
"7demes"	23	150	"maxPerRegion_20"	"basta"
"7demes"	23	150	"biased_10"	"basta"
"7demes"	23	150	"uniformS_20"	"basta"
"7demes"	23	150	"biased_5"	"basta"
"7demes"	23	150	"maxPerRegionYear_20"	"basta"
"7demes"	23	150	"uniformS_10"	"basta"
"7demes"	23	150	"biased_50"	"basta"
"7demes"	23	150	"biased_20"	"basta"
"7demes"	23	150	"uniform"	"basta"
"7demes"	23	150	"maxPerRegionYear_10"	"basta"
"7demes"	23	150	"biased_2.5"	"basta"
"7demes"	23	150	"maxPerRegion_10"	"basta"
"7demes"	24	150	"uniformS_10"	"basta"
"7demes"	24	150	"biased_5"	"basta"
"7demes"	24	150	"maxPerRegion_20"	"basta"
"7demes"	24	150	"maxPerRegion_10"	"basta"
"7demes"	24	150	"uniformS_20"	"basta"
"7demes"	24	150	"uniform"	"basta"
"7demes"	24	150	"maxPerRegionYear_20"	"basta"
"7demes"	24	150	"biased_2.5"	"basta"
"7demes"	24	150	"biased_10"	"basta"
"7demes"	24	150	"biased_20"	"basta"
"7demes"	24	150	"maxPerRegionYear_10"	"basta"
"7demes"	26	150	"maxPerRegion_20"	"basta"
"7demes"	26	150	"uniform"	"basta"
"7demes"	26	150	"maxPerRegion_10"	"basta"
"7demes"	26	150	"maxPerRegionYear_20"	"basta"
"7demes"	26	150	"maxPerRegionYear_10"	"basta"
"7demes"	26	150	"biased_20"	"basta"
"7demes"	26	150	"biased_5"	"basta"
"7demes"	26	150	"uniformS_20"	"basta"
"7demes"	26	150	"biased_10"	"basta"
"7demes"	26	150	"biased_2.5"	"basta"
"7demes"	26	150	"uniformS_10"	"basta"
"7demes"	27	150	"maxPerRegionYear_20"	"basta"
"7demes"	27	150	"maxPerRegion_20"	"basta"
"7demes"	27	150	"uniformS_20"	"basta"
"7demes"	27	150	"biased_10"	"basta"
"7demes"	27	150	"uniform"	"basta"
"7demes"	27	150	"maxPerRegion_10"	"basta"
"7demes"	27	150	"maxPerRegionYear_10"	"basta"
"7demes"	27	150	"biased_20"	"basta"
"7demes"	27	150	"biased_50"	"basta"
"7demes"	27	150	"biased_5"	"basta"
"7demes"	27	150	"biased_2.5"	"basta"
"7demes"	27	150	"uniformS_10"	"basta"
"7demes"	22	150	"uniformS_20"	"basta"
"7demes"	22	150	"biased_20"	"basta"
"7demes"	22	150	"biased_10"	"basta"
"7demes"	22	150	"maxPerRegion_10"	"basta"
"7demes"	22	150	"maxPerRegionYear_10"	"basta"
"7demes"	22	150	"biased_5"	"basta"
"7demes"	22	150	"maxPerRegionYear_20"	"basta"
"7demes"	22	150	"biased_2.5"	"basta"
"7demes"	22	150	"maxPerRegion_20"	"basta"
"7demes"	22	150	"uniform"	"basta"
"7demes"	22	150	"uniformS_10"	"basta"
"7demes"	22	150	"biased_50"	"basta"
"7demes"	21	150	"biased_5"	"basta"
"7demes"	21	150	"uniformS_10"	"basta"
"7demes"	21	150	"biased_20"	"basta"
"7demes"	21	150	"uniformS_20"	"basta"
"7demes"	21	150	"maxPerRegionYear_20"	"basta"
"7demes"	21	150	"maxPerRegion_10"	"basta"
"7demes"	21	150	"maxPerRegionYear_10"	"basta"
"7demes"	21	150	"uniform"	"basta"
"7demes"	21	150	"biased_2.5"	"basta"
"7demes"	21	150	"biased_50"	"basta"
"7demes"	21	150	"maxPerRegion_20"	"basta"
"7demes"	21	150	"biased_10"	"basta"
"7demes"	30	150	"biased_20"	"mascot"
"7demes"	30	150	"maxPerRegion_10"	"mascot"
"7demes"	30	150	"biased_10"	"mascot"
"7demes"	30	150	"biased_2.5"	"mascot"
"7demes"	30	150	"maxPerRegionYear_10"	"mascot"
"7demes"	30	150	"uniformS_20"	"mascot"
"7demes"	30	150	"maxPerRegionYear_20"	"mascot"
"7demes"	30	150	"maxPerRegion_20"	"mascot"
"7demes"	30	150	"biased_50"	"mascot"
"7demes"	30	150	"uniformS_10"	"mascot"
"7demes"	30	150	"uniform"	"mascot"
"7demes"	30	150	"biased_5"	"mascot"
"7demes"	28	150	"maxPerRegionYear_20"	"mascot"
"7demes"	28	150	"uniformS_10"	"mascot"
"7demes"	28	150	"biased_2.5"	"mascot"
"7demes"	28	150	"biased_50"	"mascot"
"7demes"	28	150	"maxPerRegion_20"	"mascot"
"7demes"	28	150	"uniform"	"mascot"
"7demes"	28	150	"maxPerRegion_10"	"mascot"
"7demes"	28	150	"biased_5"	"mascot"
"7demes"	28	150	"biased_10"	"mascot"
"7demes"	28	150	"biased_20"	"mascot"
"7demes"	28	150	"uniformS_20"	"mascot"
"7demes"	28	150	"maxPerRegionYear_10"	"mascot"
"7demes"	25	150	"maxPerRegionYear_10"	"mascot"
"7demes"	25	150	"biased_20"	"mascot"
"7demes"	25	150	"biased_5"	"mascot"
"7demes"	25	150	"maxPerRegion_10"	"mascot"
"7demes"	25	150	"maxPerRegionYear_20"	"mascot"
"7demes"	25	150	"biased_50"	"mascot"
"7demes"	25	150	"uniformS_20"	"mascot"
"7demes"	25	150	"biased_2.5"	"mascot"
"7demes"	25	150	"maxPerRegion_20"	"mascot"
"7demes"	25	150	"uniformS_10"	"mascot"
"7demes"	25	150	"uniform"	"mascot"
"7demes"	25	150	"biased_10"	"mascot"
"7demes"	29	150	"biased_5"	"mascot"
"7demes"	29	150	"maxPerRegionYear_20"	"mascot"
"7demes"	29	150	"biased_2.5"	"mascot"
"7demes"	29	150	"maxPerRegionYear_10"	"mascot"
"7demes"	29	150	"maxPerRegion_20"	"mascot"
"7demes"	29	150	"biased_50"	"mascot"
"7demes"	29	150	"maxPerRegion_10"	"mascot"
"7demes"	29	150	"biased_20"	"mascot"
"7demes"	29	150	"uniformS_10"	"mascot"
"7demes"	29	150	"uniform"	"mascot"
"7demes"	29	150	"uniformS_20"	"mascot"
"7demes"	29	150	"biased_10"	"mascot"
"7demes"	23	150	"maxPerRegion_20"	"mascot"
"7demes"	23	150	"biased_10"	"mascot"
"7demes"	23	150	"uniformS_20"	"mascot"
"7demes"	23	150	"biased_5"	"mascot"
"7demes"	23	150	"maxPerRegionYear_20"	"mascot"
"7demes"	23	150	"uniformS_10"	"mascot"
"7demes"	23	150	"biased_50"	"mascot"
"7demes"	23	150	"biased_20"	"mascot"
"7demes"	23	150	"uniform"	"mascot"
"7demes"	23	150	"maxPerRegionYear_10"	"mascot"
"7demes"	23	150	"biased_2.5"	"mascot"
"7demes"	23	150	"maxPerRegion_10"	"mascot"
"7demes"	24	150	"uniformS_10"	"mascot"
"7demes"	24	150	"biased_50"	"mascot"
"7demes"	24	150	"biased_5"	"mascot"
"7demes"	24	150	"maxPerRegion_20"	"mascot"
"7demes"	24	150	"maxPerRegion_10"	"mascot"
"7demes"	24	150	"uniformS_20"	"mascot"
"7demes"	24	150	"uniform"	"mascot"
"7demes"	24	150	"maxPerRegionYear_20"	"mascot"
"7demes"	24	150	"biased_2.5"	"mascot"
"7demes"	24	150	"biased_10"	"mascot"
"7demes"	24	150	"biased_20"	"mascot"
"7demes"	24	150	"maxPerRegionYear_10"	"mascot"
"7demes"	26	150	"maxPerRegion_20"	"mascot"
"7demes"	26	150	"uniform"	"mascot"
"7demes"	26	150	"maxPerRegion_10"	"mascot"
"7demes"	26	150	"maxPerRegionYear_20"	"mascot"
"7demes"	26	150	"maxPerRegionYear_10"	"mascot"
"7demes"	26	150	"biased_20"	"mascot"
"7demes"	26	150	"biased_5"	"mascot"
"7demes"	26	150	"uniformS_20"	"mascot"
"7demes"	26	150	"biased_50"	"mascot"
"7demes"	26	150	"biased_10"	"mascot"
"7demes"	26	150	"biased_2.5"	"mascot"
"7demes"	26	150	"uniformS_10"	"mascot"
"7demes"	27	150	"maxPerRegionYear_20"	"mascot"
"7demes"	27	150	"maxPerRegion_20"	"mascot"
"7demes"	27	150	"uniformS_20"	"mascot"
"7demes"	27	150	"biased_10"	"mascot"
"7demes"	27	150	"uniform"	"mascot"
"7demes"	27	150	"maxPerRegion_10"	"mascot"
"7demes"	27	150	"maxPerRegionYear_10"	"mascot"
"7demes"	27	150	"biased_20"	"mascot"
"7demes"	27	150	"biased_50"	"mascot"
"7demes"	27	150	"biased_5"	"mascot"
"7demes"	27	150	"biased_2.5"	"mascot"
"7demes"	27	150	"uniformS_10"	"mascot"
"7demes"	22	150	"uniformS_20"	"mascot"
"7demes"	22	150	"biased_20"	"mascot"
"7demes"	22	150	"biased_10"	"mascot"
"7demes"	22	150	"maxPerRegion_10"	"mascot"
"7demes"	22	150	"maxPerRegionYear_10"	"mascot"
"7demes"	22	150	"biased_5"	"mascot"
"7demes"	22	150	"maxPerRegionYear_20"	"mascot"
"7demes"	22	150	"biased_2.5"	"mascot"
"7demes"	22	150	"maxPerRegion_20"	"mascot"
"7demes"	22	150	"uniform"	"mascot"
"7demes"	22	150	"uniformS_10"	"mascot"
"7demes"	22	150	"biased_50"	"mascot"
"7demes"	21	150	"biased_5"	"mascot"
"7demes"	21	150	"uniformS_10"	"mascot"
"7demes"	21	150	"biased_20"	"mascot"
"7demes"	21	150	"uniformS_20"	"mascot"
"7demes"	21	150	"maxPerRegionYear_20"	"mascot"
"7demes"	21	150	"maxPerRegion_10"	"mascot"
"7demes"	21	150	"maxPerRegionYear_10"	"mascot"
"7demes"	21	150	"uniform"	"mascot"
"7demes"	21	150	"biased_2.5"	"mascot"
"7demes"	21	150	"biased_50"	"mascot"
"7demes"	21	150	"maxPerRegion_20"	"mascot"
"7demes"	21	150	"biased_10"	"mascot"
"7demes"	30	500	"biased_20"	"dta"
"7demes"	30	500	"maxPerRegionYear_10"	"dta"
"7demes"	30	500	"maxPerRegion_20"	"dta"
"7demes"	30	500	"maxPerRegion_10"	"dta"
"7demes"	30	500	"biased_10"	"dta"
"7demes"	30	500	"uniformS_10"	"dta"
"7demes"	30	500	"biased_5"	"dta"
"7demes"	30	500	"uniform"	"dta"
"7demes"	30	500	"maxPerRegionYear_20"	"dta"
"7demes"	30	500	"uniformS_20"	"dta"
"7demes"	30	500	"biased_2.5"	"dta"
"7demes"	30	500	"biased_50"	"dta"
"7demes"	28	500	"maxPerRegion_10"	"dta"
"7demes"	28	500	"maxPerRegionYear_10"	"dta"
"7demes"	28	500	"biased_10"	"dta"
"7demes"	28	500	"uniformS_20"	"dta"
"7demes"	28	500	"biased_2.5"	"dta"
"7demes"	28	500	"biased_50"	"dta"
"7demes"	28	500	"maxPerRegion_20"	"dta"
"7demes"	28	500	"uniformS_10"	"dta"
"7demes"	28	500	"maxPerRegionYear_20"	"dta"
"7demes"	28	500	"biased_5"	"dta"
"7demes"	28	500	"biased_20"	"dta"
"7demes"	28	500	"uniform"	"dta"
"7demes"	25	500	"biased_50"	"dta"
"7demes"	25	500	"biased_20"	"dta"
"7demes"	25	500	"biased_2.5"	"dta"
"7demes"	25	500	"maxPerRegionYear_10"	"dta"
"7demes"	25	500	"maxPerRegion_10"	"dta"
"7demes"	25	500	"maxPerRegionYear_20"	"dta"
"7demes"	25	500	"biased_10"	"dta"
"7demes"	25	500	"maxPerRegion_20"	"dta"
"7demes"	25	500	"biased_5"	"dta"
"7demes"	25	500	"uniform"	"dta"
"7demes"	25	500	"uniformS_20"	"dta"
"7demes"	25	500	"uniformS_10"	"dta"
"7demes"	29	500	"maxPerRegionYear_20"	"dta"
"7demes"	29	500	"maxPerRegion_10"	"dta"
"7demes"	29	500	"maxPerRegionYear_10"	"dta"
"7demes"	29	500	"biased_2.5"	"dta"
"7demes"	29	500	"biased_50"	"dta"
"7demes"	29	500	"uniformS_20"	"dta"
"7demes"	29	500	"biased_20"	"dta"
"7demes"	29	500	"uniformS_10"	"dta"
"7demes"	29	500	"maxPerRegion_20"	"dta"
"7demes"	29	500	"uniform"	"dta"
"7demes"	29	500	"biased_10"	"dta"
"7demes"	29	500	"biased_5"	"dta"
"7demes"	23	500	"maxPerRegion_10"	"dta"
"7demes"	23	500	"maxPerRegion_20"	"dta"
"7demes"	23	500	"biased_50"	"dta"
"7demes"	23	500	"maxPerRegionYear_20"	"dta"
"7demes"	23	500	"biased_2.5"	"dta"
"7demes"	23	500	"uniformS_10"	"dta"
"7demes"	23	500	"biased_10"	"dta"
"7demes"	23	500	"maxPerRegionYear_10"	"dta"
"7demes"	23	500	"uniformS_20"	"dta"
"7demes"	23	500	"uniform"	"dta"
"7demes"	23	500	"biased_20"	"dta"
"7demes"	23	500	"biased_5"	"dta"
"7demes"	24	500	"biased_50"	"dta"
"7demes"	24	500	"uniformS_20"	"dta"
"7demes"	24	500	"uniform"	"dta"
"7demes"	24	500	"maxPerRegion_10"	"dta"
"7demes"	24	500	"maxPerRegionYear_20"	"dta"
"7demes"	24	500	"uniformS_10"	"dta"
"7demes"	24	500	"maxPerRegion_20"	"dta"
"7demes"	24	500	"biased_10"	"dta"
"7demes"	24	500	"biased_20"	"dta"
"7demes"	24	500	"maxPerRegionYear_10"	"dta"
"7demes"	24	500	"biased_2.5"	"dta"
"7demes"	24	500	"biased_5"	"dta"
"7demes"	26	500	"uniformS_10"	"dta"
"7demes"	26	500	"biased_2.5"	"dta"
"7demes"	26	500	"biased_20"	"dta"
"7demes"	26	500	"biased_50"	"dta"
"7demes"	26	500	"uniform"	"dta"
"7demes"	26	500	"maxPerRegionYear_10"	"dta"
"7demes"	26	500	"uniformS_20"	"dta"
"7demes"	26	500	"maxPerRegion_10"	"dta"
"7demes"	26	500	"maxPerRegionYear_20"	"dta"
"7demes"	26	500	"biased_5"	"dta"
"7demes"	26	500	"biased_10"	"dta"
"7demes"	26	500	"maxPerRegion_20"	"dta"
"7demes"	27	500	"biased_5"	"dta"
"7demes"	27	500	"uniform"	"dta"
"7demes"	27	500	"maxPerRegion_20"	"dta"
"7demes"	27	500	"uniformS_20"	"dta"
"7demes"	27	500	"biased_10"	"dta"
"7demes"	27	500	"biased_20"	"dta"
"7demes"	27	500	"biased_2.5"	"dta"
"7demes"	27	500	"uniformS_10"	"dta"
"7demes"	27	500	"maxPerRegionYear_20"	"dta"
"7demes"	27	500	"maxPerRegion_10"	"dta"
"7demes"	27	500	"biased_50"	"dta"
"7demes"	27	500	"maxPerRegionYear_10"	"dta"
"7demes"	22	500	"maxPerRegionYear_20"	"dta"
"7demes"	22	500	"biased_2.5"	"dta"
"7demes"	22	500	"uniformS_10"	"dta"
"7demes"	22	500	"biased_20"	"dta"
"7demes"	22	500	"maxPerRegionYear_10"	"dta"
"7demes"	22	500	"maxPerRegion_10"	"dta"
"7demes"	22	500	"uniformS_20"	"dta"
"7demes"	22	500	"biased_50"	"dta"
"7demes"	22	500	"biased_5"	"dta"
"7demes"	22	500	"maxPerRegion_20"	"dta"
"7demes"	22	500	"uniform"	"dta"
"7demes"	22	500	"biased_10"	"dta"
"7demes"	21	500	"maxPerRegionYear_20"	"dta"
"7demes"	21	500	"biased_20"	"dta"
"7demes"	21	500	"uniformS_10"	"dta"
"7demes"	21	500	"biased_2.5"	"dta"
"7demes"	21	500	"uniformS_20"	"dta"
"7demes"	21	500	"maxPerRegionYear_10"	"dta"
"7demes"	21	500	"uniform"	"dta"
"7demes"	21	500	"biased_5"	"dta"
"7demes"	21	500	"maxPerRegion_20"	"dta"
"7demes"	21	500	"biased_10"	"dta"
"7demes"	21	500	"maxPerRegion_10"	"dta"
"7demes"	21	500	"biased_50"	"dta"
"7demes"	30	500	"biased_20"	"mascot"
"7demes"	30	500	"maxPerRegionYear_10"	"mascot"
"7demes"	30	500	"maxPerRegion_10"	"mascot"
"7demes"	30	500	"biased_10"	"mascot"
"7demes"	30	500	"uniformS_10"	"mascot"
"7demes"	30	500	"biased_5"	"mascot"
"7demes"	30	500	"uniform"	"mascot"
"7demes"	30	500	"maxPerRegionYear_20"	"mascot"
"7demes"	30	500	"uniformS_20"	"mascot"
"7demes"	30	500	"biased_2.5"	"mascot"
"7demes"	30	500	"biased_50"	"mascot"
"7demes"	28	500	"maxPerRegion_10"	"mascot"
"7demes"	28	500	"biased_10"	"mascot"
"7demes"	28	500	"uniformS_20"	"mascot"
"7demes"	28	500	"biased_2.5"	"mascot"
"7demes"	28	500	"biased_50"	"mascot"
"7demes"	28	500	"maxPerRegion_20"	"mascot"
"7demes"	28	500	"maxPerRegionYear_20"	"mascot"
"7demes"	28	500	"biased_20"	"mascot"
"7demes"	28	500	"uniform"	"mascot"
"7demes"	25	500	"biased_50"	"mascot"
"7demes"	25	500	"biased_20"	"mascot"
"7demes"	25	500	"biased_2.5"	"mascot"
"7demes"	25	500	"maxPerRegionYear_10"	"mascot"
"7demes"	25	500	"maxPerRegion_10"	"mascot"
"7demes"	25	500	"maxPerRegionYear_20"	"mascot"
"7demes"	25	500	"biased_10"	"mascot"
"7demes"	25	500	"maxPerRegion_20"	"mascot"
"7demes"	25	500	"biased_5"	"mascot"
"7demes"	25	500	"uniformS_10"	"mascot"
"7demes"	29	500	"maxPerRegionYear_20"	"mascot"
"7demes"	29	500	"maxPerRegion_10"	"mascot"
"7demes"	29	500	"maxPerRegionYear_10"	"mascot"
"7demes"	29	500	"biased_50"	"mascot"
"7demes"	29	500	"uniformS_20"	"mascot"
"7demes"	29	500	"biased_10"	"mascot"
"7demes"	23	500	"maxPerRegion_10"	"mascot"
"7demes"	23	500	"maxPerRegion_20"	"mascot"
"7demes"	23	500	"maxPerRegionYear_20"	"mascot"
"7demes"	23	500	"biased_2.5"	"mascot"
"7demes"	23	500	"uniformS_10"	"mascot"
"7demes"	23	500	"biased_10"	"mascot"
"7demes"	23	500	"maxPerRegionYear_10"	"mascot"
"7demes"	23	500	"uniformS_20"	"mascot"
"7demes"	24	500	"biased_50"	"mascot"
"7demes"	24	500	"uniformS_20"	"mascot"
"7demes"	24	500	"uniform"	"mascot"
"7demes"	24	500	"maxPerRegion_10"	"mascot"
"7demes"	24	500	"uniformS_10"	"mascot"
"7demes"	24	500	"maxPerRegion_20"	"mascot"
"7demes"	24	500	"biased_10"	"mascot"
"7demes"	24	500	"biased_20"	"mascot"
"7demes"	24	500	"maxPerRegionYear_10"	"mascot"
"7demes"	24	500	"biased_2.5"	"mascot"
"7demes"	24	500	"biased_5"	"mascot"
"7demes"	26	500	"uniformS_10"	"mascot"
"7demes"	26	500	"biased_2.5"	"mascot"
"7demes"	26	500	"biased_20"	"mascot"
"7demes"	26	500	"biased_50"	"mascot"
"7demes"	26	500	"uniform"	"mascot"
"7demes"	26	500	"maxPerRegionYear_10"	"mascot"
