# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 21 09:06:57 CET 2022 [seed=1647850014497]
# -save_every 50000 -save_state tohma_dta2.states tohma_dta2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	alpha	default.ucld.mean	default.ucld.stdev	traits.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	traits.meanRate	traits.rates.Catanduanes.Cebu	traits.rates.Catanduanes.Luzon	traits.rates.Catanduanes.Mindanao	traits.rates.Catanduanes.Negros Oriental	traits.rates.Catanduanes.Oriental Mindoro	traits.rates.Cebu.Luzon	traits.rates.Cebu.Mindanao	traits.rates.Cebu.Negros Oriental	traits.rates.Cebu.Oriental Mindoro	traits.rates.Luzon.Mindanao	traits.rates.Luzon.Negros Oriental	traits.rates.Luzon.Oriental Mindoro	traits.rates.Mindanao.Negros Oriental	traits.rates.Mindanao.Oriental Mindoro	traits.rates.Negros Oriental.Oriental Mindoro	traits.rates.Cebu.Catanduanes	traits.rates.Luzon.Catanduanes	traits.rates.Mindanao.Catanduanes	traits.rates.Negros Oriental.Catanduanes	traits.rates.Oriental Mindoro.Catanduanes	traits.rates.Luzon.Cebu	traits.rates.Mindanao.Cebu	traits.rates.Negros Oriental.Cebu	traits.rates.Oriental Mindoro.Cebu	traits.rates.Mindanao.Luzon	traits.rates.Negros Oriental.Luzon	traits.rates.Oriental Mindoro.Luzon	traits.rates.Negros Oriental.Mindanao	traits.rates.Oriental Mindoro.Mindanao	traits.rates.Oriental Mindoro.Negros Oriental	traits.indicators.Catanduanes.Cebu	traits.indicators.Catanduanes.Luzon	traits.indicators.Catanduanes.Mindanao	traits.indicators.Catanduanes.Negros Oriental	traits.indicators.Catanduanes.Oriental Mindoro	traits.indicators.Cebu.Luzon	traits.indicators.Cebu.Mindanao	traits.indicators.Cebu.Negros Oriental	traits.indicators.Cebu.Oriental Mindoro	traits.indicators.Luzon.Mindanao	traits.indicators.Luzon.Negros Oriental	traits.indicators.Luzon.Oriental Mindoro	traits.indicators.Mindanao.Negros Oriental	traits.indicators.Mindanao.Oriental Mindoro	traits.indicators.Negros Oriental.Oriental Mindoro	traits.indicators.Cebu.Catanduanes	traits.indicators.Luzon.Catanduanes	traits.indicators.Mindanao.Catanduanes	traits.indicators.Negros Oriental.Catanduanes	traits.indicators.Oriental Mindoro.Catanduanes	traits.indicators.Luzon.Cebu	traits.indicators.Mindanao.Cebu	traits.indicators.Negros Oriental.Cebu	traits.indicators.Oriental Mindoro.Cebu	traits.indicators.Mindanao.Luzon	traits.indicators.Negros Oriental.Luzon	traits.indicators.Oriental Mindoro.Luzon	traits.indicators.Negros Oriental.Mindanao	traits.indicators.Oriental Mindoro.Mindanao	traits.indicators.Oriental Mindoro.Negros Oriental	traits.nonZeroRates	default.treeLikelihood	default.branchRates	traits.branchRates	c_traits.count[1]	c_counts_Catanduanes_Cebu[1]	c_counts_Catanduanes_Luzon[1]	c_counts_Catanduanes_Mindanao[1]	c_counts_Catanduanes_NegrosOriental[1]	c_counts_Catanduanes_OrientalMindoro[1]	c_counts_Cebu_Catanduanes[1]	c_counts_Cebu_Luzon[1]	c_counts_Cebu_Mindanao[1]	c_counts_Cebu_NegrosOriental[1]	c_counts_Cebu_OrientalMindoro[1]	c_counts_Luzon_Catanduanes[1]	c_counts_Luzon_Cebu[1]	c_counts_Luzon_Mindanao[1]	c_counts_Luzon_NegrosOriental[1]	c_counts_Luzon_OrientalMindoro[1]	c_counts_Mindanao_Catanduanes[1]	c_counts_Mindanao_Cebu[1]	c_counts_Mindanao_Luzon[1]	c_counts_Mindanao_NegrosOriental[1]	c_counts_Mindanao_OrientalMindoro[1]	c_counts_NegrosOriental_Catanduanes[1]	c_counts_NegrosOriental_Cebu[1]	c_counts_NegrosOriental_Luzon[1]	c_counts_NegrosOriental_Mindanao[1]	c_counts_NegrosOriental_OrientalMindoro[1]	c_counts_OrientalMindoro_Catanduanes[1]	c_counts_OrientalMindoro_Cebu[1]	c_counts_OrientalMindoro_Luzon[1]	c_counts_OrientalMindoro_Mindanao[1]	c_counts_OrientalMindoro_NegrosOriental[1]	c_reward_Catanduanes[1]	c_reward_Cebu[1]	c_reward_Luzon[1]	c_reward_Mindanao[1]	c_reward_NegrosOriental[1]	c_reward_OrientalMindoro[1]	c_allTransitions[1]	traits	coalescent
12950000	-11911.499162008138	-4147.5726865858815	-7763.926475422256	40.415904382325124	1969.7073832889048	754.0053707561937	80.07851119058769	10.58811740172924	0.37339049343559294	7.074948504463807E-4	3.478104789056342E-4	0.0030100973795353938	6.666865938661142E-4	0.5023510441009079	-0.01667991883180669	0.0030100973795353933	1.7731428917055858	0.12785616203468675	0.21743169515048275	0.10352203269843796	4.103526662532352	0.21004159893221444	2.185694277008923	1.5198128235078079	0.4838456124631841	1.3456781556262902	2.343652267940775	0.22409528290989325	0.5209691494727154	0.47512388153706353	0.3022265304231171	0.3665936166288157	1.7544582376441868	0.22764132519564373	1.133297972243711	1.3857354133769726	2.490315645078526	0.8186874037420554	0.08998084981872378	2.553448905905025	2.6493754480039042	0.33607368904763985	0.5143385566206302	0.474041026877891	0.7266853237127124	0.5771095539056654	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	11.0	-7741.3087112383455	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.801062861223965	53.74276581588774	479.1096854866975	181.2643327459622	19.72083292668663	14.178788064565712	7.0	"Mindanao"	-1256.618420003784
13000000	-11862.57901856193	-4109.616745745423	-7752.962272816506	34.13617834757973	1975.9871093236502	649.5551696461204	75.55654566939495	12.124296022272425	0.3961028325608984	8.220132949225163E-4	2.821133175593169E-4	0.007251793663444411	8.019712010026294E-4	0.35454610498689076	-0.04122529555986525	0.007251793663444414	0.5380844246137036	0.984992855985206	1.8980539897649307	0.41476225737126	1.1801572270291651	0.06668848775510858	0.046788164645265924	0.05317764392132415	0.29524667144546135	0.7021387661683368	1.3733552926041168	0.008835724437870401	0.2769081020307445	1.2815703439105974	1.5640980058942109	0.9180447625994999	0.7317764784325882	0.6473729290392809	2.0567292777298216	0.44222950539460343	0.6333802552519877	2.8463902234550185	0.7122003875104738	0.006782000172683183	0.3849392820990842	2.190534561027553	0.18058679219653773	0.1830773372917497	1.491686340536381	0.7573531189355982	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	-7723.902080252972	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.866850270714081	61.80832871756636	422.9136864647595	107.96192112791087	47.55401028717578	12.671405101347318	6.0	"Luzon"	-1223.2704480246523
13050000	-11922.544125439556	-4160.259894478271	-7762.284230961284	41.228545879250845	1968.8947417919792	778.9698880450732	84.0496402369625	11.611643953326395	0.35649926359486084	6.74970458549075E-4	2.594617006055407E-4	0.003496219995344115	6.72093317635798E-4	0.3875905627708392	0.00399740977854841	0.003496219995344114	0.019807522519363276	0.5039237782026037	0.22174391904896157	0.4810923172414933	0.05208089046332736	2.9053024611352516	0.7446924470978211	0.17099582984288444	0.7322575364773153	0.5030533195122479	0.018165591107722416	2.8261567946192554	0.06578454838349662	0.8270843527801365	2.1589062395212344	1.8709423164243038	1.4145951081582924	0.07846353853092036	1.2147112984952644	0.20722128927961742	0.1243458279106239	0.8570106385038627	0.03070168621647804	0.21129828081836283	0.6456345903581399	0.981514247808334	2.2021655874649055	0.8073397812106183	0.3490360639687159	1.1810718664636475	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	-7738.166931877491	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.491403918141238	116.24688342412445	476.40047831053977	97.38340663939746	23.56307762970112	22.82900782933326	6.0	"Cebu"	-1276.2744543397366
13100000	-11917.647666826804	-4147.804956886533	-7769.842709940272	37.67134616061245	1972.4519415106174	697.6921631841254	58.794440828802514	10.30517546548159	0.3520092177713442	7.680092151569085E-4	2.90273860556593E-4	0.007205187299377064	7.136381459968157E-4	0.3710839662230947	0.03699911679041272	0.0072051872993770544	0.05872071865928483	1.8938368225265632	2.6096522311725225	0.7722861168339709	0.44556276394839617	0.6133465875414693	0.5649836085868332	1.505629642740096	0.7304287605598401	0.017061543932497897	4.057964288970378	0.8158418863840261	0.788326352475346	0.929867732851678	1.4426125074020009	0.5231192521955303	0.8893685051556273	2.599286953980492	1.380282145130746	2.0674695355190837	2.916923692457735	3.921456050833434	0.36155999482731327	1.6955192574922264	0.7256217462855359	2.8526868762568562	2.3718788006945917	3.3656628020880506	0.6998134102330706	3.661548264582635	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	15.0	-7746.516514430583	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	4.013820204103156	56.72854791492453	405.5869904202441	96.64805976589206	32.34635431181962	76.47867715063241	7.0	"Oriental Mindoro"	-1234.7560307367094
13150000	-11881.674206249736	-4133.680263145226	-7747.993943104511	43.28290972775009	1966.8403779434798	753.1545546674502	82.37193635194123	9.641835608149359	0.38715909704163143	7.38253546565284E-4	3.4368058701419205E-4	0.003539622107355808	6.818741113746565E-4	0.4598255352864971	-0.08681003772228274	0.0035396221073558075	0.6139573959941507	0.8684071018554336	1.3848567410408408	0.8007201387830716	0.5765702162691454	1.6097739353957006	2.1306994088725193	1.297445147274465	0.1656087150010648	0.391188424473076	1.5617395270415315	0.45344026851147073	1.7768200583882003	1.790263353944331	0.29919485182892747	0.49847553097363456	0.20946355022493277	1.298359454552237	1.927000381181925	0.8293636962474179	0.9259598917893243	0.6029270382315817	0.8222236979341453	0.9650949491078948	1.3901638117955784	2.3914642043989063	0.9671947454474833	0.47052824398578413	0.021548745836265846	0.8394329094292093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	-7727.030486532725	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.839911022067975	58.94549279236001	439.9170156003528	201.8739926831929	47.984838267067886	10.583920364080955	6.0	"Mindanao"	-1245.2609818764554
13200000	-11907.120177928755	-4150.874751526384	-7756.245426402372	37.79733342502476	1972.3259542462051	730.7496723105759	87.86078335520455	10.958848313293473	0.3835575356268145	6.617778983673901E-4	1.9079677882619995E-4	0.006838126170762589	6.498265768915416E-4	0.29920259333343724	-0.031984236133792705	0.0068381261707625846	0.8265921913240017	0.003271063656181929	0.2697969626386167	0.27707907947181276	0.09381698782280475	1.1677926910388396	0.21921274602887755	1.1600958178902114	1.9372954633772377	1.9087644983257621	0.044645814118613784	1.46060795981668	0.9982870115866562	0.8437225294234845	0.6986065246470584	1.5048856501374848	0.3301398665578644	1.4598849640547065	2.1054950887531785	1.753412945536804	0.2857644196301839	6.18517378918943E-4	2.0983144839831676	4.1161546318046325	0.18346079532093368	2.131928889840003	0.09246970294058403	2.3721010159786053	1.5351309989782886	1.0960776883973966	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0	-7732.098705203046	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	26.754308645995664	73.39665769725522	421.7251325745384	120.26387485908522	101.19037649180723	0.1896182816056255	7.0	"Negros Oriental"	-1255.7087518152155
13250000	-11866.658421248474	-4108.466906658459	-7758.191514590014	36.61007631498695	1973.513211356243	670.8535157428167	70.86158400889295	11.693317043975604	0.3959242469783068	6.638053734039195E-4	1.474229551878074E-4	0.004353306086218658	6.654786046022593E-4	0.22313732335048	-0.04789929086080559	0.004353306086218657	0.9858035942094324	1.3565382202790262	0.23908327243963204	0.11712020884409227	0.8317048954608193	0.10493198132680424	0.2136148382487903	0.30810854880415733	0.3037692638569424	2.414771844524291	4.5201965878474875	1.2312416608498884	1.9724460384925466	0.8186641874286424	0.6264362732743488	0.11379420215754886	0.5186242421653692	0.5848620757660908	0.7458114404027871	2.7306718164485595	1.3541116381862222	0.0028350220959341313	0.9876497265588394	0.13251566606626752	0.16339605629266735	0.7525397039636335	0.07941804050525454	1.6586124051446434	0.22359844238348764	0.29792561760906755	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	-7736.968130313514	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.999443076142083	37.114075505451844	405.92273737965706	99.80330678207429	100.91548727260835	22.28109820642437	6.0	"Negros Oriental"	-1223.7037942763175
13300000	-11970.39682600662	-4193.227272692019	-7777.1695533146	40.41617316627044	1969.7071145049595	839.2193260211625	100.97428652154575	12.53023343968945	0.39190734014302026	5.110696170409633E-4	1.2295401751744673E-5	0.007209185283372365	5.120054031127909E-4	0.024402822778768	0.02709888346395736	0.007209185283372359	0.010873846279514543	0.5766096326436057	0.3473211631671872	0.47129633446801017	1.0855475887693105	0.6161447050814063	0.22209721548255001	0.5398526207672933	0.0807025354998819	1.1850379731539296	1.770303247164216	0.23330080757765373	0.7911019601005488	0.6730966591326688	1.8981130755816304	0.2457431700148881	0.6563632438774956	1.357499498443237	0.3500094420413484	0.8140684917161015	1.1925494271722021	0.27507295567567364	0.26668893866061905	1.3871656654239564	1.1771454415164255	1.392602035482762	0.32098173204748254	0.7265430489482291	0.4546887545428173	1.5622847526862302	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	9.0	-7755.916849131895	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3728146704987934	49.8111375224705	503.58087894692403	198.64554466379883	38.81640448301345	17.293515652643254	6.0	"Mindanao"	-1308.6527027144741
13350000	-11912.59719156541	-4167.442426808182	-7745.154764757228	43.89237226635416	1966.2309154048758	810.1009725742315	97.10618900325525	11.784666547672595	0.36159471110099545	6.430582001778517E-4	2.4800999218989095E-4	0.007371793950951101	6.271336534252983E-4	0.3799574421793646	-0.017317021612510516	0.007371793950951095	0.7939882500227853	0.4266587293450357	0.8660986014560963	0.3936595182408429	0.38048756822359864	0.8432991549836759	0.27518034003985087	0.9321680407141161	0.13036822780449897	0.35923587582082095	0.5545172446339501	0.28795696999671805	0.7491900816740503	1.3420095149390299	0.1464630355988338	3.2098794943231943	0.1957400860099047	0.7075636734726097	1.566611688889916	0.859369172690985	1.1774074486548445	0.5830088453032907	0.7801500007279457	0.09498808858253407	0.09318256105750068	1.447059433196396	0.25349283226065744	1.0282852561645042	3.442550205004203	0.751394286018211	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0	-7722.047414911247	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.804239984792874	56.54605988884422	494.7699345404399	119.70149439548972	104.77984933572931	3.16116682161187	6.0	"Mindanao"	-1279.4428563365286
13400000	-11922.08782757448	-4157.322746161369	-7764.765081413112	40.85345277489086	1969.269834896339	774.9789243826037	84.79810146668162	11.003721813746322	0.3183202965214064	6.561944727445255E-4	3.086446437074831E-4	0.003546841237952114	6.229222994715771E-4	0.4489740906998691	-0.02161720700675362	0.0035468412379521122	0.417365122119475	2.174541799579239	0.023013936448762002	0.4419479675887587	0.9126799483366672	3.2010201114391914	0.040744038024147854	0.6242872107780533	0.29082109462454514	0.08152793586472004	0.840651217767106	1.7188514948513924	1.9887984169912876	3.68545083189939	0.0893317169558201	1.7120526904729407	0.9436455929790246	0.49203556828093176	0.40866048654388826	1.6275289304550624	0.2069781332404244	1.4850420242630467	0.8913624575453818	0.37079260725002905	1.111621582529945	2.6336798153369805	0.14046789496149775	0.08225924831649281	0.8925225874604431	3.548966142989745	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	11.0	-7737.088071205036	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.787955621592699	56.3269853826354	519.2795416595806	127.81297670242802	53.161856931776306	4.57800240124847	7.0	"Luzon"	-1264.8289333821713
13450000	-11932.653519468427	-4172.831279051443	-7759.822240416985	41.972764638511244	1968.1505230327186	791.0596586783321	88.48949608397275	12.218588485737913	0.3516110073072196	6.742265761451648E-4	3.957972026089587E-4	0.005099626855732046	6.337069529549028E-4	0.5956329278314538	-0.022704007373833237	0.00509962685573205	0.69163051009054	0.3920869059857065	0.7569273976840202	0.7315086776116787	1.6524941348221973	1.29781070316437	1.3459712350084188	0.5123841685827835	0.007195020731852427	1.8253798436898683	0.09415936050228095	1.9410267070393976	0.868474388857694	1.2636950227317667	1.2558514766587265	0.417836958196071	0.460772829475025	1.3342561364125292	0.09663547237943684	0.6870143261991488	0.6197246342037565	0.25305874586417115	0.25371033780063595	0.8510397264496725	3.4047733291911366	0.44150931995778253	0.4205196189609844	4.4961000728844915	0.37886811403790677	2.426475320761506	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	15.0	-7737.012511640356	-2848.9064322329823	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.1841056122392146	55.95168950730219	464.3364491698169	174.5646813117613	30.91137723153144	30.906978221089627	8.0	"Mindanao"	-1276.4781902520397
13500000	-11906.775917192766	-4137.3153318224195	-7769.460585370347	36.72914037859319	1973.3941472926367	702.0019728759576	89.7195424858191	9.209787928429833	0.2835028249133577	6.619804038155968E-4	9.874727395981266E-5	0.004538383173562367	6.724946471367644E-4	0.1608429363492116	0.04015146364818179	0.004538383173562366	0.042221347255586954	0.9346284211591495	3.0981275311788035	1.9350595836376445	1.6257945349013239	0.853093290345365	0.5748887487469941	1.6765691651730557	0.49669836388359695	0.01664623929120854	0.059088460175611215	0.8237400220527056	0.06206735911505924	0.8130508789006623	2.536645153079903	0.24409682079982464	1.6781713299210168	0.48702500766211376	0.04747982024738013	0.4285188754607645	0.7213807031484616	0.6003367451821545	0.034133872033560456	1.3695890051482318	2.0277874150790116	0.9070194477114903	0.4702585674327974	1.4782680290708603	0.10106138796168647	0.5636517188864937	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7745.427140807953	-2848.9064322329823	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11765444419947	88.1690851162502	466.2211483676445	93.52816305278262	27.911563728041987	0.5682370564629496	5.0	"Cebu"	-1249.0782153283235
13550000	-11922.244039540536	-4157.529024189886	-7764.715015350651	42.639398315665744	1967.4838893555643	757.0549103623886	86.68484254934626	11.699298353338738	0.3457915114386368	6.864213838553405E-4	2.239691389864092E-4	0.001154225021396527	6.761083520363973E-4	0.32208092544011235	-0.05472832495240151	0.0011542250213965276	0.25702270185182735	1.0270797997402867	1.7605521775971393	1.0868377250450898	0.9055148365640368	0.5049014899884993	0.47765210138225844	1.640108197684784	2.273562511981238	1.4912246995367413	1.3355855700950805	5.401562531198757	1.6269005831828454	1.7763856312759192	0.28799799211499505	0.441598110828228	1.4931612869858515	0.47585941685701716	0.9395605454241068	0.9901937536944776	0.5776741781648717	1.581684757291169	4.828562443642996	0.5661755903464687	0.007875379037847208	0.4121048637747352	1.2057146547431346	0.1876896097208558	0.1128356183810339	0.990255366480854	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	-7735.106972949245	-2848.9064322329823	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.915376676161852	52.727859002050124	528.1128739777162	86.90510210671226	43.318193698335705	1.729346026140247	6.0	"Luzon"	-1265.114913054193
13600000	-11921.44659196972	-4177.621881392756	-7743.824710576963	41.74890353947989	1968.37438413175	814.4791480912958	90.96152333949944	10.08010724493093	0.4451388128436906	5.927022167840324E-4	1.8660959430568888E-4	0.005256477639535766	5.795759969250819E-4	0.3323987819463201	0.07456655247744616	0.0052564776395357705	1.4472968308203504	1.6483770223684389	0.8649020060045391	1.394235167944692	0.5459323699443638	0.16878485558275233	3.932351355089339	0.3490162635215918	0.6612377766954372	0.5463943314026536	0.8554235554793144	0.7634146163749077	0.09558733552153084	1.2929504082024434	1.669711313329252	0.3251635615623412	0.12028437543653037	0.9069192057760641	0.49975956676125305	2.7795991623983154	2.068533719201964	0.06958982466320907	0.09512279106883666	2.328978690095033	1.4756749784187924	0.3440986529654726	3.6097149400296535	2.892882063550158	0.9856000922593567	0.48008379233228693	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	-7720.4673672543195	-2848.9064322329823	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.2195883618351	110.18262423062274	497.9936655228502	109.57017938463187	29.635709336726812	29.19802795690106	7.0	"Cebu"	-1283.759749590552
13650000	-11982.68256733323	-4204.633753705493	-7778.048813627736	47.52078842603966	1962.6024992451903	898.9044929216119	111.35097716690363	12.002398806443113	0.3111492336624432	5.650714322410726E-4	4.0160126325015866E-5	0.0043753835605382495	5.570352630141838E-4	0.0675600384140697	0.05852679587591515	0.004375383560538248	0.05812151257413156	0.3989156560196239	0.5935654245494045	0.8289286810462515	0.32217451093919913	2.286179788078607	0.12389017078692695	0.34756113728661375	0.3241128981806765	2.4390653541246388	1.6256803287221606	0.6821663143205644	1.5075286987490006	0.9675797218044014	2.076171677569335	0.3573958813948185	0.8602766296904503	0.6635808403524314	0.4689691605730748	0.47152373857536306	1.765618414170127	1.5377405160067887	0.9519558027101361	0.7602093934724602	0.7758673335142874	0.3107652576438204	1.4124848042326497	0.14180785698538725	1.2184610162592373	5.413168450067408	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	15.0	-7752.587289380058	-2848.9064322329823	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	7.662967109128651	47.72226499352125	542.7980706875344	140.31155485104495	88.45948391504152	42.2651845024318	6.0	"Negros Oriental"	-1308.0517278263717
