Sample	posterior	likelihood	prior	treeLikelihood.sim6_uniform_150	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
3260000	-25262.791328888405	-24759.519847125383	-503.271481763021	-24759.519847125383	-482.17933598472337	24.295773311118626	1	0	1	0	0	1	2.531999	2.531999	2.531999	0.176342	0.0	0.178221	0.0	0.0	0.234619	3	2.5185383774081917E-4	2.208083284471267	0.2839785536850553	0.22037546421324794	0.23442160525171174	0.26122437684998606
3262000	-25258.72975864702	-24753.747795568594	-504.98196307842557	-24753.747795568594	-484.4995009644605	24.29334734170605	1	0	1	0	0	1	2.671413	2.671413	2.671413	0.095694	0.0	0.281703	0.0	0.0	0.247639	3	2.4444745509561474E-4	2.208083284471267	0.289178385827876	0.21517563207042725	0.23442160525171174	0.26122437684998606
3264000	-25254.01706412953	-24746.148069269144	-507.86899486038425	-24746.148069269144	-490.05934172009177	24.176475151544373	1	0	1	0	0	1	3.089576	3.089576	3.089576	0.136285	0.0	0.223193	0.0	0.0	0.238112	3	2.4335912339305102E-4	2.208083284471267	0.289178385827876	0.21517563207042725	0.23442160525171174	0.26122437684998606
3266000	-25248.18936219712	-24746.7655634479	-501.4237987492187	-24746.7655634479	-484.48315497936846	24.79592464463005	1	0	1	0	0	1	2.606184	2.606184	2.606184	0.164239	0.0	0.316272	0.0	0.0	0.095684	3	2.3973116516382765E-4	2.208083284471267	0.289178385827876	0.21517563207042725	0.23442160525171174	0.26122437684998606
3268000	-25252.119225182567	-24744.73694317539	-507.38228200717765	-24744.73694317539	-490.90152096255946	24.792472621967455	1	0	1	0	0	1	2.472361	2.472361	2.472361	0.279449	0.0	0.371495	0.0	0.0	0.060682	3	2.651290811581644E-4	2.208083284471267	0.289178385827876	0.21517563207042725	0.23442160525171174	0.26122437684998606
3270000	-25245.558306491217	-24748.908759249436	-496.64954724178233	-24748.908759249436	-479.62286225742685	24.23909104008992	1	0	1	0	0	1	2.466892	2.466892	2.466892	0.071909	0.0	0.304978	0.0	0.0	0.135363	3	2.5839421958903023E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3272000	-25248.920057106105	-24756.226020781498	-492.6940363246073	-24756.226020781498	-476.2617973567169	24.235660049686576	1	0	1	0	0	1	2.268336	2.268336	2.268336	0.124484	0.0	0.247854	0.0	0.0	0.106805	3	2.4230260980082674E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3274000	-25255.039122588678	-24765.61473374725	-489.42438884142706	-24765.61473374725	-475.77131143574877	24.231673112880657	1	0	1	0	0	1	2.267228	2.267228	2.267228	0.185115	0.0	0.368906	0.0	0.0	0.387034	3	2.645986505224468E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3276000	-25256.863257960347	-24762.588895958033	-494.2743620023142	-24762.588895958033	-475.44933236894286	24.23760436594858	1	1	1	1	1	1	2.399145	2.399145	2.399145	0.201612	0.033016	0.127761	0.022653	0.221331	0.079514	6	2.6530899457514784E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3278000	-25233.995918030058	-24744.007212487522	-489.98870554253676	-24744.007212487522	-474.2572448226434	24.242265610732566	1	0	1	1	0	1	2.133128	2.133128	2.133128	0.231039	0.0	0.073783	0.041149	0.0	0.178497	4	2.716944567445089E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3280000	-25249.60664643167	-24751.861778598373	-497.74486783329576	-24751.861778598373	-478.65647994952315	24.247740419880927	1	0	1	0	0	1	2.589611	2.589611	2.589611	0.082793	0.0	0.228773	0.0	0.0	0.316946	3	2.5290449989154144E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3282000	-25243.722953522567	-24756.241421257226	-487.481532265342	-24756.241421257226	-471.9283737044034	23.86492150852121	1	0	1	0	0	1	2.398352	2.398352	2.398352	0.177983	0.0	0.400216	0.0	0.0	0.280581	3	2.625431018905681E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3284000	-25244.95821902811	-24758.708754146253	-486.2494648818566	-24758.708754146253	-472.3077506829604	23.862725597401838	1	0	1	0	0	1	2.369624	2.369624	2.369624	0.258569	0.0	0.340245	0.0	0.0	0.199416	3	2.663577918246281E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3286000	-25254.083942965128	-24755.357005498172	-498.7269374669554	-24755.357005498172	-482.5409713810611	23.86460787710924	1	0	1	0	0	1	2.617286	2.617286	2.617286	0.245201	0.0	0.333255	0.0	0.0	0.301852	3	2.626493487004352E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3288000	-25261.885417254547	-24758.262688074683	-503.6227291798654	-24758.262688074683	-487.10010669219884	24.271277808594462	1	0	1	0	0	1	2.782545	2.782545	2.782545	0.220892	0.0	0.256988	0.0	0.0	0.098620	3	2.5587604389176223E-4	2.15133219156155	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3290000	-25247.264896244473	-24749.641964170718	-497.62293207375654	-24749.641964170718	-482.313809032203	24.696699183308763	1	0	1	0	0	1	2.659580	2.659580	2.659580	0.176280	0.0	0.206870	0.0	0.0	0.488124	3	2.5219804345073544E-4	2.077785311813509	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3292000	-25246.047824139714	-24752.689064951173	-493.35875918854015	-24752.689064951173	-476.6797237489208	24.88062384975838	1	0	1	0	0	1	2.573864	2.573864	2.573864	0.288658	0.0	0.172865	0.0	0.0	0.201030	3	2.3632916405628662E-4	2.077785311813509	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3294000	-25263.308077410937	-24763.911731878972	-499.39634553196555	-24763.911731878972	-476.0887736369568	24.877947830023288	1	0	1	0	1	1	2.641180	2.641180	2.641180	0.075745	0.0	0.335737	0.0	0.144314	0.101407	4	2.48176789633287E-4	2.077785311813509	0.289178385827876	0.21517563207042725	0.23235451298993762	0.26329146911176016
3296000	-25243.65199710488	-24757.265209465193	-486.3867876396859	-24757.265209465193	-471.142783955227	24.89388856623989	1	0	1	0	0	1	2.433701	2.433701	2.433701	0.172266	0.0	0.463561	0.0	0.0	0.236457	3	2.473080028907247E-4	2.077785311813509	0.28238991238968486	0.21517563207042725	0.23914298642812878	0.26329146911176016
3298000	-25260.572881510692	-24766.304029426876	-494.2688520838182	-24766.304029426876	-478.1727765209875	24.8613139794675	1	0	1	0	0	1	2.449238	2.449238	2.449238	0.195984	0.0	0.186552	0.0	0.0	0.275365	3	2.695929499818597E-4	2.077785311813509	0.28238991238968486	0.21517563207042725	0.23914298642812878	0.26329146911176016
3300000	-25273.530460775608	-24773.95453504388	-499.5759257317289	-24773.95453504388	-483.45064412879	24.860317642827102	1	0	1	0	0	1	2.528596	2.528596	2.528596	0.219091	0.0	0.221664	0.0	0.0	0.139502	3	2.554410342186251E-4	2.17038567170976	0.27809149493652474	0.2194740495235874	0.23914298642812878	0.26329146911176016
3302000	-25276.526220299584	-24769.582332244987	-506.9438880545982	-24769.582332244987	-490.26978239169244	24.870858723509134	1	0	1	0	0	1	2.474123	2.474123	2.474123	0.262633	0.0	0.341751	0.0	0.0	0.190807	3	2.5101791851024304E-4	1.7443627002031534	0.27809149493652474	0.2194740495235874	0.23914298642812878	0.26329146911176016
3304000	-25283.287481151434	-24773.659570516495	-509.6279106349404	-24773.659570516495	-490.7243183649658	24.868490830871252	1	0	1	0	0	1	3.060465	3.060465	3.060465	0.198615	0.0	0.405601	0.0	0.0	0.273085	3	2.529737536689337E-4	1.7443627002031534	0.27809149493652474	0.21874979762828195	0.23914298642812878	0.2640157210070656
3306000	-25267.54602051602	-24767.787138789216	-499.7588817268058	-24767.787138789216	-481.10353949773815	25.018424248678933	1	0	1	0	1	1	2.352869	2.352869	2.352869	0.079163	0.0	0.401004	0.0	0.052775	0.262499	4	2.499183081681903E-4	1.7443627002031534	0.2911653712222237	0.21874979762828195	0.22606911014242986	0.2640157210070656
3308000	-25266.002452627275	-24762.929203740205	-503.07324888706927	-24762.929203740205	-485.09893543682006	25.018344427725058	1	0	1	0	0	1	2.640954	2.640954	2.640954	0.081166	0.0	0.298966	0.0	0.0	0.280875	3	2.396180393117701E-4	1.7443627002031534	0.28905883755504175	0.2208563312954639	0.22606911014242986	0.2640157210070656
3310000	-25261.1415841615	-24766.87579373452	-494.265790426981	-24766.87579373452	-477.4968206376627	25.030834240604037	1	0	1	0	0	1	2.873241	2.873241	2.873241	0.101605	0.0	0.242699	0.0	0.0	0.221209	3	2.561170903654544E-4	1.7443627002031534	0.28905883755504175	0.2208563312954639	0.22606911014242986	0.2640157210070656
3312000	-25248.410306303074	-24745.192905522847	-503.21740078022736	-24745.192905522847	-485.94478304473097	25.03198738031341	1	0	1	0	1	1	2.554769	2.554769	2.554769	0.140545	0.0	0.350036	0.0	0.019011	0.420785	4	2.4099726817179113E-4	2.112641265602125	0.28905883755504175	0.2208563312954639	0.22606911014242986	0.2640157210070656
3314000	-25268.679906694797	-24769.606047021938	-499.0738596728597	-24769.606047021938	-482.83527092349726	25.031529594333428	1	0	1	0	0	1	2.751478	2.751478	2.751478	0.211177	0.0	0.277919	0.0	0.0	0.225481	3	2.4679427015467933E-4	2.112641265602125	0.28905883755504175	0.2208563312954639	0.22606911014242986	0.2640157210070656
3316000	-25261.111696929223	-24757.463883039905	-503.6478138893198	-24757.463883039905	-485.3022641182988	25.030118570971265	1	0	1	0	0	1	2.729745	2.729745	2.729745	0.239473	0.0	0.436708	0.0	0.0	0.238447	3	2.632813121779067E-4	2.0516428568769447	0.28905883755504175	0.2208563312954639	0.22606911014242986	0.2640157210070656
3318000	-25244.420432912706	-24743.561088438066	-500.8593444746393	-24743.561088438066	-483.1255067963058	25.031856682562463	1	0	1	0	0	1	2.148198	2.148198	2.148198	0.189556	0.0	0.240451	0.0	0.0	0.127041	3	2.6706619044498546E-4	1.9612254276095153	0.28905883755504175	0.2208563312954639	0.22606911014242986	0.2640157210070656
3320000	-25243.23947968893	-24743.17256057758	-500.0669191113514	-24743.17256057758	-481.3279820373742	24.410417177322888	1	0	1	1	0	1	2.371877	2.371877	2.371877	0.220166	0.0	0.293609	0.009620	0.0	0.245587	4	2.4209200097378807E-4	1.9612254276095153	0.28906461240331205	0.2208563312954639	0.22606333529415956	0.2640157210070656
3322000	-25247.41029239675	-24746.00876644332	-501.4015259534316	-24746.00876644332	-483.2727948662211	24.388768797296787	1	0	1	0	0	1	3.093387	3.093387	3.093387	0.116883	0.0	0.332741	0.0	0.0	0.232091	3	2.5197109978171786E-4	1.9612254276095153	0.28906461240331205	0.2208563312954639	0.22606333529415956	0.2640157210070656
3324000	-25240.2405258189	-24746.743264288314	-493.49726153058685	-24746.743264288314	-477.93416322415976	24.387870416969264	1	0	1	0	1	1	2.672091	2.672091	2.672091	0.175944	0.0	0.352609	0.0	0.027428	0.452840	4	2.4854052345623165E-4	1.852622341498568	0.28906461240331205	0.21663658147492335	0.22606333529415956	0.2682354708276061
3326000	-25233.279777578824	-24743.905613976247	-489.3741636025753	-24743.905613976247	-475.80267246874547	24.222762198001522	1	0	1	0	0	1	2.442418	2.442418	2.442418	0.250232	0.0	0.311415	0.0	0.0	0.227493	3	2.6456198199836247E-4	1.852622341498568	0.28906461240331205	0.21663658147492335	0.22606333529415956	0.2682354708276061
3328000	-25244.151093462984	-24752.558521242685	-491.592572220299	-24752.558521242685	-476.8090000210819	24.772439814250713	1	0	1	0	1	1	2.363942	2.363942	2.363942	0.204318	0.0	0.371715	0.0	0.213528	0.067826	4	2.7580674422244194E-4	1.852622341498568	0.28906461240331205	0.21663658147492335	0.22606333529415956	0.2682354708276061
3330000	-25243.928833100195	-24754.54195465804	-489.38687844215514	-24754.54195465804	-476.3155047585529	24.77484167030957	1	0	1	0	0	1	2.112465	2.112465	2.112465	0.288162	0.0	0.494058	0.0	0.0	0.134128	3	2.55858721366836E-4	1.852622341498568	0.2900434122538732	0.2237922300047985	0.2250845354435984	0.26107982229773097
3332000	-25235.449506505804	-24743.149552066625	-492.2999544391792	-24743.149552066625	-474.07130289134676	24.773741447164298	1	0	1	0	0	1	2.800795	2.800795	2.800795	0.071944	0.0	0.133701	0.0	0.0	0.214536	3	2.6293576371194086E-4	2.1742785041695796	0.2900434122538732	0.2237922300047985	0.2250845354435984	0.26107982229773097
3334000	-25241.712291210737	-24745.705736056414	-496.00655515432436	-24745.705736056414	-477.6499932318631	25.10960415864095	1	0	1	0	0	1	2.531609	2.531609	2.531609	0.188586	0.0	0.505984	0.0	0.0	0.435102	3	2.5414042770547285E-4	2.1742785041695796	0.2900434122538732	0.2237922300047985	0.2250845354435984	0.26107982229773097
3336000	-25254.72170732839	-24760.97152810901	-493.7501792193786	-24760.97152810901	-470.2334768028815	25.117405497473875	1	0	1	0	0	1	2.342535	2.342535	2.342535	0.082501	0.0	0.244297	0.0	0.0	0.135848	3	2.675146366996083E-4	2.1742785041695796	0.29013741444404195	0.2237922300047985	0.2250845354435984	0.2609858201075622
3338000	-25251.600138684236	-24766.87293164215	-484.7272070420885	-24766.87293164215	-467.0773713953685	25.125222735042907	1	0	1	0	1	1	2.312120	2.312120	2.312120	0.111183	0.0	0.269222	0.0	0.054116	0.108334	4	2.4348281547307692E-4	2.1742785041695796	0.29013741444404195	0.2237922300047985	0.2250845354435984	0.2609858201075622
3340000	-25247.193809769138	-24756.14711629912	-491.04669347001976	-24756.14711629912	-474.55060626406294	25.13219159550227	1	0	1	0	0	1	2.268945	2.268945	2.268945	0.359844	0.0	0.414887	0.0	0.0	0.333259	3	2.5910086738706393E-4	1.8515605041463274	0.29013741444404195	0.2237922300047985	0.22509920934447447	0.26097114620668616
3342000	-25248.52632540452	-24751.261605955566	-497.2647194489546	-24751.261605955566	-483.5128667681593	25.1447528483905	1	0	1	0	0	1	2.288155	2.288155	2.288155	0.137932	0.0	0.233991	0.0	0.0	0.049333	3	2.5281588611083275E-4	1.8515605041463274	0.29013741444404195	0.2237922300047985	0.22509920934447447	0.26097114620668616
3344000	-25264.649164263457	-24765.515110796023	-499.1340534674354	-24765.515110796023	-482.075385991297	25.09880898061506	1	0	1	0	0	1	2.483467	2.483467	2.483467	0.189615	0.0	0.407827	0.0	0.0	0.427077	3	2.505523270608116E-4	2.277905665942669	0.29013741444404195	0.22541500172208123	0.22347643762719174	0.26097114620668616
3346000	-25251.768134829385	-24749.31454272597	-502.45359210341314	-24749.31454272597	-483.6969221548077	25.069414106768882	1	0	1	0	0	1	2.719953	2.719953	2.719953	0.219589	0.0	0.287554	0.0	0.0	0.150217	3	2.5293972153016703E-4	2.277905665942669	0.29013741444404195	0.22541500172208123	0.22347643762719174	0.26097114620668616
3348000	-25247.51226705873	-24755.35847425261	-492.15379280611904	-24755.35847425261	-473.89202744472607	25.25366963076225	1	0	1	0	1	1	2.553018	2.553018	2.553018	0.153198	0.0	0.316895	0.0	0.043858	0.221963	4	2.737229834880123E-4	2.277905665942669	0.28285619720429933	0.22541500172208123	0.23075765486693434	0.26097114620668616
3350000	-25244.37604009784	-24750.0601538642	-494.3158862336395	-24750.0601538642	-479.32983380155144	25.250135324649108	1	0	1	0	0	1	2.471944	2.471944	2.471944	0.232458	0.0	0.104789	0.0	0.0	0.306838	3	2.5055540893995505E-4	1.990213141022695	0.28285619720429933	0.22541500172208123	0.23075765486693434	0.26097114620668616
3352000	-25226.65328977738	-24735.992014473908	-490.66127530346995	-24735.992014473908	-472.9025824167726	25.25316904858282	1	0	1	0	0	1	2.475502	2.475502	2.475502	0.230804	0.0	0.280153	0.0	0.0	0.300762	3	2.4935354960148873E-4	1.990213141022695	0.27939204858253935	0.22541500172208123	0.2333144891060357	0.2618784605893448
3354000	-25252.252250862395	-24754.927495600015	-497.32475526238136	-24754.927495600015	-478.4549032032054	25.250769703159577	1	0	1	0	0	1	2.436909	2.436909	2.436909	0.120290	0.0	0.230187	0.0	0.0	0.092794	3	2.622813115590732E-4	1.990213141022695	0.27939204858253935	0.22541500172208123	0.2333144891060357	0.2618784605893448
3356000	-25248.789454147285	-24757.539044793964	-491.25040935332186	-24757.539044793964	-475.14301429416116	24.686780604470275	1	0	1	0	0	1	2.361113	2.361113	2.361113	0.234508	0.0	0.307478	0.0	0.0	0.106301	3	2.484657042760982E-4	1.990213141022695	0.27939204858253935	0.22541500172208123	0.2333144891060357	0.2618784605893448
3358000	-25245.91335295642	-24749.73813517939	-496.1752177770311	-24749.73813517939	-476.68595910433686	24.68612547366115	1	0	1	0	0	1	2.625444	2.625444	2.625444	0.240628	0.0	0.235925	0.0	0.0	0.251219	3	2.5808135355729836E-4	1.990213141022695	0.27939204858253935	0.22541500172208123	0.2333144891060357	0.2618784605893448
3360000	-25243.87260401458	-24755.97996958714	-487.8926344274408	-24755.97996958714	-474.2902578941693	24.68289763042038	1	0	1	0	0	1	2.193444	2.193444	2.193444	0.096660	0.0	0.268715	0.0	0.0	0.338308	3	2.5949993822973517E-4	1.990213141022695	0.27939204858253935	0.22541500172208123	0.2333144891060357	0.2618784605893448
3362000	-25248.26027691383	-24766.19317744158	-482.0670994722501	-24766.19317744158	-468.0424665604911	24.68139051303524	1	0	1	0	0	1	2.447995	2.447995	2.447995	0.191456	0.0	0.239934	0.0	0.0	0.269647	3	2.647480576056754E-4	1.990213141022695	0.27939204858253935	0.2205755740336293	0.23815391679448764	0.2618784605893448
3364000	-25253.49915821303	-24758.10545297662	-495.39370523641395	-24758.10545297662	-477.9211896032954	24.686827018831654	1	0	1	1	0	1	2.344320	2.344320	2.344320	0.113881	0.0	0.172663	0.005727	0.0	0.125185	4	2.605396866034386E-4	1.990213141022695	0.27939204858253935	0.2205755740336293	0.23815391679448764	0.2618784605893448
3366000	-25264.301276607264	-24760.19713463394	-504.10414197332193	-24760.19713463394	-489.34758017120174	24.69113893691368	1	0	1	0	0	1	2.237449	2.237449	2.237449	0.064886	0.0	0.129795	0.0	0.0	0.258801	3	2.605871731124023E-4	1.990213141022695	0.27939204858253935	0.2205755740336293	0.23815391679448764	0.2618784605893448
3368000	-25251.96236546223	-24752.859377238143	-499.10298822408816	-24752.859377238143	-481.7257295815164	25.688215452682904	1	0	1	0	1	1	2.880220	2.880220	2.880220	0.133590	0.0	0.287049	0.0	0.038159	0.202446	4	2.4380565808650303E-4	1.990213141022695	0.27939204858253935	0.2205755740336293	0.23815391679448764	0.2618784605893448
3370000	-25262.82833694869	-24755.212526398165	-507.6158105505219	-24755.212526398165	-491.8881045461197	25.300107271715593	1	0	1	0	0	1	2.536092	2.536092	2.536092	0.100207	0.0	0.397275	0.0	0.0	0.153900	3	2.305643640626929E-4	1.990213141022695	0.27939204858253935	0.2205755740336293	0.23815391679448764	0.2618784605893448
3372000	-25256.493209646207	-24759.30187223728	-497.1913374089277	-24759.30187223728	-480.09835549736164	25.295113604302827	1	0	1	0	0	1	2.541580	2.541580	2.541580	0.072146	0.0	0.318943	0.0	0.0	0.289145	3	2.581213745400266E-4	2.0662234816716647	0.27939204858253935	0.2205755740336293	0.23815391679448764	0.2618784605893448
3374000	-25231.796362458354	-24737.98214447763	-493.8142179807227	-24737.98214447763	-478.4088799539766	24.816295678776896	1	0	1	0	0	1	2.257955	2.257955	2.257955	0.178050	0.0	0.386676	0.0	0.0	0.352099	3	2.573063747793902E-4	2.0662234816716647	0.2824241499972365	0.2205755740336293	0.23512181537979052	0.2618784605893448
3376000	-25234.948655453285	-24743.809564726987	-491.1390907262973	-24743.809564726987	-475.42421367356945	24.898509624265216	1	0	1	0	0	1	2.282287	2.282287	2.282287	0.180991	0.0	0.388879	0.0	0.0	0.308224	3	2.5439912013377423E-4	2.0662234816716647	0.2824241499972365	0.2205755740336293	0.23512181537979052	0.2618784605893448
3378000	-25255.46541477838	-24753.83027465132	-501.6351401270569	-24753.83027465132	-484.54641805634515	24.89362737920696	1	0	1	0	0	1	2.316921	2.316921	2.316921	0.321543	0.0	0.412890	0.0	0.0	0.183243	3	2.4556221739595785E-4	2.1649267807274857	0.2824241499972365	0.2205755740336293	0.23512181537979052	0.2618784605893448
3380000	-25257.24280936806	-24750.240616345698	-507.0021930223623	-24750.240616345698	-491.5109752820277	26.51119858911641	1	0	1	0	0	1	2.568149	2.568149	2.568149	0.097462	0.0	0.344100	0.0	0.0	0.300941	3	2.4481087506134146E-4	2.1649267807274857	0.2824241499972365	0.21704185261849493	0.23512181537979052	0.26541218200447914
3382000	-25257.6651850132	-24754.991167367298	-502.6740176459042	-24754.991167367298	-488.99186971383244	26.413843778743782	1	0	1	0	0	1	2.294012	2.294012	2.294012	0.118640	0.0	0.473031	0.0	0.0	0.328947	3	2.489041498244908E-4	2.1649267807274857	0.2824241499972365	0.21704185261849493	0.23512181537979052	0.26541218200447914
3384000	-25279.707608421217	-24765.482615901015	-514.2249925202029	-24765.482615901015	-498.68600296498187	26.37110802987945	1	0	1	0	1	0	2.809781	2.809781	2.809781	0.363750	0.0	0.366781	0.0	0.268792	0.0	3	2.4101349246089662E-4	2.1649267807274857	0.2884445535605384	0.21704185261849493	0.22910141181648863	0.26541218200447914
3386000	-25296.459652008	-24771.776353104513	-524.6832989034891	-24771.776353104513	-507.7257119400607	26.36677886204024	1	0	1	1	1	0	2.050069	2.050069	2.050069	0.776480	0.0	0.966583	0.259387	0.185274	0.0	4	2.4657049288302887E-4	2.1649267807274857	0.2884445535605384	0.21704185261849493	0.22910141181648863	0.26541218200447914
3388000	-25272.58488313125	-24762.30721200136	-510.2776711298888	-24762.30721200136	-492.6681218246405	26.64440269372341	1	0	1	0	0	1	2.641853	2.641853	2.641853	0.165646	0.0	0.401169	0.0	0.0	0.365195	3	2.308221201367043E-4	2.1649267807274857	0.2884445535605384	0.2159325556632436	0.22910141181648863	0.26652147895973044
3390000	-25276.378346690548	-24766.22740981902	-510.1509368715253	-24766.22740981902	-490.88075547264265	26.64575865770759	1	0	1	1	1	1	2.430905	2.430905	2.430905	0.067188	0.0	0.475821	0.157114	0.099424	0.073358	5	2.290905860837694E-4	2.1649267807274857	0.2884445535605384	0.2159325556632436	0.22910141181648863	0.26652147895973044
3392000	-25271.872023311746	-24768.25309340257	-503.6189299091743	-24768.25309340257	-488.0987817076123	26.649875154601236	1	1	1	0	0	1	2.267006	2.267006	2.267006	0.199633	0.020091	0.422589	0.0	0.0	0.087422	4	2.5614159918856453E-4	2.1649267807274857	0.2884445535605384	0.2159325556632436	0.22910141181648863	0.26652147895973044
3394000	-25260.09168112667	-24763.348933983587	-496.74274714308143	-24763.348933983587	-482.612882967111	25.46042994986343	1	0	1	0	0	1	2.075602	2.075602	2.075602	0.318311	0.0	0.371864	0.0	0.0	0.270995	3	2.5853960820087943E-4	1.999588407471957	0.2884445535605384	0.2159325556632436	0.22910141181648863	0.26652147895973044
3396000	-25252.123832096033	-24751.720838574343	-500.40299352168796	-24751.720838574343	-485.445144868617	25.46044433564191	1	0	1	0	0	1	2.196740	2.196740	2.196740	0.168603	0.0	0.152337	0.0	0.0	0.123035	3	2.441253771143605E-4	1.999588407471957	0.2884445535605384	0.2159325556632436	0.22910141181648863	0.26652147895973044
3398000	-25247.329782391498	-24744.891021463915	-502.4387609275829	-24744.891021463915	-483.91650555880307	24.90309903110987	1	0	1	0	0	1	2.350568	2.350568	2.350568	0.101879	0.0	0.201365	0.0	0.0	0.095649	3	2.539030162983969E-4	1.999588407471957	0.28736838347720683	0.2159325556632436	0.22910141181648863	0.267597649043062
3400000	-25252.405918729517	-24750.68127554949	-501.72464318002767	-24750.68127554949	-484.95816903489265	24.901212808967987	1	0	1	0	0	1	2.409655	2.409655	2.409655	0.105946	0.0	0.238140	0.0	0.0	0.140542	3	2.5170673979013E-4	1.999588407471957	0.28736838347720683	0.2159325556632436	0.22910141181648863	0.267597649043062
3402000	-25247.162859332508	-24752.718481899028	-494.44437743347845	-24752.718481899028	-478.21947480507134	24.90782043776711	1	0	1	0	0	1	2.521076	2.521076	2.521076	0.173811	0.0	0.367174	0.0	0.0	0.316990	3	2.732258354843461E-4	1.999588407471957	0.28736838347720683	0.2159325556632436	0.22910141181648863	0.267597649043062
3404000	-25258.91531611578	-24757.384606607717	-501.5307095080654	-24757.384606607717	-486.71061510786734	24.85989231307998	1	0	1	0	0	1	2.764595	2.764595	2.764595	0.079697	0.0	0.208336	0.0	0.0	0.281862	3	2.5621156899579715E-4	1.999588407471957	0.28402904760155545	0.2159325556632436	0.22910141181648863	0.2709369849187134
3406000	-25243.971332899884	-24749.498150766998	-494.47318213288776	-24749.498150766998	-480.43149626733293	24.86260718825779	1	0	1	0	0	1	2.183520	2.183520	2.183520	0.117036	0.0	0.379656	0.0	0.0	0.280604	3	2.324052195329274E-4	1.999588407471957	0.28402904760155545	0.2159325556632436	0.22910141181648863	0.2709369849187134
3408000	-25241.500264353217	-24748.00245201197	-493.4978123412467	-24748.00245201197	-480.0107434868588	24.863979997286307	1	0	1	0	0	1	2.122590	2.122590	2.122590	0.145111	0.0	0.309658	0.0	0.0	0.227600	3	2.5928016251585887E-4	1.999588407471957	0.28402904760155545	0.2159325556632436	0.22910141181648863	0.2709369849187134
3410000	-25259.46463873195	-24754.343002068876	-505.1216366630772	-24754.343002068876	-489.28106733245625	24.19202986916242	1	0	1	0	0	1	2.464831	2.464831	2.464831	0.136556	0.0	0.512503	0.0	0.0	0.144877	3	2.3878972883151298E-4	1.999588407471957	0.2933695961817808	0.2159325556632436	0.22910141181648863	0.261596436338488
3412000	-25280.41872763297	-24768.784848519168	-511.6338791138012	-24768.784848519168	-494.0056175970909	24.19519272674117	1	0	1	0	0	1	2.637488	2.637488	2.637488	0.251125	0.0	0.072256	0.0	0.0	0.182744	3	2.7593741482779025E-4	2.064564504822689	0.2933695961817808	0.2159325556632436	0.22910141181648863	0.261596436338488
3414000	-25269.964317316917	-24773.46329222482	-496.5010250920957	-24773.46329222482	-479.63980200213797	24.216260176412234	1	0	1	0	0	1	2.285977	2.285977	2.285977	0.219826	0.0	0.258256	0.0	0.0	0.229438	3	2.6745429321785216E-4	2.064564504822689	0.2933695961817808	0.2159325556632436	0.2330066769186708	0.2576911712363058
3416000	-25264.960256684222	-24767.376869086766	-497.5833875974572	-24767.376869086766	-481.82232402225276	24.2227965248037	1	0	1	0	0	1	2.834966	2.834966	2.834966	0.144328	0.0	0.344004	0.0	0.0	0.110929	3	2.8332288031294507E-4	2.064564504822689	0.2933695961817808	0.2159325556632436	0.2330066769186708	0.2576911712363058
3418000	-25273.808988544028	-24770.140254787217	-503.6687337568118	-24770.140254787217	-487.5347490104722	24.241199936965497	1	0	1	0	0	1	2.304872	2.304872	2.304872	0.287423	0.0	0.454478	0.0	0.0	0.242853	3	2.5702064309032774E-4	2.064564504822689	0.2933695961817808	0.2159325556632436	0.2330066769186708	0.2576911712363058
3420000	-25253.25834150238	-24756.76590496776	-496.4924365346202	-24756.76590496776	-479.67168694843866	25.085649050861786	1	0	1	0	0	1	2.420463	2.420463	2.420463	0.091146	0.0	0.329792	0.0	0.0	0.230047	3	2.50235923012113E-4	2.064564504822689	0.2933695961817808	0.2159325556632436	0.2330066769186708	0.2576911712363058
