state	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	pInv	gammaShape	kappa	Mascot	Ne_Africa	Ne_Americas	Ne_Asia	Ne_China	Ne_Europe	Ne_Oceania	backwards_Africa_Americas	backwards_Africa_Asia	backwards_Africa_China	backwards_Africa_Europe	backwards_Africa_Oceania	backwards_Americas_Africa	backwards_Americas_Asia	backwards_Americas_China	backwards_Americas_Europe	backwards_Americas_Oceania	backwards_Asia_Africa	backwards_Asia_Americas	backwards_Asia_China	backwards_Asia_Europe	backwards_Asia_Oceania	backwards_China_Africa	backwards_China_Americas	backwards_China_Asia	backwards_China_Europe	backwards_China_Oceania	backwards_Europe_Africa	backwards_Europe_Americas	backwards_Europe_Asia	backwards_Europe_China	backwards_Europe_Oceania	backwards_Oceania_Africa	backwards_Oceania_Americas	backwards_Oceania_Asia	backwards_Oceania_China	backwards_Oceania_Europe	sum(indicatorsConstantBSSVS_)	nMigration_Africa_Americas	nMigration_Africa_Asia	nMigration_Africa_China	nMigration_Africa_Europe	nMigration_Africa_Oceania	nMigration_Americas_Africa	nMigration_Americas_Asia	nMigration_Americas_China	nMigration_Americas_Europe	nMigration_Americas_Oceania	nMigration_Asia_Africa	nMigration_Asia_Americas	nMigration_Asia_China	nMigration_Asia_Europe	nMigration_Asia_Oceania	nMigration_China_Africa	nMigration_China_Americas	nMigration_China_Asia	nMigration_China_Europe	nMigration_China_Oceania	nMigration_Europe_Africa	nMigration_Europe_Americas	nMigration_Europe_Asia	nMigration_Europe_China	nMigration_Europe_Oceania	nMigration_Oceania_Africa	nMigration_Oceania_Americas	nMigration_Oceania_Asia	nMigration_Oceania_China	nMigration_Oceania_Europe	nrMigrationEvents	forwards_Americas_Africa	forwards_Asia_Africa	forwards_China_Africa	forwards_Europe_Africa	forwards_Oceania_Africa	forwards_Africa_Americas	forwards_Asia_Americas	forwards_China_Americas	forwards_Europe_Americas	forwards_Oceania_Americas	forwards_Africa_Asia	forwards_Americas_Asia	forwards_China_Asia	forwards_Europe_Asia	forwards_Oceania_Asia	forwards_Africa_China	forwards_Americas_China	forwards_Asia_China	forwards_Europe_China	forwards_Oceania_China	forwards_Africa_Europe	forwards_Americas_Europe	forwards_Asia_Europe	forwards_China_Europe	forwards_Oceania_Europe	forwards_Africa_Oceania	forwards_Americas_Oceania	forwards_Asia_Oceania	forwards_China_Oceania	forwards_Europe_Oceania
40500000	-44771.20709049766	-44467.03544632256	-304.1716441750997	-44467.03544632256	0.3678982281192933	0.0007100889309980752	0.8407927916872946	0.3728771211412818	5.17553839609024	-244.76009918702587	0.229224	0.229224	0.229224	0.229224	0.229224	0.229224	0.0	0.0	0.0	1.069775	0.0	0.0	0.0	3.785446	2.812922	0.720291	0.0	2.445199	6.956289	6.921595	0.0	0.0	0.0	1.217897	2.849123	4.238147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.112804	11	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	6	7	0	0	1	8	12	16	6	0	3	0	14	0	89	0.0	0.0	0.0	1.069775	0.0	0.0	0.0	3.785446	2.812922	0.720291	0.0	2.445199	6.956289	6.921595	0.0	0.0	0.0	1.217897	2.849123	4.238147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.112804
40550000	-44717.47485567772	-44467.16371223312	-250.31114344459792	-44467.16371223312	0.3790922737127255	0.0009226764324622124	0.5722402813184322	0.1068616106033855	5.76631189570914	-197.0008151482096	0.169546	0.169546	0.169546	0.169546	0.169546	0.169546	2.022897	0.0	0.0	1.337267	0.0	0.0	0.0	6.91031	0.0	0.327945	0.0	3.709579	1.230302	5.028793	0.09502	0.0	0.0	2.017865	4.691488	0.0	0.0	0.0	0.0	0.0	0.317977	0.0	0.0	0.824955	0.0	1.751778	13	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	18	5	0	0	1	0	11	21	8	0	3	0	0	2	78	2.022897	0.0	0.0	1.337267	0.0	0.0	0.0	6.910309999999999	0.0	0.327945	0.0	3.709579	1.230302	5.028793	0.09501999999999998	0.0	0.0	2.017865	4.691488	0.0	0.0	0.0	0.0	0.0	0.317977	0.0	0.0	0.8249550000000001	0.0	1.7517779999999998
40600000	-44640.89150344658	-44468.47370930499	-172.41779414159456	-44468.47370930499	0.3532415602464541	0.0009619967771973464	0.5896711685042667	0.0912534434054564	5.720423541919942	-119.25397344244452	0.125337	0.125337	0.125337	0.125337	0.125337	0.125337	1.601014	0.0	0.0	0.968359	0.0	0.0	0.0	11.559587	0.0	0.0	0.0	0.810424	7.454852	4.694081	0.0	0.0	0.0	1.776937	6.484661	0.772189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.365213	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	17	13	0	0	1	0	14	35	5	0	0	0	2	0	94	1.601014	0.0	0.0	0.968359	0.0	0.0	0.0	11.559587	0.0	0.0	0.0	0.810424	7.454852	4.694081	0.0	0.0	0.0	1.776937	6.484661	0.772189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.365213
40650000	-44723.11962519855	-44478.57433453926	-244.54529065928784	-44478.57433453926	0.3507568580311292	0.0009474811153723292	0.8098471868106553	0.8343242775475298	7.067547463842182	-177.48320580233087	0.154266	0.154266	0.154266	0.154266	0.154266	0.154266	0.0	5.278673	0.0	0.0	0.0	0.0	0.0	4.985308	1.811267	1.21816	0.0	0.0	8.212191	2.742661	2.889453	0.0	0.0	0.43791	4.870006	2.916992	0.0	0.0	0.0	0.11434	0.0	0.0	0.0	0.0	0.0	6.355943	12	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	12	15	0	0	0	3	7	28	13	0	4	4	9	0	98	0.0	5.278673	0.0	0.0	0.0	0.0	0.0	4.985308	1.8112669999999997	1.21816	0.0	0.0	8.212191	2.742661	2.889453	0.0	0.0	0.43791	4.870006	2.916992	0.0	0.0	0.0	0.11434	0.0	0.0	0.0	0.0	0.0	6.355943
40700000	-44734.18321570636	-44461.7892005014	-272.39401520495505	-44461.7892005014	0.2870239381449008	0.0009522178259240308	0.8178851141400928	0.9461170994551734	5.8119997012708895	-212.87333617438483	0.180734	0.180734	0.180734	0.180734	0.180734	0.180734	0.0	1.726045	0.37029	0.0	0.0	0.0	0.0	3.21668	2.041374	1.501938	0.0	0.0	7.944719	1.493739	0.239658	0.218118	0.0	2.1362	9.367846	0.484051	0.0	0.0	0.0	0.0	0.0	0.355313	0.0	0.0	1.624032	0.498477	15	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	9	30	0	4	0	6	3	52	1	0	3	2	2	0	123	0.0	1.726045	0.37029	0.0	0.0	0.0	0.0	3.2166800000000006	2.041374	1.501938	0.0	0.0	7.944719	1.4937389999999997	0.239658	0.21811799999999998	0.0	2.1362	9.367846	0.48405100000000006	0.0	0.0	0.0	0.0	0.0	0.355313	0.0	0.0	1.624032	0.498477
40750000	-44755.19093714032	-44492.058914813264	-263.1320223270497	-44492.058914813264	0.3031180486069166	0.0008491046859961476	0.8283055778923786	1.4462146114950154	5.497606427163438	-199.3709786871759	0.195177	0.195177	0.195177	0.195177	0.195177	0.195177	1.075722	0.0	2.943187	0.0	0.0	0.0	0.0	3.092332	3.792734	1.141447	0.0	0.906932	7.543914	2.873383	0.119088	0.66192	0.0	0.0	6.664432	0.260885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.336764	13	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	9	11	0	0	0	8	8	35	7	0	1	1	0	0	84	1.075722	0.0	2.9431870000000004	0.0	0.0	0.0	0.0	3.092332	3.7927339999999994	1.141447	0.0	0.906932	7.543914	2.8733830000000005	0.11908799999999999	0.6619200000000001	0.0	0.0	6.664432	0.260885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.336764
40800000	-44762.28235340971	-44477.44779551509	-284.83455789461635	-44477.44779551509	0.3714644786839524	0.0008754301191951008	0.8164133487886481	0.5049452329540758	5.0878146316000015	-217.16356422281285	0.183449	0.183449	0.183449	0.183449	0.183449	0.183449	0.0	1.246757	0.0	4.913694	0.0	0.0	0.0	4.65835	2.205089	0.0	0.0	0.0	10.567308	4.050176	0.0	0.285337	5.46234	0.665652	6.724357	0.942383	0.148443	0.0	0.0	0.0	0.0	0.0	0.0	0.971608	0.511099	1.508722	15	0	0	0	1	0	0	0	18	0	0	0	0	2	0	2	0	14	21	0	1	2	6	8	35	5	0	0	0	3	0	118	0.0	1.246757	0.0	4.913694	0.0	0.0	0.0	4.65835	2.205089	0.0	0.0	0.0	10.567308	4.050176	0.0	0.285337	5.46234	0.665652	6.724357	0.9423830000000001	0.148443	0.0	0.0	0.0	0.0	0.0	0.0	0.971608	0.511099	1.508722
40850000	-44715.940499801625	-44459.77652829071	-256.1639715109197	-44459.77652829071	0.3083323872135165	0.0009453461444191373	0.7855450512806834	0.9418751724581624	6.103471878070892	-190.156739181095	0.163363	0.163363	0.163363	0.163363	0.163363	0.163363	0.125102	0.0	2.658987	0.0	0.0	0.0	0.0	9.030799	0.0	0.458941	0.0	0.830162	5.004779	3.058455	0.0	0.0	0.0	0.860411	8.241539	2.887897	0.0	0.0	0.038501	0.0	0.0	0.0	0.0	0.0	0.092804	3.149804	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	20	16	0	0	0	0	10	29	8	0	1	0	10	0	96	0.125102	0.0	2.658987	0.0	0.0	0.0	0.0	9.030799	0.0	0.458941	0.0	0.830162	5.004779	3.058455	0.0	0.0	0.0	0.860411	8.241539	2.887897	0.0	0.0	0.038501	0.0	0.0	0.0	0.0	0.0	0.092804	3.149804
40900000	-44755.54576986253	-44477.539343028846	-278.006426833686	-44477.539343028846	0.3980407313262199	0.0009033714705096516	0.7605972560892827	0.9897365192523848	7.466886882686135	-213.55187768147505	0.163024	0.163024	0.163024	0.163024	0.163024	0.163024	0.0	0.0	0.250776	2.585628	0.0	0.0	0.0	5.969795	0.0	0.802893	0.481259	0.0	10.234594	0.832518	0.355185	0.711718	0.0	0.0	4.958317	0.712492	0.0	0.0	0.418058	0.0	0.0	0.0	0.0	0.441791	0.0	3.425744	14	0	0	5	0	0	0	0	0	0	0	0	0	0	2	1	0	17	22	0	0	4	0	1	32	8	0	1	1	3	0	97	0.0	0.0	0.250776	2.585628	0.0	0.0	0.0	5.969795	0.0	0.8028930000000001	0.48125900000000005	0.0	10.234594	0.832518	0.355185	0.711718	0.0	0.0	4.958317	0.712492	0.0	0.0	0.418058	0.0	0.0	0.0	0.0	0.44179100000000004	0.0	3.425744
40950000	-44769.77925063329	-44476.41111219726	-293.3681384360349	-44476.41111219726	0.4088909102594736	0.0008516710607306991	0.7069986965632256	1.2112705662562182	7.512056281607982	-227.5343122599093	0.214825	0.214825	0.214825	0.214825	0.214825	0.214825	0.0	0.0	0.0	3.741386	0.0	0.0	1.642499	3.04155	0.0	1.751748	0.0	0.0	8.491883	3.811841	0.0	0.0	0.0	0.0	5.662881	1.736843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.902474	0.0	5.698589	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	13	24	0	0	1	0	8	19	9	0	2	0	9	0	92	0.0	0.0	0.0	3.741386	0.0	0.0	1.6424989999999997	3.04155	0.0	1.751748	0.0	0.0	8.491883	3.811841	0.0	0.0	0.0	0.0	5.662881	1.736843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.902474	0.0	5.698589
41000000	-44757.06499384205	-44481.02193539949	-276.0430584425528	-44481.02193539949	0.3484781192791776	0.0008767155807537299	0.7294794666103621	0.2525400100858006	6.670451050830571	-209.16350310575515	0.174986	0.174986	0.174986	0.174986	0.174986	0.174986	0.472932	0.0	0.644062	0.0	7.048098	0.0	0.0	3.793834	1.384576	1.447702	0.0	2.361646	4.619474	5.758468	0.0	0.0	2.085909	0.0	6.665567	0.0	0.0	0.0	0.0	0.397817	0.0	0.0	0.0	0.0	0.0	3.956198	13	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	13	13	1	0	0	5	11	42	7	1	3	0	0	0	109	0.472932	0.0	0.644062	0.0	7.048098	0.0	0.0	3.7938340000000004	1.384576	1.447702	0.0	2.361646	4.619474	5.758467999999999	0.0	0.0	2.085909	0.0	6.665567000000001	0.0	0.0	0.0	0.0	0.3978169999999999	0.0	0.0	0.0	0.0	0.0	3.956198
41050000	-44761.89436300805	-44467.28124925335	-294.6131137547041	-44467.28124925335	0.3550334482067573	0.0008342244288654603	0.7864577031154284	1.2078281214830913	5.226866793274831	-246.72650767222385	0.20826	0.20826	0.20826	0.20826	0.20826	0.20826	0.0	1.676806	1.738462	0.0	0.0	0.0	0.0	1.826016	3.16283	0.0	0.0	0.0	4.269102	7.514007	0.0	0.0	0.0	0.0	5.998418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.504987	0.0	0.0	1.569347	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	9	0	0	0	8	17	50	7	0	0	0	0	0	101	0.0	1.676806	1.738462	0.0	0.0	0.0	0.0	1.826016	3.16283	0.0	0.0	0.0	4.269102	7.514007	0.0	0.0	0.0	0.0	5.998418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.504987	0.0	0.0	1.569347
41100000	-44718.65871737952	-44472.69824299669	-245.96047438283017	-44472.69824299669	0.3621747552200242	0.0010038178468784	0.6262991161291867	0.4433371292017186	7.7837489617304625	-189.51388740917105	0.158869	0.158869	0.158869	0.158869	0.158869	0.158869	0.215614	0.0	0.0	0.397513	0.0	0.0	0.0	6.895545	0.0	0.0	0.0	0.0	3.737599	8.28976	1.148695	0.316084	0.0	0.075494	9.175967	1.262048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.937686	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	1	0	14	60	7	0	0	2	4	0	114	0.21561400000000003	0.0	0.0	0.39751299999999995	0.0	0.0	0.0	6.895545	0.0	0.0	0.0	0.0	3.737599	8.28976	1.148695	0.316084	0.0	0.075494	9.175967	1.262048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.937686
41150000	-44751.46279151515	-44469.93404589568	-281.5287456194735	-44469.93404589568	0.3840466055080201	0.0007983943108035635	0.6299912568657796	0.584991834239735	6.560203592059652	-216.3840802156652	0.174559	0.174559	0.174559	0.174559	0.174559	0.174559	0.0	0.0	0.490706	3.715051	0.0	0.0	0.0	6.452177	1.010485	0.0	0.0	0.0	5.683122	11.306204	2.752343	0.153997	0.0	2.974093	4.676987	0.761403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.252271	12	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	13	0	0	1	5	21	30	12	0	0	4	4	0	116	0.0	0.0	0.490706	3.715051	0.0	0.0	0.0	6.452177	1.010485	0.0	0.0	0.0	5.683122	11.306204	2.752343	0.153997	0.0	2.974093	4.676987	0.761403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.252271
41200000	-44711.91840213516	-44460.94287872488	-250.97552341027887	-44460.94287872488	0.3966934257007555	0.0009043504031262596	0.7143645224580494	0.4066025440568893	5.603447947755948	-189.9369664054568	0.161278	0.161278	0.161278	0.161278	0.161278	0.161278	0.0	0.21198	0.650058	3.476445	0.0	0.0	0.0	3.693696	1.986385	0.857322	0.316983	0.0	6.023248	6.503252	0.54581	0.0	0.0	0.0	7.174322	1.458059	0.0	0.0	0.0	0.349623	0.083502	0.0	0.0	0.00376	2.762414	5.077607	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	2	1	3	9	39	12	0	4	1	8	0	103	0.0	0.21197999999999997	0.650058	3.476445	0.0	0.0	0.0	3.6936960000000005	1.9863850000000003	0.857322	0.316983	0.0	6.023248	6.503252	0.54581	0.0	0.0	0.0	7.174322	1.458059	0.0	0.0	0.0	0.349623	0.083502	0.0	0.0	0.0037600000000000003	2.762414	5.077607
41250000	-44734.681398012704	-44461.83623268496	-272.84516532774336	-44461.83623268496	0.3454363928233352	0.000876094474802595	0.5933533898756513	0.1395154416762432	6.305107029659085	-209.69336542328568	0.172308	0.172308	0.172308	0.172308	0.172308	0.172308	0.0	0.087664	0.775503	0.0	0.0	0.0	1.635829	4.756575	0.0	0.848705	0.0	0.0	7.208185	6.484314	0.589279	0.0	0.0	3.415765	3.435194	1.542059	0.0	0.033173	0.007021	0.0	0.084165	0.0	0.0	0.020238	0.070433	3.123638	17	0	0	0	0	0	0	0	0	0	0	1	3	10	0	0	0	12	15	0	0	0	0	15	14	10	0	2	2	8	0	92	0.0	0.087664	0.775503	0.0	0.0	0.0	1.635829	4.756575	0.0	0.848705	0.0	0.0	7.208185	6.484314	0.589279	0.0	0.0	3.415765	3.4351940000000005	1.542059	0.0	0.033173	0.007021	0.0	0.084165	0.0	0.0	0.020238	0.070433	3.123638
41300000	-44672.75775937954	-44480.83140884055	-191.92635053898923	-44480.83140884055	0.3324618083990498	0.0010018937494489	0.6154115697420753	0.0608736963884596	5.843660445083027	-133.8949139982323	0.147183	0.147183	0.147183	0.147183	0.147183	0.147183	0.0	0.0	0.0	1.614036	0.0	0.0	0.0	1.487919	4.514696	1.61669	0.051706	0.578897	7.452992	3.776324	1.682076	0.0	0.0	0.0	3.58082	4.929367	0.0	1.342718	0.0	0.0	0.0	0.0	0.0	0.739109	0.0	1.740487	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	14	0	0	1	9	8	23	8	0	4	2	12	0	87	0.0	0.0	0.0	1.614036	0.0	0.0	0.0	1.487919	4.514696	1.61669	0.051706	0.578897	7.452992	3.776324	1.682076	0.0	0.0	0.0	3.5808200000000006	4.929367	0.0	1.342718	0.0	0.0	0.0	0.0	0.0	0.739109	0.0	1.740487
41350000	-44725.6688218592	-44467.57133627009	-258.09748558911195	-44467.57133627009	0.3780807072668716	0.0009622717543332722	0.4519343686223593	0.076930873132285	6.783953007033214	-198.2017640483789	0.178444	0.178444	0.178444	0.178444	0.178444	0.178444	0.0	0.0	1.897427	1.475916	0.0	0.0	0.0	2.303314	4.573406	1.01149	0.0	0.454014	4.959201	4.571361	0.0	0.0	0.0	2.52128	4.959053	0.646299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.703975	12	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	6	12	0	0	1	14	12	20	7	0	1	0	3	0	88	0.0	0.0	1.897427	1.475916	0.0	0.0	0.0	2.303314	4.573406	1.01149	0.0	0.454014	4.959201	4.571361	0.0	0.0	0.0	2.52128	4.959053	0.646299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.703975
41400000	-44732.34648492556	-44473.08288289368	-259.2636020318841	-44473.08288289368	0.3261469376512763	0.0010309468772077	0.8189143827518369	0.8033388064547913	6.91851612540065	-183.08528929665644	0.137524	0.137524	0.137524	0.137524	0.137524	0.137524	0.0	0.013606	0.0	5.257245	0.0	0.501118	0.125647	3.559962	4.114899	1.771048	4.044198	1.066867	7.449528	3.184516	0.561221	4.814535	1.791001	0.0	6.379907	0.0	0.0	0.0	0.0	0.0	0.0	0.986612	0.0	1.468614	0.0	4.104606	18	0	3	11	0	0	0	0	3	0	0	0	0	0	0	0	0	6	9	0	0	10	11	9	38	9	0	3	1	0	0	113	0.0	0.013606	0.0	5.257245	0.0	0.501118	0.125647	3.559962	4.114899	1.771048	4.044198	1.066867	7.449528	3.184516	0.561221	4.814535	1.791001	0.0	6.379907	0.0	0.0	0.0	0.0	0.0	0.0	0.9866120000000002	0.0	1.468614	0.0	4.104606
41450000	-44700.810814593424	-44491.69954723495	-209.11126735847168	-44491.69954723495	0.2893526942118393	0.0009434757188508678	0.6191214536384162	0.6828651421236592	5.905492273495478	-149.351802177257	0.155851	0.155851	0.155851	0.155851	0.155851	0.155851	0.0	0.0	0.0	2.868956	0.0	0.0	0.0	5.382201	1.607995	0.602943	0.0	0.0	7.010835	1.185863	3.491196	0.0	0.0	0.0	9.226048	0.61318	1.096175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.085955	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	3	3	5	45	7	0	1	1	1	0	96	0.0	0.0	0.0	2.868956	0.0	0.0	0.0	5.382201	1.607995	0.602943	0.0	0.0	7.010835	1.185863	3.491196	0.0	0.0	0.0	9.226048	0.61318	1.096175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.085955
41500000	-44731.78013620593	-44450.829817641774	-280.95031856415574	-44450.829817641774	0.3401311354768668	0.0009072546860177992	0.8416807175653853	0.6457433779386019	5.928431232817512	-218.17861463427556	0.199399	0.199399	0.199399	0.199399	0.199399	0.199399	0.0	0.0	0.0	3.553817	0.0	0.051866	0.0	2.205298	3.436827	1.127697	0.0	0.0	3.823445	2.150045	0.0	0.0	0.0	0.0	7.720027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.47815	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	1	10	8	45	10	0	3	0	0	0	95	0.0	0.0	0.0	3.553817	0.0	0.051866	0.0	2.205298	3.4368269999999996	1.127697	0.0	0.0	3.823445	2.150045	0.0	0.0	0.0	0.0	7.720027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.47815
41550000	-44764.89471960794	-44483.70682443171	-281.18789517622844	-44483.70682443171	0.3548848452083864	0.0008849388383544838	0.6626298177992818	0.3669820264743725	7.479224511300632	-220.0449236081433	0.132681	0.132681	0.132681	0.132681	0.132681	0.132681	0.0	0.0	0.0	1.471585	0.0	0.0	2.28377	0.0	2.63029	0.346176	0.0	0.0	8.923973	3.10418	0.0	0.0	1.670413	1.672525	4.480955	2.267664	0.0	0.052478	0.0	0.926674	0.0	0.0	0.008647	0.0	0.0	1.100324	14	0	0	0	0	0	0	0	5	0	0	0	8	9	0	0	0	0	16	1	0	1	9	14	31	7	0	2	0	6	0	109	0.0	0.0	0.0	1.471585	0.0	0.0	2.28377	0.0	2.63029	0.346176	0.0	0.0	8.923973	3.10418	0.0	0.0	1.670413	1.672525	4.480955	2.267664	0.0	0.052478	0.0	0.926674	0.0	0.0	0.008647	0.0	0.0	1.100324
41600000	-44746.24239101577	-44459.8505971089	-286.391793906865	-44459.8505971089	0.3764552942357151	0.0008076847187577513	0.5460153429271023	0.003169262212176	6.60582053206161	-227.42134230104355	0.165124	0.165124	0.165124	0.165124	0.165124	0.165124	0.0	0.0	1.610853	1.833586	0.0	0.0	2.275044	2.550653	2.830058	1.928611	0.0	0.829237	0.0	2.938017	0.0	0.0	2.942263	9.543465	4.460001	0.0	0.34498	0.0	0.0	0.152533	0.0	0.0	0.0	0.0	0.0	2.769203	14	0	0	0	2	0	0	4	9	0	0	0	1	30	0	0	0	5	0	0	0	3	10	18	30	8	0	5	0	0	0	125	0.0	0.0	1.610853	1.8335860000000002	0.0	0.0	2.275044	2.550653	2.830058	1.928611	0.0	0.829237	0.0	2.938017	0.0	0.0	2.942263	9.543465	4.460001	0.0	0.34498	0.0	0.0	0.152533	0.0	0.0	0.0	0.0	0.0	2.769203
41650000	-44750.203011667225	-44459.9476433177	-290.2553683495278	-44459.9476433177	0.3590555493013675	0.0008919576494901274	0.6593789938730026	0.4565690548419315	4.858504864003806	-217.5071438423304	0.16294	0.16294	0.16294	0.16294	0.16294	0.16294	0.0	0.0	0.0	1.220042	0.0	1.232085	0.094136	6.046985	1.51704	1.500586	0.0	0.0	2.453976	5.176424	0.0	0.0	0.0	8.76489	4.281019	4.284229	0.0	0.0	0.0	1.487976	0.0	0.0	0.0	0.0	0.0	3.525153	13	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	13	8	5	0	1	3	17	21	12	0	1	0	13	0	124	0.0	0.0	0.0	1.220042	0.0	1.232085	0.094136	6.046985	1.51704	1.500586	0.0	0.0	2.453976	5.176424	0.0	0.0	0.0	8.76489	4.281019	4.284229	0.0	0.0	0.0	1.487976	0.0	0.0	0.0	0.0	0.0	3.5251530000000004
41700000	-44761.61329079967	-44451.03974505972	-310.57354573993933	-44451.03974505972	0.3796124260954197	0.0008424595875871793	0.7678294909792387	0.6855367087850217	8.542100826156542	-245.76898367025188	0.187747	0.187747	0.187747	0.187747	0.187747	0.187747	1.223265	0.0	0.0	0.0	0.0	0.141276	0.0	3.765968	0.254436	2.934745	0.0	0.222271	0.0	8.238356	0.51535	0.0	2.036699	7.706929	5.452129	0.0	0.0	0.765158	0.0	0.0	0.0	0.0	0.0	0.0	0.136522	5.495066	14	0	0	0	0	0	1	1	8	2	0	0	0	22	0	0	0	13	0	0	1	0	1	27	28	8	0	4	0	0	0	116	1.223265	0.0	0.0	0.0	0.0	0.141276	0.0	3.765968	0.254436	2.934745	0.0	0.222271	0.0	8.238356	0.51535	0.0	2.036699	7.706929	5.452129	0.0	0.0	0.765158	0.0	0.0	0.0	0.0	0.0	0.0	0.136522	5.4950660000000005
41750000	-44733.12113450841	-44456.53047256769	-276.5906619407203	-44456.53047256769	0.3168058405141988	0.0008910611606043597	0.711752864059123	0.1896801678531794	5.263010480725593	-202.8154084015885	0.159268	0.159268	0.159268	0.159268	0.159268	0.159268	0.0	0.351017	0.0	5.248939	0.026469	0.0	6.150938	2.361131	2.443268	1.209986	0.0	1.128872	0.786865	7.390029	0.597974	0.0	0.0	8.38513	4.750051	1.371388	0.583199	0.0	0.0	0.202364	0.0	0.0	0.0	0.416086	0.0	3.909877	18	0	0	0	1	0	0	0	0	0	0	0	6	19	0	0	0	6	4	0	0	2	5	27	33	8	0	3	1	2	0	117	0.0	0.351017	0.0	5.248939	0.026469	0.0	6.150938	2.361131	2.443268	1.209986	0.0	1.128872	0.786865	7.390028999999999	0.597974	0.0	0.0	8.38513	4.750051	1.371388	0.583199	0.0	0.0	0.20236399999999996	0.0	0.0	0.0	0.416086	0.0	3.9098770000000003
41800000	-44727.58091528422	-44461.41878548394	-266.16212980028155	-44461.41878548394	0.3131772523121482	0.0008488482957461204	0.5855487777889263	0.2062983641209761	5.173609069279413	-205.50737338609372	0.15668	0.15668	0.15668	0.15668	0.15668	0.15668	0.0	2.55934	0.0	1.316564	0.0	0.0	5.717075	0.901908	1.254157	0.0	0.0	0.0	1.951516	8.36626	0.0	0.0	0.0	8.887533	5.109324	0.0	0.122451	0.0	0.0	0.0	0.0	0.0	0.0	1.844446	0.0	2.564023	12	0	0	0	0	0	0	0	0	0	0	0	11	34	0	1	0	2	10	0	0	1	5	31	25	8	0	0	0	0	0	128	0.0	2.55934	0.0	1.316564	0.0	0.0	5.717075	0.9019080000000002	1.254157	0.0	0.0	0.0	1.951516	8.36626	0.0	0.0	0.0	8.887533	5.109324	0.0	0.12245100000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.844446	0.0	2.564023
