traits	patch	samp.dates	short.names
0_16510_2017.479452	1	2017.479452	0_16510
2_18664_2007.29863	3	2007.29863	2_18664
1_29544_2012.825137	2	2012.825137	1_29544
1_206_1997.542466	2	1997.542466	1_206
1_33309_2015.958904	2	2015.958904	1_33309
2_7185_2001.934247	3	2001.934247	2_7185
2_3469_1999.605479	3	1999.605479	2_3469
1_9744_2005.068493	2	2005.068493	1_9744
1_15249_2008.131148	2	2008.131148	1_15249
2_3810_1999.808219	3	1999.808219	2_3810
2_3020_1999.345205	3	1999.345205	2_3020
1_28504_2012.382514	2	2012.382514	1_28504
2_11592_2003.706849	3	2003.706849	2_11592
2_28246_2011.849315	3	2011.849315	2_28246
0_5982_2011.076712	1	2011.076712	0_5982
1_10114_2005.180822	2	2005.180822	1_10114
2_187_1994.063014	3	1994.063014	2_187
2_20537_2008.169399	3	2008.169399	2_20537
2_6795_2001.742466	3	2001.742466	2_6795
1_761_1999.421918	2	1999.421918	1_761
2_23058_2009.290411	3	2009.290411	2_23058
1_8873_2004.502732	2	2004.502732	1_8873
1_6961_2003.446575	2	2003.446575	1_6961
2_3013_1999.405479	3	1999.405479	2_3013
2_6916_2001.838356	3	2001.838356	2_6916
1_10452_2005.419178	2	2005.419178	1_10452
1_11147_2005.819178	2	2005.819178	1_11147
2_30670_2014.00274	3	2014.00274	2_30670
2_29841_2013.243836	3	2013.243836	2_29841
1_5086_2002.446575	2	2002.446575	1_5086
1_679_1999.336986	2	1999.336986	1_679
2_13378_2004.806011	3	2004.806011	2_13378
1_2402_2000.945355	2	2000.945355	1_2402
2_20598_2008.202186	3	2008.202186	2_20598
2_3714_1999.750685	3	1999.750685	2_3714
2_3492_1999.657534	3	1999.657534	2_3492
1_31406_2014.320548	2	2014.320548	1_31406
2_6822_2001.736986	3	2001.736986	2_6822
1_676_1999.309589	2	1999.309589	1_676
0_16414_2017.542466	1	2017.542466	0_16414
0_16184_2017.194521	1	2017.194521	0_16184
1_1106_1999.758904	2	1999.758904	1_1106
2_5193_2000.661202	3	2000.661202	2_5193
2_2999_1999.369863	3	1999.369863	2_2999
2_28679_2012.166667	3	2012.166667	2_28679
2_7415_2001.994521	3	2001.994521	2_7415
2_5743_2001.016438	3	2001.016438	2_5743
2_9078_2002.706849	3	2002.706849	2_9078
2_13045_2004.535519	3	2004.535519	2_13045
2_2993_1999.336986	3	1999.336986	2_2993
1_32156_2014.989041	2	2014.989041	1_32156
1_669_1999.326027	2	1999.326027	1_669
1_16409_2008.715847	2	2008.715847	1_16409
1_2502_2000.923497	2	2000.923497	1_2502
0_11256_2013.860274	1	2013.860274	0_11256
2_21755_2008.614754	3	2008.614754	2_21755
2_6466_2001.473973	3	2001.473973	2_6466
1_21619_2009.980822	2	2009.980822	1_21619
1_33815_2016.560109	2	2016.560109	1_33815
1_8325_2004.174863	2	2004.174863	1_8325
1_5927_2003.021918	2	2003.021918	1_5927
2_2846_1999.183562	3	1999.183562	2_2846
1_7687_2003.915068	2	2003.915068	1_7687
2_2990_1999.323288	3	1999.323288	2_2990
2_2989_1999.358904	3	1999.358904	2_2989
1_20508_2009.852055	2	2009.852055	1_20508
1_6761_2003.347945	2	2003.347945	1_6761
2_1485_1997.643836	3	1997.643836	2_1485
2_13756_2004.939891	3	2004.939891	2_13756
2_4788_2000.379781	3	2000.379781	2_4788
2_19705_2007.887671	3	2007.887671	2_19705
1_8720_2004.42623	2	2004.42623	1_8720
2_11770_2003.780822	3	2003.780822	2_11770
1_2929_2001.216438	2	2001.216438	1_2929
1_959_1999.608219	2	1999.608219	1_959
2_2987_1999.446575	3	1999.446575	2_2987
2_2983_1999.29589	3	1999.29589	2_2983
0_8027_2012.054645	1	2012.054645	0_8027
1_3263_2001.386301	2	2001.386301	1_3263
2_25563_2010.252055	3	2010.252055	2_25563
1_23196_2010.40274	2	2010.40274	1_23196
2_13315_2004.661202	3	2004.661202	2_13315
2_119_1993.663014	3	1993.663014	2_119
0_1236_1992.128415	1	1992.128415	0_1236
1_21251_2009.90411	2	2009.90411	1_21251
0_18026_2018.271233	1	2018.271233	0_18026
2_9504_2002.884932	3	2002.884932	2_9504
0_4971_2010.580822	1	2010.580822	0_4971
1_16424_2008.655738	2	2008.655738	1_16424
2_4399_2000.174863	3	2000.174863	2_4399
2_10585_2003.328767	3	2003.328767	2_10585
0_2013_2002.69589	1	2002.69589	0_2013
2_2982_1999.380822	3	1999.380822	2_2982
2_4240_2000.103825	3	2000.103825	2_4240
2_13793_2004.928962	3	2004.928962	2_13793
0_9737_2012.972678	1	2012.972678	0_9737
1_10474_2005.449315	2	2005.449315	1_10474
0_17808_2018.164384	1	2018.164384	0_17808
2_16667_2006.161644	3	2006.161644	2_16667
1_20874_2009.906849	2	2009.906849	1_20874
1_13123_2007.230137	2	2007.230137	1_13123
2_29009_2012.47541	3	2012.47541	2_29009
1_12180_2006.578082	2	2006.578082	1_12180
1_20100_2009.70137	2	2009.70137	1_20100
2_11966_2003.89863	3	2003.89863	2_11966
2_3382_1999.528767	3	1999.528767	2_3382
1_2678_2001.109589	2	2001.109589	1_2678
2_14681_2005.430137	3	2005.430137	2_14681
1_733_1999.468493	2	1999.468493	1_733
1_1244_1999.917808	2	1999.917808	1_1244
1_1531_2000.169399	2	2000.169399	1_1531
2_3494_1999.608219	3	1999.608219	2_3494
1_11391_2006.09863	2	2006.09863	1_11391
1_34332_2017.315068	2	2017.315068	1_34332
1_11300_2005.923288	2	2005.923288	1_11300
1_12029_2006.408219	2	2006.408219	1_12029
0_721_1991.490411	1	1991.490411	0_721
2_20543_2008.191257	3	2008.191257	2_20543
1_8158_2004.265027	2	2004.265027	1_8158
1_1802_2000.382514	2	2000.382514	1_1802
0_6133_2011.2	1	2011.2	0_6133
1_8187_2004.155738	2	2004.155738	1_8187
1_4877_2002.350685	2	2002.350685	1_4877
0_11065_2013.832877	1	2013.832877	0_11065
2_2956_1999.29863	3	1999.29863	2_2956
2_20373_2008.10929	3	2008.10929	2_20373
2_5896_2001.213699	3	2001.213699	2_5896
2_2955_1999.413699	3	1999.413699	2_2955
0_2402_2003.890411	1	2003.890411	0_2402
1_1856_2000.423497	2	2000.423497	1_1856
2_2954_1999.309589	3	1999.309589	2_2954
2_10966_2003.473973	3	2003.473973	2_10966
2_13911_2004.994536	3	2004.994536	2_13911
0_2624_2005.879452	1	2005.879452	0_2624
2_9089_2002.720548	3	2002.720548	2_9089
0_19396_2018.953425	1	2018.953425	0_19396
1_15804_2008.428962	2	2008.428962	1_15804
2_23769_2009.550685	3	2009.550685	2_23769
1_5288_2002.616438	2	2002.616438	1_5288
1_19663_2009.536986	2	2009.536986	1_19663
2_8960_2002.726027	3	2002.726027	2_8960
2_8692_2002.569863	3	2002.569863	2_8692
1_10351_2005.358904	2	2005.358904	1_10351
1_4303_2001.980822	2	2001.980822	1_4303
2_2951_1999.320548	3	1999.320548	2_2951
2_10151_2003.115068	3	2003.115068	2_10151
0_3269_2008.655738	1	2008.655738	0_3269
2_10534_2003.312329	3	2003.312329	2_10534
2_2948_1999.328767	3	1999.328767	2_2948
2_16712_2006.186301	3	2006.186301	2_16712
2_31103_2018.30137	3	2018.30137	2_31103
0_1563_1992.915301	1	1992.915301	0_1563
0_15195_2016.016393	1	2016.016393	0_15195
2_5432_2000.822404	3	2000.822404	2_5432
2_17003_2006.331507	3	2006.331507	2_17003
2_7149_2001.991781	3	2001.991781	2_7149
2_2947_1999.265753	3	1999.265753	2_2947
1_5107_2002.567123	2	2002.567123	1_5107
1_32235_2015.024658	2	2015.024658	1_32235
0_9659_2012.956284	1	2012.956284	0_9659
2_16007_2005.989041	3	2005.989041	2_16007
2_2941_1999.284932	3	1999.284932	2_2941
0_420_1990.79726	1	1990.79726	0_420
1_646_1999.30137	2	1999.30137	1_646
0_10244_2013.336986	1	2013.336986	0_10244
1_9547_2004.803279	2	2004.803279	1_9547
0_6833_2011.457534	1	2011.457534	0_6833
1_3583_2001.646575	2	2001.646575	1_3583
1_11521_2006.032877	2	2006.032877	1_11521
2_5916_2001.263014	3	2001.263014	2_5916
2_9229_2002.750685	3	2002.750685	2_9229
1_17599_2009.068493	2	2009.068493	1_17599
2_2938_1999.263014	3	1999.263014	2_2938
1_17079_2008.879781	2	2008.879781	1_17079
0_13615_2015.063014	1	2015.063014	0_13615
2_9652_2002.991781	3	2002.991781	2_9652
0_3335_2008.765027	1	2008.765027	0_3335
2_2936_1999.312329	3	1999.312329	2_2936
2_5091_2000.73224	3	2000.73224	2_5091
2_27524_2011.312329	3	2011.312329	2_27524
2_2933_1999.271233	3	1999.271233	2_2933
1_30783_2013.632877	2	2013.632877	1_30783
0_5523_2010.821918	1	2010.821918	0_5523
2_5500_2000.939891	3	2000.939891	2_5500
2_2931_1999.268493	3	1999.268493	2_2931
0_3373_2008.857923	1	2008.857923	0_3373
2_2930_1999.249315	3	1999.249315	2_2930
2_18493_2007.156164	3	2007.156164	2_18493
0_16031_2017.167123	1	2017.167123	0_16031
1_2078_2000.581967	2	2000.581967	1_2078
1_5723_2002.857534	2	2002.857534	1_5723
1_7854_2003.893151	2	2003.893151	1_7854
2_16631_2006.161644	3	2006.161644	2_16631
2_11503_2003.635616	3	2003.635616	2_11503
1_21319_2009.928767	2	2009.928767	1_21319
0_752_1991.526027	1	1991.526027	0_752
2_27666_2011.441096	3	2011.441096	2_27666
1_10406_2005.361644	2	2005.361644	1_10406
2_29045_2012.42623	3	2012.42623	2_29045
1_26663_2011.630137	2	2011.630137	1_26663
0_1519_1992.754098	1	1992.754098	0_1519
1_27272_2011.852055	2	2011.852055	1_27272
2_17520_2006.523288	3	2006.523288	2_17520
1_4597_2002.243836	2	2002.243836	1_4597
2_10663_2003.328767	3	2003.328767	2_10663
0_2007_2002.649315	1	2002.649315	0_2007
1_7345_2003.791781	2	2003.791781	1_7345
2_3503_1999.676712	3	1999.676712	2_3503
1_5657_2002.827397	2	2002.827397	1_5657
2_10163_2003.19726	3	2003.19726	2_10163
2_66_1993.238356	3	1993.238356	2_66
2_15363_2005.791781	3	2005.791781	2_15363
1_29441_2012.784153	2	2012.784153	1_29441
2_4735_2000.494536	3	2000.494536	2_4735
2_5460_2000.827869	3	2000.827869	2_5460
2_10323_2003.208219	3	2003.208219	2_10323
1_12381_2006.767123	2	2006.767123	1_12381
1_33525_2016.31694	2	2016.31694	1_33525
2_87_1993.465753	3	1993.465753	2_87
2_8043_2002.254795	3	2002.254795	2_8043
2_13604_2004.797814	3	2004.797814	2_13604
0_3149_2008.352459	1	2008.352459	0_3149
2_12200_2004.065574	3	2004.065574	2_12200
2_8421_2002.493151	3	2002.493151	2_8421
1_639_1999.284932	2	1999.284932	1_639
1_1280_1999.920548	2	1999.920548	1_1280
2_30559_2013.775342	3	2013.775342	2_30559
1_17777_2009.090411	2	2009.090411	1_17777
1_7804_2003.942466	2	2003.942466	1_7804
1_6176_2003.084932	2	2003.084932	1_6176
1_482_1998.860274	2	1998.860274	1_482
2_18636_2007.249315	3	2007.249315	2_18636
1_635_1999.312329	2	1999.312329	1_635
1_6263_2003.117808	2	2003.117808	1_6263
2_6036_2001.257534	3	2001.257534	2_6036
0_15339_2016.275956	1	2016.275956	0_15339
0_1003_1991.835616	1	1991.835616	0_1003
0_8835_2012.478142	1	2012.478142	0_8835
2_3580_1999.657534	3	1999.657534	2_3580
2_3508_1999.690411	3	1999.690411	2_3508
2_2706_1999.038356	3	1999.038356	2_2706
2_17550_2006.69863	3	2006.69863	2_17550
2_23039_2009.227397	3	2009.227397	2_23039
1_30640_2013.509589	2	2013.509589	1_30640
1_12207_2006.558904	2	2006.558904	1_12207
2_10388_2003.309589	3	2003.309589	2_10388
0_12706_2014.586301	1	2014.586301	0_12706
0_4641_2010.394521	1	2010.394521	0_4641
2_3052_1999.361644	3	1999.361644	2_3052
0_18774_2018.652055	1	2018.652055	0_18774
1_18195_2009.219178	2	2009.219178	1_18195
1_632_1999.293151	2	1999.293151	1_632
2_6344_2001.421918	3	2001.421918	2_6344
2_30099_2013.430137	3	2013.430137	2_30099
2_2910_1999.312329	3	1999.312329	2_2910
1_35116_2018.115068	2	2018.115068	1_35116
1_373_1998.378082	2	1998.378082	1_373
1_15741_2008.379781	2	2008.379781	1_15741
2_10227_2003.167123	3	2003.167123	2_10227
1_16287_2008.674863	2	2008.674863	1_16287
2_2908_1999.254795	3	1999.254795	2_2908
1_4044_2001.884932	2	2001.884932	1_4044
2_2907_1999.312329	3	1999.312329	2_2907
2_24624_2009.89863	3	2009.89863	2_24624
2_13238_2004.699454	3	2004.699454	2_13238
1_3900_2001.717808	2	2001.717808	1_3900
1_29359_2012.762295	2	2012.762295	1_29359
2_24110_2009.652055	3	2009.652055	2_24110
1_22217_2010.142466	2	2010.142466	1_22217
1_4689_2002.2	2	2002.2	1_4689
2_7917_2002.257534	3	2002.257534	2_7917
1_628_1999.287671	2	1999.287671	1_628
2_7720_2002.161644	3	2002.161644	2_7720
2_23344_2009.361644	3	2009.361644	2_23344
2_9497_2002.942466	3	2002.942466	2_9497
2_17482_2006.536986	3	2006.536986	2_17482
2_1409_1997.572603	3	1997.572603	2_1409
2_13464_2004.743169	3	2004.743169	2_13464
1_621_1999.263014	2	1999.263014	1_621
0_18561_2018.479452	1	2018.479452	0_18561
2_20759_2008.243169	3	2008.243169	2_20759
1_15670_2008.428962	2	2008.428962	1_15670
1_4021_2001.849315	2	2001.849315	1_4021
0_3066_2008.068306	1	2008.068306	0_3066
2_15172_2005.652055	3	2005.652055	2_15172
0_3135_2008.281421	1	2008.281421	0_3135
1_5432_2002.673973	2	2002.673973	1_5432
0_3429_2008.877049	1	2008.877049	0_3429
2_8192_2002.317808	3	2002.317808	2_8192
2_4803_2000.415301	3	2000.415301	2_4803
2_20674_2008.191257	3	2008.191257	2_20674
0_6857_2011.509589	1	2011.509589	0_6857
1_5257_2002.580822	2	2002.580822	1_5257
2_2902_1999.241096	3	1999.241096	2_2902
2_3089_1999.375342	3	1999.375342	2_3089
2_6415_2001.441096	3	2001.441096	2_6415
2_4851_2000.45082	3	2000.45082	2_4851
1_30866_2013.693151	2	2013.693151	1_30866
2_2995_1999.315068	3	1999.315068	2_2995
1_25546_2011.252055	2	2011.252055	1_25546
0_1635_1993.063014	1	1993.063014	0_1635
1_19293_2009.487671	2	2009.487671	1_19293
2_16221_2006.024658	3	2006.024658	2_16221
0_10750_2013.630137	1	2013.630137	0_10750
2_19455_2007.767123	3	2007.767123	2_19455
1_9084_2004.606557	2	2004.606557	1_9084
0_2994_2007.158904	1	2007.158904	0_2994
1_3438_2001.545205	2	2001.545205	1_3438
1_4393_2002.057534	2	2002.057534	1_4393
1_8727_2004.516393	2	2004.516393	1_8727
1_9338_2004.73224	2	2004.73224	1_9338
2_3577_1999.643836	3	1999.643836	2_3577
0_9324_2012.781421	1	2012.781421	0_9324
2_2897_1999.213699	3	1999.213699	2_2897
2_26663_2010.816438	3	2010.816438	2_26663
2_1630_1997.758904	3	1997.758904	2_1630
2_11764_2003.764384	3	2003.764384	2_11764
2_11464_2003.619178	3	2003.619178	2_11464
2_10629_2003.30137	3	2003.30137	2_10629
0_10347_2013.345205	1	2013.345205	0_10347
2_6922_2001.767123	3	2001.767123	2_6922
0_18240_2018.309589	1	2018.309589	0_18240
1_8009_2003.980822	2	2003.980822	1_8009
2_8337_2002.4	3	2002.4	2_8337
2_4738_2000.319672	3	2000.319672	2_4738
1_8757_2004.505464	2	2004.505464	1_8757
2_28225_2011.783562	3	2011.783562	2_28225
1_5868_2002.926027	2	2002.926027	1_5868
2_2895_1999.241096	3	1999.241096	2_2895
1_8247_2004.202186	2	2004.202186	1_8247
2_5506_2000.868852	3	2000.868852	2_5506
2_1991_1998.213699	3	1998.213699	2_1991
2_518_1995.80274	3	1995.80274	2_518
0_3842_2009.564384	1	2009.564384	0_3842
1_8704_2004.439891	2	2004.439891	1_8704
2_2946_1999.29863	3	1999.29863	2_2946
1_14701_2007.915068	2	2007.915068	1_14701
1_23572_2010.534247	2	2010.534247	1_23572
2_160_1993.887671	3	1993.887671	2_160
1_5775_2002.915068	2	2002.915068	1_5775
1_20951_2009.841096	2	2009.841096	1_20951
2_2890_1999.263014	3	1999.263014	2_2890
1_32672_2015.49863	2	2015.49863	1_32672
1_16669_2008.710383	2	2008.710383	1_16669
2_16520_2006.093151	3	2006.093151	2_16520
1_16005_2008.467213	2	2008.467213	1_16005
2_26154_2010.512329	3	2010.512329	2_26154
1_2609_2001.010959	2	2001.010959	1_2609
2_2889_1999.232877	3	1999.232877	2_2889
0_18183_2018.30411	1	2018.30411	0_18183
2_24442_2009.783562	3	2009.783562	2_24442
1_15114_2008.092896	2	2008.092896	1_15114
1_622_1999.279452	2	1999.279452	1_622
1_842_1999.523288	2	1999.523288	1_842
2_2887_1999.238356	3	1999.238356	2_2887
2_2885_1999.232877	3	1999.232877	2_2885
1_10744_2005.635616	2	2005.635616	1_10744
0_9642_2012.956284	1	2012.956284	0_9642
1_10782_2005.630137	2	2005.630137	1_10782
2_23912_2009.526027	3	2009.526027	2_23912
2_5223_2000.663934	3	2000.663934	2_5223
2_2877_1999.219178	3	1999.219178	2_2877
2_15567_2005.775342	3	2005.775342	2_15567
1_24458_2010.967123	2	2010.967123	1_24458
1_15616_2008.344262	2	2008.344262	1_15616
2_15586_2005.838356	3	2005.838356	2_15586
1_17994_2009.175342	2	2009.175342	1_17994
1_33040_2015.657534	2	2015.657534	1_33040
2_4889_2000.480874	3	2000.480874	2_4889
2_6462_2001.512329	3	2001.512329	2_6462
2_31014_2015.112329	3	2015.112329	2_31014
2_2666_1999.024658	3	1999.024658	2_2666
1_2201_2000.669399	2	2000.669399	1_2201
2_2873_1999.194521	3	1999.194521	2_2873
2_24638_2009.860274	3	2009.860274	2_24638
2_2869_1999.20274	3	1999.20274	2_2869
2_16312_2006.093151	3	2006.093151	2_16312
0_2515_2004.765027	1	2004.765027	0_2515
2_21993_2008.721311	3	2008.721311	2_21993
1_27925_2012.10929	2	2012.10929	1_27925
0_4308_2009.986301	1	2009.986301	0_4308
0_15517_2016.521858	1	2016.521858	0_15517
1_24336_2010.805479	2	2010.805479	1_24336
2_3353_1999.569863	3	1999.569863	2_3353
2_516_1995.794521	3	1995.794521	2_516
1_12401_2006.720548	2	2006.720548	1_12401
1_614_1999.252055	2	1999.252055	1_614
2_3397_1999.539726	3	1999.539726	2_3397
1_25844_2011.361644	2	2011.361644	1_25844
0_1868_2001.808219	1	2001.808219	0_1868
0_9851_2013.038356	1	2013.038356	0_9851
2_2866_1999.282192	3	1999.282192	2_2866
0_1891_2002.016438	1	2002.016438	0_1891
2_23966_2009.553425	3	2009.553425	2_23966
1_7924_2003.953425	2	2003.953425	1_7924
2_12598_2004.415301	3	2004.415301	2_12598
1_15820_2008.379781	2	2008.379781	1_15820
2_24597_2009.841096	3	2009.841096	2_24597
1_3968_2001.810959	2	2001.810959	1_3968
2_2863_1999.194521	3	1999.194521	2_2863
1_8575_2004.314208	2	2004.314208	1_8575
0_1475_1992.606557	1	1992.606557	0_1475
2_11183_2003.556164	3	2003.556164	2_11183
2_86_1993.454795	3	1993.454795	2_86
2_6006_2001.263014	3	2001.263014	2_6006
2_1322_1997.438356	3	1997.438356	2_1322
2_7133_2001.852055	3	2001.852055	2_7133
2_2862_1999.19726	3	1999.19726	2_2862
2_6292_2001.386301	3	2001.386301	2_6292
2_5351_2000.79235	3	2000.79235	2_5351
2_28594_2012.112022	3	2012.112022	2_28594
2_2861_1999.369863	3	1999.369863	2_2861
1_28373_2012.311475	2	2012.311475	1_28373
1_17344_2008.989071	2	2008.989071	1_17344
2_5439_2000.822404	3	2000.822404	2_5439
1_21072_2009.890411	2	2009.890411	1_21072
2_3475_1999.684932	3	1999.684932	2_3475
2_19945_2007.953425	3	2007.953425	2_19945
1_17507_2008.989071	2	2008.989071	1_17507
2_2860_1999.227397	3	1999.227397	2_2860
2_3317_1999.654795	3	1999.654795	2_3317
1_18767_2009.378082	2	2009.378082	1_18767
2_15_1992.603825	3	1992.603825	2_15
2_18258_2007.024658	3	2007.024658	2_18258
1_3729_2001.621918	2	2001.621918	1_3729
1_3428_2001.484932	2	2001.484932	1_3428
1_7706_2003.923288	2	2003.923288	1_7706
1_78_1992.051913	2	1992.051913	1_78
1_30182_2013.306849	2	2013.306849	1_30182
2_2852_1999.410959	3	1999.410959	2_2852
2_2847_1999.235616	3	1999.235616	2_2847
2_5554_2000.945355	3	2000.945355	2_5554
2_8473_2002.460274	3	2002.460274	2_8473
2_527_1995.824658	3	1995.824658	2_527
1_13005_2007.073973	2	2007.073973	1_13005
2_21273_2008.445355	3	2008.445355	2_21273
1_8894_2004.57377	2	2004.57377	1_8894
2_9403_2002.843836	3	2002.843836	2_9403
0_18546_2018.545205	1	2018.545205	0_18546
1_3414_2001.452055	2	2001.452055	1_3414
2_11949_2003.876712	3	2003.876712	2_11949
1_29572_2012.898907	2	2012.898907	1_29572
1_10625_2005.578082	2	2005.578082	1_10625
2_2839_1999.189041	3	1999.189041	2_2839
0_9285_2012.693989	1	2012.693989	0_9285
1_8689_2004.418033	2	2004.418033	1_8689
2_18149_2006.926027	3	2006.926027	2_18149
0_12581_2014.528767	1	2014.528767	0_12581
1_15920_2008.423497	2	2008.423497	1_15920
2_2491_1998.964384	3	1998.964384	2_2491
1_5071_2002.487671	2	2002.487671	1_5071
2_22420_2008.953552	3	2008.953552	2_22420
1_919_1999.619178	2	1999.619178	1_919
2_12833_2004.513661	3	2004.513661	2_12833
2_11226_2003.693151	3	2003.693151	2_11226
2_487_1995.780822	3	1995.780822	2_487
1_1577_2000.210383	2	2000.210383	1_1577
1_12345_2006.69863	2	2006.69863	1_12345
1_26853_2011.668493	2	2011.668493	1_26853
1_1738_2000.407104	2	2000.407104	1_1738
0_11277_2013.860274	1	2013.860274	0_11277
2_19089_2007.545205	3	2007.545205	2_19089
2_22009_2008.743169	3	2008.743169	2_22009
1_6304_2003.156164	2	2003.156164	1_6304
2_2838_1999.213699	3	1999.213699	2_2838
1_29504_2012.893443	2	2012.893443	1_29504
1_7214_2003.6	2	2003.6	1_7214
2_7713_2002.172603	3	2002.172603	2_7713
2_16104_2005.975342	3	2005.975342	2_16104
2_10566_2003.367123	3	2003.367123	2_10566
0_1805_1999.616438	1	1999.616438	0_1805
1_13770_2007.471233	2	2007.471233	1_13770
1_19704_2009.556164	2	2009.556164	1_19704
2_15216_2005.657534	3	2005.657534	2_15216
1_979_1999.643836	2	1999.643836	1_979
0_2707_2006.079452	1	2006.079452	0_2707
2_2822_1999.164384	3	1999.164384	2_2822
2_3308_1999.490411	3	1999.490411	2_3308
2_17147_2006.460274	3	2006.460274	2_17147
0_364_1990.769863	1	1990.769863	0_364
2_27496_2011.323288	3	2011.323288	2_27496
1_606_1999.150685	2	1999.150685	1_606
1_20411_2009.731507	2	2009.731507	1_20411
0_11688_2014.065753	1	2014.065753	0_11688
2_18538_2007.20274	3	2007.20274	2_18538
2_6232_2001.369863	3	2001.369863	2_6232
1_11397_2006.060274	2	2006.060274	1_11397
1_5512_2002.778082	2	2002.778082	1_5512
2_6185_2001.394521	3	2001.394521	2_6185
0_12717_2014.616438	1	2014.616438	0_12717
1_4731_2002.246575	2	2002.246575	1_4731
1_2611_2000.991803	2	2000.991803	1_2611
1_4916_2002.380822	2	2002.380822	1_4916
1_11945_2006.347945	2	2006.347945	1_11945
2_8166_2002.29863	3	2002.29863	2_8166
1_602_1999.167123	2	1999.167123	1_602
2_22617_2009.057534	3	2009.057534	2_22617
2_2374_1998.736986	3	1998.736986	2_2374
2_4497_2000.174863	3	2000.174863	2_4497
2_2813_1999.246575	3	1999.246575	2_2813
1_19450_2009.556164	2	2009.556164	1_19450
0_8782_2012.459016	1	2012.459016	0_8782
1_25642_2011.265753	2	2011.265753	1_25642
2_3258_1999.479452	3	1999.479452	2_3258
1_25150_2011.126027	2	2011.126027	1_25150
2_9783_2003.043836	3	2003.043836	2_9783
2_1660_1997.810959	3	1997.810959	2_1660
2_5748_2001.084932	3	2001.084932	2_5748
1_17257_2008.942623	2	2008.942623	1_17257
1_25592_2011.312329	2	2011.312329	1_25592
1_24113_2010.715068	2	2010.715068	1_24113
1_726_1999.449315	2	1999.449315	1_726
1_8954_2004.546448	2	2004.546448	1_8954
1_8937_2004.543716	2	2004.543716	1_8937
0_250_1990.386301	1	1990.386301	0_250
1_23771_2010.621918	2	2010.621918	1_23771
1_14812_2008.002732	2	2008.002732	1_14812
2_759_1996.360656	3	1996.360656	2_759
0_2295_2003.589041	1	2003.589041	0_2295
2_8047_2002.238356	3	2002.238356	2_8047
1_1425_2000.043716	2	2000.043716	1_1425
1_34109_2016.948087	2	2016.948087	1_34109
1_33415_2016.177596	2	2016.177596	1_33415
1_1257_1999.893151	2	1999.893151	1_1257
2_14641_2005.367123	3	2005.367123	2_14641
2_15186_2005.60274	3	2005.60274	2_15186
1_9133_2004.781421	2	2004.781421	1_9133
0_6148_2011.164384	1	2011.164384	0_6148
2_2810_1999.145205	3	1999.145205	2_2810
2_27364_2011.309589	3	2011.309589	2_27364
2_20656_2008.210383	3	2008.210383	2_20656
2_228_1994.380822	3	1994.380822	2_228
2_26403_2010.649315	3	2010.649315	2_26403
2_11938_2003.953425	3	2003.953425	2_11938
1_767_1999.443836	2	1999.443836	1_767
2_3943_1999.89863	3	1999.89863	2_3943
0_8784_2012.513661	1	2012.513661	0_8784
1_25224_2011.131507	2	2011.131507	1_25224
2_9927_2003.038356	3	2003.038356	2_9927
2_4073_1999.950685	3	1999.950685	2_4073
1_4482_2002.186301	2	2002.186301	1_4482
1_1819_2000.415301	2	2000.415301	1_1819
0_1634_1993.079452	1	1993.079452	0_1634
0_1611_1993.054795	1	1993.054795	0_1611
2_4436_2000.172131	3	2000.172131	2_4436
2_6638_2001.6	3	2001.6	2_6638
2_1888_1998.084932	3	1998.084932	2_1888
2_15850_2005.915068	3	2005.915068	2_15850
1_4474_2002.109589	2	2002.109589	1_4474
2_3915_1999.876712	3	1999.876712	2_3915
1_2638_2001.019178	2	2001.019178	1_2638
0_76_1989.90137	1	1989.90137	0_76
1_732_1999.378082	2	1999.378082	1_732
0_675_1991.487671	1	1991.487671	0_675
2_10107_2003.126027	3	2003.126027	2_10107
0_4449_2010.120548	1	2010.120548	0_4449
2_6962_2001.772603	3	2001.772603	2_6962
2_2800_1999.139726	3	1999.139726	2_2800
2_10106_2003.082192	3	2003.082192	2_10106
1_5276_2002.682192	2	2002.682192	1_5276
2_27859_2011.572603	3	2011.572603	2_27859
1_7168_2003.580822	2	2003.580822	1_7168
1_17796_2009.115068	2	2009.115068	1_17796
2_3040_1999.372603	3	1999.372603	2_3040
2_14950_2005.50137	3	2005.50137	2_14950
1_15070_2008.098361	2	2008.098361	1_15070
2_26614_2010.816438	3	2010.816438	2_26614
2_5007_2000.590164	3	2000.590164	2_5007
2_21678_2008.622951	3	2008.622951	2_21678
1_4377_2002.019178	2	2002.019178	1_4377
1_13400_2007.263014	2	2007.263014	1_13400
2_2178_1998.50137	3	1998.50137	2_2178
2_21289_2008.464481	3	2008.464481	2_21289
2_11720_2003.720548	3	2003.720548	2_11720
1_8917_2004.592896	2	2004.592896	1_8917
2_10795_2003.347945	3	2003.347945	2_10795
1_794_1999.473973	2	1999.473973	1_794
2_13899_2004.989071	3	2004.989071	2_13899
0_6851_2011.632877	1	2011.632877	0_6851
1_21420_2009.994521	2	2009.994521	1_21420
0_434_1990.843836	1	1990.843836	0_434
2_7873_2002.164384	3	2002.164384	2_7873
2_2788_1999.120548	3	1999.120548	2_2788
1_171_1997.361644	2	1997.361644	1_171
1_2927_2001.293151	2	2001.293151	1_2927
2_17120_2006.347945	3	2006.347945	2_17120
2_2787_1999.189041	3	1999.189041	2_2787
